Gene = 4930523C07Rik
index = 52
Annotated 5SS: [  370 26420]
Annotated 3SS: [26315 30646]
SMsplice 5SS: [  370   642 26420 27998 28233]
SMsplice 3SS: [  548 26315 27851 28100 30646]
top_k =  1000
Partition function (log Z): -20.240866195691734

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.965366210780384
Position 642: 0.894736799745324
Position 71: 0.43404243087294897
Position 1407: 0.1548610190857756
Position 5971: 0.09679976385828915
Position 2813: 0.08156727799421495
Position 3535: 0.05685631603229183
Position 5589: 0.05592463025304017
Position 1705: 0.03575611566328151
Position 3240: 0.021739879219423205
Position 3213: 0.0198165682051307
Position 1437: 0.019089505507494914
Position 4022: 0.01786026067126685
Position 6815: 0.015277179901200338
Position 2059: 0.014464954084294403
Position 6076: 0.012340345329953237
Position 691: 0.012123825804721948
Position 8498: 0.010222746198903811
Position 2603: 0.009235401729417355
Position 6100: 0.008767433750214212
Position 10058: 0.00856860849299556
Position 2395: 0.008165529258569285
Position 7910: 0.005674116482664893
Position 3559: 0.00492398931166944
Position 1744: 0.003434878901799219
Position 151: 0.0027192479998408153
Position 8820: 0.002138024989199186
Position 10182: 0.0019238530730628619
Position 156: 0.0017360448620125746
Position 6096: 0.0010273812996105813
Position 389: 0.0010076580674892549
Position 120: 0.0003375355149630275
Position 3258: 0.00027484080399855593
Position 2322: 0.00027277557068675323
Position 486: 0.00024997455472574914
Position 374: 0.00012060267861485395
Position 695: 0.0001141005719364915
Position 1300: 0.00010010215881196649
Position 1493: 7.293306287619182e-05
Position 978: 7.275899191604519e-05
Position 1452: 6.980153326888304e-05
Position 138: 5.199875197832802e-05
Position 106: 4.513277884607305e-05
Position 847: 4.2046775885827785e-05
Position 2681: 3.5028742847959656e-05
Position 465: 3.420697511629727e-05
Position 856: 3.237758671219641e-05
Position 957: 3.065176723012246e-05
Position 334: 3.058855254241743e-05
Position 40: 2.915034464039609e-05
Position 42: 2.5481465373413646e-05
Position 52: 1.7969514070884348e-05
Position 1340: 1.689007172645136e-05
Position 54: 1.492208522725072e-05
Position 2668: 1.2534894772714125e-05
Position 6227: 1.2134526043286617e-05
Position 206: 1.2042989819709241e-05
Position 64: 9.456778645197456e-06
Position 998: 9.17961863845933e-06
Position 1027: 7.917511367989834e-06
Position 1582: 5.4850498646650585e-06
Position 77: 5.061153427139466e-06
Position 47: 4.891431772774031e-06
Position 1815: 4.014885192351091e-06
Position 399: 3.7955062046172536e-06
Position 420: 3.174437663498138e-06
Position 1441: 2.8734523668604274e-06
Position 1447: 2.463988729967966e-06
Position 125: 2.4587604369031346e-06
Position 404: 2.180932293442932e-06
Position 253: 1.808554008434583e-06
Position 1323: 1.6191924993271772e-06
Position 303: 9.845620969282482e-07
Position 551: 8.748619093968831e-07
Position 676: 8.367134468732845e-07
Position 881: 6.979946240608386e-07
Position 870: 4.696088018102501e-07
Position 407: 3.0558997939020606e-07
Position 824: 2.1236066864170696e-07
Position 295: 1.905139824691242e-07
Position 842: 1.6148376704946778e-07
Position 439: 9.394482457107906e-08
Position 1432: 4.999189992050883e-08
Position 1430: 4.499173793725914e-08
Position 1019: 4.2276924527140305e-08
Position 499: 9.613747598425892e-09
Position 625: 7.849182760514753e-10
Position 525: 6.417763644242841e-10
Position 607: 5.34790501619474e-10
Position 983: 1.7441927551886304e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 548: 0.8926474168410262
Position 9896: 0.7092045358789317
Position 253: 0.22910781152799692
Position 5814: 0.08829727562804734
Position 1369: 0.08811181336363691
Position 303: 0.079343619092539
Position 226: 0.056370933223449084
Position 14615: 0.05497204915037606
Position 10652: 0.05081667065546006
Position 5327: 0.04846048552370565
Position 3374: 0.046972914075891624
Position 1064: 0.042976023068962206
Position 2484: 0.04120664861373166
Position 1638: 0.039870940345359866
Position 3053: 0.03533744839274513
Position 5722: 0.03360825954493636
Position 5999: 0.03306851996169056
Position 1693: 0.031066582590147242
Position 2735: 0.029003963706302274
Position 5523: 0.02828179154084013
Position 6773: 0.02586542333001021
Position 8394: 0.018870603169196837
Position 3107: 0.013178708198583626
Position 3324: 0.012365614684951419
Position 3845: 0.011495840152464642
Position 550: 0.010921818755567832
Position 141: 0.009866358407966397
Position 8565: 0.009649090665813098
Position 167: 0.008552052736682627
Position 1282: 0.008075185786733961
Position 11875: 0.007698708489851299
Position 4113: 0.007347485089488331
Position 3978: 0.00620099621421725
Position 1124: 0.006139366822497098
Position 2196: 0.006012204928889051
Position 1300: 0.00589908610921256
Position 2534: 0.00586105525648714
Position 2394: 0.0056466906858732
Position 138: 0.0051500714564390445
Position 1317: 0.0051200738137055475
Position 1148: 0.004836504312769384
Position 312: 0.004776884492201291
Position 2571: 0.0046889573687820645
Position 5074: 0.004642694228807411
Position 5367: 0.004591424270112049
Position 7796: 0.004585163153882636
Position 1163: 0.004513035859416891
Position 7060: 0.004477901263083363
Position 6328: 0.003926554134557925
Position 9339: 0.003328402000822783
Position 1947: 0.0030120260215576863
Position 1081: 0.0027538707289049436
Position 2628: 0.0026067514944189
Position 3002: 0.0025267228781040278
Position 6043: 0.0024916140822211835
Position 171: 0.00246863664664606
Position 2583: 0.0023015083698195602
Position 144: 0.0021522420557320626
Position 1522: 0.0020999838114518165
Position 179: 0.0020958140532023333
Position 3473: 0.002035316889998036
Position 8347: 0.0019727379168681253
Position 3929: 0.0019710520537677897
Position 4556: 0.0019420088641010017
Position 6903: 0.0019334378080415574
Position 3505: 0.001804463683235417
Position 1323: 0.0017492667445999622
Position 5869: 0.0016966610716311328
Position 10786: 0.001687230561176121
Position 952: 0.0016829165941007025
Position 3722: 0.0015564919926877216
Position 325: 0.0015435638109948093
Position 1180: 0.0015013663735711808
Position 460: 0.001479502075755365
Position 7774: 0.0014664650132661956
Position 2214: 0.0013805076137832519
Position 1227: 0.0013274158774557036
Position 2779: 0.0012349242339922504
Position 513: 0.0012330861465349211
Position 1389: 0.0011770099282281384
Position 4199: 0.0011661789547126708
Position 4992: 0.0011254225127057536
Position 2645: 0.0010979568548810062
Position 272: 0.0010607712055934239
Position 9662: 0.0010265430400104392
Position 5428: 0.0009932811563697352
Position 7679: 0.0009863026822975116
Position 8134: 0.000978554687863681
Position 2492: 0.00096601875382084
Position 3343: 0.0009156313907811812
Position 283: 0.0008738173924517402
Position 7715: 0.0008615244136423077
Position 269: 0.0008155693030003849
Position 525: 0.0008116237910817532
Position 265: 0.0007915175739390935
Position 1835: 0.0007847184670234552
Position 4636: 0.0006760127713219944
Position 8796: 0.0006697936683053694
Position 6039: 0.0006038209680241735
Position 6579: 0.0005792160372253762
Position 263: 0.0005565429204011726
Position 1261: 0.0005471231089910212
Position 1263: 0.0005404625162856822
Position 6410: 0.0005350401940015499
Position 1092: 0.0005273635470596169
Position 463: 0.0004903438063993426
Position 2137: 0.00047359196473260683
Position 1255: 0.0004274381863568808
Position 2327: 0.00037409977031429827
Position 3601: 0.00036534014573467576
Position 5005: 0.00036348298507842664
Position 6610: 0.0003593714730351113
Position 1969: 0.0003496507780446782
