Gene = 4930455H04Rik
index = 50
Annotated 5SS: [ 333 2010]
Annotated 3SS: [ 1935 15205]
SMsplice 5SS: [333]
SMsplice 3SS: [15205]
top_k =  1000
Partition function (log Z): -12.752218951162117

Sorted 5' Splice Sites (High to Low Probability):
Position 333: 0.8762919861339611
Position 3129: 0.619078354923046
Position 1312: 0.5021025300983093
Position 2010: 0.287418494963514
Position 3616: 0.2233301977122175
Position 171: 0.13872913266861078
Position 177: 0.1324906529002138
Position 5113: 0.09440633602180003
Position 165: 0.07174090342078522
Position 11800: 0.05166154485293194
Position 2321: 0.047851880107248
Position 159: 0.034724637091159444
Position 2916: 0.02989969369593078
Position 607: 0.029532929276917096
Position 1391: 0.027857113789544176
Position 147: 0.021361113900499194
Position 182: 0.02016028717742318
Position 153: 0.019881278072593843
Position 3269: 0.016650225520293615
Position 141: 0.016225989845331613
Position 3211: 0.013153468613564213
Position 721: 0.009181101633822453
Position 1858: 0.00675869939676928
Position 9: 0.006068003808168383
Position 713: 0.0034860193792124747
Position 481: 0.0028202776017889277
Position 5884: 0.00234911064092671
Position 2136: 0.002171303087594399
Position 186: 0.002004001703510037
Position 4035: 0.001286700161368388
Position 5878: 0.0012524307285091173
Position 3434: 0.0011118160339478283
Position 1769: 0.0011110229757341423
Position 490: 0.0008961769400358454
Position 128: 0.0008014356963209693
Position 1250: 0.000654582398799651
Position 883: 0.0005662652865879616
Position 427: 0.0005354854787420459
Position 1466: 0.0003910708177342614
Position 44: 0.0003696933912669531
Position 698: 0.00034009373185072984
Position 2064: 0.0003217197051783828
Position 729: 0.0003041833538596035
Position 1196: 0.00027374469786494907
Position 2598: 0.0002708629950762433
Position 5364: 0.00025710984630644267
Position 1005: 0.0001787072773304813
Position 2148: 0.00017690038706797486
Position 1051: 0.00012315264108752954
Position 540: 9.576219815430063e-05
Position 1059: 8.556003949192435e-05
Position 592: 8.011146315159713e-05
Position 35: 6.440797470059502e-05
Position 232: 6.42931412529298e-05
Position 135: 5.829103944233854e-05
Position 2291: 5.335936564284917e-05
Position 64: 5.044320103839194e-05
Position 731: 4.986357894459499e-05
Position 2275: 4.557747537462741e-05
Position 2191: 4.473297672784031e-05
Position 2014: 4.237863029946571e-05
Position 2544: 3.385954598714942e-05
Position 79: 3.127372213476262e-05
Position 692: 1.9774994725513823e-05
Position 889: 1.9156221282907922e-05
Position 221: 1.897720807867683e-05
Position 310: 1.8261822154777414e-05
Position 648: 1.103820825442283e-05
Position 245: 9.14864275199777e-06
Position 528: 7.774492239368377e-06
Position 2821: 6.684472366322009e-06
Position 23: 4.884171385899383e-06
Position 84: 4.769425150608622e-06
Position 25: 3.353771743619526e-06
Position 2272: 1.154659583242147e-06
Position 1261: 4.712133871381095e-07
Position 283: 4.3691006324038385e-07
Position 1291: 1.8857737187288194e-07
Position 337: 8.033921924489458e-08
Position 600: 7.669352069392791e-08
Position 595: 4.004610944135616e-08
Position 2283: 1.934009206227442e-08
Position 1501: 1.3768734708424228e-08
Position 742: 2.4143261773380226e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15205: 0.660943250393883
Position 1191: 0.5096681071442204
Position 2987: 0.32466343295056954
Position 280: 0.2641534517404874
Position 1935: 0.18160618191557862
Position 3521: 0.17797698945153356
Position 3037: 0.1400562338037154
Position 11714: 0.10580967764307542
Position 1886: 0.09962825523416076
Position 7492: 0.07536795478318718
Position 260: 0.060555375999985624
Position 3051: 0.056478762984204636
Position 11662: 0.0528850048653212
Position 3104: 0.048264230517615414
Position 2171: 0.047458092154339944
Position 2908: 0.04700556964681903
Position 5009: 0.04561885836442771
Position 265: 0.03375146965988193
Position 7520: 0.027843812359162987
Position 3885: 0.02656655264799358
Position 5080: 0.025625303303869525
Position 2684: 0.02514004808512069
Position 3524: 0.021829310043787836
Position 9621: 0.02109658736638043
Position 5038: 0.016492233477554085
Position 3357: 0.01393490868731768
Position 3008: 0.013895017935318148
Position 12511: 0.011108174421849009
Position 3543: 0.00892269062503323
Position 2963: 0.008103903110013659
Position 224: 0.008055794362474241
Position 1283: 0.007785431990877831
Position 2486: 0.007307622508961109
Position 1211: 0.0069264752229614215
Position 5820: 0.006818281303933728
Position 4587: 0.006781761675098485
Position 1941: 0.006740474111288776
Position 3120: 0.006541158654515298
Position 1714: 0.006230624995802499
Position 6674: 0.00620765681410965
Position 3445: 0.006049820719411426
Position 1586: 0.005532873739675123
Position 5085: 0.005516750120676775
Position 6019: 0.005322193750828283
Position 398: 0.005006535662269069
Position 575: 0.004625052597327939
Position 2844: 0.004289752580156187
Position 5665: 0.004021377894954188
Position 662: 0.003571065259041431
Position 5703: 0.003486752022453865
Position 2811: 0.0034145953222050824
Position 5218: 0.003176905470500571
Position 232: 0.0030554919462594987
Position 401: 0.0030386381814482455
Position 6065: 0.0030133813369746165
Position 4017: 0.0028931371610766334
Position 1195: 0.0027358337990510437
Position 283: 0.002633443338071444
Position 100: 0.0023796272575653202
Position 882: 0.00213589830198502
Position 3555: 0.0019121297310423556
Position 7023: 0.0017899792444171477
Position 4263: 0.0012373970623960264
Position 7435: 0.0011696095029351539
Position 3804: 0.001101058369100898
Position 3501: 0.001004522968580874
Position 1726: 0.000946976535857711
Position 1376: 0.0009283028465294169
Position 2817: 0.0009272090369882378
Position 1050: 0.0008611440929959893
Position 2915: 0.0007542167864607997
Position 3862: 0.0007425745843737893
Position 6478: 0.0006176920799565367
Position 648: 0.0005741588709630304
Position 2237: 0.0005505384876022211
Position 3733: 0.0005466722362684974
Position 1896: 0.0005219055063917702
Position 1636: 0.0004721600274668672
Position 1737: 0.00043519134969051583
Position 1311: 0.00042538148299353933
Position 2147: 0.0004241278099697497
Position 2736: 0.00039741208176220414
Position 2435: 0.0003127712956424515
Position 2102: 0.000307375608461542
Position 5986: 0.0003064609449324919
Position 7448: 0.0002794126006729874
Position 7187: 0.00025175418030181783
Position 2210: 0.00022877757726795213
Position 431: 0.00022642166641844832
Position 3615: 0.000204064838865435
Position 2117: 0.00017799425566853694
Position 6776: 0.00017658866583501363
Position 1629: 0.00017537526463356842
Position 2302: 0.00017287312038639344
Position 2407: 0.0001686313258424442
Position 1768: 0.00016219415621420037
Position 6168: 0.00013881236013192196
Position 1960: 0.00013522091118219065
Position 1268: 0.0001342238089487339
Position 5243: 0.00012384141833392663
Position 460: 0.00011434490772586325
Position 4157: 0.0001132271853633232
Position 288: 0.0001018405160684937
Position 1287: 9.610444539318875e-05
Position 1903: 9.482907931300511e-05
Position 245: 9.473727715367433e-05
Position 972: 9.414710959766239e-05
Position 1838: 9.24112720169228e-05
Position 1092: 9.158798072374278e-05
Position 552: 8.719244351165634e-05
Position 2339: 8.529373169452565e-05
Position 1857: 6.848350404971916e-05
Position 439: 6.280875378775548e-05
Position 611: 5.995318988718839e-05
Position 405: 5.796640998049023e-05
Position 1218: 5.539384807831863e-05
Position 1457: 3.978977679381362e-05
Position 4034: 3.775135020953706e-05
Position 506: 3.428423707503779e-05
Position 1436: 2.7235387277299723e-05
Position 434: 2.595110034938093e-05
Position 1751: 2.3673690219354563e-05
Position 585: 2.0539606192094393e-05
Position 3243: 1.9802156326523616e-05
Position 1673: 1.6791849980574486e-05
Position 2521: 1.4032993953356665e-05
Position 540: 1.38670582208793e-05
Position 293: 1.365476745116272e-05
Position 673: 1.2099895982479896e-05
Position 1004: 8.425912339336843e-06
Position 353: 8.390232334815096e-06
Position 3586: 8.009735357435144e-06
Position 904: 7.325793838496938e-06
Position 306: 6.7917598815180136e-06
Position 317: 5.43757506635247e-06
Position 332: 5.379494091403575e-06
Position 409: 4.560798470948922e-06
Position 665: 4.3867579534433035e-06
Position 1991: 3.841148431458147e-06
Position 359: 3.5893387311769957e-06
Position 1240: 3.3272642986127205e-06
Position 2047: 3.3149052426614827e-06
Position 922: 3.09946769587652e-06
Position 961: 2.831309822640454e-06
Position 1557: 2.655288688832241e-06
Position 192: 2.493419546795646e-06
Position 561: 2.2374605370674277e-06
Position 407: 2.097810774053924e-06
Position 447: 1.965903832562615e-06
Position 297: 1.8823017085549167e-06
Position 502: 1.4416536616883469e-06
Position 310: 1.1826544552399227e-06
Position 1976: 1.1090729179469013e-06
Position 514: 1.0148119036060647e-06
Position 415: 9.771107019013268e-07
Position 470: 5.520104774913762e-07
Position 346: 5.416519561254414e-07
Position 474: 5.061494261158086e-07
Position 79: 2.1072084081614986e-07
Position 73: 7.655245857065421e-08
Position 114: 5.2601918925179496e-08
Position 1291: 3.296530126721565e-08
Position 1015: 3.047769335903829e-08
Position 119: 2.860311278546096e-08
Position 109: 2.0006033087693785e-08
Position 987: 4.3057144929364465e-09
Position 123: 3.4908475866182574e-09
Position 942: 2.6193419787313443e-09
Position 366: 2.570736116766514e-09
Position 996: 2.4967516001295768e-09
Position 528: 2.430600258414827e-09
Position 413: 1.5390985779274062e-09
Position 348: 1.2576020874644543e-09
Position 488: 1.0603451256566715e-09
Position 615: 9.166192444300461e-10
Position 465: 9.117025020725174e-10
Position 379: 2.804258266247384e-10
Position 371: 8.712099773169519e-11
Position 449: 1.0809880755350319e-12
Position 369: 5.360933112476259e-13
