Gene = 1700028K03Rik
index = 16
Annotated 5SS: [   89  4504  6442  9294 11137 11560]
Annotated 3SS: [ 4409  6233  9199 10967 11480 14364]
SMsplice 5SS: [   89  4504  9294 11560]
SMsplice 3SS: [ 4409  9199 11480 12163]
top_k =  1000
Partition function (log Z): -5.483958263987545

Sorted 5' Splice Sites (High to Low Probability):
Position 4504: 0.9999295148123069
Position 89: 0.8730198702462638
Position 11560: 0.8434592408519391
Position 9294: 0.4722415909378782
Position 11137: 0.44352280685919043
Position 9242: 0.22894999656724618
Position 9541: 0.18424063309834465
Position 685: 0.13504409651366153
Position 6442: 0.10325153490799337
Position 696: 0.08944858912979478
Position 9247: 0.07976701151870401
Position 4338: 0.05668198989633413
Position 8883: 0.04386156546334404
Position 7616: 0.04086394439277039
Position 410: 0.04083230044927882
Position 248: 0.03827435328379403
Position 8899: 0.036063567487638025
Position 3137: 0.028899982014076144
Position 12933: 0.02526995896920212
Position 13300: 0.023717853149162454
Position 7331: 0.018619148066171376
Position 496: 0.017029772267665076
Position 10768: 0.016304139563803454
Position 2833: 0.015383665245239436
Position 2369: 0.014921589689825649
Position 297: 0.014436103483334899
Position 12976: 0.013071073628591005
Position 12237: 0.012524731126129993
Position 10489: 0.011888751033024319
Position 5120: 0.011752620117967039
Position 1595: 0.009923183936356989
Position 910: 0.009369246095368586
Position 5077: 0.008870987672134704
Position 7690: 0.008654066039489587
Position 404: 0.007164487922062907
Position 7993: 0.007044856193775897
Position 147: 0.006769470846237353
Position 10321: 0.006435018701193596
Position 6725: 0.006422060390221524
Position 382: 0.005687055670095241
Position 13501: 0.005632228573425703
Position 3146: 0.005526190974866365
Position 454: 0.005520329551113535
Position 9299: 0.0050706642536731995
Position 3243: 0.004897333773119677
Position 12767: 0.004536188598104334
Position 3007: 0.0044951171436535195
Position 9346: 0.0044307165680308215
Position 8355: 0.004337719276561511
Position 13517: 0.004312525406569024
Position 447: 0.0038141517945968592
Position 14449: 0.0037425741430827868
Position 12777: 0.0034761906592841742
Position 1498: 0.0033458293749457175
Position 11321: 0.003047459473972847
Position 5117: 0.0028480917761837935
Position 5159: 0.0026380195327552567
Position 2932: 0.0025853164275558395
Position 765: 0.0025527955166344766
Position 5471: 0.002444663056024615
Position 1341: 0.0022987870715777403
Position 8392: 0.0021875139762888266
Position 546: 0.002139181544494593
Position 8805: 0.0021341829934744434
Position 7193: 0.0020666477740675835
Position 4069: 0.0019993732462205813
Position 3141: 0.0018887783749112668
Position 8387: 0.0017064034959629066
Position 8680: 0.0014814256018443855
Position 11623: 0.0013758592563704972
Position 9076: 0.0013263558552609363
Position 12186: 0.0012420286103860547
Position 969: 0.0010549675060967986
Position 500: 0.0010147628285889275
Position 5310: 0.0009034436531315455
Position 4168: 0.0008181062753991221
Position 108: 0.0007154472673480504
Position 700: 0.0006280356290749137
Position 124: 0.0005382743822756757
Position 3118: 0.0005344189408072445
Position 154: 0.0004602834238586452
Position 995: 0.0004575032686594896
Position 4173: 0.00043727773446727624
Position 2794: 0.00042318576624070963
Position 12712: 0.0003995425944960935
Position 1837: 0.0003950449045941588
Position 1255: 0.00030940157418250455
Position 3114: 0.0003061883536618467
Position 84: 0.00012731024316369418
Position 245: 0.00011502577925911575
Position 12532: 0.00010113689706946682
Position 111: 8.240096804885333e-05
Position 133: 6.640590888920401e-05
Position 195: 5.851676471338436e-05
