Gene = Taldo1
index = 1057
Annotated 5SS: [  120  3974  6404  8221  9558  9871 10131]
Annotated 3SS: [ 3849  6295  8088  9381  9672  9984 10544]
SMsplice 5SS: [  120  3974  6404  8221  9558  9871 10131]
SMsplice 3SS: [ 3849  6295  8088  9381  9672  9984 10544]
top_k =  1000
Partition function (log Z): 14.416165167606016

Sorted 5' Splice Sites (High to Low Probability):
Position 10131: 0.9987364211722637
Position 9871: 0.9828642072919409
Position 8221: 0.9818922894960106
Position 9558: 0.9300007683950342
Position 120: 0.8959465965484427
Position 3974: 0.8213125460376592
Position 6404: 0.66751258340659
Position 3546: 0.37612906750526326
Position 7531: 0.17930248903812018
Position 5900: 0.11350059456524605
Position 8639: 0.112324688276591
Position 6413: 0.07107142608883417
Position 307: 0.06279126015888309
Position 8868: 0.05136867598561546
Position 3970: 0.03945323565462807
Position 8414: 0.039181752948371215
Position 232: 0.03819373087833166
Position 9257: 0.03791667975214476
Position 9575: 0.03260223776414693
Position 6381: 0.0320412894416843
Position 7267: 0.026379207435112937
Position 4408: 0.02343078596986763
Position 7332: 0.020309432157717144
Position 9069: 0.01632007501637733
Position 3765: 0.016312888610476355
Position 2372: 0.015547920269784198
Position 4688: 0.014105322729255305
Position 9889: 0.013756686774248341
Position 891: 0.012919087684090239
Position 317: 0.012821489794643481
Position 9604: 0.010104671814365737
Position 8826: 0.010022246533872998
Position 108: 0.009287539257871754
Position 1539: 0.009260898715392454
Position 7812: 0.009181980061167471
Position 3936: 0.008671976712005593
Position 5368: 0.0075804344855835044
Position 2380: 0.007524968641625079
Position 714: 0.007313017445376468
Position 38: 0.006879546985245627
Position 3283: 0.0064171331856747995
Position 5870: 0.006409871768414186
Position 766: 0.006284224911231069
Position 4072: 0.005036680376968882
Position 9587: 0.004814913704720073
Position 695: 0.0046657341774350835
Position 7289: 0.0037823070361526984
Position 2339: 0.0034865177276568425
Position 8348: 0.003301438221533643
Position 3978: 0.003069578286146542
Position 8931: 0.003045651575825938
Position 731: 0.0029688170481509545
Position 9592: 0.0021220246532143694
Position 7705: 0.0020938861242380874
Position 2494: 0.002083900878447076
Position 8483: 0.0017137042007489935
Position 3303: 0.0017042986446336895
Position 5675: 0.0014371807521564308
Position 7514: 0.001436788402241958
Position 6165: 0.001309058921750052
Position 2185: 0.0011930424403038232
Position 7563: 0.001192301956493042
Position 8159: 0.0011696049786796513
Position 812: 0.0011640923552550641
Position 8185: 0.0011622243022590913
Position 613: 0.0011551365993951461
Position 8398: 0.0011359909012611381
Position 5261: 0.00104048858776305
Position 3560: 0.0009760231998442129
Position 6432: 0.0009716223378422398
Position 858: 0.0009557304788724992
Position 9883: 0.000942356641248994
Position 133: 0.0007979414611005461
Position 6417: 0.0007530863752628832
Position 10302: 0.0007325411495138184
Position 9467: 0.0006984298858008637
Position 5723: 0.0006534772452930725
Position 8403: 0.0004746001794192033
Position 311: 0.00046080804877354976
Position 8889: 0.0004485075513909114
Position 2275: 0.000442642312189335
Position 185: 0.0004260101210499308
Position 4419: 0.0003931160890184479
Position 783: 0.00035369758999838265
Position 10147: 0.00032757623090105137
Position 6393: 0.00032270364424669286
Position 7235: 0.00030651402111608493
Position 1659: 0.0003020370477161525
Position 1049: 0.00028742114140929405
Position 8225: 0.0002784292085051735
Position 9610: 0.00025464077101806107
Position 10143: 0.00018822097612874347
Position 8517: 0.00012946913027607986
Position 7005: 0.0001238662623450535
Position 8872: 0.00012350348951393043
Position 8629: 0.00012045901856356614
Position 10112: 0.00011491471231281502
Position 10643: 8.77743787433579e-05
Position 8646: 7.133670714099243e-05
Position 8382: 6.974353084072984e-05
Position 9784: 6.534594344755209e-05
Position 8271: 6.473162071496523e-05
Position 9488: 4.8130179945718484e-05
Position 9453: 4.019849507414929e-05
Position 9713: 3.918216753881727e-05
Position 10663: 3.5387303440207875e-05
Position 9938: 3.3909846664334816e-05
Position 10574: 3.0668570799017425e-05
Position 9512: 2.8058745426775727e-05
Position 10306: 2.490027992911948e-05
Position 9446: 2.470897306155757e-05
Position 10597: 2.037502460579851e-05
Position 10689: 2.0341098032203622e-05
Position 92: 1.6525450308279467e-05
Position 9861: 1.5356486910756492e-05
Position 277: 1.2934908720077585e-05
Position 472: 1.148376610894929e-05
Position 10135: 9.914229749208204e-06
Position 1217: 8.553405003074388e-06
Position 6915: 7.879445809369172e-06
Position 1664: 6.2820272648161645e-06
Position 9950: 6.160545302737162e-06
Position 1561: 5.690025515387932e-06
Position 1765: 5.081973128331347e-06
Position 187: 4.093808397945115e-06
Position 95: 3.911813175252907e-06
Position 1367: 3.583667920820318e-06
Position 58: 3.3655920135791585e-06
Position 10273: 3.3612687443518817e-06
Position 1585: 3.3611225332509032e-06
Position 538: 2.5416658977777283e-06
Position 10260: 2.4330102512313483e-06
Position 2820: 2.1843669739005093e-06
Position 1119: 2.1644729493095438e-06
Position 1631: 2.096761500484125e-06
Position 489: 2.006989324402402e-06
Position 507: 1.838529075889324e-06
Position 10410: 1.5382066705683705e-06
Position 735: 1.4670800349203058e-06
Position 82: 1.1126999723562634e-06
Position 330: 1.028707934280281e-06
Position 821: 8.624792151830203e-07
Position 454: 8.495383292285497e-07
Position 1060: 7.984921918053146e-07
Position 10283: 7.370139287134444e-07
Position 1769: 6.846190157574959e-07
Position 346: 4.791612425293743e-07
Position 778: 4.643565562886071e-07
Position 25: 4.424697631370858e-07
Position 31: 4.2793112324660294e-07
Position 975: 4.0189077128937006e-07
Position 516: 3.528361815798682e-07
Position 1545: 3.4254746184511517e-07
Position 585: 2.840791290630876e-07
Position 10210: 2.354273206677179e-07
Position 757: 2.2991004950905994e-07
Position 1774: 1.964645626291352e-07
Position 726: 1.944307268371854e-07
Position 15: 1.7751144817020038e-07
Position 672: 1.703697712255446e-07
Position 10062: 1.665532825953905e-07
Position 1041: 1.5207958944483017e-07
Position 1373: 9.281231902838879e-08
Position 191: 7.759251357871413e-08
Position 236: 5.6485741353615126e-08
Position 9: 3.704077321615893e-08
Position 320: 3.4892105068302576e-08
Position 403: 2.8529432176864535e-08
Position 445: 2.7891993210497468e-08
Position 193: 2.6220053234174414e-08
Position 408: 1.8252821060327652e-08
Position 547: 1.112381592913609e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10544: 0.9959289635663028
Position 9672: 0.986842552970695
Position 8088: 0.9688448080380131
Position 9381: 0.9473769459642833
Position 6295: 0.7507314650247907
Position 9984: 0.6971309391540064
Position 3849: 0.6879995574609568
Position 9989: 0.2569726495643635
Position 3410: 0.21453910188697792
Position 7405: 0.13347642239837923
Position 5813: 0.1170470268242055
Position 3799: 0.1011572355310333
Position 8511: 0.07235067040723098
Position 7141: 0.06714757156297496
Position 3909: 0.05254928488727423
Position 3426: 0.049753663428784775
Position 8321: 0.04814779948726502
Position 3479: 0.04408358647056905
Position 3506: 0.0429733558848186
Position 8665: 0.03293908214192096
Position 3802: 0.03017102935169692
Position 9442: 0.029126370589445057
Position 8701: 0.027331920121799094
Position 2111: 0.027089071094806755
Position 630: 0.024965352823287462
Position 7449: 0.023300658573138143
Position 197: 0.023037276291793467
Position 8857: 0.01731064986604283
Position 9231: 0.015290808841211454
Position 8104: 0.014498515136273746
Position 10050: 0.014421258792070138
Position 9125: 0.012213111376976452
Position 6354: 0.011700618381932546
Position 3648: 0.011585858217334719
Position 10007: 0.010959656911885223
Position 4610: 0.010926274593697959
Position 8444: 0.010499888512913651
Position 3240: 0.00942134511285517
Position 9994: 0.00911347637521297
Position 5213: 0.008620923073346547
Position 3155: 0.008417941359510015
Position 4244: 0.008411285592938172
Position 8584: 0.008295818016323418
Position 3207: 0.007947321618907172
Position 6079: 0.0071219707749964915
Position 7625: 0.007045935796117621
Position 4256: 0.006351087975092146
Position 10025: 0.005630334366233461
Position 441: 0.005413442118214732
Position 1363: 0.005305722692980128
Position 9201: 0.004820800157018375
Position 9809: 0.004533430541265882
Position 7420: 0.00409404858139751
Position 4304: 0.00393128771802533
Position 8352: 0.003925885920479935
Position 9958: 0.0038469868240954257
Position 8428: 0.0037258614761865975
Position 3575: 0.0036447895091903312
Position 8953: 0.003422515351776411
Position 3321: 0.0031083776439227943
Position 8382: 0.0030136968443295466
Position 7401: 0.002886446810932712
Position 9309: 0.002793040902963581
Position 7687: 0.002638009470862633
Position 9680: 0.0026130080703104775
Position 8538: 0.0025172066277904057
Position 4299: 0.0025136480864512783
Position 5572: 0.002481087134547874
Position 222: 0.002334477583854486
Position 8051: 0.0023202291964776814
Position 2197: 0.0022123535380435657
Position 3340: 0.0019831312405187425
Position 3753: 0.0019486780788491459
Position 791: 0.001855695714421586
Position 9236: 0.0018489621543742588
Position 9639: 0.0018444314438912095
Position 1448: 0.0018245497778959774
Position 6133: 0.0017289048552218593
Position 253: 0.0016975286563592686
Position 6250: 0.0016893567313658112
Position 4472: 0.0016527804869499595
Position 8706: 0.0016370645579123432
Position 7704: 0.0015919209184253043
Position 10689: 0.00159036913150921
Position 5490: 0.001296905641395765
Position 3584: 0.0012714867696453544
Position 7986: 0.0012344957741039586
Position 3372: 0.0012204659953045846
Position 3914: 0.001210498891901485
Position 4166: 0.0011881048159421896
Position 468: 0.0011181300476098726
Position 3171: 0.0010927489854876205
Position 10754: 0.0010690280414204672
Position 9130: 0.001054099804027395
Position 8478: 0.0009823810149566592
Position 4502: 0.000912197227630186
Position 10004: 0.0009117321242563176
Position 9710: 0.0009107009288486404
Position 7186: 0.0008416271917140078
Position 2992: 0.0007154721172755478
Position 5704: 0.0007012117439506836
Position 10213: 0.0006604069778961849
Position 4273: 0.0006461067972501203
Position 6263: 0.0006190502739870631
Position 9176: 0.000599890335216065
Position 636: 0.0005714069630700629
Position 179: 0.0005708000274572883
Position 1404: 0.0005656226013112731
Position 3183: 0.0005647065180506172
Position 799: 0.0005543902218776717
Position 385: 0.0005542071009045704
Position 1419: 0.0005422496119769879
Position 8540: 0.0005412527394325249
Position 7454: 0.0005233422477750329
Position 4066: 0.0005169278915352932
Position 5631: 0.0005135848343004697
Position 569: 0.0005093585337795888
Position 8327: 0.0004818309116264871
Position 3302: 0.00048153457431842803
Position 9067: 0.000449964682748709
Position 755: 0.00044845134455522863
Position 7137: 0.0004389226806424427
Position 10558: 0.0004222792716090221
Position 8535: 0.0004074585399274657
Position 9187: 0.00039991039878650036
Position 698: 0.0003986994784293393
Position 152: 0.0003931693436479044
Position 3930: 0.00038673041441344443
Position 1400: 0.00037497299235757556
Position 1472: 0.0003635750394076631
Position 3353: 0.0003512734709269422
Position 8675: 0.00035030496101635196
Position 594: 0.0003358349092362396
Position 9385: 0.00031455569061841597
Position 8455: 0.0003017135525861511
Position 1498: 0.00028459219870792177
Position 4527: 0.00026706723945487017
Position 8398: 0.00025660167877288915
Position 8496: 0.00022692990285967524
Position 2436: 0.00022381051708436641
Position 8127: 0.0002229248678909643
Position 8718: 0.00022004455312573187
Position 6351: 0.00021947218259292078
Position 914: 0.00021106451724550146
Position 1569: 0.00021029460692982113
Position 3591: 0.0002101353376535517
Position 4553: 0.000196509706869393
Position 8514: 0.0001877949823851369
Position 2126: 0.0001858983804725512
Position 8402: 0.000184889362558789
Position 8517: 0.00018259065223434092
Position 10242: 0.00017756056822086297
Position 10597: 0.00017660093614168838
Position 9764: 0.00017603145032030293
Position 10757: 0.000169490868605717
Position 8461: 0.0001688866965284017
Position 9713: 0.00016599804080183385
Position 262: 0.00015925824444435504
Position 2356: 0.00015443405384521567
Position 4262: 0.00015116100819959757
Position 489: 0.00014045335063177995
Position 4342: 0.00013919726747387077
Position 8990: 0.00013569430704873998
Position 6847: 0.00013174570815442256
Position 2283: 0.00012930134466126512
Position 4509: 0.00012384227175974363
Position 10022: 0.00012124221777695538
Position 9286: 0.00012058484958154213
Position 2260: 0.00011870174494275322
Position 9954: 0.00011416446891983838
Position 10070: 0.00011321669262675332
Position 3242: 0.00011047651162477264
Position 9866: 0.00010645179326434233
Position 10620: 0.00010563491151563775
Position 9682: 9.942929290860973e-05
Position 821: 8.354006027778042e-05
Position 5608: 7.824610554703317e-05
Position 8153: 7.634830934276807e-05
Position 9391: 7.453062183884483e-05
Position 10424: 6.87098390194222e-05
Position 2315: 6.490261852563494e-05
Position 9316: 6.333094585144947e-05
Position 787: 6.253314210009618e-05
Position 672: 5.8833256108137834e-05
Position 1533: 5.732709802200849e-05
Position 10590: 5.592430863194854e-05
Position 583: 5.4169460900309186e-05
Position 954: 5.30590031025208e-05
Position 4096: 5.133759041044238e-05
Position 2215: 5.0989232684909015e-05
Position 666: 5.0056832239380434e-05
Position 10264: 4.898363969074231e-05
Position 2364: 4.890842598716673e-05
Position 1453: 4.858488781263497e-05
Position 4316: 4.83572369363647e-05
Position 4376: 4.635090598024722e-05
Position 9725: 4.5025507070200265e-05
Position 10638: 4.4433527172986714e-05
Position 735: 4.1624077308917894e-05
Position 9966: 4.1569336023418774e-05
Position 10216: 4.015613996521696e-05
Position 10204: 3.8902733863965034e-05
Position 10178: 3.238229946176694e-05
Position 6390: 3.087884654844149e-05
Position 9346: 2.5054602575603477e-05
Position 9935: 2.4837233080291815e-05
Position 10565: 2.3308117613040598e-05
Position 9397: 2.215431216902035e-05
Position 873: 2.0709204704246458e-05
Position 10305: 1.970483317315364e-05
Position 6158: 1.93437690179289e-05
Position 7933: 1.8040272894593584e-05
Position 8271: 1.6791568955508902e-05
Position 10258: 1.448518187783064e-05
Position 4397: 1.410517924728501e-05
Position 10195: 1.3980957482691272e-05
Position 987: 1.3938691554138232e-05
Position 10609: 1.336078855112194e-05
Position 3709: 1.2575663649454573e-05
Position 10260: 1.1598450434927853e-05
Position 10067: 1.0207874520444387e-05
Position 588: 9.81407411436102e-06
Position 713: 9.42131287086315e-06
Position 1069: 9.411011869737093e-06
Position 9942: 9.123467454321556e-06
Position 8304: 8.808409777549623e-06
Position 9830: 8.671682075586599e-06
Position 1342: 8.520372085165116e-06
Position 765: 8.23768969676529e-06
Position 10577: 8.211977888076124e-06
Position 10286: 7.824146604129403e-06
Position 4560: 6.638510546307381e-06
Position 7895: 6.464424080441591e-06
Position 8487: 6.1638682393713715e-06
Position 4432: 5.993173938594658e-06
Position 289: 5.918109728687976e-06
Position 10112: 4.679833757189721e-06
Position 6136: 3.771422918820764e-06
Position 10574: 3.568872954479697e-06
Position 10197: 3.0140637862856943e-06
Position 10296: 2.816549607366905e-06
Position 10450: 2.6961552093686674e-06
Position 8780: 2.3326818565248334e-06
Position 10283: 1.7913713968856493e-06
Position 10184: 1.6985154456934512e-06
Position 10714: 1.69849148091567e-06
Position 8299: 1.584923739255835e-06
Position 9574: 1.5073036033052232e-06
Position 2732: 1.4623330830962916e-06
Position 9968: 1.387684013102263e-06
Position 10701: 1.3249416233864437e-06
Position 1198: 1.0279827144455928e-06
Position 1629: 9.172025051888729e-07
Position 403: 8.669955219500503e-07
Position 8418: 7.712792496336247e-07
Position 2779: 7.220338908042174e-07
Position 647: 6.897561449186596e-07
Position 2239: 4.948570766718255e-07
Position 10355: 4.131428335241841e-07
Position 1006: 2.729525639031116e-07
Position 1026: 2.2297229143840714e-07
Position 1074: 2.1283225026988467e-07
Position 10429: 2.050861352593824e-07
Position 1652: 1.9582127881115818e-07
Position 1019: 1.511034453065844e-07
Position 651: 1.4353140894017056e-07
Position 1099: 1.3261229526064033e-07
Position 2379: 1.2646187548353692e-07
Position 1305: 1.2411951154648822e-07
Position 301: 1.2278333177817314e-07
Position 10118: 1.210335479612842e-07
Position 236: 1.1005695953339019e-07
Position 679: 1.0423968514881123e-07
Position 1510: 9.903905272523749e-08
Position 10427: 7.375789848953583e-08
Position 496: 4.439909537945854e-08
Position 1048: 3.52549971382993e-08
Position 10698: 3.3386372111355496e-08
Position 1146: 3.126804103777543e-08
Position 3604: 2.8791660503718365e-08
Position 816: 1.834433018654751e-08
Position 918: 1.7542009481425468e-08
Position 867: 1.5665898066939545e-08
Position 9272: 1.1615478107520506e-08
Position 962: 9.289066041035088e-09
Position 314: 8.954385789345754e-09
Position 124: 3.7139688459640015e-09
Position 316: 5.192236286008332e-10
Position 408: 2.9476429143217126e-10
Position 399: 2.876558452890591e-10
Position 511: 1.349142136967552e-10
Position 126: 1.252461662558866e-10
Position 320: 2.070587825074054e-11
Position 330: 1.2424012580430311e-11
Position 416: 8.054552654239983e-12
Position 79: 3.518996878824096e-14
Position 73: 2.7348621935244226e-14
Position 82: 2.2421890116534504e-14
Position 326: 1.0577597570492992e-15
