Gene = Nudt6
index = 772
Annotated 5SS: [  249  2890  7231 10083]
Annotated 3SS: [ 2685  7174 10027 14098]
SMsplice 5SS: [1109 2890]
SMsplice 3SS: [ 2685 14095]
top_k =  1000
Partition function (log Z): -14.17703124046998

Sorted 5' Splice Sites (High to Low Probability):
Position 2890: 0.9634234809254533
Position 1109: 0.38536339446145174
Position 7231: 0.26896016419083735
Position 302: 0.19375080701611924
Position 253: 0.12866944680784798
Position 639: 0.06489830175693913
Position 10083: 0.04788314909440535
Position 29: 0.044383977020850146
Position 11376: 0.04319961004972927
Position 11829: 0.03422798338368722
Position 618: 0.032803419759958
Position 1074: 0.029338727189262465
Position 427: 0.02836858322368842
Position 1350: 0.02832892333641646
Position 182: 0.027115386018649535
Position 4674: 0.023566573034896586
Position 3940: 0.021854423302595433
Position 4301: 0.019683215076175205
Position 25: 0.017938690145682456
Position 2576: 0.015317438988603611
Position 11296: 0.012338832375173362
Position 1732: 0.012195915899396897
Position 3336: 0.010076045012746648
Position 814: 0.009963541753267942
Position 2978: 0.009346229392004775
Position 7328: 0.008847717321642462
Position 3344: 0.008667594624113616
Position 3360: 0.008222716285490686
Position 1866: 0.007581265378188021
Position 190: 0.007489993371498183
Position 259: 0.007382039986913948
Position 834: 0.0071689984914240674
Position 8104: 0.005876473451278922
Position 5388: 0.005790736453033686
Position 452: 0.005392843221723039
Position 12: 0.004270097964163441
Position 6350: 0.004203176962254868
Position 9006: 0.003331569609867107
Position 349: 0.0031357784785754662
Position 9874: 0.0029432220167260412
Position 176: 0.002732036137692322
Position 601: 0.002478021462927205
Position 290: 0.002366827090147563
Position 327: 0.0020153976285552213
Position 1235: 0.001913006402539006
Position 363: 0.0018509815266428559
Position 2188: 0.0017494808119555743
Position 2480: 0.0015386474178132538
Position 2974: 0.0012984497597677753
Position 7718: 0.0011820350618029357
Position 926: 0.0011174212282971806
Position 2623: 0.0011170807602722977
Position 2421: 0.0009593352474071162
Position 541: 0.000874194331995517
Position 338: 0.0008566175188223963
