Gene = 1700017B05Rik
index = 11
Annotated 5SS: [ 184 6227]
Annotated 3SS: [3471 8282]
SMsplice 5SS: [ 184 6227]
SMsplice 3SS: [6051 8282]
top_k =  1000
Partition function (log Z): -8.647487993161702

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9647844522675141
Position 6227: 0.5876617869789856
Position 3845: 0.15686403937986546
Position 2832: 0.11555594841027166
Position 8103: 0.11435454767920347
Position 3656: 0.10057530202111144
Position 802: 0.07749852354167433
Position 3986: 0.07037476739768245
Position 8387: 0.07029117659843599
Position 1729: 0.0590366013253644
Position 8125: 0.05419892215499194
Position 4164: 0.04361143547649201
Position 4792: 0.031368674030761275
Position 9047: 0.02263873994417879
Position 321: 0.020282796145131576
Position 4187: 0.018800956813083542
Position 4000: 0.01823429317963139
Position 5114: 0.017225780905998123
Position 864: 0.015088971161154976
Position 6095: 0.008059543249066799
Position 4596: 0.007917714404689124
Position 8460: 0.006859616895905214
Position 1136: 0.006261619507142121
Position 1024: 0.006227579137570265
Position 5303: 0.0061706710516740496
Position 339: 0.00604695942975355
Position 1803: 0.0047468869862476466
Position 9105: 0.00470427096456932
Position 3683: 0.0032322331541644097
Position 407: 0.0028801628099100213
Position 6303: 0.0028425097895408416
Position 1392: 0.0027359910337010278
Position 931: 0.002403415737415047
Position 3773: 0.0014980465674614104
Position 6533: 0.0014897663095692977
Position 3564: 0.0014040923010996504
Position 8502: 0.0013217917333068969
Position 6110: 0.001285613357567005
Position 4203: 0.001196907221494496
Position 7115: 0.0010566621049119308
Position 528: 0.000969277936837626
Position 6158: 0.0007832338414157041
Position 770: 0.0006778508084530627
Position 6647: 0.000673626210213488
Position 563: 0.0006218435587194019
Position 1348: 0.0006215789639717439
Position 3472: 0.0006050222681621253
Position 2161: 0.0005940718243222469
Position 6209: 0.0005765243783924087
Position 677: 0.0005414981656980126
Position 3749: 0.00047654087462860924
Position 2708: 0.00043866385746653934
Position 3338: 0.00042797969214251126
Position 989: 0.00038484740963197337
Position 241: 0.0003366473314684201
Position 6665: 0.00031665733655526036
Position 1707: 0.00026625038525422435
Position 1697: 0.00023752383184812888
Position 3144: 0.0002246414505379904
Position 2079: 0.00021700875537247782
Position 173: 0.00013258743632267556
Position 3708: 0.00012683525464366455
Position 1442: 0.0001086608300811488
Position 40: 0.00010007225961256543
Position 3343: 8.724098850328458e-05
Position 152: 6.710729532995374e-05
Position 6104: 5.609291743277804e-05
Position 2053: 4.537798073483679e-05
Position 2506: 4.3335074940183566e-05
Position 3148: 4.0320861148985305e-05
Position 2819: 3.9888770011825394e-05
Position 1656: 3.5614544795112196e-05
Position 1929: 2.9026872019801806e-05
Position 3879: 2.8723038242630673e-05
Position 1313: 2.786522444727438e-05
Position 796: 2.7076306270540927e-05
Position 3129: 2.4286530839515412e-05
Position 3389: 2.309265194447981e-05
Position 981: 2.2998583449090428e-05
Position 3863: 1.942083049114242e-05
Position 2070: 1.630735157371136e-05
Position 2508: 1.5762824044413197e-05
Position 1787: 1.4241054716825661e-05
Position 226: 8.679364809857186e-06
Position 1179: 6.836588767137446e-06
Position 256: 6.823028966642424e-06
Position 870: 6.409702013350311e-06
Position 758: 6.0802559051190705e-06
Position 535: 5.078842990510909e-06
Position 439: 2.7835594534182802e-06
Position 456: 2.649219620310545e-06
Position 522: 1.7865443741213997e-06
Position 545: 1.7290332419425756e-06
Position 52: 1.6647698983590916e-06
Position 841: 1.2382881289023582e-06
Position 610: 1.1690807725632882e-06
Position 357: 9.662009801550277e-07
Position 763: 6.803886479667891e-07
Position 1288: 4.5824137621574387e-07
Position 3520: 4.4485667257946077e-07
Position 822: 2.0903974838584925e-07
Position 830: 1.4729297113001405e-07
Position 589: 1.461002584616789e-07
Position 735: 1.068485530765088e-07
Position 665: 7.75974101993702e-08
Position 843: 2.4904564849164953e-08
Position 740: 2.0844165844085955e-08
Position 576: 1.7254190280183965e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8282: 0.6965206617063507
Position 6051: 0.43608249308907243
Position 8006: 0.17811659382585684
Position 6018: 0.14782320802071516
Position 8912: 0.1306497260732144
Position 3679: 0.13042480153926136
Position 3471: 0.12232410142643574
Position 3870: 0.08600827552922605
Position 9147: 0.07015131898944593
Position 4707: 0.0692007418415794
Position 4045: 0.06636050143402152
Position 2695: 0.06534072560490654
Position 1554: 0.04866072711014567
Position 6398: 0.042612716993147705
Position 5959: 0.02850465468093487
Position 647: 0.026540407594417354
Position 2668: 0.02388754919813788
Position 9252: 0.018641331869832453
Position 712: 0.01790788260953496
Position 618: 0.014499446251565944
Position 3757: 0.014468429072548448
Position 3817: 0.013778594866806505
Position 2641: 0.01275063080799847
Position 598: 0.010837547991707898
Position 7976: 0.009171426935093114
Position 941: 0.007880399974555216
Position 720: 0.007485846051237148
Position 6557: 0.007341900017911452
Position 8321: 0.006885240803145305
Position 4051: 0.005770819317469051
Position 1597: 0.0054275445062507265
Position 6953: 0.005319157314343604
Position 2787: 0.005019045649287413
Position 4746: 0.004657260653573486
Position 270: 0.004627937516885946
Position 6000: 0.004550136175734942
Position 5036: 0.004357617543769684
Position 735: 0.004237602432088471
Position 4980: 0.004083042118280325
Position 2673: 0.003891169210734611
Position 4344: 0.0035391850230862606
Position 1483: 0.00334975756394491
Position 4420: 0.0033246465815352714
Position 2712: 0.0031935751310230324
Position 8537: 0.00316944956272762
Position 1629: 0.003163504099333872
Position 288: 0.003002029315698955
Position 4149: 0.002513351697113757
Position 8620: 0.0024697149769760283
Position 1395: 0.0024305573705160305
Position 873: 0.0022128823871080372
Position 673: 0.0022045619573720946
Position 9157: 0.0021025506714851838
Position 4375: 0.0020603793781336513
Position 6704: 0.0019807422400949072
Position 5193: 0.0019438405237356135
Position 3820: 0.0018899354270052787
Position 6198: 0.0018572538395703361
Position 4712: 0.001750695293113193
Position 294: 0.0017433885859558702
Position 5070: 0.0015503849694387347
Position 8475: 0.0015018925188847421
Position 5662: 0.0014112908496020818
Position 1308: 0.0012625104608939644
Position 7457: 0.0011166631146717564
Position 9436: 0.0011058479084882814
Position 7643: 0.0010922110493185588
Position 903: 0.0010266872974966249
Position 2752: 0.0010211119115713016
Position 4552: 0.000993140248331455
Position 2346: 0.0009439761256656332
Position 6867: 0.0009273356560876067
Position 3632: 0.0008655094853238424
Position 2007: 0.0008479814287988001
Position 1424: 0.0007909187210047726
Position 3023: 0.000787448373561234
Position 2538: 0.0007387969441898175
Position 5680: 0.0006908062632801529
Position 1614: 0.0006733771832744775
Position 2343: 0.00065145179075556
Position 7573: 0.0006414026347081258
Position 3203: 0.0006115816673157187
Position 7260: 0.0005988414427068445
Position 1253: 0.0005909439384593554
Position 3629: 0.000588557619114738
Position 8210: 0.0005689003682862476
Position 7355: 0.0005646994368590113
Position 3239: 0.0005523252301866614
Position 770: 0.0005426980785978462
Position 5638: 0.000521484029262614
Position 6840: 0.0004937618253463048
Position 4916: 0.0004783462380425188
Position 915: 0.0004374532553260006
Position 1189: 0.00042239560993678456
Position 8128: 0.0004026485665464721
Position 320: 0.0003700807642397231
Position 3520: 0.00035416452727873805
Position 5250: 0.0003511712092559469
Position 4519: 0.00034893106772759135
Position 2994: 0.0003481018459505005
Position 490: 0.00034728987513966606
Position 879: 0.00032277032955332685
Position 653: 0.00031898764666104504
Position 5788: 0.0003042553936868152
Position 2945: 0.0002769401020515401
Position 4006: 0.0002733357231916188
Position 1000: 0.00025606458991231775
Position 676: 0.00025278652387329844
Position 5461: 0.00024605518245677984
Position 6631: 0.0002380002983324963
Position 1305: 0.00022988644282585183
Position 3476: 0.0002054705237708711
Position 1115: 0.00018584976567407812
Position 848: 0.00017343455016609544
Position 4731: 0.00016688711827563677
Position 6561: 0.00016541599054525267
Position 976: 0.00015875066325864566
Position 4595: 0.00015752529559457374
Position 5812: 0.00014698036466244434
Position 1861: 0.00012505602861614381
Position 1245: 0.00011435050611636926
Position 1347: 0.00011403194952971434
Position 6222: 0.00011209518385208681
Position 740: 0.0001023341861261931
Position 5517: 9.50899709077714e-05
Position 1432: 9.315608403690692e-05
Position 2907: 9.285949079572311e-05
Position 2038: 8.934541461558963e-05
Position 1871: 8.489539772490782e-05
Position 9006: 8.176420749012782e-05
Position 4643: 8.145990488471331e-05
Position 2076: 7.370399551468781e-05
Position 1456: 7.200292583622342e-05
Position 1556: 6.97919986859085e-05
Position 410: 6.769592196811365e-05
Position 443: 6.516113086509642e-05
Position 1196: 6.49493017547364e-05
Position 1820: 6.361477278018162e-05
Position 4853: 6.268199562520968e-05
Position 3384: 5.8125089060374964e-05
Position 3958: 5.5139958666744264e-05
