Gene = Agl
index = 102
Annotated 5SS: [  139   899 14555 16149 17161 19641 19896 20937 21448 21637 23107 23714
 25647 26579 26924 27175 27441 28911 29112 29548 31638 35403 35780 36827
 39381 49476 49928 53294 54916 56182 57769 61550 61787]
Annotated 3SS: [  748 14343 15981 16956 19458 19783 20812 21344 21538 22966 23525 25522
 26414 26821 27018 27289 28785 28998 29412 31506 35265 35645 36650 39277
 49249 49815 53157 54802 55969 57670 61461 61652 63230]
SMsplice 5SS: [  139   899 16149 17161 19641 19896 20937 21637 23107 23714 25647 26579
 26924 27175 27441 28911 29112 31638 35403 35780 36827 39381 49476 49928
 53294 56120 57769 61324 61550 61787]
SMsplice 3SS: [  748 15981 16956 19581 19783 20812 21538 22966 23665 25522 26414 26821
 27018 27289 28785 28998 31506 35286 35645 36650 39277 49249 49815 53157
 55969 57670 61197 61461 61652 63230]
top_k =  1000
Partition function (log Z): 48.671666596690365

Sorted 5' Splice Sites (High to Low Probability):
Position 899: 0.9955589888304857
Position 39381: 0.9949788900519321
Position 26924: 0.9939285779267454
Position 31638: 0.9922094946368487
Position 139: 0.9839582766847232
Position 49928: 0.9690430922449049
Position 27175: 0.9679691922570909
Position 28911: 0.9558397394104817
Position 16149: 0.9378080091066515
Position 17161: 0.9377078924185025
Position 29112: 0.9225056416652044
Position 35403: 0.9038967235121589
Position 19641: 0.8777799841643477
Position 35780: 0.8534896468536054
Position 25647: 0.8326229390827152
Position 61550: 0.8308888342608034
Position 61787: 0.8202688568813853
Position 21637: 0.8147626656802839
Position 36827: 0.8043260746814545
Position 23714: 0.7648020675490115
Position 53294: 0.7614416093942425
Position 20937: 0.7436483163564043
Position 19896: 0.7328108354240046
Position 57769: 0.7278646021242536
Position 49476: 0.6936306030074276
Position 27441: 0.6742610693033311
Position 56120: 0.6219276273258328
Position 23107: 0.601668460296561
Position 29548: 0.5909968076238261
Position 26579: 0.5759075038170636
Position 61324: 0.5642510912367713
Position 45170: 0.46503470257663065
Position 54916: 0.4615434400820365
Position 34233: 0.44142772206837005
Position 14555: 0.4224298018060356
Position 46209: 0.3796012763676903
Position 21448: 0.3769622542148592
Position 56182: 0.3761804791720022
Position 23063: 0.3667164647019426
Position 57432: 0.3565471192686436
Position 9711: 0.3557370155854652
Position 42019: 0.3371469042922068
Position 30434: 0.32254968510242327
Position 20655: 0.31793188838668623
Position 26464: 0.2688292160230118
Position 35095: 0.26662168229804817
Position 57387: 0.25138950180665254
Position 51307: 0.23540040255312977
Position 42931: 0.22607895456043942
Position 39112: 0.21885141114932127
Position 50612: 0.1912439427253568
Position 619: 0.1834098792330729
Position 25912: 0.18147433324337836
Position 18396: 0.18135574704340898
Position 63412: 0.17441574274894733
Position 26107: 0.1691617741315102
Position 6317: 0.16305961999530494
Position 61833: 0.15840802378067634
Position 23526: 0.15699587328556638
Position 25816: 0.15497258181855428
Position 31308: 0.14457548967542305
Position 29241: 0.13382617369192548
Position 37647: 0.1272904576880881
Position 19468: 0.12482032707385485
Position 31357: 0.11359413530625484
Position 50821: 0.10587401665276609
Position 3217: 0.10218751598476364
Position 28672: 0.09060231102121899
Position 51341: 0.08935070371500257
Position 22128: 0.08786276110477828
Position 35361: 0.08746107018756626
Position 36857: 0.08392074978112603
Position 39200: 0.08088249948249539
Position 47518: 0.08029252947341722
Position 27368: 0.07394118726573845
Position 52854: 0.07196131865613056
Position 21070: 0.06952899572814011
Position 49328: 0.06384564771553818
Position 63309: 0.06169797659669957
Position 21729: 0.059690073385342275
Position 49433: 0.059122696205666424
Position 20612: 0.057784994403494785
Position 50108: 0.05433933195340182
Position 63293: 0.05319019941375626
Position 22142: 0.05190813210430365
Position 16767: 0.04620505490302269
Position 36085: 0.04519559322275085
Position 41672: 0.044533440320586315
Position 20969: 0.038092242068261735
Position 50361: 0.03682627065530422
Position 36845: 0.03412224733882786
Position 36463: 0.033452079055237206
Position 20651: 0.03201090193099947
Position 63363: 0.029452493433203327
Position 34739: 0.02866242702546633
Position 21619: 0.027004925032535366
Position 21386: 0.025475343214015254
Position 26753: 0.024741503558245115
Position 5757: 0.024630492140590283
Position 32275: 0.022787595460758328
Position 1735: 0.02094378344092957
