Gene = Mnx1
index = 687
Annotated 5SS: [ 886 3715]
Annotated 3SS: [3553 4238]
SMsplice 5SS: [ 132  886 3715]
SMsplice 3SS: [ 758 3553 4238]
top_k =  1000
Partition function (log Z): -6.895004414583289

Sorted 5' Splice Sites (High to Low Probability):
Position 3715: 0.9455826701025841
Position 132: 0.8619540951469783
Position 886: 0.6503212144257517
Position 2400: 0.0884034169728907
Position 1601: 0.08171732372467308
Position 3219: 0.039913106688946126
Position 1321: 0.030603835318317833
Position 1202: 0.018988466362954544
Position 4804: 0.0170683602958724
Position 3936: 0.012377944874371404
Position 4360: 0.010703476917219219
Position 1117: 0.010530770175448005
Position 4139: 0.009287209659874498
Position 517: 0.008444530061650567
Position 1015: 0.007437524452039281
Position 4504: 0.007344029854769547
Position 1170: 0.007302579961118627
Position 3457: 0.007087998957597997
Position 1124: 0.0067115085482371654
Position 2023: 0.006337470601926222
Position 86: 0.0061142569146215705
Position 3444: 0.0058533289709751775
Position 3682: 0.005827939136913966
Position 406: 0.005344650013288469
Position 4510: 0.0040116504769299455
Position 759: 0.003841615706894837
Position 126: 0.0036744714377713174
Position 1861: 0.003379408415181222
Position 51: 0.002878310745706131
Position 3984: 0.002207519228928182
Position 285: 0.0018791343923804165
Position 4853: 0.0017152017723059015
Position 36: 0.0016122692574075032
Position 306: 0.001593845832935375
Position 3256: 0.0015193696479611674
Position 2020: 0.0014842104481770438
Position 1258: 0.001480525039872929
Position 4493: 0.001398208430879066
Position 890: 0.0012495270708246015
Position 3401: 0.0012010566832609485
Position 1857: 0.0011900505379317241
Position 3654: 0.0010352620389592674
Position 3995: 0.0010210411894364642
Position 1301: 0.000960806949054048
Position 1569: 0.0008553701462938211
Position 1792: 0.000843849969894719
Position 3746: 0.0008403122408376365
Position 4447: 0.0008335975143595352
Position 1211: 0.0007586778022628683
Position 598: 0.0005649481786186058
Position 5303: 0.0005322751864146708
Position 3277: 0.00047387929307575043
Position 313: 0.00043857432567752255
Position 2069: 0.00043084131809840374
Position 1615: 0.000354645594132236
Position 4398: 0.000266538466883842
Position 1293: 0.00025866268670424864
Position 2462: 0.00025758832411681477
Position 1027: 0.00025607283585521266
Position 4098: 0.00023919308328456329
Position 3272: 0.0002218639460319017
Position 176: 0.00020576807976651468
Position 4423: 0.0001959134702256508
Position 1845: 0.00018551450999478592
Position 237: 0.0001784570957787404
Position 1809: 0.00015739190728425852
Position 4239: 0.00014565233150742646
Position 1126: 0.00013298316130423262
Position 3955: 0.00013240590805874502
Position 3808: 0.0001298695055477188
Position 3893: 0.00012450389113770563
Position 3832: 0.00011935387377238053
Position 1707: 0.00011447735346380972
Position 4598: 0.0001099378345562422
Position 553: 9.087723867467921e-05
Position 3392: 8.896120228591887e-05
Position 349: 8.07410123457033e-05
Position 3793: 6.457771053421659e-05
Position 2447: 4.5693050938102814e-05
Position 3976: 4.432001934080698e-05
Position 681: 3.9259234728079196e-05
Position 431: 3.6054302981477605e-05
Position 364: 2.96353029472496e-05
Position 373: 1.621464701487953e-05
Position 688: 1.4434535225266631e-05
Position 4601: 9.339263918743105e-06
Position 1312: 3.7879951722037947e-06
Position 912: 2.7952422942404615e-06
Position 996: 2.6870128248011134e-06
Position 805: 2.6820305147943092e-06
Position 3813: 2.2463161216549487e-06
Position 4170: 1.895854694548114e-06
Position 3660: 1.8463844203327074e-06
Position 3674: 1.7020511551756333e-06
Position 3639: 1.2405836831423717e-06
Position 830: 4.4903982738871534e-07
Position 842: 4.0677134889058865e-07
Position 4157: 3.33278064397737e-07
Position 1472: 1.104403651363996e-07
Position 974: 2.2997296679412677e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3553: 0.8919138401133014
Position 4238: 0.6492362781381628
Position 758: 0.4771763806397095
Position 3558: 0.06947357637094925
Position 4694: 0.06842998992440127
Position 1524: 0.0630593087425616
Position 1107: 0.059876601076587134
Position 3176: 0.05774224788079804
Position 800: 0.05684799225480612
Position 2258: 0.05598292809569588
Position 4225: 0.04376150318915676
Position 3806: 0.04312204778013242
Position 967: 0.03174929925074875
Position 4879: 0.0300745594573049
Position 5225: 0.024556741359493234
Position 4412: 0.02446073216862976
Position 5185: 0.020566857362480144
Position 4256: 0.01909371848379004
Position 5267: 0.015500473099206375
Position 4447: 0.009938447727761627
Position 3611: 0.009728416133035073
Position 2232: 0.009109750395678247
Position 4057: 0.008664261181890226
Position 3842: 0.00852812706176648
Position 1544: 0.008001187095938328
Position 830: 0.007309539665657779
Position 659: 0.007287261415780673
Position 5321: 0.007062144309399158
Position 1649: 0.006937875443047052
Position 2309: 0.006315544650223227
Position 4244: 0.0062194552331871185
Position 2225: 0.006134911763115509
Position 5406: 0.006025838869701851
Position 4498: 0.005668736292793705
Position 4917: 0.005414548379310496
Position 2189: 0.00464429232766132
Position 1813: 0.004004304850207549
Position 3931: 0.003982501728349935
Position 4131: 0.003859766876893837
Position 4736: 0.0034051729568089417
Position 4564: 0.0031472794511836094
Position 764: 0.002916437841549076
Position 688: 0.0029061218808045476
Position 4466: 0.002276967978933385
Position 5340: 0.0021677654563501325
Position 2060: 0.00209851025744274
Position 4913: 0.001916013744515153
Position 3564: 0.0016720041154529373
Position 1345: 0.0015844014890439957
Position 3512: 0.0015322510565344667
Position 3005: 0.0014899098835191328
Position 4601: 0.0014462127214802311
Position 1568: 0.0013316086728318085
Position 4698: 0.001296653279010607
Position 4282: 0.0011033810701101207
Position 1753: 0.0010762305092735472
Position 1938: 0.0010687264431214927
Position 4289: 0.0010589568531775293
Position 2143: 0.0010354850902803618
Position 4731: 0.0010149704277821082
Position 5169: 0.0010073430489361051
Position 4598: 0.0009097715697527458
Position 3987: 0.0009053911891422898
Position 1269: 0.0008627271601464353
Position 3527: 0.000842501803595777
Position 4012: 0.0008105591402002861
Position 3582: 0.0007061898848426145
Position 3819: 0.0007029146208763888
Position 2319: 0.0006931292143995886
Position 4569: 0.0006352539891735967
Position 4212: 0.000630527472777988
Position 4850: 0.0006194942147463566
Position 4353: 0.0006127471266948682
Position 2195: 0.000599317064298718
Position 811: 0.0005959659543170806
Position 1111: 0.0005733328992051656
Position 4296: 0.0005446075073076292
Position 3881: 0.0005346303156028781
Position 2114: 0.0005182974628139591
Position 3590: 0.0005107920284252545
Position 1699: 0.0005039973868059302
Position 3916: 0.00048683577482046573
Position 1870: 0.00046430468487312866
Position 4993: 0.0004605360258478922
Position 3935: 0.0004453804779968101
Position 3615: 0.0004270965605290085
Position 635: 0.00042345106106229057
Position 2382: 0.0003915416744619066
Position 3618: 0.00038503939909279483
Position 708: 0.00037106338426137764
Position 1945: 0.00036696210475417796
Position 3812: 0.00034136691279486054
Position 4370: 0.00033303925018594356
Position 4417: 0.0003325696057555644
Position 5285: 0.0002926992965131136
Position 5090: 0.00028061390678611585
Position 1981: 0.0002763004034774812
Position 720: 0.0002746419618805437
Position 3033: 0.00027126744940776063
Position 5070: 0.0002585769866156534
Position 1921: 0.00023429665878086977
Position 869: 0.0002188496386023012
Position 306: 0.00021424455954859048
Position 2079: 0.0001974099946412006
Position 2094: 0.0001921085789612553
Position 1039: 0.00018869012071348178
Position 702: 0.00017528807205131962
Position 699: 0.00017472823138677893
Position 2199: 0.00016523757324295548
Position 3094: 0.00015401052572057235
Position 4882: 0.00015308232392744912
Position 5298: 0.00015036737584290649
Position 3060: 0.00014404465514424313
Position 399: 0.00014327982839889997
Position 4611: 0.00013560980376911802
Position 4310: 0.00012867347846746936
Position 1325: 0.00012543307673827694
Position 2268: 0.00011645633615229187
Position 1857: 0.00011242347090574069
Position 2217: 0.00011146744790885375
Position 266: 0.00010727108746814951
Position 2361: 0.00010477174041037421
Position 4062: 9.739010909045625e-05
Position 1961: 9.09244231460575e-05
Position 4706: 8.623262551440724e-05
Position 2920: 8.467263875437801e-05
Position 558: 8.019373534022512e-05
Position 1476: 7.31869042668491e-05
Position 912: 7.105026916984286e-05
Position 561: 6.964200451135995e-05
Position 3672: 6.90818823342078e-05
Position 5411: 6.756915199573259e-05
Position 3639: 6.707276922823621e-05
Position 4024: 6.089675220765858e-05
Position 3831: 5.897542257780104e-05
Position 2343: 5.888831265530601e-05
Position 4481: 5.597420067246338e-05
Position 3478: 5.5855417203657214e-05
Position 883: 5.237570787272368e-05
Position 4328: 5.060739391378254e-05
Position 1710: 5.021247630194638e-05
Position 2068: 4.980702715041475e-05
Position 4325: 4.905249237151496e-05
Position 5270: 4.549754663017439e-05
Position 3847: 4.296651770629717e-05
Position 4098: 4.1243671347786057e-05
Position 2154: 4.105435925592656e-05
Position 3892: 3.8780675203588304e-05
Position 180: 3.536497208174705e-05
Position 1201: 3.1727654883382294e-05
Position 3530: 2.788055898215423e-05
Position 331: 1.9687713933633006e-05
Position 1019: 1.7375587232965914e-05
Position 3411: 1.591805614322877e-05
Position 252: 1.4514660758333328e-05
Position 476: 8.127019172690803e-06
Position 1906: 7.742095345199848e-06
Position 389: 7.683100751957627e-06
Position 501: 7.521476512319185e-06
Position 1760: 7.358529957215685e-06
Position 1298: 6.380074021862948e-06
Position 373: 5.754392317450753e-06
Position 1885: 5.587699162506724e-06
Position 3367: 5.420297616973734e-06
Position 971: 4.8888934326841085e-06
Position 728: 4.514605862695019e-06
Position 126: 3.5185734746447418e-06
