Gene = 4933407L21Rik
index = 67
Annotated 5SS: [ 610 2054]
Annotated 3SS: [1987 2801]
SMsplice 5SS: [ 283 2054]
SMsplice 3SS: [1987 2801]
top_k =  1000
Partition function (log Z): -8.652361431819125

Sorted 5' Splice Sites (High to Low Probability):
Position 283: 0.6533995916289879
Position 2054: 0.45219052785691477
Position 1159: 0.326440845425326
Position 610: 0.29898270912658587
Position 2231: 0.16620930666697495
Position 1463: 0.15792464584605753
Position 245: 0.0917950878396889
Position 97: 0.048469277068988396
Position 1346: 0.03284865567794886
Position 1178: 0.017409365257564393
Position 531: 0.017308268469507355
Position 987: 0.014160102945996325
Position 1305: 0.010440828871666169
Position 1475: 0.008819640562724747
Position 1498: 0.006841569321493974
Position 751: 0.006561296586151152
Position 1879: 0.005492508313000925
Position 1130: 0.0049098454542756895
Position 2377: 0.004308759415919659
Position 1154: 0.003035942608205365
Position 805: 0.0027292578784381934
Position 614: 0.0025501157037925307
Position 2953: 0.0023376980784824285
Position 329: 0.002233480918751139
Position 3102: 0.0021960586762896778
Position 758: 0.001999279548091078
Position 193: 0.0019329826286964315
Position 1362: 0.0018259051964034177
Position 1638: 0.001819868532199957
Position 1278: 0.0016039892238477703
Position 1708: 0.001489083648675359
Position 592: 0.0010254555413791511
Position 1917: 0.0007519521447510496
Position 307: 0.0006138031778098153
Position 2691: 0.0005831936387365186
Position 899: 0.0005001060194173948
Position 1016: 0.00042758795565849065
Position 1624: 0.0002543715537397185
Position 29: 0.0002147938666655083
Position 951: 0.00014991216970785534
Position 103: 0.00014840183692433825
Position 410: 0.00013776268599164967
Position 943: 7.728255813936157e-05
Position 400: 7.043234478609378e-05
Position 963: 4.946663625254432e-05
Position 151: 4.0825022443636884e-05
Position 274: 3.4854135091370635e-05
Position 293: 3.424800089395756e-05
Position 92: 3.020946329513202e-05
Position 27: 2.6480476647544002e-05
Position 451: 2.500226691707459e-05
Position 125: 2.2366397330116497e-05
Position 405: 2.1330640253428742e-05
Position 123: 2.098174292970257e-05
Position 234: 2.003485235739892e-05
Position 1185: 1.8900846220217914e-05
Position 453: 1.7096765524465e-05
Position 1175: 1.6769884269663936e-05
Position 90: 1.443415563940885e-05
Position 1182: 1.4304023644672436e-05
Position 423: 1.1194981713004349e-05
Position 166: 9.221666181461214e-06
Position 918: 8.346290056325752e-06
Position 968: 6.944371519744251e-06
Position 973: 4.46440146278595e-06
Position 335: 2.5939742214820647e-06
Position 2138: 1.8738661721412898e-06
Position 253: 9.280535009076371e-07
Position 594: 4.7290213260579925e-07
Position 464: 2.57151933383269e-07
Position 394: 1.4391151165759146e-07
Position 342: 7.784768870041576e-08
Position 360: 1.3916657744242524e-08
Position 688: 2.6263582604337372e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1987: 0.6525082320694864
Position 2801: 0.4412530075759738
Position 1072: 0.2792506879791766
Position 1345: 0.17506071624738573
Position 400: 0.08556311042221958
Position 1034: 0.05798931822759955
Position 2169: 0.05425281521066088
Position 1983: 0.048735312841760414
Position 674: 0.04236799258253993
Position 1956: 0.04116028612019123
Position 2403: 0.03891834337863266
Position 2037: 0.03390126042978075
Position 423: 0.032451415778433856
Position 1527: 0.024604800617100336
Position 2751: 0.024182451942488362
Position 1281: 0.02203730463352867
Position 369: 0.019085131013434502
Position 3027: 0.01624458192091479
Position 956: 0.01568024948153233
Position 3172: 0.014385512099140886
Position 1769: 0.01423465623920007
Position 1911: 0.013971814762886385
Position 1588: 0.013634088475490056
Position 1359: 0.013105312869325588
Position 2556: 0.012913408586857794
Position 2840: 0.011219626793314067
Position 2480: 0.010717406748026004
Position 2866: 0.010100346983868263
Position 372: 0.009942882017350715
Position 2672: 0.008875620586785062
Position 1216: 0.008699614918233598
Position 1199: 0.008171227239914272
Position 802: 0.007372188633735204
Position 2216: 0.007149023947412862
Position 2014: 0.006972998996875639
Position 1222: 0.006198328753264816
Position 3099: 0.006111536530421772
Position 2349: 0.005983489044197615
Position 2600: 0.004988013440825147
Position 3193: 0.004914108257754986
Position 2315: 0.004466965124804629
Position 2844: 0.003762648473267578
Position 1248: 0.003697870670368577
Position 2376: 0.0027697236059655078
Position 2880: 0.002759977415792207
Position 1808: 0.0024204376261495295
Position 2230: 0.0022027794399618367
Position 3055: 0.0020099495605318753
Position 2138: 0.0018827520132776616
Position 1417: 0.0018815923708235818
Position 451: 0.0015471511356082593
Position 1446: 0.0015289989557551468
Position 750: 0.0013846571019441038
Position 2512: 0.0012066429019357385
Position 856: 0.001174504297022214
Position 1290: 0.0009565167941001564
Position 176: 0.0009387205478574931
Position 3247: 0.0009092783711162431
Position 805: 0.0007944770613350412
Position 1004: 0.0007816454612909389
Position 379: 0.0007284252798303969
Position 2174: 0.0006547301379110972
Position 980: 0.0006058493596030346
Position 1113: 0.000602230201179215
Position 491: 0.0005780117084492367
Position 1894: 0.0005665990523373422
Position 507: 0.0004800889445439107
Position 2890: 0.00040224200288144967
Position 676: 0.000383453342449686
Position 1235: 0.0003661321584009634
Position 2754: 0.0003503569232617845
Position 2621: 0.00031823684537757627
Position 1547: 0.00027645624876780275
Position 531: 0.0002749589004031336
Position 600: 0.0002732100486373796
Position 3147: 0.00026647365219013776
Position 217: 0.0002570261333655569
Position 2561: 0.00024318380695060682
Position 541: 0.00024272441060720564
Position 2300: 0.00024087460258811165
Position 2419: 0.000231309237776725
Position 1052: 0.00022956489387329683
Position 428: 0.0002094040658693683
Position 1009: 0.00020760275008053955
Position 3253: 0.0001952712647703105
Position 160: 0.00019098985294888608
Position 496: 0.00018521450345544642
Position 1148: 0.00014823518222628553
Position 1622: 0.00014127492074100952
Position 1117: 0.00013565811107697022
Position 1420: 0.00012951154409455239
Position 1531: 0.0001276461787991725
Position 845: 0.00011907644774299396
Position 1086: 0.00011616240421261016
Position 707: 0.00011019148395496668
Position 703: 0.00010772028359288864
Position 1166: 8.833900943640459e-05
Position 756: 8.553989734126452e-05
Position 1047: 7.251303310955678e-05
Position 777: 6.744310641824168e-05
Position 560: 6.484298376001803e-05
Position 608: 5.681655405299749e-05
Position 1857: 5.273806881923575e-05
Position 328: 5.005806751750939e-05
Position 872: 4.429263982440812e-05
Position 1774: 3.84663115380395e-05
Position 514: 3.836434457837389e-05
Position 573: 3.7304305388005615e-05
Position 135: 3.67515405688555e-05
Position 1995: 3.12915096001635e-05
Position 1805: 2.805498540260742e-05
Position 862: 1.817119049706678e-05
Position 877: 1.790971181999301e-05
Position 250: 1.656618864505389e-05
Position 519: 1.4491130347180466e-05
Position 342: 1.1816783235906792e-05
Position 535: 1.1276964043519772e-05
Position 589: 1.0134041049418894e-05
Position 887: 9.530959192822758e-06
Position 879: 6.88662060864217e-06
Position 829: 6.416251296183786e-06
Position 911: 6.200331811129369e-06
Position 279: 6.1282942048655525e-06
Position 713: 6.016558520979888e-06
Position 591: 5.241666672380717e-06
Position 335: 5.20541873694629e-06
Position 932: 4.778841068569929e-06
Position 705: 4.440394266561679e-06
Position 577: 4.225279452725095e-06
Position 567: 4.1016864032491505e-06
Position 571: 3.7658075747870746e-06
Position 716: 3.161768532170966e-06
Position 549: 3.146944539377016e-06
Position 544: 3.0221363739351303e-06
Position 1124: 2.6572624024898596e-06
Position 918: 2.526572666646798e-06
Position 1771: 2.1835021892820786e-06
Position 1043: 2.0675823527493225e-06
Position 1129: 1.5942834550284022e-06
Position 864: 1.3812255854323167e-06
Position 738: 1.3454028503273027e-06
Position 586: 1.3190838275251713e-06
Position 1315: 9.892889934859593e-07
Position 834: 8.612116044230414e-07
Position 316: 6.803632982906649e-07
Position 143: 3.905438824547604e-07
Position 110: 5.943830657909215e-08
Position 622: 4.680312059965632e-08
Position 139: 3.5895038198827105e-08
Position 934: 3.474195242224928e-08
Position 137: 3.172138862711733e-08
Position 306: 2.8225381368096533e-08
Position 569: 2.8178445463339336e-08
Position 260: 1.4129836506559058e-08
Position 146: 1.229396560811221e-08
Position 1238: 1.0426682241011038e-08
Position 282: 7.627015290194936e-09
Position 639: 7.532520060509778e-09
Position 263: 5.408662042174171e-09
Position 286: 4.756872144615015e-09
Position 227: 1.876630824293977e-09
Position 293: 8.682291024060994e-10
Position 299: 8.458398725967787e-10
Position 632: 3.6779066745120426e-10
Position 90: 7.389341017680365e-11
Position 101: 4.669673023370218e-11
Position 627: 1.9178160294612724e-11
Position 297: 2.822228400544562e-12
Position 644: 8.75851422775579e-13
