Gene = 9130230L23Rik
index = 73
Annotated 5SS: [   76  3054  3402  4081 14000 14448]
Annotated 3SS: [ 2845  3307  3829 13860 14367 15751]
SMsplice 5SS: [   76  3054  3430 13339 14000 14448]
SMsplice 3SS: [ 2845  3307 13191 13860 14367 14520]
top_k =  1000
Partition function (log Z): -7.5506286351810505

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.944851227490452
Position 76: 0.8420812237572313
Position 13339: 0.7259996029969237
Position 14448: 0.7100554450131313
Position 3054: 0.6319264167178178
Position 14000: 0.6166176463235432
Position 14188: 0.35395251308488407
Position 2726: 0.22061845294952748
Position 3019: 0.20371133265562838
Position 4081: 0.15197996455261611
Position 14146: 0.1450570631974385
Position 2780: 0.08301179564925026
Position 136: 0.05329669510930818
Position 364: 0.04832679845600177
Position 316: 0.04223686751808929
Position 4547: 0.03895257067414108
Position 10506: 0.03429616825802943
Position 14431: 0.034132487188151914
Position 2908: 0.021349318411279246
Position 14613: 0.015802453300631524
Position 2977: 0.010573125005908943
Position 831: 0.009833343653423317
Position 419: 0.007821899568095888
Position 13429: 0.0042038474701024744
Position 13316: 0.0041331508783381396
Position 3506: 0.003606764573074299
Position 298: 0.002564892011989919
Position 2165: 0.002256875177974031
Position 2784: 0.002159247345527827
Position 3425: 0.0019130718274291227
Position 2256: 0.0018172880199012757
Position 9128: 0.001749195394240303
Position 2993: 0.001688560896719846
Position 6083: 0.0016503697294439402
Position 2949: 0.0016394510087224797
Position 3882: 0.0016203386798948909
Position 13358: 0.0015595569444285633
Position 22: 0.0015415262287898014
Position 2320: 0.001497431959727736
Position 909: 0.0010410584185207923
Position 3606: 0.0008491763262594406
Position 1196: 0.0008290712245907273
Position 330: 0.0006505066319264034
Position 2739: 0.0006076953834380217
Position 2203: 0.0005144979494788042
Position 431: 0.0003822080908281108
Position 2956: 0.000374575913230579
Position 36: 0.00034347431146178385
Position 2318: 0.00031902094097221306
Position 2160: 0.0003012711357950781
Position 2922: 0.0002809884774852267
Position 2328: 0.0002797092698997829
Position 781: 0.0002289364529759967
Position 2806: 0.00019636012316775036
Position 811: 0.00018768336013844024
Position 4885: 0.00017010672507879743
Position 101: 0.0001664714080288652
Position 3370: 0.00014343608553463175
Position 1458: 0.00013999182687712697
Position 2232: 0.00012497526415993372
Position 2825: 0.0001242399934538081
Position 423: 0.0001127416147969373
Position 5047: 0.00010315691566630696
Position 3486: 9.57785844694732e-05
Position 1422: 8.278008872689016e-05
Position 3464: 8.041233749608245e-05
Position 4634: 7.871711307343682e-05
Position 1276: 7.555890897558126e-05
Position 1469: 7.291352964855118e-05
Position 305: 6.60885813819182e-05
Position 1056: 6.434376042418296e-05
Position 905: 6.333421231456361e-05
