Gene = Prpf38b
index = 860
Annotated 5SS: [ 564 3392 3796 3941 6617]
Annotated 3SS: [3322 3643 3879 6392 6964]
SMsplice 5SS: [ 564 1072 3392 3796 3941 6617]
SMsplice 3SS: [ 759 3322 3643 3879 6493 6964]
top_k =  1000
Partition function (log Z): 5.522394939487153

Sorted 5' Splice Sites (High to Low Probability):
Position 6617: 0.9922748620524412
Position 3796: 0.9560659366577415
Position 1072: 0.8436246393354592
Position 564: 0.8063575392528434
Position 3941: 0.7254736588857881
Position 3392: 0.5997135011407823
Position 3402: 0.28984334719763555
Position 1385: 0.2491241417950437
Position 2487: 0.22459914715523197
Position 593: 0.1854300487966955
Position 5810: 0.18523138807199313
Position 6880: 0.1449790284355581
Position 1379: 0.14464445532873824
Position 4355: 0.10690979260993914
Position 3955: 0.09830141573876347
Position 5656: 0.03634735898189512
Position 1249: 0.029266177909473508
Position 1753: 0.021429937739370304
Position 1985: 0.01865342884949718
Position 1195: 0.018212930878593814
Position 885: 0.017906365906369254
Position 1085: 0.016717609463176176
Position 4411: 0.013676399661037075
Position 1733: 0.013385993125932114
Position 2974: 0.013257194904634659
Position 5852: 0.010792422124938528
Position 5584: 0.009884486381426985
Position 5409: 0.009787081941064498
Position 6155: 0.008613953172785935
Position 1007: 0.007653778594250535
Position 6075: 0.00690221338627734
Position 6045: 0.006313543942947245
Position 1923: 0.005585998374839711
Position 198: 0.004919413425004785
Position 2520: 0.003584793313161464
Position 1893: 0.0033235856622891896
Position 2382: 0.0030062371178869707
Position 1253: 0.002992353591215197
Position 2057: 0.0028506994402331927
Position 5652: 0.00283059648012183
Position 540: 0.002285546605214182
Position 1182: 0.001952821328048418
Position 3731: 0.0019231583734180813
Position 93: 0.0018927984961263963
Position 202: 0.0018193248971135278
Position 966: 0.0017642232849321969
Position 2524: 0.001606091304940799
Position 2437: 0.00154047328288927
Position 1076: 0.00149186565621459
Position 116: 0.0014742309836365674
Position 6903: 0.00141316794617751
Position 6814: 0.0013990713826542973
Position 2741: 0.0012229361842719957
Position 2528: 0.0012073884912207529
Position 3507: 0.0011983631834122912
Position 3193: 0.0011967380604578505
Position 4107: 0.001077252961433563
Position 907: 0.0009671552100881674
Position 7363: 0.0009473901261315803
Position 2311: 0.0008955407070480451
Position 6783: 0.0008376121886774378
Position 6757: 0.0007436504858615605
Position 7210: 0.0007031755217923359
Position 5835: 0.0007009752388945881
Position 2220: 0.0006606931739688432
Position 3406: 0.0005673668724280857
Position 3533: 0.0005503504937623649
Position 5739: 0.0004957854383746133
Position 2682: 0.0004676486269681935
Position 7021: 0.0004557342347227226
Position 3382: 0.0004502946642301892
Position 7369: 0.0004288901098081339
Position 4009: 0.0004126985259681795
Position 4471: 0.00039791247403096134
Position 138: 0.0003727830255254408
Position 3644: 0.0003691994000265837
Position 3800: 0.0003649492729381458
Position 1530: 0.00035618723251632515
Position 6995: 0.00035452277006933097
Position 901: 0.0003531730888777252
Position 126: 0.00035166735802766324
Position 7195: 0.000329298547091416
Position 1021: 0.0003117952032319694
Position 3787: 0.0002905712055286315
Position 97: 0.0002853487764203132
Position 1631: 0.00026890165925186674
Position 8040: 0.00025634652180872586
Position 7051: 0.00024572104310200733
Position 1432: 0.0002331380544933719
Position 5883: 0.00023017820146043117
Position 4045: 0.00022441771053751744
Position 4031: 0.00022395328935081521
Position 1467: 0.0001937895943458114
Position 7309: 0.00019088981995068127
Position 1039: 0.00019042817763640935
Position 370: 0.00018872449949397987
Position 423: 0.00017484912242212903
Position 7207: 0.00017019016850536347
Position 8269: 0.00014812368656598715
Position 63: 0.0001371076767587751
Position 5632: 0.0001328377334754359
Position 3396: 0.00012492929793885525
Position 402: 0.00012427003834734356
Position 2412: 0.00011795284800540851
Position 348: 0.00011402663023749724
Position 3502: 0.00010465482631141971
Position 491: 0.00010184859728560083
Position 3802: 0.00010072305702537367
Position 8295: 9.323477399121783e-05
Position 4053: 8.748867598391124e-05
Position 4142: 8.162200095240653e-05
Position 2444: 7.250053607894247e-05
Position 6776: 7.122570642110631e-05
Position 1132: 6.860407367452326e-05
Position 212: 5.460465787443414e-05
Position 507: 5.154935698130571e-05
Position 7177: 4.9790220917817605e-05
Position 6597: 4.814953352066521e-05
Position 8708: 4.14119428948244e-05
Position 8057: 4.114766123828889e-05
Position 724: 3.498489522041426e-05
Position 118: 3.4218724032068854e-05
Position 4146: 3.405585886764305e-05
Position 6626: 3.255383935707913e-05
Position 597: 2.8909590336900813e-05
Position 697: 2.769287987132551e-05
Position 1078: 2.7502263697441428e-05
Position 3738: 2.4878087322240308e-05
Position 946: 2.367382115915623e-05
Position 1168: 2.3426113667939213e-05
Position 8448: 2.325183341493321e-05
Position 6805: 2.2480225671766086e-05
Position 4279: 2.043667635498547e-05
Position 586: 2.0043552095487052e-05
Position 1030: 1.8759690762913772e-05
Position 760: 1.8484875371035445e-05
Position 1098: 1.7270391212544346e-05
Position 132: 1.719988154820458e-05
Position 543: 1.7150157267556024e-05
Position 404: 1.6873801797247156e-05
Position 681: 1.6454411355992345e-05
Position 51: 1.5842171400292002e-05
Position 3715: 1.525662600974292e-05
Position 1080: 1.5027359063943995e-05
Position 120: 1.4330939080613662e-05
Position 624: 1.42012957734278e-05
Position 8314: 1.3546781911702546e-05
Position 3651: 1.2852607210842098e-05
Position 7201: 1.1746387514519135e-05
Position 713: 1.07324995340682e-05
Position 434: 7.922307703007888e-06
Position 853: 6.731827793961607e-06
Position 70: 5.847991108849305e-06
Position 8360: 5.313548695678189e-06
Position 8387: 5.228155674723465e-06
Position 612: 4.861259328027171e-06
Position 84: 4.40271340547024e-06
Position 4863: 4.071922960585832e-06
Position 488: 2.6939915557770497e-06
Position 944: 2.649788329496518e-06
Position 584: 2.3901360582463014e-06
Position 614: 2.0482158043686998e-06
Position 215: 1.7156490982806073e-06
Position 1184: 4.089865649637892e-07
Position 774: 2.772217494093656e-07
Position 18: 2.1214093521953508e-07
Position 5: 1.519774521925591e-07
Position 765: 6.594280516841992e-08
Position 779: 4.5120463669235956e-08
Position 8045: 2.757313523094446e-08
Position 1453: 2.6665905150343628e-08
Position 1134: 4.530687425307484e-09
Position 1105: 2.8266879341090925e-09
Position 3457: 7.159345071163639e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3643: 0.9064979863190382
Position 3322: 0.8900460300317258
Position 6964: 0.829632836886065
Position 3879: 0.7827146746168436
Position 759: 0.5140224907288315
Position 6493: 0.4515297454591273
Position 6392: 0.4492018523441494
Position 788: 0.24272120350781334
Position 2338: 0.20136763524519102
Position 1164: 0.17799969707219035
Position 5738: 0.1313155031275004
Position 1247: 0.1192451470767086
Position 8153: 0.0870512764187815
Position 4213: 0.08323587018450541
Position 6501: 0.07314076688810475
Position 1313: 0.06873824049351411
Position 993: 0.06634198535664701
Position 6724: 0.061490217833288126
Position 5601: 0.059710464763991486
Position 846: 0.04894880831098993
Position 3899: 0.04402960753443576
Position 6830: 0.03982074436956365
Position 5700: 0.03950872466567652
Position 6940: 0.037174802074236166
Position 1331: 0.03628477578277373
Position 3565: 0.03053777271982757
Position 5512: 0.024727079528962383
Position 6854: 0.022976166436702958
Position 1161: 0.022352921011592516
Position 6371: 0.01909529752843387
Position 955: 0.01674997323710871
Position 2362: 0.016339663162687146
Position 3680: 0.015218933117264778
Position 4282: 0.014629046834937527
Position 7939: 0.013930392000670483
Position 1882: 0.013333559237703666
Position 1328: 0.012013581772540612
Position 8878: 0.011895122057809595
Position 6805: 0.011721952685490348
Position 2868: 0.011324841673181247
Position 1608: 0.010291224626522797
Position 1620: 0.010189209816464189
Position 1529: 0.00992898274248578
Position 6756: 0.00853109727166744
Position 2293: 0.00829239260316874
Position 4106: 0.007710854552125245
Position 1553: 0.005959789188653112
Position 5944: 0.00566785103075508
Position 8207: 0.00441969170718585
Position 3650: 0.004370321124088541
Position 5192: 0.004207331093635315
Position 1892: 0.004162443036418629
Position 507: 0.004005396042460637
Position 2394: 0.003967171136561912
Position 3662: 0.003956871839773961
Position 5291: 0.0036504487811223614
Position 5973: 0.0034777998524770735
Position 8360: 0.003474577055155341
Position 2169: 0.0034219451506917174
Position 4336: 0.003350797255630382
Position 1061: 0.003348878578806464
Position 1044: 0.0031994535803228034
Position 8519: 0.0030399837564680236
Position 4222: 0.0029220082151509537
Position 8249: 0.0028907630904611474
Position 1897: 0.0027557945449590586
Position 1984: 0.0026916082197153235
Position 4248: 0.002649057166282096
Position 5923: 0.0024561502872498817
Position 6783: 0.0024482862157282586
Position 1213: 0.0020373876055514613
Position 1720: 0.001845015654241456
Position 329: 0.0016842975451309822
Position 6740: 0.0016632078239784479
Position 5247: 0.0014914816094411748
Position 6729: 0.00145986746109137
Position 3112: 0.0014482906937627416
Position 1732: 0.001301763277028638
Position 8269: 0.001271448523977765
Position 3585: 0.0011504658838100122
Position 4140: 0.0011035347566554622
Position 8783: 0.0010921675281110232
Position 2369: 0.0010226312075088608
Position 6860: 0.0010164230169397667
Position 2777: 0.0009748231667055345
