Gene = Blzf1
index = 183
Annotated 5SS: [  343  1051  5206  7945  9251 11780]
Annotated 3SS: [  972  4768  7744  9121 11559 15077]
SMsplice 5SS: [  343  1051  5206  5482  7945  9251 11780]
SMsplice 3SS: [  972  4768  5356  7744  9121 11590 15077]
top_k =  1000
Partition function (log Z): -0.0844034769656885

Sorted 5' Splice Sites (High to Low Probability):
Position 9251: 0.9645278796610517
Position 1051: 0.9360330689130871
Position 343: 0.9159500685699533
Position 11780: 0.8978260990863951
Position 7945: 0.8038565391356913
Position 5206: 0.6531996619753204
Position 5482: 0.6209446412656198
Position 3642: 0.3709821889676252
Position 6572: 0.3391742933218604
Position 5456: 0.14888322761320782
Position 4696: 0.10712129319189764
Position 6510: 0.10007337348838981
Position 7752: 0.07426060607497621
Position 14607: 0.043164516627783193
Position 7167: 0.04231773662409123
Position 328: 0.04194551173692721
Position 6493: 0.03993092278570052
Position 13877: 0.03939829597055614
Position 869: 0.03547900703661888
Position 5113: 0.03352738678821043
Position 7926: 0.031107131725006475
Position 6925: 0.029999779674655398
Position 3720: 0.027345329190231533
Position 15425: 0.027225035257239454
Position 830: 0.026764594704933923
Position 1257: 0.020169197747205714
Position 6732: 0.016991948039405427
Position 3586: 0.016414808802719467
Position 4900: 0.014603393923496362
Position 714: 0.014318103806706624
Position 433: 0.014003775497424561
Position 5032: 0.013744578831467888
Position 873: 0.012291109483218318
Position 11460: 0.01207904206431197
Position 9732: 0.011649591747995718
Position 11374: 0.010780095506679577
Position 10296: 0.010228435482443989
Position 4533: 0.007833090078870656
Position 212: 0.007251954900327667
Position 14602: 0.006974498225742991
Position 3399: 0.006472788691717679
Position 9529: 0.006410825733659343
Position 14715: 0.00640548350407976
Position 2005: 0.005740182908264371
Position 15184: 0.00537481508520806
Position 12860: 0.0053601450031025965
Position 377: 0.005029653142644522
Position 4687: 0.004892348057265502
Position 13871: 0.004466473102455801
Position 8569: 0.0043420583294737315
Position 48: 0.004316599468000565
Position 3371: 0.004195784963948847
Position 9532: 0.004181022729870615
Position 7860: 0.0037292513333520814
Position 10129: 0.003440884872315744
Position 7909: 0.003393206021159828
Position 15821: 0.003185290151467264
Position 15323: 0.0031138185279680317
Position 2564: 0.002780903047871323
Position 10292: 0.002638259576504676
Position 14639: 0.002440803098978477
Position 1955: 0.002437711033887376
Position 14070: 0.002337807358991894
Position 6432: 0.0023334842773035124
Position 3060: 0.0023184243650168214
Position 6822: 0.0016308491840705784
Position 9582: 0.0016091168264091055
Position 3496: 0.0011944542084493445
Position 3051: 0.0011387748876976965
Position 4886: 0.0011109847993232302
Position 13373: 0.00102871940754477
Position 3077: 0.000957425166970995
Position 9221: 0.0008983535730849224
Position 3656: 0.0008639501968559724
Position 8118: 0.0008189900623194677
Position 6842: 0.0008099280481887837
Position 3472: 0.0007846266723242443
Position 2813: 0.0007660917035973531
Position 8353: 0.0007499398347009205
Position 10772: 0.0007245436817217895
Position 391: 0.0007114422361729123
Position 2977: 0.0006774717880307722
Position 5503: 0.000615878293503563
Position 1827: 0.0005951701547908712
Position 5661: 0.0005945684572272065
Position 418: 0.000539832448545985
Position 2021: 0.0005208105319102191
Position 4572: 0.0005180746204432267
Position 4833: 0.0005126295281954908
Position 203: 0.0005095450713149924
Position 6596: 0.00048299568641307824
Position 6576: 0.0004785177893092314
Position 14738: 0.00047307117851464126
Position 2661: 0.0004477742831863029
Position 12982: 0.00038757636191860353
Position 3937: 0.0003868779159433294
Position 704: 0.0003690690607055922
Position 12360: 0.0003424847168015777
Position 1248: 0.00033665883179971254
Position 2871: 0.00029002473135791574
Position 193: 0.00027799057403832516
Position 249: 0.00027068010708358677
Position 5414: 0.000246383400255015
Position 724: 0.0002425492118862495
Position 4963: 0.0002226214871750472
Position 659: 0.00020838613801913474
Position 4425: 0.0002064986551350891
Position 741: 0.00016527869948839083
Position 143: 0.00016083559172108846
Position 3984: 0.0001567296147806135
Position 3969: 0.00014915365046209043
Position 63: 0.00013257012405043893
Position 621: 0.00012615813713202752
Position 636: 9.718634199627311e-05
Position 363: 9.67278688522607e-05
Position 280: 8.340198967773416e-05
Position 347: 6.872208716342571e-05
Position 5460: 6.724050857597155e-05
Position 147: 6.613933870396846e-05
Position 1399: 6.373474134769551e-05
Position 4189: 6.365875156916555e-05
Position 316: 5.574975591469451e-05
Position 300: 5.276474710216262e-05
Position 403: 4.046289532833912e-05
Position 690: 3.984947097467156e-05
Position 911: 3.3321195038778214e-05
Position 610: 3.2725424919928165e-05
Position 761: 2.5308823514197107e-05
Position 569: 2.4941345655922742e-05
Position 14: 2.17595464908399e-05
Position 695: 2.164164373887917e-05
Position 812: 1.6202102363099054e-05
Position 9123: 1.50649515481352e-05
Position 151: 1.4941777480748149e-05
Position 365: 1.4834854212763906e-05
Position 12364: 1.4832464718784709e-05
Position 756: 1.3174386248003399e-05
Position 3: 1.3077084403229992e-05
Position 642: 1.0872293585278032e-05
Position 230: 1.0464811321502321e-05
Position 103: 9.44995237951759e-06
Position 11751: 9.119624655668784e-06
Position 22: 7.399736482735503e-06
Position 9296: 7.2346867986657325e-06
Position 776: 7.224409924159212e-06
Position 9313: 6.899497447415666e-06
Position 141: 6.279537206592656e-06
Position 9226: 6.124607144409961e-06
Position 436: 5.05211574687156e-06
Position 955: 4.0919544324668005e-06
Position 191: 3.854364773178447e-06
Position 758: 3.0633505095854612e-06
Position 228: 2.4056352867003203e-06
Position 1798: 2.0653677650555163e-06
Position 1036: 1.5744434448475595e-06
Position 261: 1.5739227512024664e-06
Position 77: 1.0463537790610986e-06
Position 112: 8.466756596497204e-07
Position 1055: 7.8295298696524e-07
Position 2903: 7.174114660179259e-07
Position 1588: 4.982875985978751e-07
Position 1438: 4.308447213674359e-07
Position 1100: 3.732768273522814e-07
Position 980: 3.700674525888763e-07
Position 157: 2.540760563432955e-07
Position 1112: 2.4554895448500317e-07
Position 2655: 2.1326774215561743e-08
Position 571: 2.0018220421747037e-08
Position 272: 8.234617783910415e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9121: 0.8913358498607251
Position 972: 0.8246640875142052
Position 5356: 0.7674724294413023
Position 11590: 0.7457346991279187
Position 15077: 0.7398902566554741
Position 7744: 0.5478094378323534
Position 4768: 0.3774663806823825
Position 3564: 0.37674251778743106
Position 6431: 0.31627975983482587
Position 7817: 0.22502766154483966
Position 4993: 0.18545511158916744
Position 6408: 0.17373423088173592
Position 829: 0.10596615763019093
Position 11559: 0.09647350161960035
Position 7585: 0.08715062215360406
Position 14530: 0.08452195486641331
Position 9164: 0.06329645778727307
Position 4929: 0.0586568891291101
Position 13813: 0.052521631475241415
Position 7798: 0.048286492409268696
Position 4480: 0.04295597339874666
Position 15948: 0.04110240949906264
Position 4502: 0.03819424322817969
Position 6692: 0.033042049113707395
Position 7093: 0.03155302743360913
Position 579: 0.0313046198193656
Position 11626: 0.031213852347011826
Position 5022: 0.03107086631443009
Position 12734: 0.025743213684596006
Position 11373: 0.025432885611051257
Position 9391: 0.019982547433938756
Position 4424: 0.019927607325109113
Position 12753: 0.019229315425201513
Position 776: 0.018863093562551142
Position 15526: 0.018768537978752154
Position 4801: 0.018666468167639325
Position 4556: 0.017011178430482655
Position 12603: 0.014490616082828601
Position 13271: 0.01367253537632434
Position 5031: 0.012771464707235822
Position 735: 0.012634813012513424
Position 5073: 0.011086447950255027
Position 4886: 0.010946354213486106
Position 11530: 0.010605843553375542
Position 14230: 0.010309792604232279
Position 15677: 0.010245325178443928
Position 3492: 0.010058315334487911
Position 3291: 0.009926206762670805
Position 15099: 0.008544155033407575
Position 7529: 0.008346658558351545
Position 14010: 0.008112977450808957
Position 3223: 0.008095547062889313
Position 1153: 0.00792337437924919
Position 6908: 0.007389760773318748
Position 11914: 0.006979191207973681
Position 700: 0.006663568232734573
Position 1173: 0.006660376923420428
Position 12637: 0.006339649058848692
Position 13230: 0.005861131994058549
Position 3357: 0.005790463036211497
Position 10044: 0.005495355573456965
Position 1936: 0.005309246357096991
Position 13484: 0.005277112120798022
Position 3457: 0.0049359375091860445
Position 7008: 0.004875068929971157
Position 9151: 0.004507646955357017
Position 1008: 0.004431933492633966
Position 11712: 0.004082382801987866
Position 10208: 0.0040136605305244166
Position 914: 0.003964272690481754
Position 9132: 0.0039014629272912985
Position 11206: 0.003613863138935966
Position 13616: 0.0034976907371923613
Position 11235: 0.0033346131709594525
Position 15399: 0.0033085749684412906
Position 4957: 0.0032367682246806457
Position 13944: 0.0031982680169815834
Position 11751: 0.003188378626002563
Position 12674: 0.003036826247111375
Position 1203: 0.00302259243804299
Position 13698: 0.0030104590216026147
Position 11176: 0.00300942998314202
Position 5365: 0.003002923149712201
Position 6220: 0.00285825017216054
Position 11876: 0.0027082694678171914
Position 14550: 0.002687044579019768
Position 2994: 0.002634823122316852
Position 13979: 0.0024944187964448836
Position 4798: 0.0024420838886553054
Position 14999: 0.0024392660673365494
Position 14916: 0.002437776284834813
Position 14971: 0.0023819848685130186
Position 13332: 0.0022884373001240505
Position 10180: 0.002286349170187991
Position 14165: 0.0022597154381961814
Position 15593: 0.00211995887092702
Position 14556: 0.0021078685470814706
Position 6875: 0.002104470901508054
Position 3370: 0.002038939181910284
Position 4804: 0.002038275308732402
Position 3246: 0.002029467246032915
Position 14841: 0.0019930073282685016
Position 11642: 0.001975332500036046
Position 10115: 0.0019482947659736284
Position 657: 0.0019141165106957457
Position 15202: 0.0019044792296034462
Position 3545: 0.0018670747592182914
Position 3411: 0.0018545356407402276
Position 2453: 0.0018241604997541099
Position 14387: 0.001814227221629711
Position 3529: 0.001725266724413738
Position 10016: 0.0017155388354068506
Position 134: 0.0016835575720332088
Position 13561: 0.0016483697790571844
Position 8525: 0.0016310075795749265
Position 4484: 0.0016304394725121514
Position 15722: 0.0015949778763523995
Position 1833: 0.0015479630745759692
Position 3257: 0.0014559310074213933
Position 13905: 0.0014183122750813138
Position 4909: 0.0013709252832737188
Position 13007: 0.0013526261657818297
Position 13444: 0.0012657729729327757
Position 8452: 0.0012161869060462274
Position 11427: 0.001211701521763619
Position 911: 0.001167839362946977
Position 15913: 0.0011600941395379938
Position 6695: 0.0011457800732267447
Position 13291: 0.0011448447437707942
Position 9510: 0.0011289413412615505
Position 842: 0.00111468982427062
Position 12286: 0.0011146464844874
Position 8144: 0.0011114076565593974
Position 4451: 0.00107128415185977
Position 6475: 0.0010329396523442896
Position 9170: 0.0010128130245068772
Position 15423: 0.0009992702502613859
Position 2729: 0.0009641228348537905
Position 11232: 0.0009331372011225628
Position 13419: 0.0008008633489937666
Position 10140: 0.0007909008100428093
Position 9598: 0.0007729085924917439
Position 9678: 0.0007702895987062765
Position 9714: 0.0007506114691501088
Position 165: 0.0007439432105636999
Position 12853: 0.0007192607753552371
Position 12242: 0.0007067528322647277
Position 678: 0.0007021926915613262
Position 2546: 0.000669213692398528
Position 781: 0.0006680007880189529
Position 2798: 0.0006533356409439217
Position 14895: 0.000637160523362291
Position 12777: 0.0006232610026854029
Position 9003: 0.0006165470862549873
Position 11738: 0.000573564068355638
Position 9601: 0.000571692869214398
Position 1248: 0.0005452228980343505
Position 3439: 0.0005390264425763346
Position 1781: 0.0005370682495253896
Position 12774: 0.0005190638958463777
Position 5289: 0.0005162896720823406
Position 2638: 0.0005154761727359944
Position 8425: 0.0005126979236322362
Position 3803: 0.0004931196127378224
Position 13073: 0.0004926604889071168
Position 2903: 0.0004781734914450406
Position 11955: 0.0004679544991673068
Position 12926: 0.0004615969402761239
Position 3243: 0.000444988093314403
Position 10215: 0.00044094145488509463
Position 4795: 0.00043751262885503313
Position 199: 0.0004303110953602002
Position 986: 0.00041809629559469105
Position 584: 0.00041243399822057773
Position 9056: 0.00040476753869718863
Position 13539: 0.00037435075080128846
Position 14729: 0.00037305607978006946
Position 636: 0.0003701379531556793
Position 4336: 0.00036722926516902764
Position 12496: 0.0003608946123688441
Position 9550: 0.00036083720705725885
Position 432: 0.00035906077956570617
Position 9658: 0.00035118064565738854
Position 1875: 0.0003483697668069082
Position 8954: 0.00034114170753041386
Position 2855: 0.0003352022695432445
Position 12616: 0.00033197634583637223
Position 1723: 0.00032343365789673224
Position 9638: 0.000315152548737552
Position 7961: 0.00030829101228173426
Position 10761: 0.0003070111163884181
Position 4512: 0.000305687725334452
Position 14390: 0.00029499370025662353
Position 8385: 0.00029468885815733597
Position 8045: 0.0002811211702622947
Position 3203: 0.0002778606330106317
Position 9622: 0.0002775260466554905
Position 9507: 0.00027397170828290555
Position 10541: 0.00027105312559757796
Position 2972: 0.000267035352105158
Position 853: 0.0002613529593005413
Position 8276: 0.0002424824877633733
Position 12353: 0.00021993112410417256
Position 3168: 0.00021802777911876043
Position 9541: 0.00021798215533503474
Position 5603: 0.00021435334937696304
Position 2456: 0.00021205404205639047
Position 9582: 0.00021066565962752826
Position 1744: 0.00020589772900643744
Position 9053: 0.00020478394868597585
Position 3888: 0.0001996415684482098
Position 2506: 0.00019289364502559833
Position 2924: 0.00019046998523272577
Position 6644: 0.00018618095969899642
Position 616: 0.0001789529160120657
Position 10978: 0.00017222215167065288
Position 11941: 0.00017045879878752382
Position 3632: 0.00016460790131816392
Position 10462: 0.00015636132891139388
Position 11927: 0.0001562865750257055
Position 12397: 0.00015508145558617106
Position 1610: 0.00014831653650733658
Position 13299: 0.00014120020395160012
Position 12441: 0.00013880088782202728
Position 267: 0.0001368543667305554
Position 665: 0.0001336274616757319
Position 1944: 0.0001309875021261981
Position 4833: 0.0001294041980477404
Position 10679: 0.00012242945813117475
Position 1766: 0.00012064170158421802
Position 1675: 0.0001171479085778165
Position 1886: 0.00011680006325718145
Position 8323: 0.00011562885241890946
Position 11892: 0.00011405318538214728
Position 2395: 0.0001140452773922262
Position 684: 0.0001134076150364428
Position 704: 0.0001125699930217774
Position 1124: 0.00011076746619572001
Position 9197: 0.00010344322772331554
Position 4645: 0.00010172861670788861
Position 1695: 0.0001000413216731038
Position 13070: 9.828497424629919e-05
Position 12577: 9.666479269740513e-05
Position 1156: 9.50703420952172e-05
Position 9528: 9.125728882760105e-05
Position 1150: 8.323754937439179e-05
Position 4455: 8.119870927695082e-05
Position 5271: 7.782338589178019e-05
Position 8844: 7.58595920529277e-05
Position 462: 7.39953720621069e-05
Position 4604: 7.275492580324855e-05
Position 10963: 7.249386724098174e-05
Position 1703: 7.247906050410404e-05
Position 659: 7.054459138162693e-05
Position 3015: 7.042268833758737e-05
Position 5578: 6.978998206557546e-05
Position 4059: 6.365875156916548e-05
Position 621: 6.278083009455015e-05
Position 234: 5.440099007642269e-05
Position 741: 5.413659468565264e-05
Position 1726: 5.0138018007786024e-05
Position 168: 4.782579753512068e-05
Position 9857: 4.7516887639770406e-05
Position 328: 4.749207086336877e-05
Position 2676: 4.351419978218153e-05
Position 2417: 3.889366778788653e-05
Position 1686: 3.7678265109218074e-05
Position 3181: 3.742558697238607e-05
Position 1864: 3.1294712497182146e-05
Position 2908: 3.082355775867193e-05
Position 2740: 3.0356672832410597e-05
Position 11008: 2.9290753312310425e-05
Position 3398: 2.83844360571408e-05
Position 9375: 2.7986438693526312e-05
Position 1036: 2.6162837138378303e-05
Position 1225: 2.5719039616512977e-05
Position 708: 2.449519053338227e-05
Position 1554: 2.338221317570717e-05
Position 1861: 2.2928016660015708e-05
Position 1533: 2.1642231969659302e-05
Position 9912: 2.10333013213356e-05
Position 2381: 2.1030653742239484e-05
Position 752: 2.0737113567120895e-05
Position 496: 2.004222119853932e-05
Position 2107: 2.002360813021871e-05
Position 2689: 1.9942072391201797e-05
Position 238: 1.9814479869205296e-05
Position 261: 1.9020869926342304e-05
Position 3264: 1.8212006220041376e-05
Position 6245: 1.749299491739368e-05
Position 2177: 1.6845035756221916e-05
Position 504: 1.6653383638424395e-05
Position 284: 1.5813501728687855e-05
Position 1894: 1.5242387621381557e-05
Position 6487: 1.4385938036019945e-05
Position 1304: 1.3932306509648828e-05
Position 300: 1.3661572480422036e-05
Position 342: 1.3572287803380547e-05
Position 141: 1.345924975194757e-05
Position 885: 1.2578643241358933e-05
Position 2509: 1.0336113543347785e-05
Position 2782: 9.637745816442963e-06
Position 280: 9.250978023806704e-06
Position 6443: 8.731088525674021e-06
Position 1616: 8.34863669268733e-06
Position 788: 7.889790859409696e-06
Position 2337: 7.267302423528409e-06
Position 305: 7.249081639862015e-06
Position 2121: 7.003918423407162e-06
Position 1783: 6.748440652810736e-06
Position 3390: 5.196762671179639e-06
Position 296: 4.408808694889213e-06
Position 1252: 4.228043075634887e-06
Position 6492: 4.192546601167207e-06
Position 1169: 3.853529730206557e-06
Position 147: 3.487572427477582e-06
Position 332: 3.331797411398127e-06
Position 272: 2.073295928032523e-06
Position 203: 1.8753152220221e-06
Position 411: 1.7637528331560498e-06
Position 170: 1.6684957219668608e-06
Position 307: 1.4906184516125207e-06
Position 446: 8.914571523070232e-07
Position 210: 7.207725201873597e-07
Position 745: 6.446353858936626e-07
Position 865: 4.0580202609281844e-07
Position 790: 3.8530751971359667e-07
Position 881: 3.0215730663939216e-07
Position 313: 2.851987740677838e-07
Position 347: 2.6874695829520114e-07
Position 2344: 2.488386266688292e-07
Position 2479: 2.454981868666023e-07
Position 1572: 1.6752175652605587e-07
Position 448: 1.5719789150196213e-07
Position 9553: 1.5588345570821084e-07
Position 103: 1.495090540116e-07
Position 1482: 1.4078518031231528e-07
Position 1313: 7.628807288278446e-08
Position 1434: 6.773016776141759e-08
Position 1579: 4.93642189363029e-08
Position 1392: 4.139813046150787e-08
Position 1459: 2.9686729953410084e-08
Position 1420: 1.601823205486492e-08
Position 1409: 1.4619972441825194e-08
Position 2465: 1.1745922789209973e-08
Position 216: 1.0862484614167158e-08
Position 403: 1.049433502957898e-08
Position 2246: 9.792383603076386e-09
Position 2315: 9.574320561378894e-09
Position 1227: 8.007477705790855e-09
Position 1883: 6.275915187660941e-09
Position 92: 6.192500201787267e-09
Position 1954: 6.097131779838721e-09
Position 1445: 6.071949125167668e-09
Position 106: 6.059227964973947e-09
Position 220: 5.797071816518564e-09
Position 1788: 4.012320558454018e-09
Position 66: 3.800691276840882e-09
Position 212: 3.558248909369321e-09
Position 77: 3.9623596960041263e-10
Position 386: 2.260555646033663e-10
Position 384: 1.4679570386566494e-10
Position 355: 1.0585622553972684e-10
Position 1050: 1.8618389035625148e-14
