Gene = Tex50
index = 1074
Annotated 5SS: [ 452 2492]
Annotated 3SS: [1969 4538]
SMsplice 5SS: [224]
SMsplice 3SS: [4538]
top_k =  1000
Partition function (log Z): -9.495501547592243

Sorted 5' Splice Sites (High to Low Probability):
Position 224: 0.5456086272785815
Position 2139: 0.31940406455498305
Position 2160: 0.22259829991580893
Position 452: 0.15015008228672055
Position 4377: 0.13452856792989223
Position 3087: 0.12414117725354729
Position 811: 0.1171088621382662
Position 4054: 0.114173777569718
Position 3421: 0.08884970934170637
Position 266: 0.07744445335910939
Position 712: 0.06890654405942756
Position 4653: 0.05100001244115866
Position 2492: 0.0299573450738808
Position 4433: 0.027072907643270736
Position 2867: 0.02388999867221982
Position 4093: 0.021831009226222522
Position 3651: 0.021060125911523262
Position 3262: 0.019645152326381952
Position 1134: 0.013695129203707496
Position 816: 0.010613383350196013
Position 2225: 0.010243070836347616
Position 2538: 0.009043439603137313
Position 779: 0.008909116547970301
Position 1660: 0.00889256912748448
Position 2099: 0.008025034083503614
Position 97: 0.00748917110109471
Position 1395: 0.007292003339099268
Position 507: 0.0072202835227221365
Position 2748: 0.005196000588053933
Position 251: 0.003510273718478098
Position 2267: 0.00335307725512494
Position 1029: 0.0031839622248456883
Position 1506: 0.002990209309044005
Position 4385: 0.0029251415979252475
Position 1810: 0.002922261784613769
Position 4079: 0.0016653395674455407
Position 2101: 0.001541249904303402
Position 214: 0.0014785864679366355
Position 2086: 0.0014573701387212237
Position 1939: 0.0014358824503009208
Position 2212: 0.001389434437517636
Position 3763: 0.0012600034238096206
Position 2254: 0.0011150360502478979
Position 1874: 0.0010641103469073998
Position 4064: 0.000840315674451915
Position 2317: 0.0008065449295462357
Position 38: 0.0006856121989776194
Position 627: 0.0006522414195329783
Position 1589: 0.0006124134592289575
Position 1833: 0.0005587043485141489
Position 707: 0.0005443188025803075
Position 3751: 0.0005248752398474689
Position 583: 0.0005213755748865554
Position 2220: 0.000480824059193591
Position 3888: 0.00046974586567993554
Position 689: 0.00045589154054824027
Position 978: 0.00045525656414984475
Position 4313: 0.0004372867422553448
Position 2635: 0.00032915582008682037
Position 2481: 0.0002879235567036158
Position 2262: 0.0002632677649893997
Position 2117: 0.00023189689919158937
Position 4353: 0.00020189474468009733
Position 374: 0.00019864749071928748
Position 864: 0.000192913464058739
Position 1226: 0.00016594695901577246
Position 836: 0.00014679993717599209
Position 3452: 0.00012937997741966362
Position 658: 0.00012185118537907256
Position 1856: 0.00010868474437102472
Position 3091: 0.0001014282447221669
