Gene = Atp6v1h
index = 152
Annotated 5SS: [  199  1484  6032 10373 12649 15054 18044 34408 41390 50183 52858 60772
 66982]
Annotated 3SS: [ 1336  5928 10282 12534 14948 17989 34309 41196 50003 52731 60669 66867
 79024]
SMsplice 5SS: [  199  1501  6032 10373 12649 15054 34408 41390 50161 52858 60772 66982]
SMsplice 3SS: [ 1336  5928 10282 12534 14948 34309 41196 50003 52731 60669 66867 79024]
top_k =  1000
Partition function (log Z): -27.13661363855639

Sorted 5' Splice Sites (High to Low Probability):
Position 6032: 0.9991086542161003
Position 15054: 0.9461126260130946
Position 199: 0.8926502359220073
Position 12649: 0.8041370254374183
Position 10373: 0.594108806032856
Position 1501: 0.554102331587655
Position 16141: 0.36601581564571906
Position 10414: 0.36270706080923004
Position 4559: 0.3373936746418261
Position 582: 0.31730353217260826
Position 22064: 0.2777260573466525
Position 1221: 0.27738307018358893
Position 12801: 0.25807561796035083
Position 5553: 0.2467458914369343
Position 18044: 0.2458342047581398
Position 16135: 0.23856153559727175
Position 1484: 0.21558288830441613
Position 17316: 0.20751658705045736
Position 590: 0.17695197247080946
Position 10693: 0.15267048509144573
Position 12326: 0.14717648291423385
Position 2763: 0.13207239673090745
Position 22681: 0.10813071423000237
Position 1494: 0.09892132800661799
Position 20586: 0.08092454418750718
Position 9594: 0.07748420100237297
Position 9093: 0.06978287459873465
Position 5548: 0.06668608894482313
Position 8513: 0.06207242003453333
Position 2336: 0.06105595726794929
Position 8302: 0.058560785034019694
Position 14486: 0.055077837664554784
Position 12294: 0.05301494618073481
Position 12250: 0.051210036684381954
Position 546: 0.0505392735626768
Position 813: 0.04634021340168272
Position 1446: 0.046125346832217876
Position 807: 0.044005589459347
Position 16434: 0.03358065367159365
Position 1461: 0.022274943605129462
Position 2346: 0.01908643169162391
Position 13409: 0.01877069648755091
Position 13883: 0.018224605384069413
Position 23425: 0.016465643956255875
Position 9212: 0.01599594645299732
Position 13490: 0.013455627405696956
Position 5606: 0.013045932286426436
Position 578: 0.012897856106714815
Position 7905: 0.011074411570547631
Position 9932: 0.009710363981457151
Position 13546: 0.008191629292222054
Position 13569: 0.007732953011639881
Position 14490: 0.007414055098882398
Position 14230: 0.0070182379688460235
Position 4344: 0.006786000980703828
Position 5190: 0.006552453794790687
Position 15125: 0.0063513423749179876
Position 5648: 0.0062125202217701014
Position 2625: 0.005903007697818934
Position 10571: 0.005800653159470401
Position 13668: 0.005641586870532208
Position 4515: 0.005261803029225949
Position 16145: 0.004872102887776483
Position 21997: 0.004798079991155328
Position 18048: 0.0047496482566085395
Position 16088: 0.0045566694709914864
Position 13059: 0.0044874192081873175
Position 11064: 0.004436577866491408
Position 20386: 0.00441193044576015
Position 16546: 0.00416960576827932
Position 12949: 0.0039896876531285205
Position 20068: 0.00327462252232405
Position 13783: 0.0028956393077651833
Position 9156: 0.0027930546277084626
Position 12816: 0.0027057433886774913
Position 850: 0.002623475809753562
Position 9399: 0.002616481323792053
Position 1393: 0.0026094372338133715
Position 14542: 0.002577905412663294
Position 10220: 0.0021752644571162343
Position 17708: 0.0020689723695124086
Position 10962: 0.001927059928050589
Position 1028: 0.001886290584863198
Position 18682: 0.0018633274652526382
Position 169: 0.0018444973470663352
Position 7909: 0.0018027500509555931
Position 15665: 0.0017916730847592232
Position 14748: 0.0017661903546899158
Position 72: 0.0017185174062477192
Position 1488: 0.0016247179311137145
Position 18448: 0.0016082184888190282
Position 14862: 0.001587182728354669
Position 15091: 0.0015629621865142311
Position 17588: 0.0014816884550999964
Position 966: 0.0012096406622800811
Position 13115: 0.0011210952883048083
Position 18355: 0.0011009111826075515
Position 4305: 0.001063448342260601
Position 14902: 0.0010521291077977952
Position 18372: 0.001050191230215939
Position 266: 0.0010397778093452204
Position 1824: 0.0010385875694013526
Position 4487: 0.0010229742301410003
Position 6230: 0.0010130432466732614
Position 12132: 0.00100940283082325
Position 2758: 0.0010005210105192694
Position 17883: 0.0009685828653738316
Position 16807: 0.0009431417404065517
Position 320: 0.0008988934808226225
Position 12179: 0.0008884832738156024
Position 1646: 0.0008722441726747808
Position 1928: 0.0008709867375364011
Position 1044: 0.000809564485191001
Position 13523: 0.0008062288753297823
Position 832: 0.0007646474426635657
Position 18976: 0.0006448893363044144
Position 11209: 0.000585675048585788
Position 9216: 0.0005568735758751867
Position 1200: 0.000543932173314179
Position 11002: 0.0005412347882105424
