Gene = Crym
index = 296
Annotated 5SS: [  357  1035  2864  4462  6787 11660 12386]
Annotated 3SS: [  883  2800  4359  6602 11537 12300 15412]
SMsplice 5SS: [  357  1035  2864  4462  6787 11660 12386]
SMsplice 3SS: [  883  2800  4359  6602 11537 12300 15412]
top_k =  1000
Partition function (log Z): 2.2534098749748415

Sorted 5' Splice Sites (High to Low Probability):
Position 2864: 0.9724695951090062
Position 1035: 0.9424789441705951
Position 4462: 0.9177358082042394
Position 12386: 0.9003090505922791
Position 11660: 0.7849340545537238
Position 357: 0.762514246942206
Position 6787: 0.723251173593754
Position 686: 0.4078353912803031
Position 4760: 0.3423284463223117
Position 5210: 0.2550858446036457
Position 6431: 0.19525593177677528
Position 4749: 0.1600764302822312
Position 9851: 0.15718759719985248
Position 13070: 0.11159757575240686
Position 9826: 0.09329764477636637
Position 6703: 0.06946557475781984
Position 2678: 0.06695802200064921
Position 6603: 0.061328706723928816
Position 11602: 0.056377096664805636
Position 9343: 0.044999959048545014
Position 571: 0.043683563675245334
Position 4739: 0.03934580212373638
Position 1426: 0.03826081729660132
Position 5931: 0.03444825074412491
Position 13573: 0.0340560730902362
Position 223: 0.033563228134755436
Position 363: 0.03184546831810047
Position 296: 0.0316091070736965
Position 9537: 0.03160720065459191
Position 6762: 0.030176344570210463
Position 4642: 0.02494494593365023
Position 15215: 0.02444873420563438
Position 1764: 0.024327245614171114
Position 11757: 0.02414154852429098
Position 4660: 0.02339895939837978
Position 3611: 0.021578219345201204
Position 2671: 0.0200030119598963
Position 4664: 0.019869915112562843
Position 7370: 0.016593929875576608
Position 6672: 0.016136782414650937
Position 7896: 0.01547593013798468
Position 4505: 0.013225386689578735
Position 4282: 0.012834790077194506
Position 2069: 0.012627963788348044
Position 5764: 0.011017420140258347
Position 6414: 0.00995095653731664
Position 2118: 0.009934060790767772
Position 528: 0.009672092642337706
Position 15474: 0.008848062211878858
Position 5341: 0.008468857798775382
Position 10156: 0.00845295888600472
Position 5345: 0.008133739177108124
Position 13267: 0.007312955200853617
Position 12123: 0.00709417485716003
Position 6368: 0.006400536646742294
Position 4205: 0.006282989540668076
Position 2888: 0.006236426555969524
Position 1068: 0.005000749955229464
Position 609: 0.004749431297992292
Position 2905: 0.004226540072378119
Position 322: 0.0040624665851025496
Position 1301: 0.003986396356828637
Position 938: 0.0038104657425615416
Position 2528: 0.0035349633350914107
Position 11645: 0.0034133321183200246
Position 1231: 0.003263012464992092
Position 996: 0.0029582822918900256
Position 7518: 0.0024302145532720744
Position 15567: 0.0021117870255881375
Position 1247: 0.0019222787543303071
Position 5386: 0.0017908122637046752
Position 14777: 0.001764490599435295
Position 2965: 0.0017231156706492092
Position 1379: 0.0016997496442528169
Position 1177: 0.0014891481743097756
Position 3793: 0.0014631274834619905
Position 11597: 0.0013561350084992665
Position 4026: 0.001298654009744092
Position 1386: 0.0012547750585841881
Position 2682: 0.001245023985082713
Position 3996: 0.00122506936447314
Position 3634: 0.001171590292244492
Position 30: 0.001129237859590663
Position 4302: 0.0011019734558590662
Position 10219: 0.0009149112222209281
Position 340: 0.0007954121527519365
Position 1360: 0.0007804641624292568
Position 3734: 0.0006821946951806343
Position 167: 0.000634860849813846
Position 4650: 0.0006298906748714
Position 4732: 0.000603099570226484
Position 3646: 0.0005803546256978365
Position 9573: 0.0005744648273213124
Position 1799: 0.000533309450623863
Position 540: 0.00043027639759119006
Position 310: 0.0004232482397755426
Position 2457: 0.00041731048544910913
