Gene = AI467606
index = 87
Annotated 5SS: [114]
Annotated 3SS: [809]
SMsplice 5SS: [114]
SMsplice 3SS: [851]
top_k =  1000
Partition function (log Z): -7.660255173769708

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.6501510396499615
Position 1397: 0.30620753483441315
Position 119: 0.23398558862148885
Position 1183: 0.19819214802226837
Position 2541: 0.17054893671995036
Position 107: 0.08923437436225715
Position 971: 0.04272221345985311
Position 1587: 0.02872352218113155
Position 967: 0.020375575722785595
Position 1224: 0.007519833534105344
Position 126: 0.006657321822495425
Position 310: 0.00484566054094002
Position 293: 0.004076717146971852
Position 974: 0.003849192941760336
Position 251: 0.0036192380720240433
Position 690: 0.0034053648212962343
Position 1442: 0.0026189447040640547
Position 447: 0.002460486089847392
Position 2361: 0.0019455113829734232
Position 2525: 0.0019292485963329858
Position 602: 0.0019244499459814361
Position 423: 0.001580815908981962
Position 298: 0.0012262207502352343
Position 232: 0.000927689278477074
Position 1622: 0.000916433569182129
Position 682: 0.0008298436822666487
Position 887: 0.0008096460114271011
Position 2295: 0.0007702217268874461
Position 598: 0.000634348354668723
Position 314: 0.00046186731172069497
Position 1696: 0.0004578541531961582
Position 902: 0.00019583165916674415
Position 965: 0.00012929369916075365
Position 701: 0.00012872781244311038
Position 876: 0.00012755350944637094
Position 201: 0.00010707472646614852
Position 773: 9.46472071033143e-05
Position 993: 6.751562488750024e-05
Position 869: 4.593846731051878e-05
Position 510: 3.4550209169849274e-05
Position 828: 3.200523771975179e-05
Position 430: 2.7314644965166228e-05
Position 695: 2.508643785864671e-05
Position 1101: 2.4588800127113066e-05
Position 1138: 2.3159473205427882e-05
Position 608: 2.2152269926141582e-05
Position 2460: 2.1691679647007625e-05
Position 1411: 2.1353962128892067e-05
Position 1239: 1.863355719905505e-05
Position 1406: 1.1707628211302455e-05
Position 723: 1.0794394609062117e-05
Position 778: 9.374228344856236e-06
Position 166: 8.366109023678827e-06
Position 155: 6.981709226016256e-06
Position 614: 4.025696143120498e-06
Position 859: 2.6191121148353407e-06
Position 790: 2.2212406542794543e-06
Position 984: 2.2163275670755575e-06
Position 362: 1.5214216998313304e-06
Position 673: 1.2700178726740027e-06
Position 755: 1.1440453248936336e-06
Position 734: 8.251850310933476e-07
Position 344: 5.490643526280503e-07
Position 781: 4.069162622448989e-07
Position 728: 2.970676454747358e-07
Position 1841: 1.902649200898379e-07
Position 462: 1.5553448518550978e-07
Position 413: 1.115679295404563e-07
Position 744: 3.111202133297284e-08
Position 550: 1.904816762248625e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1302: 0.33881668616919675
Position 851: 0.27450134455726655
Position 2623: 0.19848730917437601
Position 809: 0.15342935836750538
Position 2334: 0.12767782881662476
Position 1028: 0.12507767421619764
Position 2452: 0.10638177523006363
Position 1504: 0.09143459692644525
Position 2436: 0.0901529406072324
Position 1088: 0.04643177736635749
Position 1115: 0.03824809420122806
Position 2227: 0.02419413219434752
Position 1525: 0.02268523682389371
Position 1310: 0.022124370395355218
Position 550: 0.021032499071724182
Position 1955: 0.016317177926361504
Position 2388: 0.007843221884103318
Position 2202: 0.00708509252604872
Position 2403: 0.006730061487422602
Position 1274: 0.005373385954898632
Position 1441: 0.004501039587363612
Position 2376: 0.00405085834264818
Position 420: 0.003872728799322523
Position 1095: 0.0036417384732539216
Position 2082: 0.0036268657669264156
Position 2003: 0.003377087289167338
Position 2457: 0.0028855091171562605
Position 1215: 0.0028838826685307836
Position 2012: 0.002697735210167266
Position 362: 0.0026437011137111933
Position 778: 0.0024829726342664405
Position 2518: 0.002445521022722716
Position 1283: 0.0023414812687126644
Position 856: 0.0020360125981053337
Position 1318: 0.0018272654878026984
Position 1250: 0.0017538318403308507
Position 1470: 0.001631959583041941
Position 1890: 0.0013798484432364332
Position 1608: 0.0013520596664359846
Position 2288: 0.0013086963024610205
Position 681: 0.001288434047201388
Position 2467: 0.0009235824320457259
Position 1328: 0.0008508461936556692
Position 1331: 0.0008183366046812535
Position 953: 0.0007928012220738793
Position 1223: 0.000759850290499319
Position 2035: 0.0007449641833415562
Position 1791: 0.0006668162266330015
Position 1703: 0.000655308303705221
Position 1750: 0.0006445849466377784
Position 876: 0.0006395526405369351
Position 2455: 0.0006306021659023286
Position 467: 0.0005984865237642796
Position 212: 0.00046568842039179626
Position 895: 0.00044809603942658633
Position 1099: 0.0004451218230846408
Position 422: 0.0003651024418649694
Position 916: 0.00034798776571146864
Position 2312: 0.00032137642945985945
Position 2276: 0.0002709773678828738
Position 1861: 0.0002707540794150258
Position 887: 0.00025809191934648013
Position 184: 0.0002477964995216858
Position 1581: 0.00024370367428820658
Position 1130: 0.00023926554879285042
Position 1455: 0.00022969757010910847
Position 1733: 0.00022140136741557388
Position 1755: 0.00021657052540714295
Position 1522: 0.00021002423864998994
Position 1745: 0.0002024328043674793
Position 1133: 0.00020075875604324674
Position 2207: 0.00019695485939932262
Position 2232: 0.00019188515605662827
Position 382: 0.00018171552913367027
Position 192: 0.0001812779340236603
Position 1811: 0.00018112039897054166
Position 1475: 0.00015123858132224817
Position 1550: 0.00013763520161206658
Position 2142: 0.00013603427089020696
Position 573: 0.00012323820243159657
Position 1957: 0.00011729455490266839
Position 1363: 0.00010483014701953335
Position 1770: 9.7503184506864e-05
Position 713: 8.76851623716608e-05
Position 913: 6.437366351820803e-05
Position 376: 6.426250989685547e-05
Position 1252: 6.291877717638414e-05
Position 728: 6.167427571101295e-05
Position 785: 5.7289479118764804e-05
Position 245: 5.58432101340461e-05
Position 1337: 4.9702623933225994e-05
Position 189: 4.9592142779858705e-05
Position 1158: 4.8905871195810405e-05
Position 744: 4.821361460502192e-05
Position 598: 4.6758011055677616e-05
Position 1257: 4.472629344778468e-05
Position 285: 3.810233532460691e-05
Position 231: 3.75701455704983e-05
Position 734: 3.7261972354590726e-05
Position 623: 3.272049142820588e-05
Position 472: 3.2453068909659306e-05
Position 1342: 2.485242876292584e-05
Position 934: 1.3339892548275506e-05
Position 902: 1.1952688849774871e-05
Position 478: 8.89336419093879e-06
Position 196: 8.554405649000264e-06
Position 1532: 6.3739417322379886e-06
Position 965: 5.5174426202556675e-06
Position 214: 5.328593864971255e-06
Position 962: 4.138433855797786e-06
Position 337: 3.379004164254384e-06
Position 581: 2.4945599884167063e-06
Position 297: 2.00984608241255e-06
Position 958: 1.7248229877833387e-06
Position 946: 1.4964637481426943e-06
Position 256: 1.4874781557939486e-06
