Gene = Trim30b
index = 1141
Annotated 5SS: [  98 4026]
Annotated 3SS: [3468 5984]
SMsplice 5SS: [  98 3639 6081]
SMsplice 3SS: [3468 5984 7520]
top_k =  1000
Partition function (log Z): -7.310576503695534

Sorted 5' Splice Sites (High to Low Probability):
Position 98: 0.8681337021512111
Position 3639: 0.84034367339654
Position 4026: 0.22151143089442837
Position 6085: 0.12985543154297371
Position 6170: 0.12669290685124399
Position 7076: 0.11936149401185212
Position 2496: 0.08158834165599547
Position 3163: 0.07475739630934353
Position 243: 0.06999418354897245
Position 3678: 0.062318484408510316
Position 5093: 0.05551883854065571
Position 376: 0.05267676881309902
Position 4274: 0.04444399701381511
Position 1709: 0.03632685397690717
Position 837: 0.025354799228058868
Position 1195: 0.024131431935287113
Position 880: 0.018193354737053576
Position 669: 0.014802234269121705
Position 4100: 0.014433767339373172
Position 3143: 0.014066406698267841
Position 817: 0.013681581040292969
Position 1190: 0.0071038310907514425
Position 4201: 0.005210147804604292
Position 629: 0.005071192105412544
Position 5589: 0.004908374341381043
Position 5246: 0.0048389426607746274
Position 35: 0.004034933964692544
Position 574: 0.003814434935219574
Position 340: 0.003713969606190042
Position 4437: 0.0035181113802654675
Position 860: 0.002898032063326989
Position 1100: 0.002893405727588802
Position 3182: 0.002740979928741967
Position 5766: 0.0021330879080474646
Position 5713: 0.002079487751691242
Position 4041: 0.0020497296085475202
Position 2006: 0.0019514559063947543
Position 589: 0.0019287337408544004
Position 3154: 0.0018116316803126692
Position 3342: 0.001754323349007952
Position 827: 0.0016469129392764979
Position 1531: 0.0015658430598137383
Position 5509: 0.0013883801158598313
Position 5085: 0.0013064235722446184
Position 5292: 0.001233946229882397
Position 1380: 0.001159250060960586
Position 920: 0.0010131855071219278
Position 3174: 0.000972067680797785
Position 3255: 0.0008589108816896155
Position 1696: 0.0008566879685389757
Position 187: 0.0008157207419171499
Position 3315: 0.0008131824595954833
Position 4490: 0.0007699062485258622
Position 2930: 0.0007553338121533835
Position 2637: 0.0006623041088423202
Position 5702: 0.0006577998015778888
Position 354: 0.0006283290300385184
Position 2250: 0.0005590140483886001
Position 2982: 0.0005575098301834778
Position 52: 0.0005343807265541983
Position 3305: 0.0005224095610358319
Position 5105: 0.0005095023601512314
Position 3043: 0.00045353314954385126
Position 6034: 0.00043851193919632796
Position 4244: 0.0004075714081265365
Position 2163: 0.00040270909593592566
Position 559: 0.0003758650592306964
Position 2702: 0.00035698377412532814
Position 2628: 0.00031400708985913217
Position 7365: 0.00028691230358581757
Position 4462: 0.00028404668635713165
Position 787: 0.0002630923434492482
Position 4974: 0.00026180773211220395
Position 3008: 0.00025265416393342293
Position 3783: 0.00024158351298374326
Position 162: 0.00023964745564403295
Position 3691: 0.00019571748712494307
Position 1249: 0.00018474628639270825
Position 223: 0.00017765862752738742
Position 386: 0.0001601801184630577
Position 2743: 0.00014527793905586662
Position 1046: 0.00013299459084442617
Position 2504: 0.00012396498887658317
Position 1538: 0.00012097509975840898
Position 389: 0.00011894683461861564
Position 3646: 0.00010579517040597937
Position 392: 9.773296964111574e-05
Position 2514: 9.023999799196605e-05
Position 19: 7.742677176505087e-05
Position 2767: 7.301122887963758e-05
Position 2610: 7.174962731986411e-05
Position 969: 7.109812844577801e-05
Position 441: 7.008097523284444e-05
Position 647: 6.537032618698502e-05
Position 3706: 2.2314342585891123e-05
Position 3925: 2.166561398178191e-05
Position 159: 1.2166406538139607e-05
Position 108: 8.313933061358703e-06
Position 102: 7.129053887392236e-06
Position 486: 3.476968523522917e-06
Position 730: 3.3200227528772986e-06
Position 683: 3.2520323829292636e-06
Position 59: 2.499297309655826e-06
Position 11: 2.4810432744326315e-06
Position 166: 2.4510578108317544e-06
Position 1205: 1.6907536215952155e-06
Position 384: 1.336163180265049e-06
Position 5: 1.0509066966042226e-06
Position 23: 9.555104024350012e-07
Position 356: 8.713773746763134e-07
Position 285: 7.433856854323151e-07
Position 86: 6.938467891633034e-07
Position 1272: 5.838819851759381e-07
Position 539: 5.635386180814372e-07
Position 451: 5.397060988355273e-07
Position 228: 4.5907550710327456e-07
Position 578: 1.7986651587091728e-07
Position 25: 1.3307033521242968e-07
Position 781: 5.181187323175777e-08
Position 1144: 2.449589109495668e-08
Position 562: 1.4895931324414047e-08
Position 510: 1.5596719140583516e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5984: 0.8417710132366033
Position 3468: 0.7720148196715889
Position 3561: 0.15262626402212776
Position 6844: 0.0884478942627618
Position 3932: 0.06446964779267503
Position 2382: 0.06221767611620123
Position 242: 0.05872976764852357
Position 6811: 0.057682955025036446
Position 3082: 0.046959452381669445
Position 7520: 0.04379054156627765
Position 4835: 0.04317914891562806
Position 7688: 0.03881405230229176
Position 7453: 0.03798514083841657
Position 3929: 0.035715902304054255
Position 5049: 0.03440624824806642
Position 4165: 0.031959926098918644
Position 3993: 0.026823448207459976
Position 7819: 0.025674933178953925
Position 3867: 0.024111314597608638
Position 6744: 0.02395003627471632
Position 468: 0.02298624102739153
Position 3878: 0.0208430254863217
Position 5469: 0.018886083001742233
Position 5930: 0.017497554384263387
Position 7729: 0.01719854153152799
Position 4199: 0.016750428210172755
Position 3834: 0.015496563233497835
Position 8110: 0.01518409595136984
Position 5987: 0.014750858305834485
Position 3142: 0.014683225618896453
Position 1030: 0.013930393632930175
Position 1434: 0.013469339906369735
Position 1605: 0.012832353978991358
Position 1644: 0.012553911824539358
Position 7271: 0.01199966813224562
Position 2896: 0.011917682769188993
Position 2414: 0.010868239220212704
Position 5051: 0.010670764653981334
Position 2827: 0.010546227680571672
Position 981: 0.010021006536972934
Position 7168: 0.009684667795228986
Position 7644: 0.00921366874973167
Position 761: 0.008671639674419333
Position 7941: 0.008476669731523074
Position 3917: 0.00830477983004075
Position 3481: 0.007020660300749805
Position 5365: 0.005963834033869987
Position 6530: 0.005857426972613873
Position 3964: 0.005835795296844495
Position 4273: 0.005521550732006506
Position 7487: 0.0054969674215446865
Position 3118: 0.004954413150441985
Position 2438: 0.00487502768978197
Position 3739: 0.004644728882023303
Position 4936: 0.0037386942182331103
Position 2990: 0.0033942034469720494
Position 5933: 0.003286344934841559
Position 3029: 0.002827796786283208
Position 5990: 0.002670556128323538
Position 6692: 0.0026133853157652254
Position 4120: 0.0025983489194954597
Position 7554: 0.0025810611602815527
Position 3906: 0.002565790735441505
Position 7193: 0.002563021376260377
Position 2386: 0.002549424608396663
Position 3700: 0.0023181853172626605
Position 5273: 0.0021803838365744162
Position 2328: 0.002151164229215298
Position 6414: 0.002131082926530891
Position 8224: 0.0020466105093797093
Position 334: 0.0020403345187344057
Position 5526: 0.0020076755272510943
Position 5662: 0.0019591610939852498
Position 766: 0.001908412790868294
Position 719: 0.001829818535434965
Position 6774: 0.0018100125206172958
Position 1785: 0.0017888821360476403
Position 7075: 0.00171587670513918
Position 6668: 0.0016214112520033252
Position 1032: 0.0015087116092139632
Position 2907: 0.0014928867803833971
Position 5190: 0.0013613044269004662
Position 4005: 0.0013602997616355109
Position 3962: 0.0012976293982812335
Position 1080: 0.001292734842004967
Position 2941: 0.0012530519954452883
Position 2719: 0.0012097134506859526
Position 3857: 0.001209186576478806
Position 3808: 0.001203110710130355
Position 3008: 0.001146457785864919
Position 5996: 0.0011037770246431584
Position 3589: 0.0009962742215636317
Position 3783: 0.0009916471861685138
Position 1058: 0.0009142394443539746
Position 4268: 0.0008963544864427872
Position 1244: 0.0008812098728376153
Position 4099: 0.0008306114905610519
Position 5506: 0.0008294665053928241
Position 6452: 0.0007455301020480225
Position 1927: 0.0007040174389756423
Position 3971: 0.0006723285351001877
Position 172: 0.0006620249326417037
Position 3745: 0.0006575145364724332
Position 3711: 0.000650566687642986
Position 6394: 0.0006356787162907805
Position 4687: 0.0006267255792271266
Position 3848: 0.0006118953046751829
Position 2536: 0.0005934808355729473
Position 7425: 0.000585815828119482
Position 816: 0.0005805384616067171
Position 7276: 0.0005705685161880969
Position 6221: 0.0005638997805860331
Position 4536: 0.0005535912890034906
Position 499: 0.000527167624675466
Position 2948: 0.0005017110681882548
Position 3748: 0.0004915440311801357
Position 6368: 0.00048467764438794213
Position 4387: 0.0004187039251552754
Position 1387: 0.00039008958136295575
Position 4175: 0.00037815124412773226
Position 2513: 0.0003259157383231026
Position 6101: 0.0003194891107079232
Position 3597: 0.0002984950638400104
Position 7823: 0.0002955104376911404
Position 804: 0.0002949720889311139
Position 851: 0.00025581508128041393
Position 2167: 0.00024848163472998065
Position 7849: 0.00024029017900485406
Position 1566: 0.00023873240793300423
Position 4593: 0.000237008463321065
Position 1607: 0.0002349984264533166
Position 4007: 0.00023157169927055395
Position 5058: 0.00022600579619016029
Position 1272: 0.00022502166426130425
Position 1052: 0.00022485270686531806
Position 3573: 0.00020776746400689834
Position 3756: 0.0002064858177495777
Position 6227: 0.0001846303930408003
Position 1149: 0.0001573908272757434
Position 2001: 0.00014659324540458666
Position 2036: 0.00013917000452562454
Position 1086: 0.00013593652908090845
Position 1708: 0.00013241332137154394
Position 6047: 0.00013162458015360625
Position 5935: 0.00012609053762109663
Position 2290: 0.00012462879849542863
Position 3570: 0.00011175431785218259
Position 2295: 0.00011090419493768173
Position 4557: 0.00010955532635850351
Position 1384: 0.00010907770460016635
Position 5907: 0.00010653979054507571
Position 913: 0.00010622006013800814
Position 688: 9.456427709670597e-05
Position 451: 8.933547615966976e-05
Position 1189: 8.403244543514939e-05
