Gene = Nudt19
index = 771
Annotated 5SS: [1151 4851]
Annotated 3SS: [4642 8180]
SMsplice 5SS: [1151 4851]
SMsplice 3SS: [4642 8180]
top_k =  1000
Partition function (log Z): -7.367732292248027

Sorted 5' Splice Sites (High to Low Probability):
Position 4851: 0.9832865819526947
Position 1151: 0.8316523637275648
Position 3575: 0.4836871694945136
Position 6979: 0.11133145600341181
Position 351: 0.07283812691893901
Position 6883: 0.05529592602045583
Position 8392: 0.052943614714700674
Position 6464: 0.0454241945281544
Position 683: 0.04251355960178944
Position 76: 0.04150140628589597
Position 3506: 0.0399370582635415
Position 175: 0.03296262439309231
Position 2756: 0.028695981239790808
Position 385: 0.024042161711772873
Position 3540: 0.02294420786279229
Position 216: 0.021862000741504937
Position 277: 0.014464676393456893
Position 6281: 0.014390326453218092
Position 1136: 0.014283279373440792
Position 4468: 0.01127544074531672
Position 5708: 0.011193583224531485
Position 6936: 0.01081107433246085
Position 1139: 0.010664843619268085
Position 4566: 0.010475905439435579
Position 1213: 0.01003582704544539
Position 6764: 0.008985578890536939
Position 8305: 0.00782870652055728
Position 2592: 0.007141476641724789
Position 7047: 0.006887380420820957
Position 7069: 0.006060996388732572
Position 536: 0.005260237704803942
Position 3724: 0.005110269158835365
Position 1506: 0.00510322771990063
Position 2060: 0.005032327677416039
Position 6722: 0.004325812844806228
Position 2047: 0.0032302184391654575
Position 950: 0.0030092514992500607
Position 193: 0.0023914681142154976
Position 3964: 0.0023084035810031706
Position 1790: 0.0021499295243737767
Position 3792: 0.002042534443838674
Position 3320: 0.0019602739379370156
Position 854: 0.0017062665449531658
Position 3057: 0.0015666325182684961
Position 2415: 0.0015100962011528652
Position 5483: 0.0015085524769223439
Position 73: 0.0013547718542506009
Position 7590: 0.0013455830012574829
Position 6834: 0.0012387636468404357
Position 7694: 0.001088919388529435
Position 7140: 0.001081883222439553
Position 8329: 0.0010811555215889416
Position 4598: 0.0010699996585078683
Position 187: 0.000851554104550258
Position 8799: 0.0008251425248215799
Position 6728: 0.0008206502481948407
Position 3342: 0.000749511750800474
Position 7531: 0.0007262185863517743
Position 4496: 0.0006890752522308915
Position 4671: 0.0006890317689268901
Position 4898: 0.0006367700786078286
Position 8282: 0.0005979228432958523
Position 5516: 0.0005700591615055627
Position 8347: 0.0005464179027092307
Position 7475: 0.0005132862524102258
Position 80: 0.00048181732434089165
Position 6823: 0.00047577443076658754
Position 4787: 0.00042197712921383617
Position 3646: 0.00037313339089473785
Position 1340: 0.00028098146125724965
Position 7967: 0.00024463286350156056
Position 5369: 0.00024199872623374363
Position 1852: 0.00020438648069652081
Position 4537: 0.00020398927569360219
Position 6860: 0.00019583814241416872
Position 196: 0.00018868393807454405
Position 3720: 0.0001843336076646764
Position 806: 0.00017929848517601356
Position 903: 0.0001787138278159782
Position 1510: 0.0001737348583273718
Position 207: 0.00016173939137746875
Position 2686: 0.00015545203748990136
Position 202: 0.0001463761273305873
Position 1127: 0.00012893251238332092
Position 8379: 0.00012735849677962077
Position 7677: 0.00012718325620560806
Position 122: 0.00012451763685674612
Position 4973: 0.00011022113952798253
Position 1855: 0.00010979098501808566
Position 7074: 0.00010486568254073627
Position 984: 9.673442914267166e-05
Position 2704: 9.115106160995848e-05
Position 3582: 8.575498459271314e-05
Position 8988: 8.418535357290727e-05
Position 4864: 8.370329024563824e-05
Position 5580: 8.288672093000384e-05
Position 541: 7.490011369368593e-05
Position 957: 7.131021590496262e-05
Position 3005: 6.648259342655528e-05
Position 2200: 5.8776108555758154e-05
Position 4267: 4.924916454439227e-05
Position 1048: 4.474535088657656e-05
Position 2292: 4.337998519561266e-05
Position 4070: 4.323398970703063e-05
Position 3579: 3.9883148675923424e-05
Position 1157: 3.9642968184506645e-05
Position 303: 3.4604744522758816e-05
Position 3543: 3.4561680199579506e-05
Position 913: 3.3986845768643356e-05
Position 1328: 3.276561895528258e-05
Position 2257: 2.9427312124167666e-05
Position 635: 2.794156405698576e-05
Position 687: 2.666684307212207e-05
Position 292: 2.3029377918609953e-05
Position 2615: 2.2405023517462578e-05
Position 691: 2.16171836452021e-05
Position 257: 1.8131655109461998e-05
Position 650: 1.5595382454131477e-05
Position 109: 1.2439474738829912e-05
Position 4756: 9.569520731978394e-06
Position 5386: 4.412479916576316e-06
Position 5323: 4.291477776087319e-06
Position 822: 3.128104037146462e-06
Position 6493: 2.883716942973661e-06
Position 1623: 5.538448092808212e-07
Position 982: 4.892384538436418e-07
Position 1800: 4.60331479852846e-07
Position 1873: 4.085910940856536e-07
Position 1217: 3.938426518611751e-07
Position 5179: 3.0474161296463827e-07
Position 8255: 2.44134274349735e-07
Position 8270: 2.0418926561356206e-07
Position 1115: 1.72797066568947e-07
Position 4767: 8.341085602341016e-08
Position 4977: 8.08163154822589e-08
Position 5065: 7.160303473748e-08
Position 1367: 4.0825818697646054e-08
Position 1417: 4.0314205608601155e-08
Position 2228: 3.675676643093369e-08
Position 1926: 3.013480585780623e-08
Position 2019: 2.999228126048711e-08
Position 1068: 2.8853875441122994e-08
Position 1090: 1.3627078895713954e-08
Position 4855: 9.823744706161419e-09
Position 766: 1.7988408172423083e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8180: 0.85816939764544
Position 4642: 0.6653324979738701
Position 3463: 0.47865740105453697
Position 4761: 0.3139562287085631
Position 979: 0.12013905338880505
Position 6679: 0.10321253601731939
Position 6819: 0.09224394057185548
Position 8533: 0.04117665978158597
Position 6355: 0.0363792419780671
Position 5136: 0.029384990429165415
Position 3505: 0.025879818472673802
Position 3447: 0.02501046646234666
Position 8727: 0.024421503361996482
Position 2686: 0.015800273420752922
Position 2503: 0.01534426633245108
Position 6236: 0.014789396209711056
Position 4380: 0.014486778675356176
Position 6879: 0.011759768721691538
Position 6196: 0.010810579231755648
Position 5280: 0.010215931719867228
Position 8887: 0.010051175630664657
Position 995: 0.008648350140620539
Position 8675: 0.008254261420745384
Position 4658: 0.0072856323828114885
Position 1970: 0.006119419148691965
Position 4400: 0.006046068944706978
Position 5553: 0.005994324869021295
Position 3487: 0.005969851430394826
Position 7369: 0.005329618912423291
Position 4999: 0.00510264404130699
Position 6928: 0.005058625773133797
Position 3261: 0.004718943277596924
Position 7073: 0.004540634224301373
Position 6935: 0.004271747868659899
Position 6578: 0.003505374285221481
Position 6970: 0.0032077206829848994
Position 3281: 0.003144578566190418
Position 5171: 0.003040652851897645
Position 3638: 0.0029635903911949726
Position 3420: 0.0027836720166838714
Position 8045: 0.0026622205734369657
Position 4708: 0.0026210846356625453
Position 1347: 0.002488283912373942
Position 6721: 0.0021582819246140283
Position 1919: 0.002156446877619852
Position 6907: 0.002151345472861479
Position 4443: 0.0021408256327878467
Position 1231: 0.0020727479968847217
Position 8949: 0.0019728196051711647
Position 8672: 0.001929859206146714
Position 3319: 0.0019011858705919563
Position 8183: 0.001862847232690402
Position 5461: 0.0017859620630720316
Position 2581: 0.001691624673086997
Position 8295: 0.001609987112410536
Position 5151: 0.0016041080366131966
Position 4588: 0.001598107089875277
Position 598: 0.0015522728363084133
Position 7625: 0.0015520170923770196
Position 5600: 0.0015473229421904544
Position 2597: 0.001527622425199909
Position 5429: 0.0014779104830886592
Position 2954: 0.0014192999868895253
Position 3863: 0.0012989435075501856
Position 4784: 0.0012083743866264248
Position 7399: 0.0011970574001857494
Position 6538: 0.0011921531593075403
Position 7617: 0.0011870260791750332
Position 957: 0.0011855344547359226
Position 3222: 0.0011185121543359957
Position 266: 0.0010393569739753123
Position 3670: 0.000998058621758613
Position 5605: 0.0009885899708690802
Position 3147: 0.0009570300979411945
Position 8910: 0.0008959363172287469
Position 8608: 0.0008551854930286614
Position 6021: 0.0008395002295453937
Position 3568: 0.0008233457672945284
