Gene = Tmppe
index = 1127
Annotated 5SS: [165]
Annotated 3SS: [3415]
SMsplice 5SS: [ 165  967 1188]
SMsplice 3SS: [ 759 1056 6002]
top_k =  1000
Partition function (log Z): -7.529186982636072

Sorted 5' Splice Sites (High to Low Probability):
Position 967: 0.9692474853681429
Position 1188: 0.6688324697326634
Position 165: 0.6093153161886435
Position 453: 0.21585788589644586
Position 3243: 0.16149029114856667
Position 3252: 0.10587806659539407
Position 2651: 0.08645076598042685
Position 4356: 0.07641368564194329
Position 3731: 0.03277202280243893
Position 422: 0.025639885742504365
Position 3978: 0.023128756576345975
Position 1270: 0.02291072379979757
Position 3234: 0.02014833024607878
Position 106: 0.014562544929260575
Position 4112: 0.014308524805310792
Position 600: 0.014127028353228545
Position 5480: 0.012654066006474448
Position 3314: 0.008324398822088595
Position 323: 0.00499274699509887
Position 3332: 0.004090984701880106
Position 4794: 0.003787457809274451
Position 377: 0.0033205595843935356
Position 5065: 0.0031111879272951314
Position 5417: 0.003097309698295897
Position 2656: 0.0029971042289758565
Position 96: 0.002811370215764521
Position 6023: 0.0027737069447324072
Position 436: 0.002254332901522637
Position 28: 0.0022522350652982503
Position 5161: 0.002170680678584531
Position 176: 0.0018088496312169372
Position 5207: 0.0014396842158248173
Position 862: 0.001334706856583918
Position 1155: 0.0012252493503986334
Position 5579: 0.0011886481730103984
Position 258: 0.001005073918780513
Position 624: 0.0009906069655649442
Position 246: 0.0008014822842032579
Position 311: 0.000722998891952202
Position 1945: 0.0007046987356614039
Position 977: 0.0006252008230443637
Position 169: 0.000476495752697658
Position 4418: 0.00036636435458004826
Position 5232: 0.00036240727560139894
Position 717: 0.00033570185652846907
Position 6048: 0.0003348575764381206
Position 3986: 0.00030837005427376954
Position 769: 0.0003077221577383844
Position 3219: 0.000285790929307822
Position 395: 0.00025595453096646044
Position 984: 0.00024131619773014142
Position 2388: 0.00021860659387653883
Position 619: 0.0001855813662322591
Position 607: 0.00017771876046592682
Position 811: 0.00013018492667935439
Position 104: 0.00011858698745299018
Position 1295: 0.00011775524763837492
Position 364: 8.29779564494605e-05
Position 402: 8.210829274121273e-05
Position 463: 6.061154871309403e-05
Position 1302: 6.0275211036263024e-05
Position 76: 5.7904412548282164e-05
Position 400: 5.5479955060586126e-05
Position 672: 4.881248620676069e-05
Position 478: 4.565742837723014e-05
Position 2099: 3.6520678631042694e-05
Position 1575: 2.9693358810550728e-05
Position 1933: 2.202823566182057e-05
Position 2063: 2.1712293203400274e-05
Position 308: 2.0987235362907465e-05
Position 426: 2.045239015046388e-05
Position 971: 2.0143225883568808e-05
Position 559: 1.9678048888294485e-05
Position 8: 1.9673065684687276e-05
Position 1168: 1.9557245247138985e-05
Position 678: 1.900902789918178e-05
Position 381: 1.886909318229585e-05
Position 782: 1.834855018551307e-05
Position 1142: 1.6953820222259997e-05
Position 2697: 1.4875099448420196e-05
Position 3042: 1.349108424034566e-05
Position 761: 1.3355784372910576e-05
Position 2304: 1.1472321374590981e-05
Position 494: 1.1468593183679835e-05
Position 841: 7.592364497257465e-06
Position 354: 7.5584177626326466e-06
Position 1254: 6.883546291998779e-06
Position 1949: 6.208240334429965e-06
Position 893: 6.157602675104915e-06
Position 2182: 6.140359995224429e-06
Position 933: 5.796678120955357e-06
Position 797: 4.340760678635787e-06
Position 538: 3.85526465229177e-06
Position 2679: 3.239674312310032e-06
Position 962: 2.6905317860255963e-06
Position 2623: 2.3245410762922355e-06
Position 533: 2.267313159489164e-06
Position 2643: 2.089119013191401e-06
Position 896: 1.148711144191927e-06
Position 987: 8.530501484892741e-07
Position 1011: 5.966185147048022e-07
Position 817: 3.286960423326243e-08
Position 1656: 1.906301970663606e-08
Position 1833: 9.365737157249588e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 759: 0.8529091887784581
Position 1056: 0.5850645330062793
Position 6002: 0.3373453675257816
Position 5347: 0.20453846244114576
Position 2520: 0.10995319029141505
Position 3138: 0.10675847542647025
Position 6047: 0.09827794867564822
Position 4190: 0.09774557330363833
Position 3184: 0.09366700251655408
Position 3881: 0.059071420054650305
Position 1112: 0.049680584624990004
Position 5111: 0.048960350637348826
Position 3778: 0.04486244575597167
Position 3134: 0.041160712598581985
Position 3670: 0.03630572833574407
Position 1074: 0.03298987811454924
Position 1088: 0.028260694803922626
Position 3415: 0.02022943998651557
Position 3049: 0.01982877933937651
Position 4946: 0.018575139301319845
Position 6139: 0.018355561344753378
Position 1722: 0.015480342509751081
Position 3141: 0.015272677335879826
Position 3461: 0.014344821747832996
Position 5645: 0.0115791892360762
Position 2807: 0.009925063238613982
Position 1718: 0.009266923947346222
Position 1737: 0.009021722623176381
Position 3218: 0.008814354306606225
Position 3189: 0.0075666114948657525
Position 4886: 0.006842498436275713
Position 1926: 0.006639645072739782
Position 3518: 0.006600684093015407
Position 3825: 0.006081154558682931
Position 689: 0.005646259664299171
Position 4023: 0.004948142493781765
Position 3099: 0.004355048174774058
Position 4283: 0.0037671284381644863
Position 823: 0.0033616172701092686
Position 1849: 0.003066416284664777
Position 4694: 0.0029219969424065964
Position 326: 0.0028661061334716025
Position 3581: 0.002832848476968033
Position 882: 0.0027724378116100006
Position 2591: 0.002716666712221023
Position 4304: 0.0024694001602791186
Position 889: 0.0024036550021627034
Position 5662: 0.002397630814525378
Position 2162: 0.0023078700470766694
Position 1058: 0.002115977902744157
Position 710: 0.002082825515981393
Position 5771: 0.0020526689425156975
Position 4233: 0.0020166924874119307
Position 3643: 0.00185359648009941
Position 5510: 0.0018316280635805459
Position 2549: 0.001779985721611511
Position 4321: 0.001685479481089617
Position 952: 0.0016429942896567379
Position 4087: 0.0016277868223478385
Position 5533: 0.0014658243161661782
Position 3155: 0.0013932861823019631
Position 3543: 0.0013779430901764316
Position 2811: 0.0013740048382696408
Position 2776: 0.0013155671579722485
Position 3392: 0.0012170963694788746
Position 2903: 0.001179279159706542
Position 742: 0.001154145303592123
Position 5216: 0.0011103840964903214
Position 4788: 0.0010906325338065608
Position 3949: 0.0010791446548866468
Position 3006: 0.0010284709537242438
Position 4621: 0.0010156976986772396
Position 4972: 0.0010106324580484334
Position 3547: 0.0009519008705915581
Position 5316: 0.0009126335866198566
Position 2722: 0.0008665808454448192
Position 5139: 0.0008631074710124891
Position 3313: 0.0008535201882390114
Position 2952: 0.0008478691198467875
Position 1766: 0.0007769832369136462
Position 3565: 0.0006928826821065794
Position 3268: 0.0006854073302795195
Position 1146: 0.0006830566822692917
Position 5887: 0.0006818061280620848
Position 5811: 0.0006488930213964469
Position 861: 0.0005892683957410552
Position 716: 0.0005523550890850334
Position 828: 0.0005127265023875279
Position 1882: 0.00048120667075325375
Position 1115: 0.00044508269364306797
Position 431: 0.0004259774110382604
Position 5035: 0.0004129111418184828
Position 1128: 0.00041248722814454846
Position 1263: 0.00040967001681832587
Position 3480: 0.00039334387674718624
Position 3981: 0.00036304239219323454
Position 1006: 0.0003617465485621501
Position 5256: 0.00035907206596992743
