Gene = Vps29
index = 1180
Annotated 5SS: [ 108 5836 7903]
Annotated 3SS: [5643 7666 8435]
SMsplice 5SS: [ 108 7903]
SMsplice 3SS: [7666 8435]
top_k =  1000
Partition function (log Z): -5.47515688195162

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.9766902772598687
Position 7903: 0.9108084700058441
Position 5836: 0.5782650339260985
Position 8338: 0.2504997121007544
Position 883: 0.11231638895239726
Position 4965: 0.10970580374884578
Position 3805: 0.08053565249868759
Position 3852: 0.06325391867790375
Position 5815: 0.0506792436345882
Position 8538: 0.05019885353890091
Position 1089: 0.048356172586333006
Position 6885: 0.04328062655204042
Position 8524: 0.03377746241135113
Position 1085: 0.032747870654973414
Position 6553: 0.03217216825514942
Position 6106: 0.03008856936675519
Position 6052: 0.024630549865135985
Position 8122: 0.018591642680571698
Position 8550: 0.014481992782541489
Position 8547: 0.012275827504953034
Position 7530: 0.010862106959428729
Position 341: 0.010666834938276065
Position 8564: 0.009948770367526791
Position 135: 0.007928666856862186
Position 801: 0.0068519310482647155
Position 1215: 0.006149902707387601
Position 97: 0.006120315920852192
Position 1571: 0.0056287318909752524
Position 7945: 0.005228757920865576
Position 2437: 0.005191943754295142
Position 3621: 0.005158225250859807
Position 7953: 0.005048720620848512
Position 2867: 0.005037527682777447
Position 6506: 0.004389551407274978
Position 7484: 0.0038659107745304365
Position 6206: 0.003788332102298516
Position 3099: 0.003592121146888265
Position 919: 0.0035463031055972824
Position 8894: 0.0029775849569486515
Position 7456: 0.0028640584148629357
Position 7869: 0.0025144514397904254
Position 78: 0.002375492425142361
Position 1081: 0.0016704203523153027
Position 8035: 0.0016092220914773537
Position 7917: 0.0015723164154764658
Position 944: 0.0015717964663431814
Position 161: 0.0014331247709668709
Position 4294: 0.0013552864973842532
Position 389: 0.0013442076988816793
Position 6074: 0.0013219768484259674
Position 1103: 0.0011466190305067534
Position 71: 0.001003368418080698
Position 7942: 0.0009684379064603056
Position 1381: 0.0009309028208812979
Position 2794: 0.0008839338059908543
Position 1560: 0.0008495274496940527
Position 337: 0.0008434983293057032
Position 2298: 0.0008265218967636078
Position 7739: 0.0007756599136550473
Position 6931: 0.0007388233068266255
Position 5189: 0.0006688926117198747
Position 1049: 0.0006311440752812791
Position 3836: 0.0005503082185539046
Position 240: 0.0005242156649117588
Position 3787: 0.00040665713163263306
Position 3581: 0.0003524051511626623
Position 5329: 0.0003239306327957535
Position 3041: 0.0003167011344821667
Position 4925: 0.00030171254725833846
Position 316: 0.00030013423167284234
Position 7747: 0.00028671811212696384
Position 7793: 0.0002866311854744132
Position 470: 0.00018727322470847314
Position 717: 0.00017521027053432172
Position 542: 0.00015809079937260899
Position 368: 0.00013558193937394358
Position 1191: 0.00013301087907787555
Position 504: 0.00011435754924204645
Position 8518: 0.00011004648924408127
Position 7719: 9.640404917278476e-05
Position 175: 9.521140659225548e-05
Position 343: 9.484771456131689e-05
Position 8582: 9.425976897007328e-05
Position 8485: 8.592322652625191e-05
Position 416: 8.455041404207082e-05
Position 3569: 7.908340017207796e-05
Position 834: 7.271375817770095e-05
Position 7691: 7.20933374918873e-05
Position 2770: 6.0445808646447094e-05
Position 8875: 5.2639621510626e-05
Position 156: 4.9152025197255056e-05
Position 1652: 4.734942529042275e-05
Position 353: 3.9441427207899906e-05
Position 682: 3.40640762352749e-05
Position 645: 2.2356800774965882e-05
Position 75: 1.6079621229893383e-05
Position 29: 1.5200752632332339e-05
Position 545: 1.3957149965648591e-05
Position 287: 1.1540287438050092e-05
Position 233: 1.0892940841927656e-05
Position 37: 9.92936682458892e-06
Position 257: 6.412782303540178e-06
Position 198: 5.801263276018689e-06
Position 516: 5.7845027626152355e-06
Position 592: 3.4726558304909135e-06
Position 477: 3.0586836614679683e-06
Position 8596: 2.6671025282937647e-06
Position 507: 2.5580555856187815e-06
Position 821: 2.353239488990816e-06
Position 17: 2.0266283240513675e-06
Position 170: 1.8736567913332535e-06
Position 8: 1.4832004833638233e-06
Position 569: 1.282803209296978e-06
Position 723: 1.2685439099053223e-06
Position 639: 9.83681230370602e-07
Position 422: 7.311985159327717e-07
Position 976: 6.774090304102134e-07
Position 629: 6.73230231047125e-07
Position 701: 6.17869335861106e-07
Position 705: 3.148753258023672e-07
