Gene = Ttc14
index = 1151
Annotated 5SS: [ 605 1249 1559 3112 3373 3774 4240 4709 4931]
Annotated 3SS: [1123 1358 3026 3242 3617 4167 4588 4807 6983]
SMsplice 5SS: [ 222 1249 1559 3373 4709 4931]
SMsplice 3SS: [1123 1358 3242 4588 4807 5890]
top_k =  1000
Partition function (log Z): -1.5339840331808823

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9406742726787696
Position 1559: 0.9222961527534399
Position 1249: 0.9216554597537842
Position 3373: 0.7899064871126847
Position 4931: 0.6975848077764317
Position 605: 0.564735986564153
Position 222: 0.5608902254943429
Position 9164: 0.4730806435334891
Position 4240: 0.4008003026767196
Position 3176: 0.3276239923086525
Position 3112: 0.2925436622664098
Position 7102: 0.1972597969541718
Position 843: 0.18803041457452627
Position 8117: 0.1879704516239062
Position 8593: 0.17121436968961987
Position 3774: 0.14586122611149543
Position 8781: 0.10905390771445848
Position 4278: 0.09558108992276303
Position 8967: 0.06580421641070737
Position 4312: 0.06301881385917707
Position 2009: 0.05384562639387136
Position 5565: 0.04921173572184637
Position 2682: 0.04895380612583235
Position 9225: 0.04127950671728587
Position 11144: 0.03708871727363542
Position 2678: 0.03553533742476976
Position 8092: 0.028823687816823672
Position 1285: 0.02529071377723427
Position 3336: 0.023703806719797806
Position 787: 0.02230154700419437
Position 1892: 0.020318115502069318
Position 6149: 0.019860393835852197
Position 3812: 0.01963041741344437
Position 1449: 0.015776844087097567
Position 1626: 0.014664305833092
Position 2778: 0.013981292401454687
Position 8559: 0.011896953250926925
Position 167: 0.011479430746988567
Position 1775: 0.009908667634806951
Position 374: 0.009271807090142723
Position 1457: 0.00729082119019069
Position 1446: 0.007189482410153016
Position 3097: 0.006522716102315468
Position 2815: 0.006339003932147481
Position 4448: 0.006212034184729957
Position 4692: 0.005233421474597675
Position 6175: 0.005192684766362425
Position 2005: 0.0051673573392430755
Position 8195: 0.004895486565266975
Position 3809: 0.00475901179715595
Position 4354: 0.003395307124530578
Position 783: 0.0033606222555686758
Position 1019: 0.003290651137025583
Position 5925: 0.0031874404858910203
Position 328: 0.0024902242785564293
Position 1529: 0.0023605495256630244
Position 4335: 0.0022762980131057313
Position 4282: 0.0022174500662528497
Position 7134: 0.0021584341383899482
Position 1760: 0.001928172535678447
Position 8766: 0.0017534607368018284
Position 9421: 0.0016706458930644754
Position 3897: 0.0016391831148742442
Position 3061: 0.0016112346980692227
Position 3162: 0.0015694532185939684
Position 4713: 0.0015626777539448833
Position 2399: 0.0014803552497335152
Position 664: 0.0013454441596806135
Position 3153: 0.0012973125863165308
Position 8190: 0.0009638704375133048
Position 2531: 0.0009166992036053614
Position 4468: 0.000906424700867619
Position 1870: 0.0008596692539971382
Position 2610: 0.0008568636861643591
Position 894: 0.0007733858598989755
Position 4617: 0.0007311373534659543
Position 3430: 0.0007169019686423945
Position 3284: 0.0006928911881054871
Position 1607: 0.0006565803946036626
Position 4256: 0.0005484390534357212
Position 4935: 0.00047595993563297114
Position 241: 0.0004502474585433385
Position 1945: 0.0004294303203119941
Position 2439: 0.0004146532349327202
Position 2013: 0.0004070392518389909
Position 988: 0.00034027380225450945
Position 2707: 0.00029712785740418075
Position 22: 0.000271017484645546
Position 226: 0.0002710091616138264
Position 1037: 0.00026455328627375085
Position 616: 0.0002600798863573862
Position 3887: 0.0002590015930099762
Position 5002: 0.00023499945150392526
Position 983: 0.00022410583981552455
Position 2001: 0.00020371136725191977
Position 3959: 0.00019603903801119972
Position 5644: 0.00019452445332754638
Position 3780: 0.00018630762780813884
Position 1253: 0.00015561173295317761
Position 884: 0.00013352692204368332
Position 1029: 0.00011942904241845813
Position 5392: 0.00011740825195680362
Position 3292: 0.00011152595542163241
Position 4680: 0.00010869415973561676
Position 5947: 0.00010839412612834223
Position 3542: 0.00010807087321743623
Position 382: 9.527791374895679e-05
Position 2174: 8.490953807929039e-05
Position 1502: 7.900773875291892e-05
Position 1491: 7.854091284653604e-05
Position 3338: 6.97467639330746e-05
Position 3364: 6.755787629437478e-05
Position 2453: 6.380889169253984e-05
Position 315: 6.024059829807385e-05
Position 2629: 5.7681646453593996e-05
Position 1230: 5.7489689577047466e-05
Position 5921: 5.314374876975043e-05
Position 868: 4.687602325986005e-05
Position 470: 4.487094797221852e-05
Position 1011: 3.8460725590784214e-05
Position 742: 3.844997369305768e-05
Position 2428: 2.5957933568099713e-05
Position 26: 2.450672135439177e-05
Position 500: 2.441785256593756e-05
Position 1003: 2.1898210146332945e-05
Position 792: 1.9405189745261934e-05
Position 2407: 1.9281300330991224e-05
Position 6203: 1.7760512080305618e-05
Position 251: 1.7313688012473374e-05
Position 309: 1.6292866989541573e-05
Position 514: 1.457902705023441e-05
Position 5010: 1.4549569172301498e-05
Position 668: 9.70194181172932e-06
Position 1829: 9.3123446257111e-06
Position 1258: 8.776410897829335e-06
Position 5254: 6.5640308277512635e-06
