Gene = Sept14
index = 967
Annotated 5SS: [  215  3594  4307  9571 10771 12496 15593 17720 18974 22598]
Annotated 3SS: [ 3522  4237  9452 10574 12308 15436 17622 18804 22464 24842]
SMsplice 5SS: [  215  3594  9571 10771 15593 18974]
SMsplice 3SS: [ 3522  9452 10663 15436 18913 24842]
top_k =  1000
Partition function (log Z): -1.3621314323166627

Sorted 5' Splice Sites (High to Low Probability):
Position 15593: 0.9998624227883021
Position 3594: 0.8884684001772686
Position 10771: 0.818330575373042
Position 215: 0.7982947160480942
Position 18974: 0.7673122382368498
Position 9571: 0.6728593654089375
Position 19767: 0.5618176541388594
Position 17720: 0.2316125551571092
Position 24253: 0.18106063778790865
Position 19451: 0.17134264320981957
Position 12496: 0.15237744028834363
Position 19468: 0.15195780874698891
Position 4307: 0.1367453368762547
Position 10741: 0.12122469399935311
Position 3997: 0.11974898953316251
Position 5683: 0.10141260624129611
Position 277: 0.10113492672022398
Position 13631: 0.07838122773664531
Position 9292: 0.07559791657142616
Position 626: 0.06902009914206272
Position 4390: 0.06713239037029066
Position 4508: 0.05243435362620814
Position 3308: 0.04744648354947272
Position 4448: 0.04679008381058079
Position 24241: 0.04614594607060449
Position 1425: 0.04209474786400695
Position 2917: 0.04081484930444785
Position 2302: 0.038963139751079554
Position 12526: 0.03872028970259168
Position 19369: 0.03784660435940351
Position 22040: 0.03546964034123669
Position 22750: 0.03541355205186697
Position 4355: 0.03257451035111596
Position 22602: 0.03080072741441005
Position 3189: 0.028669008867396994
Position 10366: 0.024977531482675935
Position 11437: 0.02359106901280091
Position 2695: 0.022109466334121093
Position 4461: 0.019008632652437494
Position 24662: 0.01894600774854214
Position 10664: 0.018157566696436644
Position 2803: 0.015942638014404674
Position 11209: 0.014106447286826593
Position 181: 0.014105057508334462
Position 12500: 0.013853262487265124
Position 1011: 0.013628651322596325
Position 12849: 0.012986087601702938
Position 19419: 0.01255399834892608
Position 12255: 0.012278311082455425
Position 1106: 0.011301991828314636
Position 2099: 0.010055583961310276
Position 10676: 0.009979981545871973
Position 1203: 0.009671746333903069
Position 11470: 0.009431540735401622
Position 366: 0.008739430528199178
Position 18543: 0.00843817767743652
Position 1311: 0.008306702025003977
Position 3195: 0.008128310879004551
Position 78: 0.008117141692016551
Position 4323: 0.007714009757712235
Position 11003: 0.007521764236708025
Position 11240: 0.006859304894520124
Position 10746: 0.006760503346435823
Position 3688: 0.006418972613771611
Position 5110: 0.005803852625695972
Position 5106: 0.005566437439699229
Position 16595: 0.005338703126601178
Position 4312: 0.005223662256426473
Position 219: 0.004866447331494216
Position 948: 0.0046059817122799844
Position 5747: 0.004469075432358832
Position 4276: 0.0037949930359316144
Position 13640: 0.0037586958935663405
Position 2328: 0.003712364287625544
Position 1906: 0.003134751601098414
Position 1877: 0.0017442000837556344
Position 23115: 0.0017403810409962403
Position 1969: 0.0017273501660676998
Position 20228: 0.0013197839100742611
Position 19105: 0.0011792874120675934
Position 24981: 0.0011632976015469498
Position 12415: 0.0011385906608863637
Position 17400: 0.0010444541665186329
Position 19365: 0.0009675532664568521
Position 12224: 0.0008406253144990774
Position 3993: 0.0007968757719903944
Position 3654: 0.0007019810858831445
Position 19068: 0.0006228325197451701
