Gene = Igsf6
index = 566
Annotated 5SS: [ 134 4082 6312 6992 7374]
Annotated 3SS: [3721 6207 6943 7295 9054]
SMsplice 5SS: [ 134 3722 4082]
SMsplice 3SS: [3605 3974 7295]
top_k =  1000
Partition function (log Z): -3.216879089778601

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.9247069207510825
Position 3722: 0.8692477657560582
Position 7374: 0.787562126736616
Position 4082: 0.4379471773370232
Position 7818: 0.3697568210540274
Position 3054: 0.3558803521123652
Position 4075: 0.31070622760360345
Position 6463: 0.25850231773233406
Position 6228: 0.24807046570539373
Position 6992: 0.12084891998043758
Position 6558: 0.0798555368036357
Position 4117: 0.0731930984928464
Position 5652: 0.0682053105496996
Position 6997: 0.06647903875319139
Position 7113: 0.055602306819425434
Position 4557: 0.04761712102986926
Position 3727: 0.04759292012102503
Position 8750: 0.043911447250703235
Position 5584: 0.04389708575722798
Position 3215: 0.03940625323939384
Position 76: 0.0365440827706162
Position 7677: 0.032400269654691234
Position 242: 0.030893576322529905
Position 3440: 0.030279310240959232
Position 6280: 0.02782666126755733
Position 2167: 0.02569744913243083
Position 6312: 0.023146749267707913
Position 4428: 0.02077480776314485
Position 4115: 0.018600172475363948
Position 2327: 0.01543025751596218
Position 2198: 0.0149793089389485
Position 3556: 0.01437601198475927
Position 826: 0.010350145982633953
Position 8401: 0.010293571602275687
Position 2131: 0.009379490722317753
Position 5784: 0.007179646774198724
Position 3283: 0.0068476228440507965
Position 9213: 0.0066082845067250715
Position 1945: 0.006237814203638698
Position 7079: 0.0052392374416880775
Position 3567: 0.004653717596359087
Position 1635: 0.00441732816427296
Position 130: 0.004347869088620332
Position 142: 0.004301290110037693
Position 7045: 0.0037630252603385434
Position 1091: 0.0035567681596712286
Position 5597: 0.0034455239705261497
Position 1609: 0.0031047902096327587
Position 3866: 0.003076188387598839
Position 880: 0.002824376807034955
Position 1813: 0.002799279446376822
Position 6085: 0.0026567165396116973
Position 7465: 0.002056979750682941
Position 2465: 0.0017713453498313812
Position 3744: 0.0015432207401260912
Position 7547: 0.0013748030907685552
Position 2377: 0.0012322344796048628
Position 4716: 0.001201364825898873
Position 4680: 0.0010640639195928917
Position 2580: 0.0009243291106897717
Position 4127: 0.0008097453153413651
Position 1966: 0.0007693206336527627
Position 1074: 0.0006957106598772218
Position 2079: 0.0006377215430211392
Position 2374: 0.0005857419969062435
Position 7481: 0.0005441016987028523
Position 2410: 0.00052727619372649
Position 3704: 0.0005062488699527354
Position 3761: 0.0004391167350736217
Position 3806: 0.0003699265001540794
Position 285: 0.0003485893725011729
Position 2746: 0.00031142555166127986
Position 4952: 0.00030350475440214596
Position 3013: 0.00029700111857886653
Position 739: 0.00029363084470384134
Position 6510: 0.0002569235835004869
Position 1049: 0.00025270388628106786
Position 6177: 0.0002305271050018611
Position 426: 0.00021687371407928916
Position 2927: 0.000209936491261783
Position 2094: 0.00020140427328368903
Position 701: 0.00018001683358134164
Position 3058: 0.0001543349945725383
Position 3551: 0.00011688914445518746
Position 3855: 0.00010500800219539734
Position 4124: 8.470085366386102e-05
Position 7964: 5.950034216626361e-05
Position 4109: 4.210892225991687e-05
Position 4904: 2.7440884298838773e-05
Position 172: 1.9930999014780776e-05
Position 4337: 1.8382263990429073e-05
Position 1902: 1.6065326523229763e-05
Position 3955: 1.4096967259452504e-05
Position 4326: 1.2338880195193745e-05
Position 393: 7.053363450104506e-06
Position 1239: 7.044496847796921e-06
Position 3978: 5.188310357249203e-06
Position 4072: 3.748964193663264e-06
Position 263: 3.617977596252247e-06
Position 4121: 3.227524912576905e-06
Position 2135: 3.2230463855043902e-06
Position 1972: 3.1302924526563214e-06
Position 309: 2.685064285478008e-06
Position 3967: 2.4169545763340277e-06
Position 1024: 2.1145109998539134e-06
Position 1897: 1.6753732989935036e-06
Position 4131: 1.6575573048488839e-06
Position 4086: 1.5365837583239558e-06
Position 4144: 1.4113113285684175e-06
Position 1689: 1.3942747516022772e-06
Position 1848: 5.830590245168204e-07
Position 1877: 5.713074485244649e-07
Position 433: 3.9198863698850215e-07
Position 668: 3.692824174800572e-07
Position 503: 3.1667462572099056e-07
Position 369: 3.0105809217516523e-07
Position 80: 2.9512344813419037e-07
Position 7760: 2.632477730172688e-07
Position 830: 2.491265890635643e-07
Position 1223: 2.4356056042844923e-07
Position 199: 2.1367144953352604e-07
Position 1276: 1.7782045480680846e-07
Position 327: 1.2613309855697935e-07
Position 385: 1.0362425848790854e-07
Position 690: 1.0241337641724097e-07
Position 1494: 6.75162074767325e-08
Position 40: 6.29024669040076e-08
Position 929: 4.9811952312155815e-08
Position 379: 4.623445532534206e-08
Position 1212: 4.1818708046632855e-08
Position 975: 3.545391489903274e-08
Position 197: 3.395930429331423e-08
Position 1581: 3.184099970027617e-08
Position 947: 2.452962677385882e-08
Position 566: 2.3463014469766842e-08
Position 583: 9.77993220823928e-09
Position 330: 9.462301222213251e-09
Position 467: 1.7444392837139435e-09
Position 246: 2.2047207671753069e-10
Position 523: 1.690491333477663e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3605: 0.892876070078253
Position 7295: 0.8561861761852362
Position 3974: 0.7455118969329652
Position 6375: 0.3559546485581535
Position 7763: 0.18998681828828318
Position 6076: 0.18815483645543465
Position 2807: 0.15579534655608004
Position 9133: 0.15515707082136543
Position 7579: 0.14927094345233963
Position 2948: 0.13944634654220867
Position 9406: 0.13777287746807534
Position 5366: 0.12473466413065655
Position 6943: 0.12267104285697061
Position 9054: 0.10953397644565403
Position 8661: 0.10780651050757478
Position 8254: 0.07814256253498483
Position 7319: 0.0663348218841205
Position 6901: 0.06523486145039803
Position 8161: 0.05383845855174466
Position 4509: 0.051268617428180494
Position 7701: 0.05084600931760164
Position 7873: 0.03333918130055124
Position 3820: 0.02977527842722423
Position 6006: 0.02412698936009446
Position 3178: 0.024028931049124673
Position 7721: 0.023078115815828974
Position 6151: 0.022615860865820403
Position 6003: 0.0225003735785222
Position 7026: 0.021949100797044655
Position 9560: 0.02171429740456772
Position 7465: 0.02145636466959007
Position 6906: 0.02109162632268812
Position 4472: 0.020914337148768995
Position 6207: 0.019883662755530294
Position 3488: 0.019361167325327732
Position 2072: 0.019112450581694734
Position 3664: 0.0188746775816086
Position 2972: 0.018657552210985147
Position 3905: 0.018248093379224756
Position 3876: 0.01730353128014036
Position 3099: 0.017124410023718797
Position 3009: 0.015295983577755374
Position 6885: 0.01497706200006612
Position 6038: 0.014676273290959786
Position 3992: 0.012533968232905823
Position 1993: 0.012384723728773762
Position 4015: 0.0115359633669614
Position 2027: 0.010756805188326836
Position 7740: 0.009981819375029198
Position 2852: 0.009945315661157434
Position 9641: 0.009640926787016241
Position 9273: 0.009511008598569147
Position 6084: 0.009411160098232528
Position 3392: 0.009340874537687114
Position 2230: 0.008447970211490281
Position 9154: 0.008167697711072288
Position 7477: 0.007594189330346776
Position 8360: 0.0075497447344572135
Position 763: 0.007497126749248988
Position 4362: 0.007136450576116121
Position 7988: 0.007062999167530038
Position 8789: 0.00696477717684686
Position 4314: 0.0069346090591485944
Position 2810: 0.006608016148334953
Position 8428: 0.006159515884519457
Position 7737: 0.005928183387019249
Position 8033: 0.005761213285429696
Position 6835: 0.005608770952400349
Position 9365: 0.005402372666687642
Position 7547: 0.005273854240686091
Position 7451: 0.005236384823069551
Position 1731: 0.005148985320861929
Position 1862: 0.005141052185012851
Position 2262: 0.005104722825430942
Position 2975: 0.004953450770463189
Position 3721: 0.004865349868001206
Position 3280: 0.004822515574871311
Position 2037: 0.004600003812777277
Position 2813: 0.004528733776939421
Position 7964: 0.004402545943605329
Position 3212: 0.004190354766483886
Position 1574: 0.004172340441961708
Position 7707: 0.0037054908841288358
Position 994: 0.0036339149916228123
Position 3835: 0.0036329289423425765
Position 2197: 0.00354406184947029
Position 4218: 0.003478690630023715
Position 5326: 0.0034273318972767764
Position 3012: 0.003220290567255923
Position 4398: 0.003071110696566226
Position 3334: 0.002971736891784732
Position 7691: 0.0029612927920364147
Position 4260: 0.0028664777367604817
Position 2878: 0.0028021002458838394
Position 8546: 0.0025872430313374603
Position 7909: 0.002570081705751338
Position 2956: 0.0024017608518076107
Position 1902: 0.002389191689948647
Position 9036: 0.002378991298740865
Position 572: 0.002097829751302767
Position 9143: 0.0020752609844577204
Position 8134: 0.0019972725174659165
Position 9104: 0.001934846348851577
Position 3150: 0.0018698990503991438
Position 3323: 0.0018252304753489945
Position 6349: 0.0018161594766454138
Position 9607: 0.001747036777419545
Position 2735: 0.0017212844882754927
Position 3236: 0.0016915610964506002
Position 8605: 0.0016637589289772662
Position 1451: 0.001510595822048533
Position 7925: 0.0015040117021186312
Position 163: 0.0014848522124852519
Position 5651: 0.0014777995619692985
Position 6463: 0.0013427262330185522
Position 4243: 0.0013412347126332829
Position 6808: 0.0013377482660427268
Position 642: 0.0013125052912857902
Position 5011: 0.0013074457652023368
Position 3955: 0.0012812812633074822
Position 3338: 0.0011944354528352068
Position 6381: 0.0011596834106151381
Position 601: 0.001091157553977315
