Gene = Svip
index = 1047
Annotated 5SS: [ 281 2084 2673]
Annotated 3SS: [2032 2558 6240]
SMsplice 5SS: [ 281 2126 2673 6763 6936]
SMsplice 3SS: [2032 2558 6683 6853 7730]
top_k =  1000
Partition function (log Z): -2.2292271996688195

Sorted 5' Splice Sites (High to Low Probability):
Position 281: 0.9271523954012065
Position 6763: 0.9271441717006652
Position 2673: 0.8565615910969764
Position 6936: 0.6953603462619691
Position 2126: 0.6098842692438079
Position 6547: 0.2988575694722006
Position 6419: 0.23601245662537113
Position 6325: 0.23068048783506526
Position 3326: 0.21744462939328107
Position 3502: 0.19761556615204426
Position 5282: 0.19074148677217845
Position 3338: 0.168402061577414
Position 4676: 0.15414214147525218
Position 1369: 0.09184613865440339
Position 7483: 0.0893830250704047
Position 8097: 0.0884410007372868
Position 6349: 0.08245808095828994
Position 6974: 0.08020336162903652
Position 2084: 0.049619601571406054
Position 4791: 0.04857195454971416
Position 7787: 0.043942396147589435
Position 1597: 0.040874023961046675
Position 2145: 0.040230410342601955
Position 1128: 0.024067342504775914
Position 2164: 0.024057165439786296
Position 142: 0.023181502544747743
Position 347: 0.022247293422606552
Position 7601: 0.019160995574525354
Position 137: 0.017575762474260705
Position 695: 0.017028565430863465
Position 7103: 0.016541850519468857
Position 4827: 0.01637427238109487
Position 4748: 0.013309290908542092
Position 5792: 0.012691584381929645
Position 476: 0.012028215420000984
Position 1343: 0.011786579676043784
Position 6405: 0.01159944422996487
Position 5127: 0.011237921317325983
Position 5870: 0.01033105110916704
Position 86: 0.009473241011525855
Position 8674: 0.009102322511907901
Position 5103: 0.006979860432373517
Position 553: 0.006933163473530458
Position 6366: 0.006611239591153107
Position 566: 0.006259708287406719
Position 2293: 0.004184929212659228
Position 6305: 0.00347871677004165
Position 2360: 0.003183310014770048
Position 7369: 0.0030206001009167936
Position 4286: 0.0029157344591923128
Position 5816: 0.0027893259423933552
Position 1335: 0.00258738542038642
Position 2151: 0.0025373291462636315
Position 5086: 0.0023798064809855035
Position 2147: 0.002262300351960385
Position 6573: 0.001979930947751441
Position 1393: 0.0018364245175538766
Position 2238: 0.0017506503777881557
Position 402: 0.0017169633580022066
Position 3310: 0.0016629927234905698
Position 2369: 0.0016401989416589971
Position 6590: 0.0016128952172977918
Position 4260: 0.0015209257806017848
Position 1455: 0.001443378601262288
Position 3345: 0.0013833203345436794
Position 107: 0.0013642557899095952
Position 1276: 0.001351743453791211
Position 4714: 0.0013323252381811962
Position 7969: 0.0013213652228053938
Position 1971: 0.0013145488848159534
Position 1937: 0.0012613656893698704
Position 6357: 0.0011731148892061049
Position 1889: 0.0011162766341663046
Position 4298: 0.0010713802282616056
Position 3388: 0.0010090626386093991
Position 1746: 0.0009962501019438966
Position 3461: 0.0009303803599572086
Position 1108: 0.0008794113888945942
Position 4650: 0.0008579188142370932
Position 4241: 0.000850768988644327
Position 1341: 0.0008164622605660312
Position 4838: 0.000801209082466015
Position 2495: 0.0007899073553300244
Position 1439: 0.0007824663055969446
Position 4696: 0.0007638158485300795
Position 4769: 0.0007591813905573944
Position 5522: 0.0007547106942636427
Position 5107: 0.0006882275992965861
Position 1720: 0.0006098807514692343
Position 3421: 0.0005878958697243704
Position 2677: 0.00057572730009314
Position 6772: 0.0005065582053912076
Position 2232: 0.0004521984026823121
Position 5089: 0.0004450077629508226
Position 4780: 0.0004261765584623974
Position 2130: 0.0003745979697346826
Position 1577: 0.0003406647649434885
Position 1484: 0.0003306753207896166
Position 4503: 0.0003196527816180832
Position 4691: 0.0002777676484398337
Position 1884: 0.00025828688824522096
Position 1859: 0.00024758413452709505
Position 4508: 0.00024336935193098317
Position 1932: 0.00022846930852327995
Position 6622: 0.0002258299137350236
Position 4797: 0.00022560428107251134
Position 1463: 0.00020979852741417288
Position 2621: 0.00020171687501921746
Position 701: 0.00019799640107133503
Position 2197: 0.00019609410747360706
Position 1151: 0.0001925132522445311
Position 1472: 0.00019013207939052036
Position 613: 0.0001737148559142568
Position 2202: 0.0001682408855216251
Position 7379: 0.00014720881584384446
Position 1566: 0.00014045562840707892
Position 602: 0.00013061484805228156
Position 5254: 0.00012710498993270876
Position 817: 0.00012318216093725072
Position 2156: 0.00012026258198338148
Position 3599: 0.0001188070432208489
Position 777: 0.00011811000316141536
Position 1872: 0.00011793478197759738
Position 2178: 0.00010061141350864088
Position 1278: 0.00010022121913058759
Position 3018: 9.952385118950429e-05
Position 306: 8.0234201794947e-05
Position 2588: 7.921160532382044e-05
Position 876: 7.772607359413894e-05
Position 153: 7.278525925919266e-05
Position 1527: 6.520361665415225e-05
Position 1263: 6.118319610967298e-05
Position 1634: 5.8117971933860535e-05
Position 1157: 5.595905917679253e-05
Position 24: 5.419122648250414e-05
Position 1395: 5.1870035047645196e-05
Position 1601: 4.744541992932394e-05
Position 256: 4.385210292189505e-05
Position 1204: 3.777818329402868e-05
Position 540: 3.446766871336881e-05
Position 213: 3.394381212414044e-05
Position 465: 3.0480555942590327e-05
Position 3251: 3.035175006869847e-05
Position 594: 3.0110529097432013e-05
Position 3349: 2.9725343313417206e-05
Position 1173: 2.7550868565711147e-05
Position 285: 2.4968770379460977e-05
Position 1022: 2.2214876888878554e-05
Position 2732: 2.1124914068273644e-05
Position 1922: 1.9070110993844936e-05
Position 2772: 1.8069024447080827e-05
Position 1863: 1.728083422518505e-05
Position 3038: 1.5953112737122753e-05
Position 29: 1.5678656107424953e-05
Position 1678: 1.5509074338087796e-05
Position 27: 1.2396650112417887e-05
Position 90: 9.458166009590184e-06
Position 2698: 9.212794492716094e-06
Position 2095: 8.548644813239448e-06
Position 2309: 7.91789680417813e-06
Position 2689: 7.601182294278619e-06
Position 2774: 6.952124462825253e-06
Position 844: 4.92137640236248e-06
Position 21: 3.839269603827657e-06
Position 859: 3.5540691221384437e-06
Position 768: 3.5095923918832096e-06
Position 221: 3.146737150614857e-06
Position 438: 2.819247306643129e-06
Position 199: 2.799633369303488e-06
Position 728: 2.4200628343032136e-06
Position 456: 1.8989967345625406e-06
Position 640: 1.711777909034399e-06
Position 421: 1.4285411882200281e-06
Position 235: 1.4012701459217487e-06
Position 300: 1.3565514249692624e-06
Position 330: 1.1331840198896111e-06
Position 246: 1.0227187151470222e-06
Position 440: 9.440320835948009e-07
Position 335: 8.100462460927648e-07
Position 791: 7.791232299938297e-07
Position 756: 6.777039747705674e-07
Position 1155: 5.220874715021316e-07
Position 1024: 4.742160517192075e-07
Position 616: 2.891803542311221e-07
Position 621: 1.7487686194980966e-07
Position 623: 1.7301352792021913e-07
Position 452: 1.4515609826308917e-07
Position 414: 1.3169274912280692e-07
Position 865: 9.439333819391873e-08
Position 324: 1.3130239276008003e-08
Position 600: 4.491714844420936e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6853: 0.8103810229992432
Position 2558: 0.8011407931774003
Position 2032: 0.7103036360356689
Position 6240: 0.6414325891523464
Position 6683: 0.6215965315226805
Position 6502: 0.5784102166950261
Position 3127: 0.5033892329933305
Position 7730: 0.23534255666783754
Position 4583: 0.22902410138069862
Position 8545: 0.17976922884369606
Position 5197: 0.1557018538227882
Position 7368: 0.13980060286661566
Position 7847: 0.13956886867496893
Position 1242: 0.13751823904824134
Position 7622: 0.08918998093393851
Position 8665: 0.08206505362404548
Position 3406: 0.05546259428530313
Position 7892: 0.05429900117519265
Position 5006: 0.03380929982440676
Position 7958: 0.03306042010673382
Position 2400: 0.032513404919950445
Position 6888: 0.031584547906415475
Position 1006: 0.0242874948263349
Position 5162: 0.021021199458791308
Position 5699: 0.020624880528365114
Position 7045: 0.020108257329955675
Position 7697: 0.019941775193134725
Position 8075: 0.019818847159235257
Position 462: 0.01840744440782351
Position 3378: 0.015293844014192738
Position 8177: 0.012865670754384176
Position 7702: 0.011855127967960288
Position 1446: 0.011325081362451576
Position 2588: 0.010794792216622927
Position 1965: 0.010646116187664815
Position 8832: 0.010294601683927441
Position 7478: 0.010292491374546566
Position 2425: 0.00927237430011384
Position 380: 0.008807796047280209
Position 6874: 0.008690879274258413
Position 2163: 0.00800087675156761
Position 7523: 0.007700797444520209
Position 6638: 0.007200159723237348
Position 7192: 0.007104782538023064
Position 8777: 0.006675718429141258
Position 7050: 0.0065644330138482625
Position 1776: 0.006236609387386436
Position 4714: 0.005829337791588676
Position 3319: 0.005417758414626817
Position 1970: 0.005328450666501475
Position 8799: 0.005301630247675775
Position 8408: 0.00465013418879414
Position 8493: 0.00446799947732048
Position 8292: 0.0044597910171097835
Position 256: 0.0043803455164434756
Position 5752: 0.004369370023501413
Position 8352: 0.004326798826972858
Position 4025: 0.004269034817035871
