Gene = Zg16
index = 1203
Annotated 5SS: [  43  757 1049]
Annotated 3SS: [ 694  915 2075]
SMsplice 5SS: [  43 1049]
SMsplice 3SS: [ 915 1552]
top_k =  1000
Partition function (log Z): -4.677429316517234

Sorted 5' Splice Sites (High to Low Probability):
Position 1049: 0.9085203892499295
Position 43: 0.8195124175992972
Position 757: 0.31226804056665847
Position 1824: 0.20807374601949558
Position 464: 0.13830550179786197
Position 1018: 0.05657242738566423
Position 127: 0.04732885492866493
Position 2083: 0.04304565186797621
Position 1441: 0.013431258852938952
Position 1069: 0.012722995279817097
Position 1432: 0.003976880923899105
Position 840: 0.003940838083252293
Position 359: 0.003318564190087391
Position 1044: 0.002279495312557735
Position 855: 0.002191914757314625
Position 111: 0.0017175653054606111
Position 1891: 0.0017167477093023296
Position 1854: 0.0015887249058089115
Position 955: 0.0013756324104748075
Position 301: 0.0010200909184314123
Position 1026: 0.000837724019874888
Position 607: 0.0007888361046545024
Position 1865: 0.0007124416265967028
Position 799: 0.0006169142082655754
Position 2113: 0.000552849809995918
Position 837: 0.0005203655961007022
Position 205: 0.00043094792104352817
Position 216: 0.0004035932818262283
Position 1436: 0.00035396364661149064
Position 639: 0.00028352855570177134
Position 1936: 0.0002786436493567593
Position 1470: 0.0002709562447545485
Position 234: 0.00024348438959326642
Position 559: 0.0002382436893478415
Position 157: 0.00023404180668089265
Position 1622: 0.00021661494518927273
Position 1610: 0.0002090554264989372
Position 196: 0.00019212005415346098
Position 820: 0.00017939114140693373
Position 1960: 0.00017395709297730937
Position 1323: 0.00016542907833443841
Position 711: 0.00014588781984237507
Position 1738: 0.00012131781135925229
Position 2176: 0.00010648368887638095
Position 2267: 9.91883720356226e-05
Position 761: 9.834151341236367e-05
Position 93: 9.028763445548131e-05
Position 427: 7.378831764017685e-05
Position 704: 7.079277837820082e-05
Position 152: 6.757981563716605e-05
Position 1869: 6.755302709539992e-05
Position 404: 6.444790663769717e-05
Position 1360: 6.057595414058673e-05
Position 1968: 5.7181744757241704e-05
Position 1669: 4.6774237975521596e-05
Position 468: 4.1178353858164265e-05
Position 251: 3.953357644252377e-05
Position 142: 3.9389489950144866e-05
Position 723: 3.10432349652712e-05
Position 1404: 1.5719407050131153e-05
Position 1613: 1.5194952486552445e-05
Position 1544: 1.440970888399359e-05
Position 47: 1.0028537048822408e-05
Position 329: 1.0016856155030848e-05
Position 1599: 9.861211948792694e-06
Position 1055: 9.653439204058927e-06
Position 331: 6.771520059643353e-06
Position 1063: 6.165672900611e-06
Position 338: 5.227818493717596e-06
Position 486: 4.9472422216286894e-06
Position 1371: 4.664052860077067e-06
Position 317: 4.088307413237036e-06
Position 1342: 4.044307399925811e-06
Position 429: 3.5371727130915886e-06
Position 1461: 3.510162905917445e-06
Position 1434: 3.500588197388278e-06
Position 320: 3.357104586182458e-06
Position 733: 3.040820181574142e-06
Position 797: 3.02334473544329e-06
Position 552: 2.763070076619223e-06
Position 1363: 2.4083875027785176e-06
Position 1908: 1.4178079989366465e-06
Position 648: 1.2669571035768564e-06
Position 1189: 9.93173164667801e-07
Position 1153: 7.52724507245709e-07
Position 1677: 5.738216660362773e-07
Position 1753: 4.2124681503605563e-07
Position 947: 2.164020907385476e-07
Position 1382: 2.0014210647190554e-07
Position 1150: 1.881002647859128e-07
Position 1396: 1.8719092519775566e-07
Position 1073: 1.2516797725817696e-07
Position 1083: 5.961035177384195e-08
Position 1464: 2.5613920383759917e-09
Position 1406: 1.4032314420942802e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 915: 0.9222704325906076
Position 1697: 0.34282320327157423
Position 1552: 0.2603773821411504
Position 694: 0.19311769818120664
Position 2075: 0.14288026649825802
Position 2175: 0.11955513359096762
Position 1946: 0.0786074541594256
Position 1273: 0.07658705654851375
Position 1648: 0.06577449224796646
Position 358: 0.06160980278032328
Position 1291: 0.045075125386161534
Position 940: 0.03640967161639196
Position 540: 0.02789406135562785
Position 2315: 0.022641155138089075
Position 2082: 0.01942095915353274
Position 920: 0.01877188993313039
Position 329: 0.015222953422076205
Position 896: 0.009568330047900137
Position 2417: 0.009362187857417966
Position 1773: 0.008108152833765654
Position 632: 0.0075495120613733304
Position 1432: 0.006885104753198828
Position 2009: 0.00682604363036662
Position 2338: 0.006148670732019701
Position 1823: 0.005800582227306064
Position 300: 0.005721234766195891
Position 508: 0.005036759970076834
Position 2208: 0.004997790097298028
Position 700: 0.004642120867968564
Position 281: 0.004560547089725346
Position 2229: 0.004488219843033849
Position 2254: 0.004348418445593049
Position 1992: 0.003689990445838097
Position 723: 0.002539432507189441
Position 2116: 0.002397766697956244
Position 1396: 0.0023018244779559128
Position 2127: 0.0022765876630244423
Position 992: 0.0019424690260781859
Position 1170: 0.0016870076380436313
Position 1980: 0.001680256591621391
Position 1502: 0.001557792055031829
Position 1719: 0.0014778381141632368
Position 402: 0.0014732231910205926
Position 2187: 0.0014647058914770605
Position 634: 0.0014552786582210393
Position 2098: 0.0013077056369091987
Position 1236: 0.0012711139133291713
Position 310: 0.001145690471955584
Position 1967: 0.001123369644443807
Position 1976: 0.0011218169881624317
Position 291: 0.0010986974054575196
Position 1997: 0.0009458496638669745
Position 1563: 0.0009305069995720821
Position 757: 0.0008747468690257765
Position 544: 0.0008627868434855041
Position 1706: 0.0007710675290549068
Position 1088: 0.0007339564841644972
Position 1470: 0.0007239348361409861
Position 1959: 0.000662853647527301
Position 1592: 0.0006145071218755863
Position 1709: 0.000588031023572598
Position 576: 0.0005720576768759179
Position 2260: 0.0005680763255812457
Position 572: 0.0005440258990958495
Position 1521: 0.000488585094272272
Position 2372: 0.0004675446583688666
Position 214: 0.0004646106109048461
Position 2470: 0.00044146928108165155
Position 2205: 0.0004079236631515951
Position 879: 0.0003583482718913894
Position 925: 0.0003268853744038723
Position 611: 0.00031005441458587814
Position 945: 0.0002629131548300888
Position 1314: 0.0002456955251413572
Position 467: 0.00022542456505722535
Position 478: 0.0002142421317824874
Position 1531: 0.00017086918136385883
Position 1360: 0.00015327555977237586
Position 665: 0.00014194213324533557
Position 2348: 0.00013792142749472142
Position 954: 0.0001250370197868239
Position 448: 0.00011889660976369353
Position 595: 0.00011350090728524122
Position 437: 9.930367546233909e-05
Position 587: 9.884012222152942e-05
Position 463: 9.807549845049384e-05
Position 1828: 9.303792499289175e-05
Position 2492: 8.961178646136532e-05
Position 2503: 8.780790742123153e-05
Position 117: 8.266638448373727e-05
Position 603: 7.800965162986018e-05
Position 815: 7.418136565530938e-05
Position 168: 6.434851003879194e-05
Position 229: 5.884622744805399e-05
Position 648: 5.745917815315877e-05
Position 639: 5.097085591014772e-05
Position 947: 4.898767824705348e-05
Position 1525: 4.677741406760513e-05
Position 1356: 3.534931051407094e-05
