Gene = Susd5
index = 1046
Annotated 5SS: [  505  6994 11736 25470]
Annotated 3SS: [ 6815 11616 25280 38496]
SMsplice 5SS: [  505  6994 11736 14397 25470 38685]
SMsplice 3SS: [ 6815 11616 14257 25280 38496 40143]
top_k =  1000
Partition function (log Z): -12.034463780291098

Sorted 5' Splice Sites (High to Low Probability):
Position 25470: 0.9728678295836224
Position 6994: 0.9536274102596298
Position 11736: 0.8753556109969448
Position 38685: 0.8394484027474128
Position 505: 0.7458951783147345
Position 16079: 0.7302755494051361
Position 14397: 0.702436074041561
Position 4930: 0.4658709337258653
Position 7596: 0.4321990995816199
Position 25644: 0.24577224320597632
Position 900: 0.206207021362339
Position 28818: 0.1516276519489505
Position 9267: 0.14755033555396121
Position 13119: 0.11455767729868774
Position 20526: 0.11052136865898114
Position 5114: 0.1027765081765955
Position 7944: 0.08309231318643873
Position 11764: 0.07957385998927358
Position 13457: 0.07056980057620255
Position 9500: 0.06406561456260831
Position 3766: 0.06224734343682194
Position 1608: 0.06150520778685886
Position 5072: 0.0438251282997543
Position 7697: 0.04111212346615022
Position 11746: 0.04059454766684874
Position 7405: 0.039372759013620494
Position 13518: 0.03200693608489557
Position 234: 0.031874993645989017
Position 11999: 0.029553372324564703
Position 2185: 0.028045408724861737
Position 306: 0.02707746324074528
Position 174: 0.02380052787599891
Position 17231: 0.023387741511871573
Position 14353: 0.022664413155475984
Position 350: 0.02059698678349915
Position 1948: 0.020411032865223677
Position 3844: 0.018334570232689616
Position 25441: 0.017994713986234066
Position 6619: 0.01780969694521485
Position 5039: 0.017532405480701046
Position 4786: 0.01671501972211949
Position 7499: 0.015027800739367818
Position 3591: 0.014383398035966683
Position 15353: 0.013716213462589917
Position 1568: 0.012181298229293222
Position 7363: 0.010094995028374722
Position 100: 0.010017415222325582
Position 3503: 0.008590082752353992
Position 5775: 0.007988551238481398
Position 13505: 0.007725397654934034
Position 9360: 0.007716996886321798
Position 6715: 0.007535185835147042
Position 819: 0.006789502967670314
Position 2028: 0.006124162692242863
Position 14427: 0.006099119246214681
Position 9029: 0.0059020184462721965
Position 5484: 0.004595816945290493
Position 12134: 0.0036537709337071634
Position 2765: 0.003298802740631653
Position 11787: 0.0030599469851223834
Position 203: 0.0028776252701474218
Position 3021: 0.0025967078762496095
Position 6727: 0.002520677869584448
Position 16104: 0.0024792097109792863
Position 159: 0.0024273180620496292
Position 13496: 0.001921283934237624
Position 1936: 0.0019146634096042386
Position 13523: 0.0018913252663272533
Position 492: 0.0017952200402046377
Position 3511: 0.0017716320353591845
Position 9698: 0.0014415853030390103
Position 2491: 0.0011364290853432726
