Gene = Snapin
index = 996
Annotated 5SS: [202 486 880]
Annotated 3SS: [ 438  760 1439]
SMsplice 5SS: [202 486 880]
SMsplice 3SS: [ 438  760 1439]
top_k =  1000
Partition function (log Z): -1.2277819997954849

Sorted 5' Splice Sites (High to Low Probability):
Position 880: 0.9874255895855465
Position 486: 0.7506856381311002
Position 202: 0.6451262755124165
Position 197: 0.14425280395507623
Position 647: 0.047275044617183425
Position 1569: 0.026623263466970533
Position 330: 0.019945251412154922
Position 1595: 0.017982530724883553
Position 308: 0.013086523881300448
Position 1561: 0.0104967648436864
Position 349: 0.00737783754278847
Position 676: 0.004917239815738994
Position 490: 0.0048938169653458905
Position 167: 0.0046097157783319045
Position 188: 0.004010482093560487
Position 214: 0.003434692778239199
Position 2016: 0.003363742336347881
Position 549: 0.0032428199137635293
Position 1787: 0.003176608918808479
Position 1334: 0.003049445322972829
Position 1552: 0.002441139219006924
Position 2567: 0.0022826823025990975
Position 1687: 0.002252601629289037
Position 853: 0.001868876130874758
Position 2139: 0.001827339384199452
Position 343: 0.0007579991792333563
Position 2556: 0.0006704842143372584
Position 1620: 0.0006640676454798097
Position 1321: 0.0006103180557716045
Position 1525: 0.0005664871487540447
Position 247: 0.0004116872529439714
Position 1244: 0.0003455868263714091
Position 653: 0.0003000052894033401
Position 539: 0.0002878838493418789
Position 2757: 0.0002634080943686837
Position 1512: 0.00019566359532998835
Position 844: 0.00019312075654142355
Position 649: 0.00015650302769572462
Position 1626: 0.00012986408166789553
Position 449: 0.00012092973134693647
Position 896: 9.694017341011343e-05
Position 1665: 9.237078078803079e-05
Position 72: 8.061223839951578e-05
Position 1361: 7.997693363175111e-05
Position 955: 6.749910966367042e-05
Position 930: 6.293709167232636e-05
Position 363: 6.214444465545583e-05
Position 151: 6.153566239442078e-05
Position 2290: 4.923255304318756e-05
Position 2752: 4.345759064979221e-05
Position 2166: 3.4820880608815464e-05
Position 1653: 3.3465006562267737e-05
Position 790: 3.268488504574928e-05
Position 1454: 3.223384667378808e-05
Position 297: 2.465830888924945e-05
Position 1305: 2.2999840951162173e-05
Position 561: 2.212789525323663e-05
Position 4: 2.0982951565049192e-05
Position 52: 1.5753468202329222e-05
Position 735: 1.4307487364708129e-05
Position 1912: 1.279738647419619e-05
Position 85: 1.2523253138303066e-05
Position 43: 1.2063062733980338e-05
Position 847: 1.1348338179652498e-05
Position 396: 1.121709122326879e-05
Position 1759: 7.583038191390274e-06
Position 814: 6.06593253911918e-06
Position 387: 5.702834772857763e-06
Position 104: 5.349003892170687e-06
Position 1181: 4.511687227025071e-06
Position 11: 4.12483195879539e-06
Position 357: 3.961646343701529e-06
Position 412: 2.947211438105299e-06
Position 83: 2.9110228016141575e-06
Position 378: 2.355056677907961e-06
Position 567: 1.5216490984132127e-06
Position 1590: 8.545166535803774e-07
Position 1764: 6.426115136002449e-07
Position 1086: 5.631701967013119e-07
Position 1959: 5.199026466760532e-07
Position 402: 3.9228500825971303e-07
Position 1967: 3.522347816043481e-07
Position 425: 3.329029693835603e-07
Position 1232: 3.2943656267489773e-07
Position 1110: 2.3961468305424204e-07
Position 415: 2.1928063343264742e-07
Position 1728: 1.8665162413725328e-07
Position 927: 1.5459142419158891e-07
Position 1389: 1.1630717870316649e-07
Position 1115: 1.0918521189243991e-07
Position 1113: 9.85030574946031e-08
Position 1074: 7.900095419266999e-08
Position 1791: 6.788395880744651e-08
Position 1215: 3.059057672312567e-08
Position 739: 2.5802504131183388e-08
Position 1221: 1.1710124814440107e-08
Position 920: 1.1609848244699895e-08
Position 939: 1.1026449504140401e-08
Position 942: 1.0409997576227464e-08
Position 1467: 1.2081504069913313e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 760: 0.9499235355030117
Position 1439: 0.9496367074237577
Position 438: 0.38803357202947647
Position 418: 0.13791345182985795
Position 402: 0.07433580985706105
Position 2058: 0.029503890869244022
Position 625: 0.02659506353624656
Position 2693: 0.021060254369454242
Position 712: 0.01909627614543018
Position 2261: 0.01817475328163258
Position 588: 0.01689206007710346
Position 548: 0.0162266005620221
Position 1215: 0.011514009989868849
Position 2856: 0.009772789034114278
