Gene = Mtfmt
index = 721
Annotated 5SS: [  226  1416  3871  4667  5907  8189 11521 12997]
Annotated 3SS: [ 1205  3747  4563  5830  8096 11441 12913 16222]
SMsplice 5SS: [  226  3871  4667  5907  8189 11521 12997]
SMsplice 3SS: [ 3747  4563  5830  8096 11441 12913 16222]
top_k =  1000
Partition function (log Z): 11.902931455576446

Sorted 5' Splice Sites (High to Low Probability):
Position 12997: 0.9927090039606749
Position 11521: 0.9853001610960551
Position 226: 0.9653858150329071
Position 8189: 0.9547877167750444
Position 5907: 0.8447273801733405
Position 3871: 0.7457901259123556
Position 4667: 0.7379909244497445
Position 1416: 0.43854410853002296
Position 6018: 0.27584135845465496
Position 14642: 0.21167947987404617
Position 4882: 0.19632116119939189
Position 1360: 0.16379647487104945
Position 424: 0.16172027571139896
Position 1826: 0.12174616510818678
Position 5505: 0.11911628860704909
Position 13181: 0.11427938629263248
Position 6887: 0.09436228479130102
Position 6370: 0.07441950119963353
Position 3985: 0.06937413895749851
Position 1388: 0.06900403720660521
Position 13515: 0.06541644168437338
Position 11347: 0.06454111588903415
Position 4901: 0.06032034202685892
Position 14775: 0.05931167573711911
Position 12138: 0.05684310580867538
Position 13745: 0.051402778172703084
Position 2671: 0.0499063810487289
Position 13899: 0.04789161458336774
Position 4754: 0.04694765630308329
Position 12539: 0.04454197342884161
Position 9108: 0.04043540560882208
Position 826: 0.03909955530393749
Position 14617: 0.03727533391560726
Position 2599: 0.034499799015756706
Position 6908: 0.03432715509720187
Position 452: 0.03299192967946906
Position 15992: 0.03288656260377511
Position 3842: 0.0318772160915837
Position 2695: 0.029904195083803382
Position 3535: 0.023829997598816356
Position 29: 0.01907836616153841
Position 1647: 0.017820511768026324
Position 14119: 0.017714237785051833
Position 12472: 0.017428357177798618
Position 9401: 0.016986763040619753
Position 889: 0.016506547588756686
Position 378: 0.016054134672273377
Position 1317: 0.01488991582369132
Position 5563: 0.014826923471359285
Position 6014: 0.01410382999445956
Position 5943: 0.013484899147001694
Position 15441: 0.012390718036481566
Position 7015: 0.011926893414461457
Position 15181: 0.011872394104135722
Position 3002: 0.011184370246493863
Position 7698: 0.011136996700591128
Position 5627: 0.011120048380220257
Position 10992: 0.01104178638791251
Position 6181: 0.01003628093017962
Position 4681: 0.009983707924701532
Position 2277: 0.00982683478694332
Position 4684: 0.009618278482924326
Position 13254: 0.008377957078304469
Position 6989: 0.007611855575766993
Position 8238: 0.00722647580864228
Position 11008: 0.006885970218725973
Position 15868: 0.006769484429472278
Position 4916: 0.006424839587882109
Position 866: 0.006332932363541022
Position 12467: 0.006285253210711525
Position 6932: 0.0061424739885520925
Position 1315: 0.006116758498855195
Position 57: 0.006059401595355718
Position 3069: 0.005821355867926122
Position 6961: 0.005766129312752848
Position 12992: 0.005628699546663533
Position 14447: 0.005618838409570672
Position 4872: 0.005545221037711554
Position 10925: 0.005493402903311616
Position 797: 0.005423778279542907
Position 4923: 0.005028015301844783
Position 16243: 0.00444084016435951
Position 3815: 0.004200949055670374
Position 164: 0.0038676121173175167
Position 5421: 0.003715860930965813
Position 12269: 0.003678517860638239
Position 6307: 0.0036082854939349686
Position 10378: 0.0034632794750574297
Position 8156: 0.0033350159207861142
Position 4760: 0.0031134471737312183
Position 1333: 0.0029444355943764856
Position 4674: 0.0029434032565496503
Position 5509: 0.002464262815467252
Position 8587: 0.0024342788828723124
Position 9: 0.0024205671077102047
Position 4797: 0.0021499917235076353
Position 399: 0.0020635019131649067
Position 14165: 0.002018915540659072
Position 482: 0.0020164036122552404
Position 4687: 0.001902257082915522
Position 5621: 0.0018235708259035314
Position 3518: 0.0017550900476281397
Position 12311: 0.001718291123434867
Position 10428: 0.0016634132073362305
Position 9011: 0.0014255787958975634
Position 13313: 0.001391018020084043
Position 14300: 0.0013485491785278857
Position 8370: 0.0013172003241888055
Position 4656: 0.0013066924743761173
Position 14433: 0.0012951919952516428
Position 10034: 0.001142958826930787
Position 5156: 0.0011165032135485248
Position 7126: 0.0011076423100400965
Position 140: 0.0010760406617443315
Position 7086: 0.0009720863207948655
Position 4131: 0.0009718020166154949
Position 1354: 0.0009683557051324882
Position 5152: 0.0009036539146529601
Position 5538: 0.0008993600393935204
Position 109: 0.0008913055004894307
Position 14304: 0.0008704165490640365
Position 6856: 0.0008233642022802772
Position 12262: 0.0008169108760865534
Position 773: 0.0007988811750334013
Position 132: 0.0007814692473760643
Position 13920: 0.000702847167164532
Position 5033: 0.0006502786605707883
Position 6303: 0.00062338655665069
Position 10944: 0.0006228164202670826
Position 4139: 0.0006187798332306908
Position 13719: 0.0006149186138135967
Position 5600: 0.0005950166478440547
Position 3630: 0.0005876542638590581
Position 473: 0.0005853763416253356
Position 4803: 0.0005702826961133375
Position 3896: 0.0004947479176020334
Position 5131: 0.0004906909547907884
Position 13656: 0.0004859605920514107
Position 10581: 0.00047710961058923084
Position 13764: 0.00047584760511980073
Position 8420: 0.0004732969448887706
Position 13729: 0.000448671052161103
Position 3933: 0.0004087634771317394
Position 469: 0.00039917975748300866
Position 11803: 0.000394697874626388
Position 279: 0.0003847212403855809
Position 5186: 0.00037052022146077235
Position 46: 0.0003645883632942941
Position 11546: 0.000348276512637748
Position 441: 0.000319317679947994
Position 3894: 0.00030698709282670806
Position 10923: 0.0002473513728756524
Position 12347: 0.00024682599591878526
Position 532: 0.00024341152980735897
Position 3885: 0.00023497059927354635
Position 12407: 0.00021884139300470468
Position 467: 0.0002094047000087648
Position 679: 0.000194966385207699
Position 8105: 0.00019196355033084298
Position 12286: 0.0001671947928498358
Position 1243: 0.00015637924588926221
Position 4678: 0.00014684975416584008
Position 16390: 0.00014284456080504706
Position 14615: 0.00013782453527794923
Position 408: 0.00013484001756968022
Position 456: 0.00013403581825309726
Position 12985: 0.00013015834635770248
Position 411: 0.00012649175251663026
Position 11499: 0.00012635209307977063
Position 2607: 0.0001256713737309344
Position 12091: 0.00011874782902687267
Position 13236: 0.00011866811653655647
Position 12127: 0.00010399174671271953
Position 3784: 9.248851237756262e-05
Position 61: 9.132009772887558e-05
Position 777: 9.041082499094226e-05
Position 4137: 8.809830909810305e-05
Position 13484: 8.30142562967305e-05
Position 970: 8.124641823099897e-05
Position 5937: 7.96688211521572e-05
Position 3692: 7.856292980610414e-05
Position 4054: 7.25933372225947e-05
Position 6133: 7.190550278425466e-05
Position 508: 6.94133194101326e-05
Position 1323: 6.661038093181978e-05
Position 13128: 5.752776193093229e-05
Position 257: 5.751550127491105e-05
Position 12510: 5.506253984379605e-05
Position 3190: 5.4755099434118e-05
Position 13913: 4.897566192870683e-05
Position 239: 4.8412928342927484e-05
Position 1282: 4.7443762432035955e-05
Position 668: 4.619986073485152e-05
Position 12231: 4.3517945478996524e-05
Position 13334: 4.075077730700226e-05
Position 11796: 3.636226407294865e-05
Position 1363: 3.5331480080944716e-05
Position 686: 2.7016187541717297e-05
Position 779: 2.2509485971483006e-05
Position 13348: 2.0233334207374555e-05
Position 541: 2.0009447765740397e-05
Position 781: 1.8486166173207805e-05
Position 6058: 1.811585196625904e-05
Position 803: 1.0895599131579259e-05
Position 853: 1.0478911958356565e-05
Position 914: 1.006721563127837e-05
Position 506: 9.037123631230662e-06
Position 1302: 8.547069621826423e-06
Position 302: 8.432424665890352e-06
Position 830: 7.26441965027426e-06
Position 880: 5.437585504742557e-06
Position 8131: 3.110673490776515e-06
Position 12948: 1.8197997819702806e-06
Position 13024: 1.5187575939622768e-06
Position 13018: 1.4726499006755071e-06
Position 169: 9.845463489588469e-07
Position 13001: 9.2092138051876e-07
Position 1740: 7.418043552396478e-07
Position 93: 4.927675458125341e-07
Position 12114: 3.713511421450148e-07
Position 87: 1.3709924425127602e-07
Position 605: 1.2293434679233338e-07
Position 297: 4.6840010453840966e-08
Position 13225: 4.1548333289946524e-08
Position 9587: 3.1066565514443005e-08
Position 323: 6.768951156539135e-10
Position 807: 1.2004305139302873e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12913: 0.9965661606907328
Position 5830: 0.9859519285661433
Position 11441: 0.9696283626858208
Position 4563: 0.8263226761793625
Position 3747: 0.7876622055934718
Position 8096: 0.7444997363637119
Position 16222: 0.6727096820198103
Position 1205: 0.4707802627630074
Position 14544: 0.46385460646899596
Position 1273: 0.1961784894209299
Position 8032: 0.19540667450434385
Position 6007: 0.12614012958191806
Position 335: 0.11787589082010937
Position 4745: 0.09874143089820019
Position 13070: 0.08995815342564098
Position 6755: 0.08995615173509437
Position 13796: 0.08766398242117134
Position 315: 0.07636672197193348
Position 13553: 0.07601861303193062
Position 1721: 0.07431787724951089
Position 5294: 0.07104133481248948
Position 4757: 0.06828979545300906
Position 5448: 0.0663273744715662
Position 13420: 0.06033528910867155
Position 5988: 0.05079029365856944
Position 15892: 0.045302984130893245
Position 3771: 0.04070419063366814
Position 2566: 0.039013733034272566
Position 6277: 0.03572860424429439
Position 15088: 0.033841906650224705
Position 2521: 0.033800711255383344
Position 9037: 0.033561138692735366
Position 12048: 0.03270343129546569
Position 12422: 0.03250585517821029
Position 4780: 0.03245725726166618
Position 11274: 0.029144152803113943
Position 12202: 0.028426912679252642
Position 3464: 0.02821250596492425
Position 1542: 0.026692451428378127
Position 1646: 0.026564652193409546
Position 10791: 0.021970891913380558
Position 2475: 0.021750369698954546
Position 6720: 0.021403284271058975
Position 13898: 0.021360522881105168
Position 6829: 0.021178719222534604
Position 6212: 0.020027393344799534
Position 7980: 0.01847708023523947
Position 1207: 0.018230559806732723
Position 13127: 0.018169067041384795
Position 626: 0.01771737186018747
Position 11312: 0.017552377576237066
Position 693: 0.017337473494079016
Position 11309: 0.01724166320552486
Position 4574: 0.017006939230036655
Position 2860: 0.01683514783788455
Position 2537: 0.016461882925649197
Position 590: 0.015826786428693472
Position 6874: 0.01537726744023057
Position 13075: 0.014827629810884731
Position 4817: 0.014460491666742178
Position 14229: 0.014170577138567134
Position 12079: 0.013706513445752268
Position 3979: 0.013366115144722971
Position 16470: 0.012941719326761702
Position 15737: 0.011301780823822802
Position 7590: 0.011136996700591132
Position 6167: 0.011111727545517555
Position 15313: 0.010928374477896121
Position 659: 0.010304909551854168
Position 9265: 0.0099498688419953
Position 98: 0.00989760122768935
Position 4836: 0.009749374893026345
Position 11256: 0.009740970006889114
Position 4615: 0.009426839717286029
Position 1546: 0.008780970874760166
Position 121: 0.008207986018225127
