Gene = 1700025G04Rik
index = 14
Annotated 5SS: [   194  83581 109700 169079 174644]
Annotated 3SS: [ 83357 109604 169001 174582 196692]
SMsplice 5SS: [   194  19622  60036  83581  86164  93467  96382 109700 115774 139271
 159671 164738 168199 169079 174644 190078 196602 196804]
SMsplice 3SS: [ 19374  59919  83357  86025  93365  96276 109604 115636 139144 159564
 164616 168013 169001 174582 189996 196545 196692 202772]
top_k =  1000
Partition function (log Z): -120.5622592235899

Sorted 5' Splice Sites (High to Low Probability):
Position 194: 0.9790691439362619
Position 3474: 0.396944142897909
Position 1555: 0.2251027781713398
Position 3305: 0.18847135047022426
Position 3447: 0.16481749376086985
Position 1605: 0.10506395036135842
Position 6124: 0.09266638338972824
Position 2773: 0.08433958503847012
Position 7297: 0.0776510616830453
Position 4464: 0.07223920252809403
Position 6104: 0.051705239466900345
Position 10091: 0.04545787471800752
Position 8697: 0.0447776887221128
Position 6471: 0.04334760347121042
Position 10788: 0.03893788599253107
Position 1194: 0.03762028214265145
Position 9952: 0.03409335080924602
Position 6594: 0.03035406200986013
Position 1532: 0.024737237892174822
Position 1621: 0.020532689842499757
Position 1711: 0.018409793066078626
Position 4265: 0.01633823332090525
Position 1574: 0.013044399142459168
Position 2476: 0.009567795488622022
Position 232: 0.00849770103376002
Position 10781: 0.007770839213600677
Position 3309: 0.006924569956619439
Position 4203: 0.006531879072497406
Position 1799: 0.006476297223690165
Position 4975: 0.004982696568092862
Position 7053: 0.003822421082964861
Position 9132: 0.0034572998375205165
Position 10785: 0.003333106253409007
Position 6646: 0.0026882222577869373
Position 2876: 0.0025504860899837607
Position 6600: 0.002360415110579284
Position 3716: 0.0023213318059327535
Position 1446: 0.0021104906031408468
Position 2846: 0.002030494685182108
Position 6138: 0.0019642227438227164
Position 10692: 0.0016983669065916895
Position 2810: 0.0012240276687069593
Position 942: 0.0009201966236828032
Position 5825: 0.0008881620183803944
Position 3627: 0.0006252306712469589
Position 423: 0.0005800569711422197
Position 290: 0.0005131111814674263
Position 1519: 0.0004229945601962258
Position 1514: 0.00038319072620305114
Position 81: 0.0002570945616829761
Position 5544: 0.0002560190746003761
Position 2719: 0.0002268600403255529
Position 469: 0.00022426312530128832
Position 1702: 0.0002080145927309889
Position 1043: 0.00019633846085461017
Position 655: 0.00013552845242306057
Position 1899: 0.00011917998801061243
Position 471: 0.00010924137353601488
Position 404: 8.776482272203611e-05
