Gene = Sycn
index = 1050
Annotated 5SS: [420]
Annotated 3SS: [1188]
SMsplice 5SS: [212 420]
SMsplice 3SS: [ 312 1188]
top_k =  1000
Partition function (log Z): -7.216779871214506

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.6492456155472637
Position 420: 0.648815830577998
Position 131: 0.28129590906012825
Position 308: 0.029636061166527762
Position 723: 0.003818783784586411
Position 135: 0.0033054176177679836
Position 1014: 0.0029422079671106573
Position 877: 0.0024069181137220935
Position 158: 0.000937379871457719
Position 12: 0.000731970124976605
Position 1046: 0.0006623025507293199
Position 390: 0.0006121550325157771
Position 503: 0.00043088891295377013
Position 424: 0.00037214057272451167
Position 117: 0.00023848573193156286
Position 265: 0.0001965087811196622
Position 747: 0.00017453804332554212
Position 195: 0.00017207612044566729
Position 97: 0.00013472729982467443
Position 534: 0.00011685191319352711
Position 281: 7.5890470827466e-05
Position 765: 6.721645198324636e-05
Position 1189: 5.347202041504151e-05
Position 1031: 4.835783722694771e-05
Position 202: 4.7869902085882845e-05
Position 363: 4.414207352319744e-05
Position 980: 3.551496032098175e-05
Position 36: 3.5213236588771465e-05
Position 341: 2.1543711328063496e-05
Position 27: 2.1381847366338817e-05
Position 886: 1.628477194005937e-05
Position 19: 1.6243090294685818e-05
Position 1148: 1.450188825063617e-05
Position 198: 1.1588386122468846e-05
Position 77: 1.0230463838714203e-05
Position 243: 9.971027057576967e-06
Position 64: 7.872918891702939e-06
Position 330: 5.619562800376623e-06
Position 881: 5.075048369246252e-06
Position 193: 4.379939452811557e-06
Position 1023: 1.9924448163332165e-06
Position 547: 1.938712772584994e-06
Position 70: 3.7144086787529983e-07
Position 258: 6.195219638367437e-08
Position 268: 4.470605946489858e-08
Position 297: 4.303253736309076e-08
Position 292: 1.3652802791855669e-08
Position 524: 4.243184847447848e-09
Position 294: 2.5340421880305157e-09
Position 664: 1.5718034746974684e-09
Position 569: 6.143087059223849e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 312: 0.5868940408747478
Position 1188: 0.5221594597836567
Position 606: 0.15351319625537552
Position 268: 0.06866857052537076
Position 678: 0.04592604599530786
Position 918: 0.04061613227615489
Position 979: 0.03771142870379813
Position 948: 0.03635428981679778
Position 211: 0.01689239240680898
Position 969: 0.015800073288238986
Position 772: 0.01539264478716756
Position 639: 0.01327369908010034
Position 1123: 0.010592183877586661
Position 1222: 0.007434086788511886
Position 1046: 0.005344824512620253
Position 559: 0.004046389280581795
Position 361: 0.003935922797279951
Position 1090: 0.0035931300339933714
Position 518: 0.00357067864636436
Position 1245: 0.003519017021769642
Position 815: 0.0029902714239104303
Position 1291: 0.0028816757143151103
Position 276: 0.0027196811032327494
Position 321: 0.0022247768767862256
Position 614: 0.0020389373444637047
Position 1006: 0.0019346115512542568
Position 808: 0.0017237656137888233
Position 625: 0.0015690515092839777
Position 420: 0.0015426660041960476
Position 1307: 0.0012610846413046736
Position 845: 0.0011870557260925288
Position 469: 0.0011726555465871914
Position 923: 0.0011340687197521242
Position 106: 0.0007958989918296054
Position 1207: 0.000769781671071048
Position 330: 0.0007240374416530822
Position 455: 0.0006469969545833353
Position 957: 0.0006437251475029559
Position 207: 0.0005903769950979558
Position 985: 0.000587471947459837
Position 694: 0.00041314171886717727
Position 1105: 0.0002064567119062533
Position 285: 0.00016527789097485558
Position 533: 0.00015756450366092195
Position 860: 0.00015508566541360067
Position 363: 0.00015275742360899763
Position 1050: 0.00014505311359497365
Position 722: 0.00014389586905185338
Position 737: 0.00014088499838463273
Position 643: 0.00011891648275073035
Position 385: 0.0001053010637491409
Position 785: 8.352005598043952e-05
Position 998: 8.009767041410284e-05
Position 875: 5.805541175603513e-05
Position 476: 3.813754560081672e-05
Position 506: 3.054092177253506e-05
Position 828: 3.015607629101971e-05
Position 373: 2.7663636159210934e-05
Position 486: 2.6964042161851275e-05
Position 781: 2.3984607918211873e-05
Position 498: 2.1913982207742885e-05
Position 743: 1.5045584676139403e-05
Position 1055: 1.3867742275406838e-05
Position 424: 1.3771844279886789e-05
Position 853: 1.2859214264613654e-05
Position 1318: 1.0653741127867868e-05
Position 1258: 1.014946142216897e-05
Position 1252: 9.614170998847836e-06
Position 186: 4.9936289414552885e-06
Position 547: 4.02097249509352e-06
Position 1254: 3.0558033174394844e-06
Position 1261: 1.8564043944491746e-06
Position 1266: 1.0797896818464262e-06
Position 143: 2.7735882137695994e-07
Position 114: 1.2169201537016642e-07
Position 156: 3.820073044385558e-08
Position 117: 2.464176276037772e-08
Position 121: 7.489101006855934e-09
Position 158: 5.557955368793808e-09
Position 153: 1.7833487068895725e-09
Position 478: 5.976916778926416e-10
Position 503: 3.5760308085555094e-12
