Gene = Erich3
index = 385
Annotated 5SS: [  223  2985  9172 16473 22519 28210]
Annotated 3SS: [ 2765  8990 16285 22213 27984 37210]
SMsplice 5SS: [  931  9172 16473 22519 28210]
SMsplice 3SS: [ 8990 16331 22213 27984 37210]
top_k =  1000
Partition function (log Z): -13.581642530707475

Sorted 5' Splice Sites (High to Low Probability):
Position 22519: 0.9966245634078102
Position 9172: 0.9964657330897825
Position 16473: 0.8232795027495585
Position 931: 0.6896816974254202
Position 6536: 0.3417685888820154
Position 2567: 0.27824660118570155
Position 7884: 0.25919012706601374
Position 2985: 0.25849739376222897
Position 13557: 0.22412002593148916
Position 25463: 0.20907850612715145
Position 28159: 0.20127404127693704
Position 223: 0.17646725977429603
Position 22692: 0.17005811243497151
Position 13271: 0.1400798174616794
Position 28214: 0.1187033705850638
Position 7852: 0.11254798186102712
Position 10319: 0.11047239561261914
Position 3081: 0.09486906793177496
Position 16627: 0.09065377929438728
Position 1897: 0.08946738726048438
Position 17841: 0.08547969760746553
Position 13715: 0.08356769906598975
Position 1151: 0.08113818982969462
Position 16437: 0.06274198654550109
Position 22839: 0.05554832257588687
Position 7026: 0.05542788780938569
Position 3060: 0.05147573364642827
Position 17347: 0.05052601850440889
Position 4355: 0.04724370730234392
Position 10407: 0.040623020816218935
Position 91: 0.03488687689420777
Position 892: 0.029773214128719954
Position 1902: 0.022887576914093873
Position 3405: 0.02009212871678915
Position 4949: 0.019539422127365837
Position 27047: 0.0193652353695941
Position 22: 0.0190130915157803
Position 7015: 0.018783182558434156
Position 28234: 0.018777639366814466
Position 4727: 0.017182976367029364
Position 1143: 0.01684462016709821
Position 6625: 0.016472286404954697
Position 28096: 0.016364449308851226
Position 28227: 0.014899703099793084
Position 2912: 0.0143549977518528
Position 38: 0.012149962778529838
Position 593: 0.010073303161363949
Position 9396: 0.009746532422540732
Position 27514: 0.009443254838122542
Position 7829: 0.008607815338610346
Position 123: 0.007926711802568244
Position 9509: 0.0072354167318587
Position 396: 0.006237217261253061
Position 27229: 0.00513276596485833
Position 868: 0.004715504028299064
Position 31349: 0.0046989769960079026
Position 12992: 0.004579628234466282
Position 794: 0.004482918852823748
Position 7077: 0.0039826052903382736
Position 27292: 0.00384123364863807
Position 3442: 0.0034798146894626514
Position 3000: 0.00317892087052662
Position 5864: 0.0027145036505969774
Position 1455: 0.002127910615406801
Position 2076: 0.002009407560692216
Position 7921: 0.001936463827233059
Position 7100: 0.0018337608967631594
Position 269: 0.0013192861541761534
Position 912: 0.0010665775253260602
Position 16360: 0.0009791691933826313
Position 2659: 0.0009189774260373569
Position 9184: 0.0008263836513178652
Position 759: 0.0007120365082435501
Position 9203: 0.0006603703461158217
Position 706: 0.0006505667250239525
Position 2678: 0.0005823720923407295
Position 9541: 0.0005007572232957862
Position 465: 0.0004574403364385729
Position 9609: 0.00037747656510625694
Position 1047: 0.00035590385548240716
Position 166: 0.0003225106280349375
Position 1114: 0.00031212907250194614
Position 4348: 0.0002901108443171733
Position 111: 0.00024802643257018723
Position 2521: 0.00022613682017993982
Position 2756: 0.00021214195364717848
Position 656: 0.00017142814584710422
Position 951: 0.00016168791073288978
Position 1337: 0.00014361014493784101
Position 665: 0.0001281757126268002
Position 418: 0.0001223002810697032
Position 409: 9.657423325502668e-05
Position 530: 8.273976266648894e-05
Position 3016: 7.599493446932747e-05
Position 141: 7.462472194738387e-05
Position 2250: 7.26569434637262e-05
Position 715: 5.900324582127591e-05
Position 113: 5.843275765987352e-05
Position 1813: 5.711075592479252e-05
Position 1220: 5.2200632470375275e-05
Position 634: 5.013613984192759e-05
Position 1173: 4.642252823876595e-05
Position 10244: 4.449516817806014e-05
Position 388: 4.3922127989328775e-05
Position 920: 3.894222707777096e-05
Position 213: 3.8738335425866764e-05
Position 494: 3.6569710618585665e-05
Position 12320: 3.0873114998075435e-05
Position 7: 2.8442595999051625e-05
Position 1572: 2.722485256075527e-05
Position 2301: 1.882929400735023e-05
Position 1511: 1.863236147122172e-05
Position 1109: 1.826159885744858e-05
Position 3025: 1.1837511026289165e-05
Position 3107: 1.0652009301308151e-05
Position 3055: 5.928381237009951e-06
Position 486: 5.288554486724195e-06
Position 515: 4.68019141986881e-06
Position 258: 3.363194267438929e-06
Position 469: 3.134755869032583e-06
Position 835: 2.4960555150973264e-06
Position 202: 2.386433774714922e-06
Position 935: 2.247222173128115e-06
Position 11127: 1.6234946832174267e-06
Position 11670: 1.5393095131632448e-06
Position 763: 1.507557822822706e-06
Position 190: 1.4825028501870365e-06
Position 463: 3.686592381876613e-07
Position 523: 2.620893820080599e-07
Position 251: 1.4191488763273186e-07
Position 2578: 2.143524206559204e-08
Position 1214: 1.963027975330533e-08
Position 776: 5.748984149676418e-09
Position 319: 5.044905492710574e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 22213: 0.998369385902999
Position 8990: 0.9982900397241226
Position 31255: 0.5862445293965131
Position 27984: 0.5464968647624424
Position 16331: 0.3949682532429924
Position 7715: 0.3724803967193025
Position 16285: 0.2914012336029319
Position 2879: 0.27558751069051335
Position 25276: 0.24448528177064183
Position 6344: 0.24107240053189471
Position 2426: 0.22938309751992805
Position 16359: 0.18144344076040317
Position 22604: 0.17106690129912466
Position 13436: 0.16222847214573424
Position 13144: 0.14420147323945565
Position 10177: 0.11949370944229014
Position 26983: 0.10426421223751897
Position 2765: 0.09782250971175704
Position 6380: 0.09522334023426178
Position 16543: 0.0907337386027592
Position 1801: 0.0690278192206167
Position 31617: 0.06056086767915082
Position 13335: 0.05958660803826563
Position 6999: 0.05289428737681627
Position 17256: 0.05054190944775679
Position 1007: 0.050021359577051484
Position 13635: 0.04700908776754889
Position 4235: 0.04505795222854139
Position 2396: 0.044928385015866885
Position 17627: 0.04334814925128441
Position 17756: 0.042180559750705116
Position 1739: 0.04051604547996365
Position 27403: 0.03168124351130902
Position 2673: 0.024036870816853486
Position 3199: 0.023571959673981898
Position 13556: 0.02330254965167887
Position 6940: 0.021973449955365886
Position 22729: 0.020597229360023887
Position 16050: 0.019230138049879636
Position 10106: 0.0169944722340176
Position 4808: 0.016808866684692562
Position 22649: 0.015526347855578349
Position 4632: 0.014882032452149923
Position 6527: 0.012680798476296827
Position 13689: 0.011440921829870221
Position 23185: 0.009503403255288225
Position 27316: 0.009341313669236488
Position 6410: 0.009264374153891365
Position 1017: 0.009232138750079383
Position 9279: 0.008438672543043629
Position 22808: 0.008007405754096773
Position 10312: 0.007973156978034173
Position 1033: 0.007564018579069522
Position 1070: 0.007310745773919996
Position 2848: 0.006823315525774928
Position 834: 0.006659805660104018
Position 22691: 0.006573259492055561
Position 793: 0.006314299901683191
Position 9360: 0.0062930460556991155
Position 2984: 0.006244678110706666
Position 22789: 0.005733847217142581
Position 7695: 0.005616612717648327
Position 28261: 0.0053461442256170135
Position 6951: 0.0051597130344455955
Position 290: 0.004878970176582584
Position 26377: 0.004795978594859704
Position 12713: 0.0045917390000811365
Position 7851: 0.004185553054655361
Position 4615: 0.003947079346287126
Position 27098: 0.003802425567264081
Position 10277: 0.0035189453196844316
Position 2889: 0.003166557163760469
Position 1083: 0.002768600876712909
Position 5752: 0.0027145117125000227
Position 26940: 0.0022222324232519853
Position 4188: 0.0022203460466665263
Position 10133: 0.0022052952535612158
Position 579: 0.002088612296218308
Position 2725: 0.002042724431682254
Position 2459: 0.0019749101445719662
Position 2816: 0.001735006852101446
Position 2813: 0.0017305542967701705
Position 988: 0.0014224907320694465
Position 2791: 0.0012589217950420032
Position 2819: 0.0012263028761153978
Position 2481: 0.0011084198785901737
Position 2619: 0.001078884174515137
Position 9493: 0.0010685619588852808
Position 24453: 0.0010645457750483864
Position 825: 0.0009845461828467917
Position 10318: 0.0009578011848982081
Position 23561: 0.000956726867718638
Position 1295: 0.0009151634683438593
Position 2279: 0.0008529651009956365
Position 27163: 0.0007896636358810387
Position 23753: 0.0007877378081502269
Position 26960: 0.0007539161278352256
Position 1372: 0.0006972181103654894
Position 4681: 0.0006527223651720927
Position 22654: 0.0005716812554340163
Position 24412: 0.0005633882991063453
Position 832: 0.000557558962791569
Position 23737: 0.0005548797741584331
Position 9419: 0.0005248101090647104
Position 2291: 0.0005079302897298021
Position 24345: 0.0004662089055766605
Position 614: 0.00046151242038148003
Position 994: 0.00045745132021219985
Position 654: 0.00044016623270550485
Position 27439: 0.0004178381369919308
Position 1619: 0.00041453347746213767
Position 827: 0.00040918934812931077
Position 9445: 0.0003669114378431402
Position 25734: 0.0003259759931317
Position 24276: 0.00031612782422119426
Position 1773: 0.00030426594858970046
Position 4486: 0.0003023588740249835
Position 26777: 0.0002944808678648423
Position 9314: 0.00027972845313358407
Position 2352: 0.0002755794644362417
Position 9402: 0.00025930297343863243
Position 4213: 0.0002555207736936351
Position 756: 0.00025494551737595487
Position 862: 0.00025439771374583805
Position 766: 0.00024381200747277052
Position 1023: 0.0002230980605841682
Position 1957: 0.0002204830140159945
Position 2335: 0.0002195630782915705
Position 2496: 0.0002155561482643042
Position 1426: 0.00020886297443670684
Position 24549: 0.0002041785979948057
Position 2933: 0.0001964211965022336
Position 24640: 0.00019583223797421927
Position 776: 0.0001604279997960792
Position 886: 0.00016005589332114935
Position 24008: 0.000147734814652864
Position 2147: 0.00014530569373115244
Position 797: 0.00013273318154099025
Position 1880: 0.00013215594140965863
Position 333: 0.00013108961964795703
Position 1225: 0.00013012515578745765
Position 4561: 0.00012934415023441347
Position 23919: 0.0001257411466983452
Position 692: 0.00012407516768111188
Position 1572: 0.00012207680882752212
Position 1634: 0.00011722542080332544
Position 23346: 0.00011009409042168409
Position 2024: 9.818172349724156e-05
Position 1140: 8.976492247400372e-05
Position 752: 7.34741162209497e-05
Position 867: 7.309651734660535e-05
Position 23010: 7.075513596760719e-05
Position 1337: 7.050463221880459e-05
Position 1526: 6.63102217593631e-05
Position 2599: 6.349987891619912e-05
Position 9294: 6.277601071647377e-05
Position 734: 5.899807957364188e-05
Position 9345: 5.6868385499788665e-05
Position 9303: 5.034384851068084e-05
Position 2050: 4.83405392584917e-05
Position 9322: 4.349340609965535e-05
Position 703: 4.1436517676357274e-05
Position 9508: 4.143410996946591e-05
Position 9367: 3.9609975753249866e-05
Position 20213: 3.845112706096963e-05
Position 23212: 3.658782576589797e-05
Position 2470: 3.633582543448165e-05
Position 23094: 3.57509547279066e-05
Position 1266: 3.515212882098329e-05
Position 12192: 3.087311499807544e-05
Position 17009: 3.0062510318375588e-05
Position 2248: 2.8895314684459382e-05
Position 19205: 2.6142413851314703e-05
Position 2935: 2.5275822896237186e-05
Position 2267: 2.3237494588377633e-05
Position 19299: 2.19462409306906e-05
Position 222: 2.005522273223769e-05
Position 721: 1.9413807448351503e-05
Position 1655: 1.9057669082528064e-05
Position 20300: 1.8466190777083607e-05
Position 688: 1.7636919307564245e-05
Position 19811: 1.5142686251598287e-05
Position 186: 1.4415300165984743e-05
Position 883: 1.2960798971216611e-05
Position 481: 1.216351693882982e-05
Position 20732: 9.598119970556713e-06
Position 2886: 8.356089356980963e-06
Position 544: 7.970249683115209e-06
Position 990: 7.620957997522578e-06
Position 850: 6.706437909006759e-06
Position 17118: 6.501751992236446e-06
Position 16614: 6.431309812532683e-06
Position 1901: 6.396861910261165e-06
Position 787: 6.371189126901639e-06
Position 584: 6.234732595072933e-06
Position 1933: 5.826171556846315e-06
Position 2359: 5.41900436503099e-06
Position 2055: 5.161093168405372e-06
Position 873: 4.497314489678666e-06
Position 17798: 4.21048817666479e-06
Position 127: 4.140627020044936e-06
Position 534: 3.91865061113583e-06
Position 11786: 3.6315461492242455e-06
Position 14002: 2.8131185557974517e-06
Position 647: 2.5119821956031867e-06
Position 892: 2.4144369886651136e-06
Position 2688: 2.2572942709479575e-06
Position 11669: 2.1161219152637507e-06
Position 15199: 1.914314436621565e-06
Position 11562: 1.7605344512248477e-06
Position 2771: 1.7358466325095817e-06
Position 10990: 1.5106030847868495e-06
Position 190: 1.3609741156726405e-06
Position 2505: 1.233249341678111e-06
Position 11349: 9.565014524599972e-07
Position 9813: 9.189545638194777e-07
Position 623: 7.665280230479634e-07
Position 12457: 7.616118458607818e-07
Position 486: 6.175755476859141e-07
Position 14241: 5.550996703093983e-07
Position 912: 5.217115227980584e-07
Position 1107: 5.126418256757505e-07
Position 12670: 5.120645371350576e-07
Position 1302: 4.893888492015232e-07
Position 841: 4.844332291996594e-07
Position 11729: 4.4732833890554045e-07
Position 11818: 3.7235519256256144e-07
Position 242: 3.461135919568268e-07
Position 1103: 3.4468989660764766e-07
Position 308: 3.4370982192901783e-07
Position 951: 2.769756605164539e-07
Position 11044: 2.674497396285576e-07
Position 297: 2.638941284220329e-07
Position 319: 2.567211974501973e-07
Position 12056: 1.924222249303886e-07
Position 12543: 1.9128125406454886e-07
Position 10784: 1.885236287587513e-07
Position 10533: 1.6683149102390573e-07
Position 12293: 1.6528712747662854e-07
Position 11854: 1.6027168090194194e-07
Position 461: 1.38309904943988e-07
Position 11857: 1.3821906058236994e-07
Position 10795: 8.469106825292246e-08
Position 382: 7.94930296448273e-08
Position 930: 7.491790158732451e-08
Position 10481: 6.624480980516548e-08
Position 723: 4.4455516873509783e-08
Position 11322: 4.4402881247075754e-08
Position 890: 4.004073678245702e-08
Position 9750: 3.9663847392916804e-08
Position 627: 3.67276815758382e-08
Position 603: 2.3346937379969723e-08
Position 634: 2.3174786599310527e-08
Position 515: 2.3050648781345614e-08
Position 9945: 1.88935423952664e-08
Position 251: 1.859754497632748e-08
Position 7153: 1.6946653790811454e-08
Position 169: 1.512504399873057e-08
Position 497: 1.0629179424683549e-08
Position 157: 9.385273263167833e-09
Position 132: 6.566422784992784e-09
Position 10347: 5.62195490825801e-09
Position 523: 4.810215310331102e-09
Position 512: 4.726698288978603e-09
Position 631: 4.646101690462495e-09
Position 10144: 4.466193734460381e-09
Position 463: 4.415833565686435e-09
Position 920: 4.398716750229339e-09
Position 396: 4.109992800193533e-09
Position 597: 3.3512262745389124e-09
Position 90: 3.283186342821309e-09
Position 5863: 2.5052664397085936e-09
Position 10383: 2.2094536651049123e-09
Position 1491: 9.518681683305517e-10
Position 1125: 7.56099848458837e-10
Position 1202: 3.0905570393716045e-10
Position 258: 2.0719803973920148e-10
Position 1109: 3.205951596946652e-11
Position 79: 1.5717105289679005e-12
Position 81: 5.137178776921995e-13
