Gene = Suco
index = 1041
Annotated 5SS: [  372 12769 14491 17333 19339 19862 22968 23872 24408 28041 29478 31123
 31380 31894 32681 37929 38964 42647 43267 47447 48527 49026 56288]
Annotated 3SS: [12656 14379 17177 19200 19710 22843 23734 24339 27932 29371 31101 31323
 31801 32614 37859 38872 41488 43178 47341 48371 48933 56231 57872]
SMsplice 5SS: [  372 14491 19339 19862 22968 28041 29478 31380 31894 32681 37929 38964
 43267 47447 48527 49026]
SMsplice 3SS: [14379 19200 19710 22843 27932 29371 31323 31801 32614 37859 38872 43178
 47341 48371 48933 59984]
top_k =  1000
Partition function (log Z): 2.9547280339995687

Sorted 5' Splice Sites (High to Low Probability):
Position 19339: 0.9999999999999969
Position 22968: 0.9973021530316757
Position 48527: 0.9736958012485126
Position 372: 0.9688176506721332
Position 28041: 0.9654594134747481
Position 47447: 0.8679964164558415
Position 32681: 0.8584443585848983
Position 37929: 0.8555353154859286
Position 29478: 0.8416953879676438
Position 14491: 0.81493670465285
Position 43267: 0.8026625205202131
Position 49026: 0.8006801793300498
Position 31894: 0.7950797199131663
Position 31380: 0.7500388243921043
Position 38964: 0.6752794086316846
Position 19862: 0.6087291562951828
Position 49383: 0.5078010354127073
Position 24408: 0.43866305086235025
Position 44484: 0.4041000269783695
Position 12769: 0.3593953839374334
Position 56288: 0.30960958782970915
Position 8021: 0.2851619970336516
Position 44337: 0.2544839739792644
Position 46872: 0.23053383831246993
Position 31123: 0.224342594646222
Position 23872: 0.1902642887638848
Position 17333: 0.1900233658341039
Position 33088: 0.18958670159938545
Position 19796: 0.15607609429120023
Position 31467: 0.11608343924678284
Position 23242: 0.11405569955249048
Position 44756: 0.11290422787801427
Position 31911: 0.09877262244216041
Position 23747: 0.08886696615027365
Position 31448: 0.08096576617748645
Position 21669: 0.0747079317812985
Position 27842: 0.07403652014086967
Position 29847: 0.06517561319368957
Position 21654: 0.061518776803084554
Position 32889: 0.0527862271929864
Position 34975: 0.05235848152294677
Position 23735: 0.052205923170718066
Position 45056: 0.0514063255572508
Position 54621: 0.048333658005419555
Position 44110: 0.04713451636642421
Position 20435: 0.045859513301805654
Position 41654: 0.04412343337598197
Position 29900: 0.03670341028967129
Position 33016: 0.02740317405897353
Position 44375: 0.026785702404323406
Position 48763: 0.025768476807429257
Position 41626: 0.023961090131123915
Position 60264: 0.023413938815801533
Position 54824: 0.02283551388757861
Position 25303: 0.022683585689767586
Position 22425: 0.022121060892133344
Position 24462: 0.020349647172362446
Position 28217: 0.020100015241510914
Position 36899: 0.016578852790558485
Position 24773: 0.01624175637616283
Position 45021: 0.015249767758139007
Position 779: 0.015158702655053377
Position 44897: 0.014279108883820148
Position 30229: 0.013871800480838926
Position 38319: 0.013083379603599312
Position 47466: 0.012447322977614686
Position 28402: 0.012260418129673703
Position 37608: 0.011153781522465748
Position 26068: 0.01098324012140363
Position 763: 0.010722127868833184
Position 25411: 0.010392002923826775
Position 28932: 0.009621273478086587
Position 40685: 0.009119499519877313
Position 28957: 0.009111901689021117
Position 54196: 0.009111209001084919
Position 31213: 0.00858400494966669
Position 30315: 0.008499371683994669
Position 54529: 0.007461529422300503
Position 43369: 0.007440180003502953
Position 48509: 0.007279958008794002
Position 29904: 0.007043633173529212
Position 24185: 0.006910731338762433
Position 32842: 0.005543515612653121
Position 32981: 0.005338371975391623
Position 376: 0.005301518803976943
Position 29459: 0.0051638521364736475
Position 48879: 0.005134920926078978
Position 36994: 0.005110137065321996
Position 31020: 0.004962467197584022
Position 56483: 0.00487662778434739
Position 31674: 0.004779024624041924
Position 24792: 0.004636453966541813
Position 41781: 0.004241796223242537
Position 31938: 0.003963149815913424
Position 41269: 0.003713633726723857
Position 47627: 0.0034176898387642336
Position 48640: 0.003230298685580189
Position 23357: 0.0030432976953334327
Position 28428: 0.002783111541443742
Position 32042: 0.0026981406551379356
Position 48532: 0.0026444946326986732
Position 32194: 0.0024345878734392946
Position 52589: 0.002352429106019051
Position 48502: 0.002247045943182335
Position 29828: 0.0021242378902399466
Position 32955: 0.002089348339664346
Position 54313: 0.0019457004717011745
Position 44537: 0.0018976489391436106
Position 24650: 0.0018791321523930708
Position 44488: 0.001876539977334344
Position 40914: 0.0017781815688940525
Position 44356: 0.0017709447513442108
Position 54902: 0.0017649724981349231
Position 26101: 0.0015995710881612532
Position 53094: 0.0015718128396565569
Position 50911: 0.0014774117136690146
Position 31903: 0.001180757877851679
Position 30403: 0.00112688568808032
Position 41607: 0.0010189360276303928
Position 44711: 0.000875813454475044
Position 40965: 0.000838519822195534
Position 31113: 0.0006425450935965971
Position 32002: 0.000641861119282596
Position 32814: 0.0006186165893510776
Position 48001: 0.0006023873676602087
Position 52469: 0.000548222929351091
Position 32283: 0.000468460100670139
Position 29767: 0.0004460608981368252
Position 29508: 0.00043094302870203005
Position 31898: 0.0003175958127975633
Position 30226: 0.0002951224783491757
Position 41683: 0.000294507816455768
Position 48847: 0.0002276715862210659
Position 32884: 0.000178646659611614
Position 32311: 0.00017315739807931377
Position 50147: 0.00015331642543295608
