Gene = Dph5
index = 346
Annotated 5SS: [  321   761  5000 11967 27324 37415 38964]
Annotated 3SS: [  602  4874 11857 27202 37374 38859 40671]
SMsplice 5SS: [  326   761  5000 11967 22023 27324 37464 38964]
SMsplice 3SS: [  602  4874 11857 21900 27202 37374 38859 40803]
top_k =  1000
Partition function (log Z): -21.540650023327178

Sorted 5' Splice Sites (High to Low Probability):
Position 11967: 0.9130742804590484
Position 5000: 0.9092797384961353
Position 761: 0.8966651268523911
Position 326: 0.7380112615612336
Position 3781: 0.4762309405822272
Position 3313: 0.3376383027760972
Position 5144: 0.3094580210988401
Position 6142: 0.21083627258005355
Position 8222: 0.14269223379121743
Position 8448: 0.13534326532086627
Position 441: 0.13465163421296752
Position 4775: 0.10152378304012162
Position 223: 0.09098960237446616
Position 8584: 0.054653769521258784
Position 7049: 0.05072698814712833
Position 14117: 0.041196645859846566
Position 8275: 0.04031310901044199
Position 4983: 0.0397681858116537
Position 7789: 0.031693532636373915
Position 5159: 0.023892043272699823
Position 3889: 0.02264882237206384
Position 712: 0.018435964133722563
Position 3693: 0.012085515874982264
Position 489: 0.01068749663150495
Position 43: 0.00836150643407928
Position 743: 0.006498530232571417
Position 3626: 0.0060719922374301615
Position 3930: 0.005696607057600724
Position 257: 0.0054751452942257495
Position 5019: 0.00543820129116257
Position 692: 0.0053808879909981325
Position 2669: 0.005140004917671735
Position 939: 0.005129659912378471
Position 10: 0.0043212037176655616
Position 8218: 0.0040507698113216506
Position 6: 0.0037604712685468202
Position 106: 0.0029211761430761388
Position 689: 0.0023966566812099964
Position 2287: 0.0022397525320660555
Position 4734: 0.0020456915017881597
Position 125: 0.0020450207319429843
Position 5690: 0.002016760480702866
Position 734: 0.0020136940116259813
Position 393: 0.001907070607826064
Position 4779: 0.0018697230569467422
Position 4781: 0.0017693503408036154
Position 362: 0.001622722226689642
Position 4987: 0.0015682347775917347
Position 4777: 0.0015463752365812782
Position 4783: 0.0015201871325914295
Position 410: 0.001454539897751236
Position 3630: 0.0013101662918047683
Position 2289: 0.0012977813428148523
Position 2630: 0.001276902529943976
Position 7539: 0.001245010182314376
Position 12427: 0.0012425779871898437
Position 4785: 0.001217124560161131
Position 2529: 0.001112033965720892
Position 201: 0.0010809137899573833
Position 3179: 0.0010682035791760884
Position 13677: 0.0010360908546429585
Position 4959: 0.0010210006113508217
Position 321: 0.0009891765137962172
Position 138: 0.0006993422146653244
Position 28: 0.0005952754363601987
Position 1086: 0.0005674760822081294
Position 100: 0.0005073014223531787
Position 7858: 0.00048539634750015563
Position 983: 0.0004715675950701219
Position 2679: 0.0004559035197565347
Position 2841: 0.00043972932546498225
Position 4483: 0.0004341551719176914
Position 193: 0.0003974090833334046
Position 2424: 0.0003951454319134702
Position 517: 0.00037294730509224356
Position 4787: 0.0003728371370152584
Position 5148: 0.0003238342835019486
Position 284: 0.00031560403701176684
Position 289: 0.0003083535130344591
Position 765: 0.0003077864858658016
Position 5686: 0.00029429809893633495
Position 3414: 0.0002518594460272174
Position 1312: 0.0002420855529468701
Position 1762: 0.0002092378263208829
Position 429: 0.0002005505164555482
Position 467: 0.0001598369352063132
Position 5220: 0.0001580838945652389
Position 4963: 0.00015528410332019908
Position 41: 0.00013034756292443743
Position 501: 0.000115040815938389
Position 5555: 8.629057574150532e-05
Position 344: 6.770319447219253e-05
Position 5711: 6.659084737538935e-05
Position 72: 6.17880214828728e-05
Position 294: 4.495831699974151e-05
Position 5282: 4.300175877600778e-05
Position 3740: 1.9664887048944017e-05
Position 499: 1.7301576265837494e-05
Position 705: 1.5848915973473707e-05
Position 5993: 1.5506423619176162e-05
Position 261: 1.4784395833031093e-05
Position 528: 1.3521790123237255e-05
Position 5716: 1.0088297667724104e-05
Position 281: 7.165355425278402e-06
Position 19: 6.291163494376408e-06
Position 47: 5.278121989108808e-06
Position 245: 4.396055970719274e-06
Position 1538: 3.230475004133201e-06
Position 674: 3.1638036026422727e-06
Position 31: 2.4790082959671304e-06
Position 2319: 2.146179332034374e-06
Position 1633: 1.760307541936427e-06
Position 710: 1.2223095626787318e-06
Position 2737: 9.905194971714411e-07
Position 2750: 9.243640851520118e-07
Position 2343: 8.634550710539283e-07
Position 2588: 8.378288020741295e-07
Position 536: 7.770348021932958e-07
Position 808: 6.121064425727617e-07
Position 2625: 6.016669076424004e-07
Position 1345: 5.296393582267998e-07
Position 774: 3.9510995655144385e-07
Position 602: 1.49112159384895e-08
Position 619: 1.2103759155584952e-08
Position 555: 5.100274299438665e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11857: 0.9272789970548609
Position 4874: 0.8409077602408583
Position 602: 0.8143364228001204
Position 3691: 0.4855299371862972
Position 5071: 0.30889752291269795
Position 3218: 0.2780675897584658
Position 21598: 0.23475990275701025
Position 8354: 0.13315352688888465
Position 4630: 0.10727996328735442
Position 13835: 0.1051221038823616
Position 5840: 0.10080537818639443
Position 547: 0.09905349662023319
Position 16982: 0.09630791397613052
Position 13801: 0.09440810865196556
Position 8149: 0.09383080332076746
Position 4912: 0.09196759067018316
Position 13894: 0.09035997838418398
Position 5960: 0.0802160080753015
Position 8181: 0.07717682314503801
Position 14579: 0.06142786635257203
Position 15371: 0.054903812573922205
Position 12504: 0.05325091304675851
Position 12125: 0.04868874246549729
Position 8447: 0.04609625713236084
Position 6949: 0.031027649703716183
Position 7955: 0.025683245844145428
Position 3141: 0.025210968652715132
Position 14180: 0.02476576896074818
Position 7640: 0.02372595062189399
Position 12150: 0.023487116932179246
Position 4821: 0.02147883173138221
Position 3565: 0.020566375440289282
Position 6989: 0.01700289186086008
Position 14261: 0.015320068748217447
Position 6055: 0.014738175702089875
Position 4878: 0.014677938371970166
Position 3083: 0.013926490643112951
Position 325: 0.013822446101272954
Position 6001: 0.013771714659392437
Position 5906: 0.010639025879032147
Position 12275: 0.010376668022685043
Position 7601: 0.010043102808410951
Position 13958: 0.009891496169290203
Position 5117: 0.009439705829478137
Position 15197: 0.009312200976060909
Position 13805: 0.008550434096285933
Position 3732: 0.007842854454080415
Position 14530: 0.007694540258059703
Position 13610: 0.0069357642593198
Position 2508: 0.00679821138186943
Position 3231: 0.006329425457390351
Position 12564: 0.005652368370292641
Position 148: 0.005635750099473867
Position 2840: 0.005470584967984243
Position 3520: 0.005304349408553415
Position 13856: 0.005038777531610137
Position 8459: 0.004938027760004803
Position 14628: 0.00465621289022983
Position 13929: 0.004359017766868986
Position 16759: 0.004180834053350453
Position 15109: 0.003897846000236519
Position 2148: 0.0037928831972031734
Position 827: 0.0035349043793617917
Position 15924: 0.0030935146649288337
Position 241: 0.002931860881078833
Position 12283: 0.00293146177111141
Position 3172: 0.0027586907421244967
Position 3062: 0.0024911422183831505
Position 12666: 0.002483100550435273
Position 6010: 0.0024127532196473057
Position 15550: 0.0023352234159818262
Position 4529: 0.00232880884538551
Position 619: 0.002223748703200104
Position 6682: 0.0020837246934149387
Position 3051: 0.0020424550499863656
Position 4564: 0.002042230033168872
Position 871: 0.0019458949671510655
Position 3652: 0.0018791030785069184
Position 6815: 0.0017806897904532174
Position 8417: 0.0017770877297512272
Position 554: 0.0016159058116890909
Position 8978: 0.0016061348214596357
Position 8583: 0.0015849116218697558
Position 7374: 0.0015322528066035724
Position 5810: 0.0013573617669485785
Position 3802: 0.0013532806168763557
Position 4656: 0.0012980898811886194
Position 8645: 0.0012456419399900084
Position 4381: 0.0011488144312102088
Position 5577: 0.001085281385593166
Position 5551: 0.0010118899771572201
Position 14103: 0.0009160109440228156
Position 568: 0.0008938738129467168
Position 4917: 0.0008739822883672661
Position 5476: 0.0008270128004611353
Position 2808: 0.0008251679359347209
Position 6269: 0.00080188142430545
Position 281: 0.00079489944211454
Position 656: 0.0007823655002910497
Position 5332: 0.0007784551885317379
Position 2869: 0.0007739999568901918
Position 5037: 0.0006924408426176705
Position 4644: 0.0006429780795677353
Position 2563: 0.0006003615459312623
Position 393: 0.0005889820232457428
Position 7390: 0.0005376998610486192
Position 12910: 0.0005339408746708345
Position 2727: 0.0005314537757939139
Position 2449: 0.0005283282847638672
Position 5209: 0.0005085737996993793
Position 3701: 0.00044201962033553976
Position 4949: 0.0004405643965042673
Position 193: 0.00040872616000452546
Position 3162: 0.0003930609025752393
Position 4349: 0.0003920815876427893
Position 2941: 0.0003480829509582597
Position 3753: 0.00034333842317995543
Position 2969: 0.0003241760137593528
Position 8736: 0.00030660469466713895
Position 3244: 0.0002869682112145846
Position 983: 0.0002662825391688585
Position 6421: 0.00026311191756647425
Position 5846: 0.00025439875598726305
Position 487: 0.0002430623196217086
Position 2528: 0.0002288282978977131
Position 5496: 0.0002159173608336501
Position 6539: 0.00020247635897119052
Position 5307: 0.00020044265437551604
Position 5082: 0.00019943736613881044
Position 197: 0.00019418333982221963
Position 7644: 0.00017822624555079408
Position 3591: 0.0001738375356385662
Position 6449: 0.00017279747263278608
Position 5517: 0.0001723561092516534
Position 3302: 0.0001606318895304149
Position 7314: 0.00015417920961710742
Position 664: 0.0001518957816837186
Position 515: 0.00013805441239693654
Position 467: 0.00012255696160762405
Position 902: 0.00011795293404311179
Position 5473: 0.00011093268013219834
Position 5259: 0.00010617313381542502
Position 1637: 8.99423319994225e-05
Position 4268: 8.807407761034907e-05
Position 2125: 8.574036388252421e-05
Position 1201: 8.374069997123743e-05
Position 9229: 8.309161117336866e-05
Position 386: 8.04349526124851e-05
Position 6599: 7.937181206710778e-05
Position 2342: 7.287490760094405e-05
Position 156: 7.023056782047851e-05
Position 674: 5.973903989010761e-05
Position 1230: 5.771169513564845e-05
Position 2423: 5.6899246436969476e-05
Position 4003: 4.972610340430193e-05
Position 1682: 4.7649689323428264e-05
Position 5962: 4.243569163014636e-05
Position 1514: 3.8923818784070316e-05
Position 3435: 3.196509410337146e-05
Position 1123: 3.1521123310640255e-05
Position 437: 3.0215461725192542e-05
Position 3068: 2.97867252845064e-05
Position 106: 2.8496148370102824e-05
Position 289: 2.694432572967932e-05
Position 7288: 2.6067654287611937e-05
Position 1024: 2.5780287705373133e-05
Position 746: 2.2518384750670265e-05
Position 5450: 2.2212550957643905e-05
Position 429: 1.9063883233554755e-05
Position 299: 1.9058963957813195e-05
Position 679: 1.775395417976162e-05
Position 1465: 1.7638346394747012e-05
Position 254: 1.6810978128295353e-05
Position 1097: 1.6578347261929894e-05
Position 722: 1.56785423746695e-05
Position 2879: 1.4400564087976407e-05
Position 6714: 1.4002288792735747e-05
Position 4076: 1.3557768613414684e-05
Position 1156: 1.2700986324816809e-05
Position 1575: 1.2438822620769753e-05
Position 2229: 1.213214971474163e-05
Position 6252: 1.1745931548730656e-05
Position 6255: 1.1593892769635109e-05
Position 414: 1.0134562518466128e-05
Position 1623: 9.906177235287208e-06
Position 5885: 9.804282304947207e-06
Position 339: 8.589115529789611e-06
Position 960: 6.125252750728001e-06
Position 79: 6.0620247075798225e-06
Position 405: 5.743506274737048e-06
