Gene = Hikeshi
index = 538
Annotated 5SS: [  236  5478 17641 21132]
Annotated 3SS: [ 5239 17488 21012 22196]
SMsplice 5SS: [  236  1225  5478 10885 17641 21132]
SMsplice 3SS: [ 1124  5239 10743 17488 21012 22196]
top_k =  1000
Partition function (log Z): -5.691534532063887

Sorted 5' Splice Sites (High to Low Probability):
Position 5478: 0.9181284095748304
Position 10885: 0.9074062118045046
Position 21132: 0.8128373850169304
Position 1225: 0.7198834606649325
Position 17641: 0.6581947230062629
Position 236: 0.589480491773492
Position 4802: 0.33159229551939035
Position 10445: 0.3251324558531794
Position 6339: 0.2950190307517902
Position 17689: 0.2949259010290038
Position 12006: 0.2926107742854496
Position 6966: 0.19512701168042548
Position 7345: 0.18948658094900708
Position 7349: 0.1731574357335682
Position 3427: 0.1637228876382368
Position 10200: 0.1131184553525665
Position 22014: 0.11299651894829636
Position 18321: 0.1057743115524309
Position 168: 0.09964537381681446
Position 21988: 0.096673100229586
Position 17952: 0.08817321593090151
Position 21213: 0.08309014917450695
Position 267: 0.07912543290734991
Position 1230: 0.06411057488655623
Position 15189: 0.056560482352235444
Position 17350: 0.052439459094881666
Position 10905: 0.043836959112053514
Position 9522: 0.037424216932899226
Position 271: 0.028450845432283565
Position 522: 0.02695457213492138
Position 4345: 0.024200721246008156
Position 7192: 0.023795000068910787
Position 22958: 0.023714748912266367
Position 983: 0.02320521722461022
Position 529: 0.022387051997464966
Position 1583: 0.022011034705102347
Position 689: 0.01970111016543909
Position 13363: 0.018588098627712664
Position 10572: 0.018152062505281133
Position 6383: 0.016570181784109805
Position 22951: 0.01571523567635051
Position 1615: 0.015225052940392227
Position 21: 0.014712452092799913
Position 564: 0.014616832400905956
Position 23272: 0.014507171535486179
Position 17205: 0.01406852154990249
Position 5002: 0.012712763751398641
Position 22035: 0.012509028456280035
Position 2441: 0.012134814979163768
Position 114: 0.011819701147260516
Position 35: 0.010910215369535622
Position 4825: 0.009674774549020647
Position 15130: 0.00896759977876671
Position 7196: 0.007793632819031069
Position 42: 0.007650020231649071
Position 4787: 0.006401582949964449
Position 4684: 0.0061450212619901315
Position 7567: 0.005419805673302358
Position 3309: 0.005147436703860229
Position 17599: 0.004941059534321328
Position 1091: 0.004439287997371947
Position 12044: 0.0040589102535423015
Position 513: 0.003997412866376367
Position 999: 0.0031670485206243813
Position 354: 0.0031159976757335187
Position 221: 0.0028879033071581473
Position 297: 0.0028088050606047514
Position 867: 0.0027394928103881503
Position 4782: 0.002676714512942681
Position 418: 0.002618587648321275
Position 22279: 0.0024274206335273955
Position 328: 0.0023074174521270515
Position 4392: 0.0022887574989634164
Position 3256: 0.0022597192557988143
Position 5466: 0.002210887680418333
Position 436: 0.0018032974582178035
Position 3411: 0.0017631299116908914
Position 21628: 0.0016169386025331213
Position 573: 0.0016087577077105108
Position 585: 0.0016023743112429758
Position 21552: 0.001469421871041284
Position 813: 0.0013361127421164917
Position 3467: 0.0011308345606783868
Position 4779: 0.0011142010267569786
Position 208: 0.0011136103113112289
Position 2744: 0.0010459971692811797
Position 498: 0.001030346253699569
Position 621: 0.0009203398703156245
Position 6737: 0.0009151033934933257
Position 815: 0.0008418789673474539
Position 941: 0.000720305686406877
Position 10893: 0.0007195932419923759
Position 431: 0.0007033733780821607
Position 1698: 0.0006898596669524144
Position 75: 0.0006239216397396907
Position 21633: 0.0006143858591966441
Position 1245: 0.0005964241647905567
Position 21155: 0.0004973505114688883
Position 848: 0.00046807682596684364
Position 4746: 0.00044471300480083514
Position 597: 0.000412613533700866
Position 950: 0.0004092643580767956
Position 21118: 0.0003692547016451024
Position 1448: 0.00035633716788258845
Position 2528: 0.00034767975119867476
Position 1269: 0.0002823006083459355
Position 3533: 0.0002694339901184066
Position 582: 0.0002493550175902863
Position 4668: 0.0002488179284681253
Position 3498: 0.00022919241674407574
Position 410: 0.0002254001830016519
Position 922: 0.00019710215370519275
Position 822: 0.00017630756246153737
Position 154: 0.00016909975880215203
Position 784: 0.00013404359879365589
Position 461: 0.00011927132302036237
Position 85: 0.00010465542629947679
Position 156: 9.928974194033208e-05
Position 254: 9.394615231721448e-05
Position 122: 9.061465759202357e-05
Position 2204: 8.774863741087868e-05
Position 466: 8.431260192972144e-05
Position 398: 7.501014204574866e-05
Position 519: 7.338561319783949e-05
Position 286: 6.811426944895573e-05
Position 7174: 5.7525431906675174e-05
Position 67: 5.650926186690674e-05
Position 474: 5.527512038416344e-05
Position 554: 5.382797066111498e-05
Position 352: 4.5093897913445e-05
Position 636: 3.1919803254345516e-05
Position 2105: 2.0351557784061678e-05
Position 2200: 1.9176900732396822e-05
Position 1443: 1.7113933274965464e-05
Position 2866: 1.4871579587247225e-05
Position 1684: 1.3410820285123489e-05
Position 1369: 8.162761884881142e-06
Position 1136: 3.7949142277343804e-06
Position 396: 3.0766010822457177e-06
Position 1202: 2.9694630732699086e-06
Position 334: 2.7921527784216e-06
Position 59: 2.383880842786081e-06
Position 136: 1.9134843808938257e-06
Position 471: 1.64303818957314e-06
Position 481: 1.4618187185217298e-06
Position 70: 1.2335940632222003e-06
Position 15: 1.060225152068167e-06
Position 65: 1.0287186340047756e-06
Position 90: 5.321687358883333e-07
Position 651: 4.1980355142121853e-07
Position 537: 2.7758792836536347e-07
Position 289: 2.5102196447553204e-07
Position 2389: 2.2842978361438706e-07
Position 447: 1.6183793431916426e-07
Position 78: 1.2092433509313072e-07
Position 828: 3.50292222430019e-08
Position 654: 5.836135016862039e-09
Position 580: 5.348706044829825e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10743: 0.9481302897095507
Position 17488: 0.9354444853071866
Position 5239: 0.919939750714314
Position 21012: 0.7847924474491448
Position 22196: 0.6569432091192497
Position 1124: 0.6471036381869879
Position 7100: 0.3511632877164841
Position 10352: 0.3108713802147131
Position 4577: 0.29314935160224725
Position 11886: 0.22884561348249813
Position 6228: 0.17317081703306852
Position 3305: 0.16706863783104475
Position 21072: 0.13889995660628268
Position 6784: 0.13219104043200242
Position 6183: 0.12774433870575916
Position 21883: 0.10291728256013043
Position 22795: 0.09840220818274889
Position 18171: 0.09225870731513643
Position 10110: 0.07704662532112905
Position 4613: 0.06361896923375127
Position 21768: 0.0589337651933825
Position 11915: 0.057906383149265016
Position 15002: 0.05724660793349823
Position 23363: 0.05043647664797172
Position 23309: 0.049044471872055975
Position 9998: 0.04864469711007268
Position 17837: 0.04599689208747196
Position 21467: 0.04342333367560852
Position 22583: 0.040078698887908416
Position 17193: 0.03704457978617627
Position 21915: 0.03642807819958624
Position 971: 0.03477958771159258
Position 17889: 0.034342489360224736
Position 1017: 0.03387445574977444
Position 21796: 0.03211501486744479
Position 9430: 0.03174348205526857
Position 23127: 0.030548712637010877
Position 7284: 0.0304705625904741
Position 17157: 0.02961712437971786
Position 6805: 0.029184053231323937
Position 1489: 0.027173919302530387
Position 17550: 0.023454215823663326
Position 13233: 0.018617071347812892
Position 10361: 0.01720685052297805
Position 491: 0.015356431682135555
Position 18274: 0.012340845538501895
Position 746: 0.012180849642104707
Position 2301: 0.011876888830541615
Position 22549: 0.011012473200980043
Position 22879: 0.010802964991073428
Position 6627: 0.010136691369982838
Position 6793: 0.010077808720345683
Position 17834: 0.009607551683009254
Position 11922: 0.0095590508156787
Position 4228: 0.009176335812457984
Position 15025: 0.008281474197503923
Position 4329: 0.0070656053726600625
Position 1160: 0.006629983102332371
Position 1528: 0.0064772522405149
Position 1202: 0.006349244454444949
Position 21843: 0.006133520903136892
Position 4864: 0.00609336848152895
Position 4287: 0.005972117795657001
Position 559: 0.005909301538423878
Position 22903: 0.005859432973168231
Position 9302: 0.005683013258928052
Position 6864: 0.0055855178663636856
Position 871: 0.005278725261091506
Position 6808: 0.004901796391057539
Position 7308: 0.004837260511103943
Position 7257: 0.0043948197025809755
Position 6026: 0.004200281196625231
Position 7448: 0.003704816368226272
Position 3224: 0.0036146239628149215
Position 4518: 0.003495392287307065
Position 4193: 0.0033925642114528737
Position 6190: 0.003272707763127266
Position 21284: 0.003040060663813405
Position 10819: 0.0028136380296481466
Position 393: 0.0026629593956090576
Position 10199: 0.0026334205421341987
Position 23020: 0.002332824419718453
