Gene = Fpgt
index = 415
Annotated 5SS: [ 105 2013 3292]
Annotated 3SS: [1844 3198 5333]
SMsplice 5SS: [105]
SMsplice 3SS: [1844]
top_k =  1000
Partition function (log Z): -9.430137785400177

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.6810772013142617
Position 2013: 0.5601785687444424
Position 5523: 0.40970140559383234
Position 469: 0.3215641628956021
Position 3292: 0.26413120323150446
Position 2765: 0.24212911542460788
Position 1258: 0.09051182199060263
Position 1653: 0.08917211693646898
Position 5757: 0.07955499479346631
Position 5440: 0.07355414562374825
Position 6591: 0.0643155028001465
Position 3759: 0.03363125140036521
Position 2817: 0.022399219110650105
Position 1405: 0.021911853654456918
Position 3273: 0.019919105112667177
Position 6973: 0.016206338352937815
Position 289: 0.013666386246631815
Position 493: 0.011948884477417415
Position 5788: 0.009834061803382628
Position 1129: 0.009292822825926781
Position 2030: 0.006789853984416951
Position 3412: 0.00545152922753503
Position 3472: 0.004942156359919342
Position 1629: 0.0036049574133441157
Position 523: 0.0030616014186482785
Position 204: 0.0030116727776557236
Position 1744: 0.0029082008663090606
Position 15: 0.002831981030473514
Position 1970: 0.002700337421500512
Position 998: 0.0019339673226644852
Position 4633: 0.0018962208854397444
Position 7019: 0.0018002194715158008
Position 6629: 0.0016651195202309135
Position 480: 0.0016299048128850752
Position 195: 0.0014258379714318543
Position 178: 0.0013584827224121011
Position 1691: 0.0011538327281388522
Position 2435: 0.001073066123037431
Position 1695: 0.0009770664650428044
Position 311: 0.0009469124983730332
Position 1253: 0.0006395132600885899
Position 333: 0.000621560644559473
Position 1699: 0.0005991741840920118
Position 1930: 0.0005838859364588728
Position 2775: 0.0004655932630590052
Position 1982: 0.00045723118678407134
Position 1683: 0.00042832715552045664
Position 1790: 0.0004021396147067415
Position 802: 0.000401100454351911
Position 255: 0.000377728092871878
Position 2626: 0.00025795253034589793
Position 1018: 0.00018825922118006382
Position 2556: 0.00018503421458080993
Position 3131: 0.00017038931349244702
Position 425: 0.00014694339637622792
Position 123: 0.00013971639349872394
Position 3005: 0.00010660836027259814
