Gene = Bud23
index = 190
Annotated 5SS: [  143   653   783  3418  3594  3933  5560  7047  7825  8328  8639 11118]
Annotated 3SS: [  490   744  3321  3510  3835  5462  6995  7738  8281  8579 11027 11241]
SMsplice 5SS: [  653   886  3418  3594  3933  5560  7047  7384  7825  8328  8639 11118]
SMsplice 3SS: [  744  3321  3510  3835  5462  6995  7230  7738  8281  8493 11027 11241]
top_k =  1000
Partition function (log Z): 11.84152821991734

Sorted 5' Splice Sites (High to Low Probability):
Position 11118: 0.9597979953828188
Position 653: 0.8756243078344519
Position 8639: 0.847445034434612
Position 5560: 0.8279236829641515
Position 7825: 0.8221590023443591
Position 886: 0.7625000386112889
Position 3594: 0.6625253809913847
Position 143: 0.6564482317558018
Position 7047: 0.6411128550853774
Position 3418: 0.6102549605542615
Position 3933: 0.5330660131512576
Position 7384: 0.45639806197246513
Position 8328: 0.4362617763954527
Position 7055: 0.2633763370502207
Position 3390: 0.2487102911146881
Position 9344: 0.19156226439723334
Position 10753: 0.14348711523830915
Position 9338: 0.14315462904170803
Position 2989: 0.14242846807612033
Position 10526: 0.12114641078054413
Position 7422: 0.08758812417069191
Position 8398: 0.07915721630871174
Position 2878: 0.07252420485599928
Position 227: 0.07094669207509702
Position 8449: 0.06164592395994394
Position 9334: 0.06094060806101931
Position 7231: 0.05449784967127458
Position 1099: 0.048918661319175605
Position 5604: 0.04750384126900385
Position 302: 0.044331922184794814
Position 1639: 0.04095193419788357
Position 9271: 0.036054361253931536
Position 1071: 0.030914023408443164
Position 10170: 0.030171913777679107
Position 1588: 0.029232835468152626
Position 8644: 0.024972515034525324
Position 8197: 0.02175715146558075
Position 2129: 0.021595948907304863
Position 819: 0.02066530456952005
Position 669: 0.02041595751161373
Position 833: 0.019669694292798297
Position 5624: 0.01959308322197647
Position 3423: 0.019141701008804232
Position 10522: 0.018070668212192297
Position 8542: 0.018040543475730246
Position 882: 0.016126871541760793
Position 7595: 0.01609028309832507
Position 3406: 0.016057135989457166
Position 783: 0.01567020687899041
Position 5842: 0.014184372405008038
Position 880: 0.013706368498383921
Position 8193: 0.012871642589743458
Position 230: 0.012599495684087955
Position 209: 0.012584023061329755
Position 294: 0.011117407896613562
Position 1011: 0.010558786623735977
Position 6304: 0.010490025964806648
Position 8012: 0.010014451295960495
Position 2245: 0.009860193725976537
Position 867: 0.009403800066719668
Position 5158: 0.009383870551781132
Position 10029: 0.008679409122875417
Position 7370: 0.008083063759561283
Position 851: 0.007748624627475082
Position 5352: 0.007480470368072842
Position 7841: 0.006916161018268606
Position 2058: 0.006765822441172223
Position 8632: 0.006607686670395641
Position 890: 0.006435124075793607
Position 1066: 0.005616552306826834
Position 7923: 0.005538872816788511
Position 2039: 0.005354454902366314
Position 3438: 0.0053517365080155066
Position 3682: 0.0052440125255781055
Position 9061: 0.004602118539917503
Position 892: 0.004116568656446211
Position 6138: 0.004025327455620869
Position 1007: 0.0039581437803954895
Position 3131: 0.0038693079105556172
Position 4788: 0.0038479314764963695
Position 5564: 0.0036415495062027104
Position 1795: 0.0035439533846678925
Position 6916: 0.003403859906750623
Position 2980: 0.0030942809788515884
Position 955: 0.0030388572034478803
Position 9091: 0.002988070115427455
Position 70: 0.002371309649627037
Position 9151: 0.002130009259008746
Position 7239: 0.0020152909008865094
Position 9181: 0.0018874065459176205
Position 2754: 0.0018336141021023146
Position 3563: 0.0017860875060143016
Position 2044: 0.0016000135294347412
Position 2509: 0.0015850217495851427
Position 2162: 0.0015627703868982836
Position 9121: 0.0012430821771708708
Position 4730: 0.0011321303281766368
Position 7141: 0.0010159014848825324
Position 10298: 0.00100030241336624
Position 5526: 0.0009601101684080803
Position 894: 0.0009273277612298724
Position 8859: 0.000895632946713838
Position 3378: 0.000856943126525522
Position 2849: 0.0008484834603490555
Position 7630: 0.0007798782186279492
Position 1616: 0.0007555445446464658
Position 896: 0.0007381622198056912
Position 898: 0.0007114974096920106
Position 5608: 0.0006944251201996877
Position 1528: 0.00068231196182464
Position 523: 0.000662264462200667
Position 900: 0.0006087408151157985
Position 379: 0.0005782491694484575
Position 3598: 0.000513737290781474
Position 2074: 0.0005063062532878299
Position 5547: 0.0005032775038090228
Position 3640: 0.0004933268275903408
Position 80: 0.0004928337595342601
Position 2769: 0.0004264007200938032
Position 2300: 0.00042609044992919076
Position 902: 0.0004176624908208174
Position 1608: 0.00038618413866397925
Position 5933: 0.00037601924954245756
Position 5600: 0.00035810072776054733
Position 7337: 0.0003435399324418978
Position 8916: 0.0003235733635543029
Position 1502: 0.0003215886958594152
Position 11122: 0.0002847071948980849
Position 8867: 0.0002787613617445179
Position 194: 0.0002715396129508772
Position 7190: 0.0002688221846068174
Position 800: 0.00026511036345868924
Position 7793: 0.0002566292575748039
Position 904: 0.0002557080351862606
Position 4775: 0.0002526159317671192
Position 11246: 0.00025109629069515444
Position 3035: 0.0002487642664992885
Position 8027: 0.00024780214366902317
Position 2236: 0.0002263133392714362
Position 5100: 0.0002234774894659256
Position 8962: 0.0002064536086283775
Position 1288: 0.0001999805877922836
Position 6531: 0.00018973142128325275
Position 3659: 0.0001813349879809446
Position 9072: 0.00016964561891068754
Position 5906: 0.0001674506847489285
Position 2504: 0.00015963740684323772
Position 3600: 0.00015854526219488837
Position 675: 0.00015820359056180875
Position 884: 0.00015533758242565568
Position 5873: 0.00014687661114074507
Position 8052: 0.0001429516367359436
Position 906: 0.00014083864106340967
Position 11297: 0.00013783859414450922
Position 4279: 0.0001273698624041417
Position 4380: 0.00012210862791180337
Position 6617: 0.00011449482798223501
Position 126: 0.0001117178013526805
Position 2766: 0.00010637593467060756
Position 8899: 0.00010259780184988164
Position 3991: 9.998926845964692e-05
Position 3452: 9.917911116650541e-05
Position 10703: 9.640341430668455e-05
Position 5076: 9.587263996239134e-05
Position 615: 9.521295187707949e-05
Position 5712: 9.002166489602674e-05
Position 7861: 8.531749412237635e-05
Position 11363: 7.863653760092345e-05
Position 7958: 7.0696979726183e-05
Position 162: 6.907462758736217e-05
Position 86: 6.211990108269038e-05
Position 2067: 5.711963030365207e-05
Position 2304: 4.9680666548413624e-05
Position 476: 4.900934831455929e-05
Position 2751: 4.783337810776213e-05
Position 2852: 4.620391526577833e-05
Position 908: 4.313106804547578e-05
Position 247: 4.149139033009472e-05
Position 2867: 3.9759036563856404e-05
Position 11304: 3.676132512869835e-05
Position 387: 3.588837235268382e-05
Position 255: 3.5048182774342536e-05
Position 104: 3.35167617182794e-05
Position 10696: 2.638382434336122e-05
Position 3474: 2.2169859987776542e-05
Position 3750: 2.1571366324787145e-05
Position 416: 1.982336619916211e-05
Position 9102: 1.6096147786150735e-05
Position 3589: 1.556389710949968e-05
