Gene = Ccp110
index = 230
Annotated 5SS: [  197  1697  2963  5544 10487 12034 12908 13591 14065 17173 17523 18190
 19208 19902 20421]
Annotated 3SS: [ 1553  2807  5414  8841 11902 12750 13450 13947 17070 17405 18115 19144
 19841 20334 22715]
SMsplice 5SS: [  197  5544 10487 13591 14065 17173 17523 18190]
SMsplice 3SS: [ 5414 10384 13473 13947 17070 17405 18115 22715]
top_k =  1000
Partition function (log Z): 9.261443723540479

Sorted 5' Splice Sites (High to Low Probability):
Position 17523: 0.985189126508743
Position 13591: 0.97936610138624
Position 18190: 0.9786975985737977
Position 5544: 0.9527152466738787
Position 10487: 0.9185499494439333
Position 17173: 0.8771982143890831
Position 14065: 0.7357945863563696
Position 197: 0.5376098270815113
Position 1697: 0.5060563892943917
Position 12034: 0.498835999605654
Position 19208: 0.3961988593077731
Position 1227: 0.36002714775574446
Position 1274: 0.3371188503217159
Position 12280: 0.2365476820966682
Position 20188: 0.219702398396972
Position 12908: 0.20844273346692868
Position 13157: 0.18710195713733085
Position 18563: 0.18138440957056648
Position 244: 0.15713357423837265
Position 20210: 0.15021825736093547
Position 2963: 0.1340092558407509
Position 11704: 0.12913802300255506
Position 21648: 0.12181146784117987
Position 186: 0.11619839660004852
Position 20821: 0.10503788536169766
Position 10762: 0.10421367217072548
Position 1614: 0.09848042816393444
Position 468: 0.08078874172423554
Position 12067: 0.07898751291362215
Position 15519: 0.07390602664196011
Position 19673: 0.06839373101728508
Position 11466: 0.06605000037854308
Position 20421: 0.06182590557974993
Position 14070: 0.059768923028445005
Position 3963: 0.05149225184810604
Position 5956: 0.05024943698043109
Position 20116: 0.043577767737125704
Position 15374: 0.04350767406979347
Position 4919: 0.04192128500863428
Position 18418: 0.04093605102683171
Position 4118: 0.04072574101376422
Position 15798: 0.04011817388740522
Position 21740: 0.039788867947624804
Position 5630: 0.0391269082425082
Position 17220: 0.03778377080875793
Position 11750: 0.0339265548036121
Position 17215: 0.03363380658595601
Position 16915: 0.03160564329066624
Position 19902: 0.029956634128157515
Position 20848: 0.02912352255990363
Position 22912: 0.028956584221631766
Position 15546: 0.028326966484034304
Position 16796: 0.02789429251144177
Position 15618: 0.027164118371909827
Position 1030: 0.026288634835830507
Position 1264: 0.026041967677354994
Position 18020: 0.024008478274208017
Position 754: 0.023423000053706185
Position 4945: 0.021505051124149754
Position 2754: 0.02071834367229071
Position 7516: 0.020504009181805165
Position 3403: 0.019900106305979826
Position 22949: 0.019165467232183264
Position 297: 0.018597786722248585
Position 19684: 0.01752930168602545
Position 4899: 0.017434434478703967
Position 22519: 0.01634545553433828
Position 18290: 0.016119247799697378
Position 8398: 0.015957189106904513
Position 445: 0.013856615276046227
Position 2465: 0.013624625046115186
Position 15635: 0.013621993514343358
Position 1096: 0.01357393194223222
Position 2931: 0.013186667934987373
Position 11813: 0.012868148192473405
Position 1425: 0.01181313350136452
Position 17240: 0.011172125710676264
Position 2916: 0.010844466036571365
Position 2197: 0.010442679699568826
Position 1728: 0.0098684062100015
Position 3924: 0.009726625023502551
Position 216: 0.00959041837536341
Position 1872: 0.009215435406068728
Position 16512: 0.008398279569905983
Position 312: 0.00811942369241302
Position 1278: 0.007998469978270091
Position 13613: 0.007785725475482208
Position 14385: 0.0072990469605815605
Position 3022: 0.007221157747229009
Position 1748: 0.007160720452729972
Position 16926: 0.006956287028349538
Position 14850: 0.006872953971521311
Position 15358: 0.0065541627172070495
Position 17335: 0.006369494333569858
Position 431: 0.006318058078347808
Position 16902: 0.006108944800076699
Position 9046: 0.00592582554691131
Position 4844: 0.005834327638834817
Position 365: 0.00578176970608241
Position 2918: 0.0057278158993127395
Position 953: 0.005294888993853106
Position 17326: 0.004589434183575855
Position 4475: 0.004367416863337637
Position 12502: 0.004099404442365775
Position 14831: 0.004091549423908432
Position 1285: 0.003976472244146265
