Gene = Lias
index = 633
Annotated 5SS: [  177   893  2538  3949  6263  6392  8479 11260 12742 13945]
Annotated 3SS: [  722  2443  3867  6105  6333  8349 11113 12670 13832 17237]
SMsplice 5SS: [  177  2538  3949  5345  6263  6392 11260 12742]
SMsplice 3SS: [ 2443  3867  5231  6105  6333 11113 12670 17237]
top_k =  1000
Partition function (log Z): 5.828413246941953

Sorted 5' Splice Sites (High to Low Probability):
Position 2538: 0.9600594777086228
Position 177: 0.911993246016687
Position 3949: 0.8495105235586645
Position 6392: 0.84899233834947
Position 11260: 0.7909645251101177
Position 6263: 0.7585582892713139
Position 893: 0.552725229143504
Position 5345: 0.5485439450790122
Position 12742: 0.5284532233247755
Position 4418: 0.48020604190888017
Position 12785: 0.45098250663436856
Position 8479: 0.3823760730161304
Position 13945: 0.2072961268300274
Position 14672: 0.19994333252008686
Position 8287: 0.16806149850153887
Position 12932: 0.16467397305332807
Position 7101: 0.1511231834365373
Position 16529: 0.13793244708940833
Position 6674: 0.12732258270671135
Position 8281: 0.10688083762726991
Position 8417: 0.08537815355462261
Position 11224: 0.08213554875045276
Position 8613: 0.07915803736275974
Position 5411: 0.06773252089675504
Position 17377: 0.062499878577572
Position 4433: 0.06181299323311629
Position 16485: 0.06083057452926738
Position 3987: 0.05501017662952708
Position 11740: 0.04830662953286867
Position 4038: 0.043746597269218146
Position 11696: 0.0339826252755226
Position 11442: 0.03361050072072758
Position 9515: 0.03205931912354752
Position 8489: 0.03164065648701575
Position 12032: 0.02997528590582638
Position 16524: 0.027747300626906498
Position 11659: 0.027171483875659645
Position 6246: 0.027025938151746885
Position 2111: 0.025695604945198753
Position 8440: 0.025573018174873483
Position 4364: 0.02539471364152652
Position 16647: 0.025035427472239555
Position 2224: 0.02344867251627453
Position 8967: 0.021752252906552264
Position 5058: 0.02089412477671765
Position 8493: 0.02022913738706026
Position 1888: 0.019888351340034544
Position 8394: 0.01912365344320454
Position 7839: 0.018860318965844447
Position 13447: 0.018535644154089308
Position 6695: 0.01825706092197139
Position 75: 0.0164965213410445
Position 14600: 0.015964483932735214
Position 6415: 0.014175172104754635
Position 10424: 0.013805689902631035
Position 7835: 0.013787407013197072
Position 582: 0.012370602814988276
Position 16267: 0.012120170802770166
Position 16253: 0.011367130951914196
Position 13366: 0.011178867801676083
Position 12806: 0.011066652253838823
Position 1637: 0.010822471295124607
Position 6250: 0.010702766043339664
Position 9414: 0.0096459602344664
Position 8249: 0.009003400222083558
Position 84: 0.008700259372819649
Position 8266: 0.00801502770773276
Position 1714: 0.0076796359372261905
Position 4487: 0.007615409957969987
Position 3914: 0.00739906749673628
Position 4457: 0.007042063834944562
Position 6224: 0.007003951722333812
Position 7935: 0.006747712859772316
Position 70: 0.006446837602581954
Position 11642: 0.0062873001310645125
Position 9429: 0.006042373024597101
Position 2240: 0.005728308363465595
Position 7915: 0.004381958142890617
Position 2067: 0.0043632376663269145
Position 2236: 0.004312963388130782
Position 5366: 0.004152005983350925
Position 12485: 0.004050479459637387
Position 1622: 0.0037960015780086984
Position 6868: 0.0036560480094860967
Position 2268: 0.0035670670067211047
Position 4628: 0.003457141435844213
Position 5016: 0.0034301412288287258
Position 16239: 0.0030566365501054375
Position 11872: 0.0029938236313935608
Position 2867: 0.002741395662211099
Position 11451: 0.00265858976743799
Position 8123: 0.002589597659373614
Position 6267: 0.0024029806631112507
Position 4193: 0.002388705698675868
Position 7920: 0.0023850612461472375
Position 747: 0.0023697335558588847
Position 11395: 0.002352459046577772
Position 4465: 0.0020364626337829026
Position 4389: 0.0020242006260329567
Position 5068: 0.0020088156131848932
Position 556: 0.0018974029402575717
Position 365: 0.0018648677502060731
Position 3580: 0.001796715449355864
Position 2485: 0.0015966359459809564
Position 4022: 0.0015748198122025846
Position 826: 0.0014844086500184542
Position 3617: 0.0014316351338352516
Position 5361: 0.0013927822030561125
Position 5392: 0.0013068519943513599
Position 6219: 0.0012797743228918398
Position 5323: 0.001216073329156045
Position 3997: 0.0010940207142589315
