Gene = Ahctf1
index = 103
Annotated 5SS: [  328  4470  8004 10038 11335 13382 14032 15492 16713 16986 17611 18673
 19591 20734 22038 22825 24077 25981 26178 27673 28349 32882 33092 34372
 34692 35386 37803 40211 41136 43419 45746 48232 51370 55124 56501]
Annotated 3SS: [ 4341  7749  9856 11126 13264 13946 15340 16579 16803 17548 18543 19499
 20643 21896 22719 23982 25856 26120 27525 28160 32736 32959 34220 34540
 35277 37609 40006 40717 43318 45650 48025 49607 54989 56423 57151]
SMsplice 5SS: [  328  4470 10038 11335 14032 15492 16713 16986 19591 22038 22825 24077
 25981 28349 32882 33092 34372 34692 37803 40211 40942 43419 45746 49992
 51045 56501]
SMsplice 3SS: [ 4341  9856 11126 13946 15340 16579 16803 19499 21896 22719 23982 25856
 28160 32736 32959 34220 34540 37609 40077 40717 43318 45650 49833 50911
 56423 58026]
top_k =  1000
Partition function (log Z): 33.96294578257024

Sorted 5' Splice Sites (High to Low Probability):
Position 4470: 0.9941966260211333
Position 24077: 0.9860026629896238
Position 16713: 0.9849653514312031
Position 19591: 0.9699640521019908
Position 28349: 0.9652432019505399
Position 11335: 0.954575691337756
Position 32882: 0.9534662384313161
Position 25981: 0.9509688596450422
Position 10038: 0.9414916621493614
Position 16986: 0.9388727795304238
Position 51045: 0.9236393651373047
Position 34372: 0.8982350205866818
Position 33092: 0.8939883275367779
Position 40211: 0.8781809873209517
Position 56501: 0.8606037142423183
Position 22825: 0.8525277134968827
Position 15492: 0.8262224155427007
Position 14032: 0.8217618676089272
Position 45746: 0.7864174379699744
Position 34692: 0.7392176513718058
Position 37803: 0.7067526193079117
Position 22038: 0.6696521082706265
Position 328: 0.6678771961387402
Position 43419: 0.6650223875104371
Position 58564: 0.573522141677335
Position 40942: 0.549215841865968
Position 8004: 0.5106307119971242
Position 49992: 0.4738831887776821
Position 55124: 0.46861409930797143
Position 13382: 0.4618300571093289
Position 18673: 0.4432761938313205
Position 27673: 0.4265768033114178
Position 58354: 0.3931956854163459
Position 35436: 0.38691437446219995
Position 50512: 0.3688234291927638
Position 26864: 0.35699618071856093
Position 48169: 0.35324964764497424
Position 22454: 0.34585134162827896
Position 46133: 0.3116009107943904
Position 28883: 0.2872315440493386
Position 714: 0.2835263596467399
Position 6623: 0.2736462237430573
Position 17611: 0.2707369307541402
Position 50101: 0.25230121505101893
Position 28627: 0.23274361578685387
Position 11659: 0.20777282695218025
Position 48232: 0.20733771273550322
Position 41136: 0.20016047960539377
Position 35386: 0.19304087804678294
Position 27426: 0.18779586530966116
Position 16428: 0.1874360517234697
Position 50006: 0.18328738075734222
Position 17674: 0.17751273587535235
Position 24307: 0.16648430706589437
Position 40998: 0.16403664990974018
Position 26800: 0.1637532492655159
Position 13714: 0.1617908476282279
Position 5877: 0.14848518446702483
Position 27420: 0.12920103339551148
Position 34645: 0.12670129233839936
Position 9198: 0.12437594355287754
Position 49679: 0.09966965492762078
Position 58287: 0.09815251756686681
Position 20734: 0.09534859994456385
Position 27869: 0.09482906115313984
Position 8413: 0.09309998250199288
Position 47278: 0.08380775639548531
Position 20498: 0.08129544938894039
Position 3629: 0.0793346613823247
Position 57788: 0.0774548147789383
Position 1079: 0.07311083561470902
Position 98: 0.06764044042949316
Position 26789: 0.06725394145393994
Position 46637: 0.06623006161403348
Position 31164: 0.05752201930286165
Position 43443: 0.057182950990334484
Position 26805: 0.043848598811386426
