Gene = AC150683.1
index = 84
Annotated 5SS: [  859  8246 12410 15015 18048 19499 23362 27816 29371]
Annotated 3SS: [ 8134 12320 14950 17908 19368 23173 27732 29301 36530]
SMsplice 5SS: [  184 18048 19499 23362 23565 27816 29214 29371]
SMsplice 3SS: [17908 19368 23173 23489 27732 29092 29301 36530]
top_k =  1000
Partition function (log Z): -26.80567328876877

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.8189470508051754
Position 1217: 0.6984508323626599
Position 859: 0.12211119799684962
Position 2355: 0.0692919493694054
Position 8171: 0.06361202277500011
Position 9355: 0.061556714737465865
Position 836: 0.058561312270075536
Position 8246: 0.049025367463605064
Position 1922: 0.040111653787173254
Position 797: 0.028638157746267122
Position 679: 0.028576883237588016
Position 290: 0.023164719295635045
Position 5680: 0.0155029700175071
Position 5034: 0.015169623443846694
Position 3615: 0.010827128600051085
Position 68: 0.009991693234030902
Position 280: 0.008764798220184557
Position 5085: 0.007117680537653702
Position 3270: 0.006404861027509249
Position 741: 0.006058709023422631
Position 2558: 0.002889982140670678
Position 494: 0.002116537244893711
Position 515: 0.002089305292942601
Position 4743: 0.00197013242265167
Position 590: 0.0018894593993362028
Position 238: 0.0015214374040877527
Position 536: 0.0014168888038968252
Position 373: 0.0012242445062878211
Position 912: 0.0009699593304136741
Position 2534: 0.0009422592097630573
Position 626: 0.0008995723434445517
Position 303: 0.0008927912633537787
Position 473: 0.0008394499025139737
Position 336: 0.0008020010038677978
Position 2615: 0.000784572721995993
Position 499: 0.0007436930512622531
Position 520: 0.0007322041743135275
Position 270: 0.0006644133406337346
Position 541: 0.0004615505976881091
Position 2861: 0.0004032817242318117
Position 294: 0.0003767798721794386
Position 959: 0.0003570699906972757
Position 195: 0.0003569233611501825
Position 352: 0.0003193971397508669
Position 892: 0.00029823652716253564
Position 452: 0.0002940507211200385
Position 2610: 0.0002616718981115698
Position 431: 0.00023829224624425917
Position 410: 0.00019790347918220643
Position 2840: 0.00019341054038235966
Position 1857: 0.00018358077039471788
Position 367: 0.00015728075816179836
Position 737: 0.000143603131378887
Position 820: 0.00011970603552190624
Position 878: 0.00011900361129321121
Position 981: 0.00011596203657658517
Position 1366: 0.00011125695189213682
Position 34: 0.00010224434290025044
Position 1006: 9.295299953672539e-05
Position 1812: 6.181703383828238e-05
Position 346: 6.116343615666078e-05
Position 828: 5.707741775362684e-05
Position 1430: 5.084756712063516e-05
Position 557: 1.943872762808404e-05
Position 562: 1.9244251444944097e-05
Position 2108: 1.708621981568669e-05
Position 389: 1.6653494240808996e-05
Position 130: 1.4060669486595279e-05
Position 1066: 1.381956197371131e-05
Position 1362: 1.2903613555511991e-05
Position 1522: 9.945675377420248e-06
Position 205: 9.8942248674041e-06
Position 1479: 9.22111614193047e-06
Position 3097: 8.666768579106003e-06
Position 1445: 6.914404603848646e-06
Position 578: 6.90856163661563e-06
Position 583: 5.654849681679235e-06
Position 788: 3.4736014879895196e-06
Position 1153: 2.9344212192978234e-06
Position 1203: 1.8571748747588489e-06
Position 707: 1.3119341556521953e-06
Position 2540: 1.276384471578893e-06
Position 2570: 1.1893230487459126e-06
Position 1442: 1.0149197737137833e-06
Position 1427: 9.706276840454504e-07
Position 2574: 9.558783293927892e-07
Position 1482: 8.617334418377068e-07
Position 2401: 5.354048458095484e-07
Position 1128: 1.5016777124009382e-08
Position 1231: 4.158316727306934e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1114: 0.44120261042834513
Position 9436: 0.16353935157909852
Position 946: 0.12471767820080543
Position 11876: 0.0828196125212147
Position 5204: 0.08083025397138863
Position 8134: 0.07089117474890926
Position 662: 0.06789672796294127
Position 10975: 0.06485855913290829
Position 9062: 0.0630359153029566
Position 14950: 0.06254795139133196
Position 1161: 0.057677353236970284
Position 5599: 0.056644015217704895
Position 8092: 0.054934208798779575
Position 7888: 0.05313032324424431
Position 1710: 0.05197364462490527
Position 2283: 0.050113898076201924
Position 9222: 0.04368403429270227
Position 5524: 0.03995072867737664
Position 4941: 0.0391212698544421
Position 730: 0.035387142779895714
Position 1037: 0.03511289034892058
Position 1346: 0.034009830193235606
Position 778: 0.03348259771259709
Position 10790: 0.031027104514459256
Position 5475: 0.023482171862326293
Position 6282: 0.021721303004335522
Position 717: 0.01974264801390824
Position 2492: 0.019443098457739682
Position 6477: 0.018855048655314413
Position 2825: 0.0170007295893977
Position 10536: 0.016666307935910098
Position 2280: 0.015056427750092164
Position 7961: 0.013095754321797973
Position 7329: 0.01289642222951646
Position 4316: 0.010666617184511949
Position 3557: 0.010570685083282799
Position 3215: 0.008220876091826536
Position 5559: 0.008212984676795378
Position 858: 0.007013500557515129
Position 1833: 0.006879424813923337
Position 5443: 0.006255042596430284
Position 4524: 0.0059736102978932325
Position 1390: 0.005059365541022643
Position 7919: 0.004846467560606319
Position 2975: 0.004397082658800107
Position 2244: 0.004326514071484688
Position 1116: 0.0040023616515897625
Position 2533: 0.003936918004293813
Position 6762: 0.0037566376525723943
Position 7362: 0.003605492650224731
Position 1111: 0.003048686513349935
Position 1915: 0.0029159901084662397
Position 2159: 0.0026812030837886905
Position 3343: 0.002489222648870373
Position 3024: 0.002373636479189646
Position 1782: 0.0021816811104137922
Position 1118: 0.00186465444717743
Position 2775: 0.0018407276333074019
Position 4946: 0.0016931562513552432
Position 1268: 0.001626018180028755
Position 5350: 0.00152699156119222
Position 8636: 0.0015151447609714312
Position 3156: 0.0014924062378512794
Position 5914: 0.0014324130273995947
Position 2334: 0.0014209975859231037
