Gene = Prc1
index = 849
Annotated 5SS: [  142  5984  6710 10145 10402 11618 12073 13246 15039 16438 16731 17878
 18759]
Annotated 3SS: [ 5850  6586  9910 10230 11467 11924 13108 14942 16290 16619 17766 18581
 20663]
SMsplice 5SS: [  142  5984 10402 11618 12073 13246 15039 16438 16731 17878 18682]
SMsplice 3SS: [ 5850 10230 11467 11924 13108 14942 16290 16619 17766 18581 20663]
top_k =  1000
Partition function (log Z): 8.524597705070793

Sorted 5' Splice Sites (High to Low Probability):
Position 10402: 0.9832021867599631
Position 16438: 0.9627849386116861
Position 142: 0.9325510927111406
Position 5984: 0.8925767812737327
Position 11618: 0.8792351282645923
Position 13246: 0.8685053174601545
Position 12073: 0.8377244970829913
Position 16731: 0.7871858088593154
Position 17878: 0.7860885612657175
Position 15039: 0.6986120394558858
Position 18682: 0.6304476109471794
Position 6710: 0.41740460808271085
Position 7025: 0.40461900064603906
Position 8043: 0.3261176994764551
Position 8280: 0.22964540333688188
Position 18759: 0.19443680029987176
Position 5773: 0.17361453993217602
Position 6684: 0.16355661923468526
Position 1647: 0.1622814450620196
Position 2880: 0.13512117706011845
Position 9322: 0.13112997949871705
Position 768: 0.13065967328232672
Position 8070: 0.12184429475159289
Position 18999: 0.10928021913211833
Position 5391: 0.10544818834526451
Position 9372: 0.10274012693530053
Position 12165: 0.10188810822451128
Position 10050: 0.08006255554953481
Position 16722: 0.05820446470572879
Position 14437: 0.05494950934987017
Position 3625: 0.050859739769501824
Position 19944: 0.049729275273337245
Position 9187: 0.043099520850823116
Position 19299: 0.040211500435838494
Position 20883: 0.03932536624115032
Position 6959: 0.03857179160365073
Position 17586: 0.03854607816907057
Position 177: 0.03840460313312956
Position 18435: 0.03152899637339774
Position 9539: 0.03135525900511841
Position 19119: 0.028649965212868465
Position 1684: 0.027719203040581824
Position 11641: 0.027705753375075682
Position 20439: 0.024856493257348938
Position 7716: 0.02420440482136028
Position 17538: 0.02177531850726727
Position 6715: 0.0207895919156506
Position 1467: 0.017717032833121812
Position 14251: 0.01758620876550494
Position 17558: 0.016389493688572492
Position 8289: 0.015843943802776657
Position 12085: 0.013627376656876716
Position 15613: 0.013424042625662424
Position 14472: 0.012763555538445064
Position 3507: 0.01196023246164359
Position 6695: 0.009976548584308211
Position 195: 0.009094677024641047
Position 387: 0.008614987555771506
Position 9811: 0.008171576820705006
Position 20749: 0.007963388648138763
Position 19798: 0.007695908297003419
Position 18686: 0.0071305262601755615
Position 1460: 0.006528002810150313
Position 7598: 0.006437958496966135
Position 13410: 0.0064088727790012874
Position 9031: 0.005895338834975814
Position 17063: 0.004776243780555649
Position 16377: 0.004627701200441724
Position 14540: 0.004571929450317275
Position 9351: 0.004420730165844227
Position 10330: 0.004361145247028033
Position 11979: 0.0042899025280966245
Position 44: 0.003735706633575041
Position 15959: 0.0033146076295478234
Position 20856: 0.003263994164973633
Position 15051: 0.003153811986568321
Position 984: 0.003129065558936265
Position 18901: 0.003116407543220631
Position 12118: 0.003008747964036024
Position 6011: 0.002583525825864424
Position 2700: 0.002580334276837933
Position 16167: 0.002515837504587598
Position 20381: 0.002490853108956512
Position 13158: 0.002149527435643907
Position 441: 0.0020455559045121276
Position 1690: 0.0019638274898675675
Position 344: 0.0018337282212317165
Position 6672: 0.0016907507279690598
Position 447: 0.0016558485218319985
Position 21437: 0.001589493059418049
Position 11375: 0.001384051569651824
Position 15623: 0.0013457191682994737
Position 15842: 0.0013130033150775494
Position 10676: 0.0012248532715746835
Position 1045: 0.0011226742612418985
Position 8622: 0.0011032369308559748
Position 3124: 0.0010597145379933146
Position 5963: 0.0010404604396350866
Position 3821: 0.0010243489542669493
Position 10062: 0.0009804714947772373
Position 9231: 0.0009751760189706301
Position 92: 0.0009615460038256478
Position 1484: 0.0009443988081968893
Position 188: 0.0009095645504438925
Position 4934: 0.0008843772586174357
Position 1437: 0.000870255208999054
Position 12252: 0.0007977883954770524
Position 18728: 0.0006527057825430972
Position 3515: 0.0006143272118976022
Position 9727: 0.0005741261687151883
Position 1374: 0.0005617110612869907
Position 11836: 0.0005094961592387573
Position 13005: 0.0004966890560910243
Position 99: 0.00046376480568688925
Position 148: 0.00045429429014178473
Position 76: 0.00044963138211767206
Position 18235: 0.0004416731221653514
Position 17929: 0.00042586770772728657
Position 1774: 0.00041501865306482576
Position 7881: 0.00041153809573096236
Position 12986: 0.00041095510103540304
Position 5000: 0.0003783840163827804
