Gene = Il7
index = 576
Annotated 5SS: [  557  9697 36554 37730]
Annotated 3SS: [ 9562 36472 37597 39779]
SMsplice 5SS: [  207 27103 36554 37730 40015]
SMsplice 3SS: [26950 36472 37597 39779 41189]
top_k =  1000
Partition function (log Z): -28.597653128223783

Sorted 5' Splice Sites (High to Low Probability):
Position 207: 0.7132845383726623
Position 5916: 0.5159090264509314
Position 1662: 0.4200378478823458
Position 1125: 0.326247329157961
Position 1097: 0.29402707779931025
Position 3110: 0.2706307943417055
Position 557: 0.23089048026901635
Position 3645: 0.19716302492937796
Position 11586: 0.08623966875779296
Position 1913: 0.06542494786368491
Position 7903: 0.05982710236473561
Position 396: 0.05179908800325009
Position 6510: 0.04560171548410943
Position 487: 0.04556886773795632
Position 584: 0.0391305794534221
Position 9697: 0.03813094354560694
Position 9653: 0.030818655280619046
Position 4169: 0.019038888278846807
Position 99: 0.018787650419131215
Position 10298: 0.01421262339552098
Position 6065: 0.013718094084572915
Position 348: 0.013626098618050886
Position 5204: 0.013452870018944709
Position 6759: 0.009731415771391517
Position 574: 0.00903670667867598
Position 588: 0.007446886069730994
Position 229: 0.00718263373373225
Position 2501: 0.006163886307376429
Position 4294: 0.0052067464659449
Position 437: 0.004815564009057994
Position 1683: 0.004718621592748345
Position 7309: 0.002670786870712008
Position 452: 0.0026466177017366453
Position 5111: 0.0025281483639728506
Position 881: 0.0022562631037955317
Position 5212: 0.002134690119925348
Position 3115: 0.002073017591599653
Position 4547: 0.0019689595870155696
Position 281: 0.0017541579230070266
Position 2838: 0.0015254498794659728
Position 713: 0.001448513464121632
Position 392: 0.0013219758492492536
Position 1455: 0.00129221623977941
Position 4235: 0.0009704959938471014
Position 5238: 0.0009015338659934722
Position 1233: 0.0007586154192099421
Position 628: 0.0007497135777316592
Position 201: 0.0007316728412739069
Position 5156: 0.0007309030058003059
Position 268: 0.000525167672326954
Position 1299: 0.00040079143216213714
Position 1388: 0.00037920128445518225
Position 878: 0.0003401726402093416
Position 54: 0.00030044992239633666
Position 1416: 0.00026145340012012554
Position 1806: 0.0002480171822093661
Position 1396: 0.0002379980928695437
Position 474: 0.00023451231929768183
Position 316: 0.00022359079995386573
Position 1154: 0.00021799649873366098
Position 465: 0.00018137919186576125
Position 655: 0.0001561708296584832
Position 914: 0.00015282283527751067
