Gene = Ibtk
index = 555
Annotated 5SS: [  204  5960 11867 14360 16704 18251 20659 20929 22725 25288 27060 28591
 29472 30322 30440 30974 31784 34036 35147 35738 38959 41311 42891 45684
 46320 52216 58641 59126]
Annotated 3SS: [ 5274 11769 14234 16592 18079 20540 20747 22600 25109 26881 27987 29384
 30238 30401 30876 31681 33917 35085 35615 38845 41161 42729 45590 46175
 52068 58568 58992 60819]
SMsplice 5SS: [  204  5960 11867 14360 16704 18251 20659 22725 25288 29472 30974 31784
 34036 35738 38959 41311 42891 45684 46320 52216 59126]
SMsplice 3SS: [ 5754 11769 14234 16592 18079 20540 22600 25109 29384 30876 31681 33917
 35615 38845 41161 42729 45590 46175 52068 59030 60819]
top_k =  1000
Partition function (log Z): 25.47277928712456

Sorted 5' Splice Sites (High to Low Probability):
Position 52216: 0.9981903870674409
Position 38959: 0.9918195103710556
Position 14360: 0.9915463427632456
Position 59126: 0.988283412585424
Position 42891: 0.9744336540291874
Position 31784: 0.9565177529866169
Position 20659: 0.9453475755540837
Position 29472: 0.9409612737413545
Position 25288: 0.9175925701193647
Position 30974: 0.9147987895560071
Position 41311: 0.8721037873905737
Position 22725: 0.8563275612293957
Position 46320: 0.8464691015888232
Position 5960: 0.8409586930939207
Position 18251: 0.82253313669272
Position 11867: 0.7471955409091907
Position 204: 0.712644357333037
Position 35738: 0.7059168718376527
Position 34036: 0.7041920663818616
Position 45684: 0.6753599848216353
Position 16704: 0.5849005809883896
Position 30440: 0.5782604603980682
Position 27060: 0.5664985833392955
Position 55197: 0.5368377799492504
Position 35147: 0.4634142887613587
Position 20929: 0.37637123781682896
Position 43936: 0.376352648196856
Position 19380: 0.33356997547078404
Position 60338: 0.33051210756366506
Position 41683: 0.3178037973756376
Position 58641: 0.309447207141656
Position 58780: 0.27571626837201324
Position 30322: 0.2250871790381356
Position 27017: 0.18965992263050144
Position 26714: 0.14418706153080083
Position 16673: 0.12327643928472946
Position 36472: 0.12183776577221792
Position 807: 0.11111049193521123
Position 41305: 0.10413778107945057
Position 20837: 0.09850762130365492
Position 31223: 0.09768684601211225
Position 31572: 0.09210351583790163
Position 12204: 0.08836248206495408
Position 36092: 0.08355779328707233
Position 18738: 0.0831287683765746
Position 122: 0.08215907087190173
Position 14535: 0.0700823294704563
Position 7236: 0.06980210605138602
Position 803: 0.06778839927022658
Position 20847: 0.06555918759658087
Position 31398: 0.061441579479444924
Position 29762: 0.05812456538901652
Position 26218: 0.05549244765243891
Position 45280: 0.055306916324455675
Position 23810: 0.0551420896822892
Position 46809: 0.05510745841241089
Position 35697: 0.0547892833094366
Position 14645: 0.05264262697300686
Position 33016: 0.05121018869184706
Position 16728: 0.050863941065529585
Position 11900: 0.04817222518118501
Position 34748: 0.04706708029312925
Position 24941: 0.04666836013753896
Position 37953: 0.044927574746778505
Position 59869: 0.04371021798676062
Position 14143: 0.04333254293474472
Position 15485: 0.04292904954986216
Position 14669: 0.0415015046818871
Position 40539: 0.03929729514911497
Position 32910: 0.038587537760962395
Position 16778: 0.03679431429688299
Position 31122: 0.03649444699760746
Position 7842: 0.03628326182259542
Position 46875: 0.03532711538554293
Position 35369: 0.03498854822200965
Position 25173: 0.032891438356397865
Position 25339: 0.03279452509167344
Position 24943: 0.03230716306573781
Position 3017: 0.030230218546721498
Position 19522: 0.029732717127400426
Position 2755: 0.02845162448292044
Position 36283: 0.028163031331140266
Position 20428: 0.02766510714304109
Position 13024: 0.027216566272270634
Position 5755: 0.027154788638399405
Position 31071: 0.027096844817447587
Position 39942: 0.02557366981187852
Position 41757: 0.025305071000934633
Position 35212: 0.02483174097298205
Position 17988: 0.02455081226784184
Position 24375: 0.024130785170999015
Position 32879: 0.02399681262847247
Position 21560: 0.023315130773248906
Position 29924: 0.023282958464506256
Position 47162: 0.02310404731290685
Position 37886: 0.022669339624023545
Position 20453: 0.022326637857218095
Position 45688: 0.021453857501230446
Position 22882: 0.020131519357933936
Position 31988: 0.019492587341916768
Position 26616: 0.01846131132916629
Position 22684: 0.018080517201301105
Position 12638: 0.0172886762914818
Position 30447: 0.017286480994664902
Position 4884: 0.01727223090543964
Position 4938: 0.016696056573900418
Position 4950: 0.014940047494019459
Position 20066: 0.01437530495614867
Position 17330: 0.014313281050118422
Position 13865: 0.01399461100814021
Position 41345: 0.013344699817961502
Position 35974: 0.0124610168796355
Position 28591: 0.012190388053374173
Position 60630: 0.012067748754378006
Position 5350: 0.011724592003301783
Position 6251: 0.011691805574846887
Position 30100: 0.011611109679875784
Position 23364: 0.011578531283219447
Position 20853: 0.01154655860289172
Position 35181: 0.01087573416597607
Position 46943: 0.010667860747621818
Position 29787: 0.010310481244548838
Position 28082: 0.010108343773857721
Position 17394: 0.009791822729843405
Position 47859: 0.009778715678451235
Position 47993: 0.009577104208781393
Position 56850: 0.009424918263834226
Position 47934: 0.00923787932371983
Position 28094: 0.009215554108021343
Position 32009: 0.00883699682756611
Position 18480: 0.008042853771412995
Position 28365: 0.007966817261366431
Position 41536: 0.007752347501838427
Position 550: 0.00769766879919342
Position 15054: 0.00756408489411005
Position 592: 0.0074731985353519445
Position 22057: 0.007472491920374174
Position 29495: 0.007442000956930439
Position 12684: 0.007342272845946417
Position 59605: 0.007332134894813161
Position 34848: 0.0072170018786332545
Position 36478: 0.007002213389186143
Position 17674: 0.0068577968072988695
Position 35848: 0.006739311776231113
Position 22445: 0.006675754397810953
Position 31998: 0.006639720844467295
Position 12166: 0.0065688811761427214
Position 32988: 0.0065631050482924
Position 50631: 0.006478209445169624
Position 24619: 0.006325616946576386
Position 14530: 0.006183103736642467
Position 33605: 0.0060535387513608666
Position 30019: 0.006039099762047958
Position 54785: 0.006032130387731886
Position 26754: 0.005890447812158825
Position 50307: 0.005757070855805813
Position 53611: 0.005604203368631143
Position 46886: 0.005434231544264786
Position 425: 0.005397309498726266
Position 20712: 0.005365346115007652
Position 44268: 0.005342926535635912
Position 29850: 0.005246147687709832
Position 58645: 0.005166157249014104
Position 43449: 0.0050898620649371465
Position 28291: 0.005064855016900262
Position 59839: 0.0050080064778722025
Position 4057: 0.004956684926362331
Position 40687: 0.004771092751665567
Position 4911: 0.004745993515250118
Position 12677: 0.004716033903308974
Position 32842: 0.004697715745359146
Position 434: 0.004494404480764228
Position 61183: 0.004468979413205195
Position 40550: 0.004417943451767519
Position 38154: 0.004310314871036814
Position 41705: 0.004291917874758308
Position 5616: 0.0042483189843980545
Position 24089: 0.004214424992142221
Position 26995: 0.004148331083155807
Position 3242: 0.00410098104221721
Position 16910: 0.0040011147446722675
Position 738: 0.003989799345474572
Position 224: 0.0039593998024752995
Position 43469: 0.003948345278954425
Position 51447: 0.003947903656407485
Position 16732: 0.003917960639618714
Position 4710: 0.0037944558816386375
Position 41635: 0.003742596934159911
Position 4245: 0.0035927839052462313
Position 30556: 0.0035448132723364893
Position 30670: 0.0032992750410553075
Position 29960: 0.0032804528505371946
Position 31092: 0.0031697680182922153
Position 46893: 0.0031404110337423727
Position 24911: 0.003135289931468571
Position 90: 0.0030334881394364984
Position 6233: 0.0030226014910561833
Position 26707: 0.003019532499458515
Position 46052: 0.00289285788415494
Position 17350: 0.0027798387211447223
Position 7822: 0.002724479138137743
Position 41315: 0.002686542293060956
Position 4225: 0.0024619708298746885
Position 59533: 0.0024562872022515078
Position 45720: 0.0023520991060717983
Position 41598: 0.0022775784961816567
Position 25292: 0.0022459204668931875
Position 24077: 0.002189908404109805
Position 26661: 0.0021525740132166088
Position 9878: 0.002111281518191428
Position 22324: 0.0019993446701710577
Position 39872: 0.0019799149807521992
Position 50183: 0.00197068080719523
Position 16475: 0.0017975832505212161
Position 43878: 0.0016734564158111611
Position 47948: 0.001665282317369
Position 16418: 0.001664627370404369
