Gene = Ccz1
index = 232
Annotated 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16310 16691 21628 22345
 23382 24216]
Annotated 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16247 16578 21593 22226 23222
 24087 26603]
SMsplice 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16691 20314 21628 23382
 24216]
SMsplice 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16578 20194 21498 23222 24087
 26603]
top_k =  1000
Partition function (log Z): 14.485081568052571

Sorted 5' Splice Sites (High to Low Probability):
Position 16691: 0.9553537670205837
Position 5651: 0.9396441408054929
Position 1860: 0.9105297311393501
Position 155: 0.9098224240761941
Position 3823: 0.898917437561236
Position 23382: 0.8978356197801829
Position 21628: 0.884777455727657
Position 24216: 0.8565427200616826
Position 3402: 0.8169737747269399
Position 10811: 0.8051687717673491
Position 2051: 0.7675442101244822
Position 20314: 0.6077241103147659
Position 13477: 0.576186390350992
Position 22475: 0.5494146591832096
Position 22125: 0.35453167642249256
Position 16996: 0.34634418103376907
Position 16310: 0.29569586264399716
Position 22311: 0.27573781934098895
Position 13522: 0.26550263533586743
Position 2233: 0.20170202688739916
Position 10262: 0.18447347230468197
Position 21089: 0.15934044887787419
Position 20082: 0.1405041543206073
Position 10245: 0.13142712355007613
Position 24169: 0.12350073343939223
Position 22345: 0.11092587276865062
Position 5074: 0.09501052397051589
Position 5224: 0.07862381221680217
Position 14463: 0.07698023226306498
Position 21820: 0.07571041183189348
Position 16083: 0.0707167472781492
Position 11943: 0.05725147309831898
Position 22292: 0.05370606269242875
Position 22400: 0.05359707365414651
Position 3745: 0.04862974678040573
Position 345: 0.04737044554300885
Position 13281: 0.04702101974189361
Position 24373: 0.04074785474946376
Position 1090: 0.03720685266405486
Position 23846: 0.03665506918914991
Position 15967: 0.034616934701061544
Position 24992: 0.03445889565705387
Position 232: 0.03425059102154227
Position 22391: 0.033845610394311894
Position 23446: 0.03091667044865958
Position 22121: 0.030424477723407367
Position 14644: 0.028802483282252295
Position 972: 0.023564601795571804
Position 4492: 0.02287320800552184
Position 21706: 0.02130386911392614
Position 14653: 0.020391161598199585
Position 4792: 0.019647787378482873
Position 13024: 0.01699241540455406
Position 5515: 0.014350810882524071
Position 989: 0.014173695367374547
Position 5500: 0.013975566817760719
Position 13061: 0.013866588809849464
Position 16990: 0.013711654061290778
Position 9173: 0.013482898055156968
Position 20446: 0.013108507890398743
Position 24209: 0.012815785132159162
Position 4616: 0.012206190871796238
Position 21870: 0.011843973987533235
Position 2079: 0.011556525784615797
Position 276: 0.011551608669405298
Position 2045: 0.011245967369244454
Position 3407: 0.010938067418744934
Position 14325: 0.01090138719498623
Position 20889: 0.010383704475961578
Position 5025: 0.009337293415721235
Position 16037: 0.008777524918480672
Position 10880: 0.00826896093144191
Position 9404: 0.008072340777311351
Position 21578: 0.007800683996313306
Position 331: 0.007427836068564495
Position 25665: 0.007425279029093207
Position 7365: 0.007335022145805539
Position 24422: 0.007253947816333832
Position 23011: 0.006098207747441863
Position 21824: 0.0059323879415376845
Position 2066: 0.005776169279913822
Position 20891: 0.00557980172449657
Position 24517: 0.005321303425641835
Position 6477: 0.005172286851259125
Position 13028: 0.00515134251796625
Position 10850: 0.005086390918864661
Position 24950: 0.004776466135791973
Position 3372: 0.004688173567618739
Position 26210: 0.004456219937619267
Position 21632: 0.004443110815561559
Position 16660: 0.004234860913212965
Position 17440: 0.0037323185366672476
Position 1017: 0.0036918833161919975
Position 22640: 0.003423603733704878
Position 20926: 0.003363372110873465
Position 629: 0.0032461298282382496
Position 3398: 0.0030046064459322177
Position 23098: 0.0029723626923487834
Position 17006: 0.002966278102216866
Position 23963: 0.0028024726342614765
Position 6525: 0.002450910314936421
Position 24972: 0.0024268227406907066
Position 3355: 0.0023716872098351743
Position 24452: 0.002227739829551075
Position 2636: 0.002120764344983103
Position 4028: 0.0019871240308376313
Position 3041: 0.001980729759758579
Position 25312: 0.0019604778309513364
Position 22688: 0.0019593314564508705
Position 22659: 0.0019280417778637254
Position 3509: 0.0018526062794908269
Position 1648: 0.0018440267152718408
Position 663: 0.0017154692175748807
Position 20991: 0.0016505482316566177
Position 1064: 0.0014541399815470241
Position 4276: 0.0014191833567597989
Position 25325: 0.0013347045638701248
Position 1312: 0.0012222707764841965
Position 3412: 0.0012130341318501135
Position 10258: 0.0011939712200940535
Position 225: 0.0011730147331342228
Position 3888: 0.0011583581382457583
Position 3474: 0.0011500847127977208
Position 2194: 0.0011468919721599091
Position 4648: 0.0010560648464045862
Position 410: 0.0010535893881374243
Position 25021: 0.001046393334371497
Position 2957: 0.000991970533895827
Position 24448: 0.000982012886698273
Position 5251: 0.0009079457417186035
Position 4264: 0.000872263195230035
Position 2298: 0.0008700067304207895
Position 10289: 0.0008368189143259968
Position 5409: 0.0008034977534933764
Position 23223: 0.0007602993735240812
Position 2971: 0.0006944005798631621
Position 4151: 0.0006721905727814204
Position 24173: 0.0006250882241993727
Position 2072: 0.0005978810998784358
Position 4040: 0.000596737650494859
Position 3629: 0.0005893189609155458
Position 3380: 0.0005872583251067722
Position 26039: 0.0005573580555822001
Position 23312: 0.00047788982428684386
Position 2632: 0.00046577792295830723
Position 3677: 0.0003999388368555312
Position 14547: 0.0003909049040098295
Position 1113: 0.00034571319214725995
Position 23649: 0.00033811264600397476
Position 1846: 0.0003272255563016869
Position 66: 0.00032449595938717187
Position 702: 0.0003191642768521167
Position 2145: 0.00030633102677695535
Position 814: 0.00028459602285224405
Position 25025: 0.00026946116082819655
Position 15355: 0.00026856511968352043
Position 3424: 0.0002415466412300108
Position 23369: 0.0002373390461985848
Position 985: 0.00022134639774457743
Position 1381: 0.00022009047513371836
Position 13568: 0.00021376157367693698
Position 22349: 0.00017067906917367208
Position 3694: 0.00016053652199951558
Position 3144: 0.00016015293191811407
Position 24719: 0.00015190205265742712
Position 2267: 0.0001508470576210657
Position 12207: 0.0001489918594189631
Position 1047: 0.0001385475482441914
