Gene = Lor
index = 642
Annotated 5SS: [49]
Annotated 3SS: [1141]
SMsplice 5SS: [49]
SMsplice 3SS: [1141]
top_k =  1000
Partition function (log Z): -8.510802138832348

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.6923808883129523
Position 192: 0.15229545664967686
Position 144: 0.1496938529715738
Position 904: 0.11219682816668113
Position 1057: 0.016027954002234533
Position 501: 0.007597525617632114
Position 111: 0.00404070125777685
Position 298: 0.0027453945233569268
Position 416: 0.0023563343678392164
Position 2622: 0.00229419482551425
Position 1143: 0.0017878920336391773
Position 496: 0.0008880294506933224
Position 619: 0.0008019588833078151
Position 1385: 0.0007729800290431428
Position 1352: 0.0005635325398457707
Position 597: 0.0004677288056482586
Position 757: 0.00039848762987887
Position 912: 0.0003342402467488375
Position 200: 0.0002962078344044726
Position 366: 0.0002457209904479269
Position 40: 0.00023026733450993845
Position 76: 0.0001147403116256194
Position 604: 9.2664674400973e-05
Position 657: 6.972496512882035e-05
Position 1204: 6.692750195560397e-05
Position 151: 6.28954158158803e-05
Position 405: 5.2712623026173844e-05
Position 1047: 5.145455709104163e-05
Position 956: 5.115116004442862e-05
Position 216: 4.979033530113374e-05
Position 722: 4.54001506269151e-05
Position 223: 4.346035700404798e-05
Position 918: 4.2261555837734625e-05
Position 55: 3.556158072731135e-05
Position 239: 3.4167656892510805e-05
Position 972: 2.2842446818625708e-05
Position 780: 2.181911778756806e-05
Position 1337: 2.1305308816811614e-05
Position 53: 2.095539597183785e-05
Position 804: 2.078461399071222e-05
Position 1398: 1.3072989473767669e-05
Position 475: 1.1896170589882685e-05
Position 878: 1.1438710871051798e-05
Position 1274: 1.0881532546195408e-05
Position 2627: 1.0288889852253795e-05
Position 789: 7.789745889799272e-06
Position 543: 1.3847835913756502e-06
Position 218: 7.354626480679526e-07
Position 189: 7.351708856125363e-07
Position 582: 6.661076673492914e-07
Position 85: 6.617828112217497e-07
Position 92: 5.753222754086921e-07
Position 320: 1.1201487046862494e-07
Position 71: 1.0522394317888785e-07
Position 610: 2.9040006335415028e-08
Position 876: 7.776746000279745e-09
Position 940: 4.957910556050984e-09
Position 626: 1.4627259784323698e-09
Position 670: 7.455901723272422e-10
Position 665: 7.262305849832906e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.8149239131061898
Position 645: 0.1305153579522715
Position 143: 0.038692255317825684
Position 235: 0.02185831564132032
Position 837: 0.017799592812490463
Position 1237: 0.010741807763876636
Position 601: 0.009025787472115541
Position 709: 0.006883065182483044
Position 2471: 0.005770374913596818
Position 1164: 0.005593830963829948
Position 363: 0.004759518066173528
Position 2793: 0.004543213365435761
Position 1091: 0.004313185205535929
Position 940: 0.003817816285978174
Position 2351: 0.0035758010799035855
Position 2435: 0.0032510963208377246
Position 996: 0.003232088200993225
Position 2265: 0.003120883667513278
Position 320: 0.0030923358488966135
Position 2135: 0.0026987142646129254
Position 2835: 0.0026548154871734245
Position 649: 0.0025780049437281356
Position 1361: 0.002142514476702259
Position 2586: 0.0021013538558377425
Position 2262: 0.0019414571864059124
