Gene = Spata17
index = 1004
Annotated 5SS: [   296  21540  22527  32246  41091  75093  98203 102988 117689 167059]
Annotated 3SS: [ 21449  22444  32194  40986  74968  97995 102838 117552 166975 170587]
SMsplice 5SS: [   296  21540  34527  41091  43622  75093  75880  98203 102988 107905
 117689 138818 151252 167059]
SMsplice 3SS: [ 21449  34180  40986  43288  74968  75785  97995 102838 107771 117552
 138683 151162 166975 170587]
top_k =  1000
Partition function (log Z): -99.27821695502017

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 0.998031793346762
Position 21540: 0.5447856023049829
Position 22527: 0.1432592760892625
Position 18300: 0.08875672725989528
Position 14779: 0.036096629941577904
Position 10698: 0.03170136842274751
Position 10705: 0.0192218478562376
Position 2359: 0.015170452952098287
Position 5927: 0.013464915401827916
Position 10818: 0.013204134104295193
Position 3584: 0.01208014906242167
Position 14869: 0.011128426187905598
Position 8275: 0.00999064983523582
Position 2395: 0.008292505340420604
Position 7877: 0.0043439418446175925
Position 9034: 0.004327107165883562
Position 1634: 0.003697798446016825
Position 15629: 0.0024978890633609316
Position 11653: 0.002199538000523989
Position 12657: 0.0019158104404906682
Position 2907: 0.0016740093020565948
Position 573: 0.001617546626613992
Position 4443: 0.0009738031529883079
Position 6782: 0.0009698590414668905
Position 7396: 0.0009118877221512658
Position 2289: 0.000844480252111154
Position 10222: 0.0007901639219773639
Position 6997: 0.0007559678050144239
Position 2392: 0.0007147188726518892
Position 274: 0.0006763637068399812
Position 6533: 0.0005453026764687644
Position 5049: 0.0005390425524830331
Position 7008: 0.000363075955012604
Position 2232: 0.00030336924083073627
Position 1920: 0.00028316881088880417
Position 6980: 0.000218002350923554
Position 6976: 0.0002137796898648878
Position 3074: 5.4115534125278125e-05
Position 2302: 5.0112011021656526e-05
Position 917: 3.851415278382008e-05
Position 6426: 2.0922864519966148e-05
Position 5878: 1.921982746267421e-05
Position 3474: 1.8660256168600042e-05
Position 205: 1.530272855994128e-05
Position 155: 1.4968685757330818e-05
Position 922: 9.529903402760919e-06
Position 1097: 9.48505221958205e-06
Position 6459: 9.475659645444455e-06
Position 278: 6.778241291932858e-06
Position 779: 6.082510602586346e-06
Position 737: 5.222440276970987e-06
Position 83: 4.387741259201263e-06
Position 102: 4.123854747034977e-06
Position 300: 3.2176781068311237e-06
Position 4040: 3.1100189686316656e-06
Position 1244: 2.92930023679492e-06
Position 193: 2.5389855311402995e-06
Position 3002: 2.448928618331594e-06
Position 69: 1.7992621647116252e-06
Position 883: 1.1862904802455635e-06
Position 1741: 9.282641935587321e-07
Position 2377: 8.556565859984043e-07
Position 1655: 8.51757177514264e-07
Position 2275: 7.9731732183563e-07
Position 5835: 6.02643450653249e-07
Position 6548: 5.777777927765523e-07
Position 4550: 5.38302956021462e-07
Position 164: 3.492428828197351e-07
Position 1049: 2.217720236402675e-07
Position 1103: 2.135774246971422e-07
Position 128: 1.7134028127202978e-07
Position 74: 1.6927370052572586e-07
Position 107: 1.6098434281051818e-07
Position 59: 1.4546584672233944e-07
Position 866: 9.442394705235163e-08
Position 334: 8.353891094745383e-08
Position 315: 8.019273209555625e-08
Position 536: 5.664382331398831e-08
Position 2399: 4.0430879060283154e-08
Position 635: 3.9180130365861944e-08
Position 1571: 3.6773510469765086e-08
Position 1553: 3.100388749223762e-08
Position 1589: 2.584696049477023e-08
Position 81: 8.177687812253854e-09
Position 174: 5.422137275285992e-09
Position 148: 3.732742081579778e-09
Position 303: 3.072675059731735e-09
Position 465: 2.9905285152139156e-09
Position 218: 2.6060846488564786e-09
Position 408: 2.133898444231677e-09
Position 442: 1.8938370804702393e-09
Position 327: 1.5590166311326478e-09
Position 476: 8.891266605039004e-10
Position 652: 5.732024668439125e-10
Position 577: 4.3537419780701103e-10
Position 662: 2.421431593093728e-10
Position 716: 7.657248852853826e-11
Position 657: 7.230919962559019e-11
Position 582: 6.771010473524459e-11
Position 760: 5.921766578413857e-11
Position 888: 4.8931511256393794e-11
Position 711: 4.363562560683513e-11
Position 741: 3.464330498395596e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 21467: 0.36437983337100527
Position 21449: 0.3444363187367286
Position 22444: 0.23215891841205785
Position 21746: 0.21170834251270948
Position 22645: 0.1432592760892625
Position 16508: 0.13121983530460715
Position 14705: 0.10591837878827047
Position 23273: 0.10091834138021852
Position 18113: 0.0982395089414813
Position 10586: 0.07884567901507197
Position 2188: 0.020316825685727336
Position 18377: 0.01598712692131626
Position 5793: 0.013949959026653535
Position 3403: 0.011952574256928136
Position 8091: 0.010234912685796755
Position 15549: 0.009288665707055662
Position 10747: 0.006686498414853189
Position 8154: 0.006234834504864971
Position 6700: 0.005825282571552137
Position 9800: 0.005014105577376194
Position 8876: 0.004739177888620951
Position 15726: 0.0030524643304862507
Position 7700: 0.002905987072715365
Position 1490: 0.002496276930174097
Position 13002: 0.002316525318912779
Position 13309: 0.001886217814444352
Position 13047: 0.0017266103307030892
Position 11559: 0.0017138692662267592
Position 8373: 0.0014819922289799011
Position 2144: 0.00147506226714175
Position 12473: 0.0014498880463437586
Position 1535: 0.001402174350655578
Position 2839: 0.0013687140750445377
Position 15240: 0.001362287296960429
Position 12361: 0.0013532236686101143
Position 10961: 0.0010628946668265258
Position 11576: 0.0010163064754463017
Position 8924: 0.0009532673605185449
Position 11602: 0.0009499056511076164
Position 14492: 0.0009337375723628094
Position 14065: 0.0008884736210505564
Position 7564: 0.0008821113466879319
Position 2122: 0.0008369453055900292
Position 4291: 0.000798026967981052
Position 2236: 0.0007775067750229117
Position 7289: 0.0007730269581646339
Position 2125: 0.0007449494407315389
Position 11195: 0.0006971429213846876
Position 14088: 0.0006886646683141481
Position 7639: 0.0006816545018194117
Position 13776: 0.0006713705227235139
Position 2267: 0.0006528425226523459
Position 3779: 0.00046506817728392714
Position 6350: 0.00046038695037993373
Position 2793: 0.00045428427734250644
Position 13599: 0.0004445648520761771
Position 9688: 0.00038408081950104875
Position 7978: 0.000348553402298785
Position 8038: 0.00034309796130800894
Position 4124: 0.00034258336163922094
Position 5652: 0.0003393156992045349
Position 4932: 0.00033668922653878343
Position 13006: 0.00030940434501127394
Position 8751: 0.0003047269224742386
Position 10109: 0.0002996635227919414
Position 4860: 0.0002965745932584042
Position 1277: 0.000281312856855087
Position 7609: 0.0002766786826048057
Position 4251: 0.00027294773071462146
Position 5318: 0.0002655568986458439
Position 4839: 0.0002624045395915115
Position 12144: 0.00026075495767655473
Position 6323: 0.0002566101761533967
Position 6883: 0.00025545857873384716
Position 7185: 0.00025400093791923424
Position 9033: 0.0002511846453250175
Position 10022: 0.00023679275691441452
Position 2315: 0.0002166227435878258
Position 491: 0.00021201071223479536
Position 6893: 0.0002007685122634601
Position 3868: 0.00019135827517318419
Position 3514: 0.00019080430164924764
Position 2342: 0.00018668231118903762
Position 9074: 0.00018562339768052715
Position 6111: 0.00018364456204032807
Position 10147: 0.00018162907784869894
Position 3570: 0.0001746016732104814
Position 3612: 0.00016873927645981866
Position 5491: 0.0001555617229731677
Position 4191: 0.00015138709113990837
Position 740: 0.00014731987356352951
Position 3425: 0.0001445318733382872
Position 9507: 0.0001379885065347415
Position 1777: 0.00013364881458131816
Position 558: 0.00012346612545303782
