Gene = Coq7
index = 289
Annotated 5SS: [ 178 3798 5053 6020 7533]
Annotated 3SS: [3618 4937 5879 7463 8061]
SMsplice 5SS: [ 178 3798 5053 6020 7533]
SMsplice 3SS: [3618 4937 5879 7463 8061]
top_k =  1000
Partition function (log Z): 3.966258024539

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.9760214448563189
Position 3798: 0.9666271306535866
Position 6020: 0.910071773870929
Position 5053: 0.9055521128055626
Position 7533: 0.5387110183592597
Position 5726: 0.2242673184845717
Position 7688: 0.14114161115455845
Position 1781: 0.08724306516756708
Position 7628: 0.07233699002305409
Position 7845: 0.04890008300024403
Position 6050: 0.041616473990456045
Position 3497: 0.03345805241110609
Position 5336: 0.032627561963978445
Position 3400: 0.03199484598168804
Position 7576: 0.030067337433146078
Position 6001: 0.030008561470232648
Position 3371: 0.028903087018726008
Position 3503: 0.02783152532316007
Position 6354: 0.02763948160683066
Position 6959: 0.021978786806474252
Position 4716: 0.018119823029236762
Position 3345: 0.01794324157953709
Position 4089: 0.01569474586398903
Position 4053: 0.01383259605783063
Position 4476: 0.011440270124569704
Position 7034: 0.010899843047428354
Position 3769: 0.010683532748719972
Position 4356: 0.010355887893634444
Position 223: 0.008932268275894516
Position 7085: 0.008120813464998966
Position 858: 0.007798556187166172
Position 3721: 0.007712518545989523
Position 2409: 0.007393476916381454
Position 7369: 0.007097666416932518
Position 7855: 0.0070754990681868
Position 2974: 0.006925723452050197
Position 5013: 0.005812431882626507
Position 307: 0.00558499945983697
Position 830: 0.005451990812808372
Position 5001: 0.005393663135268515
Position 7648: 0.004775957062740845
Position 2441: 0.003517839912297911
Position 2815: 0.00347798174896677
Position 5815: 0.0031607142263425443
Position 2768: 0.0029096855724151023
Position 7592: 0.0028096082504828227
Position 4468: 0.002663781913417656
Position 3493: 0.002528590754436991
Position 977: 0.002402095665856751
Position 4309: 0.0021865793911418864
Position 6203: 0.0021200642236841585
Position 392: 0.0020485260994058917
Position 7121: 0.0017748758841599074
Position 6297: 0.0016525334402827056
Position 300: 0.0016417990343819099
Position 2085: 0.0015133036839624463
Position 464: 0.0014780502693087947
Position 3420: 0.0014055481571163503
Position 5150: 0.0012380556094378741
Position 7373: 0.0011637867677401056
Position 8141: 0.0011401124925807758
Position 4325: 0.0011160636631570727
Position 242: 0.001063523667184283
