Gene = C7orf57
index = 238
Annotated 5SS: [  111   844  6000  8070 11097 14458 17404 19087]
Annotated 3SS: [  687  5813  7960 10939 14359 17179 19074 24705]
SMsplice 5SS: [  111   844  6000  8070 11097 17404 21133]
SMsplice 3SS: [  772  5813  7960 10939 17227 21039 24705]
top_k =  1000
Partition function (log Z): 8.5271218519361

Sorted 5' Splice Sites (High to Low Probability):
Position 8070: 0.987660490646815
Position 21133: 0.9721517379726463
Position 17404: 0.9617147650627407
Position 6000: 0.9344469218443353
Position 11097: 0.9170198063253558
Position 844: 0.8655518618804106
Position 111: 0.8400671946543377
Position 14458: 0.4391785987714668
Position 1971: 0.4162595894271428
Position 7440: 0.26641537657692654
Position 19897: 0.22550478757461
Position 5117: 0.21239044337466723
Position 11309: 0.19779801644956121
Position 9034: 0.1891333483384425
Position 16597: 0.12345611914839201
Position 884: 0.1144470412712285
Position 15143: 0.10158030562276282
Position 7348: 0.09970732903779873
Position 9654: 0.08034183569881016
Position 17768: 0.07290012512792102
Position 20127: 0.07204672142750036
Position 23217: 0.07180186081012627
Position 7805: 0.070932080998657
Position 7508: 0.06854294493982459
Position 8734: 0.06788201097423063
Position 452: 0.06133325560427367
Position 14858: 0.06039907026704945
Position 8312: 0.052691519068321424
Position 16096: 0.050231342452778084
Position 6044: 0.05012840411787905
Position 22746: 0.04880702958237076
Position 22126: 0.045194327002007297
Position 18209: 0.04199285041443984
Position 3292: 0.04171257280344434
Position 19087: 0.037968190099941984
Position 10818: 0.03752349548244893
Position 24609: 0.03632578759773146
Position 10496: 0.0356103002217676
Position 612: 0.03204664295614946
Position 503: 0.0315436041540725
Position 7420: 0.03128997206236554
Position 5284: 0.02949227486386149
Position 4247: 0.029023335143291976
Position 9340: 0.028149884275502017
Position 10016: 0.027681544690575037
Position 13402: 0.027112100789219103
Position 10178: 0.02641230337735831
Position 6736: 0.02626126189793734
Position 18211: 0.024669539076334394
Position 3332: 0.023627076918588844
Position 10416: 0.023431293343214303
Position 15599: 0.023179944452864795
Position 2398: 0.022473880428529953
Position 21137: 0.02015081743312277
Position 9853: 0.01851301958415339
Position 1905: 0.018454834428295493
Position 9189: 0.015991053670375305
Position 18460: 0.015408844828712269
Position 21661: 0.014882341315447852
Position 20759: 0.014557221520135813
Position 6932: 0.013614588635399062
Position 3704: 0.01336643859152582
Position 9038: 0.012875651781484674
Position 3287: 0.012491782600759312
Position 11924: 0.011409376518522269
Position 7487: 0.011253746666792061
Position 7125: 0.010230027584318768
Position 5988: 0.009423851922019168
Position 1759: 0.009033203147488395
Position 4319: 0.00785041772574154
Position 5057: 0.00684693553158777
Position 448: 0.006828267399219598
Position 1848: 0.006561865657217539
Position 19241: 0.006470819112481307
Position 22261: 0.00595439083514701
Position 7279: 0.0059328505973731535
Position 7457: 0.005767133391892658
Position 7344: 0.0055995832285533585
Position 13910: 0.005497521993550514
Position 3511: 0.0053825766264276684
Position 3317: 0.005303528412071975
Position 173: 0.004880927811612805
Position 14162: 0.004741656364187281
Position 5653: 0.004323165613942219
Position 24111: 0.004301682055373364
Position 14039: 0.004172052688529779
Position 21736: 0.003998807999967255
Position 238: 0.0032208382057191103
Position 196: 0.0028924180926475002
Position 5609: 0.0027872839670191434
Position 507: 0.002761790564948436
Position 24023: 0.0026788939237028966
Position 23974: 0.0026771627329377186
Position 22673: 0.0026378646637903874
Position 17341: 0.0025478688367283186
Position 9506: 0.0023274027947323317
Position 9001: 0.002304031197805361
Position 745: 0.002109545445826447
Position 7725: 0.0020588686414523224
Position 7904: 0.0019805336854888437
Position 6501: 0.0019001694082823382
Position 6590: 0.0017792182933469253
Position 187: 0.0016449646089868764
Position 3874: 0.0016065476161603092
Position 22352: 0.0013408168345454042
Position 9003: 0.001249253654683662
Position 3342: 0.0012440272998585637
Position 18059: 0.0012081433824610343
Position 4264: 0.0011558126892925833
Position 10247: 0.0011271820005855375
Position 20195: 0.0011036179716367857
Position 848: 0.0010878823280449771
Position 14810: 0.0010514130378101623
Position 11154: 0.0009408598821004924
Position 24768: 0.0009248787428407483
Position 17386: 0.0009112149148164069
Position 3930: 0.0009062846357822166
Position 12682: 0.0008313427895720319
Position 12883: 0.0007878773274931575
Position 18915: 0.0006848624057217021
Position 2516: 0.0006809557784333662
Position 12757: 0.0006586219276353174
Position 5523: 0.0006578142697110717
Position 9680: 0.0005925059366800279
Position 7089: 0.000571467566467875
Position 420: 0.0005654359615667297
Position 22153: 0.0005570517557469314
Position 7519: 0.0005513864460469284
Position 23640: 0.00054273059986088
