Gene = ALG2
index = 73
Annotated 5SS: [410]
Annotated 3SS: [3119]
SMsplice 5SS: [410]
SMsplice 3SS: [3469]
top_k =  1000
Partition function (log Z): -7.519570911310601

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9626032201761159
Position 3656: 0.21412441250187103
Position 978: 0.18773010436163906
Position 2976: 0.052270431827591356
Position 3574: 0.03030775812551006
Position 2969: 0.025596684359879704
Position 263: 0.02089107972716537
Position 4017: 0.017930810467136488
Position 3674: 0.01463222359989444
Position 3045: 0.013091886641034745
Position 1218: 0.010153760441808388
Position 33: 0.007482788975472019
Position 694: 0.0069839166388822715
Position 635: 0.006552444072673699
Position 3719: 0.005565934569481357
Position 110: 0.00515435028502535
Position 544: 0.003509335688379459
Position 645: 0.0030226341706846593
Position 1411: 0.002630232361424396
Position 505: 0.001996277014675946
Position 400: 0.0018547493858241428
Position 927: 0.0018528388382234235
Position 395: 0.0014860635929560548
Position 3555: 0.0014354800488269415
Position 1240: 0.001051859273001212
Position 439: 0.0010128212571496973
Position 1006: 0.0008819223166940386
Position 1960: 0.000843152095971017
Position 959: 0.0008180203375137651
Position 1070: 0.0006725900773429869
Position 1796: 0.0006264073019344314
Position 3776: 0.0006078973888298785
Position 2630: 0.0005430065496903935
Position 683: 0.00047770062095300956
Position 2807: 0.00041640811514496827
Position 3633: 0.00037324428583459184
Position 2506: 0.0003666232396188478
Position 1251: 0.00036185574811237523
Position 535: 0.00030237085906905455
Position 106: 0.0002869669201310267
Position 392: 0.00028270501674361454
Position 2725: 0.00025106914992270536
Position 726: 0.00022727174881328083
Position 3856: 0.00021548732858012407
Position 1111: 0.00021284476206053594
Position 95: 0.00021209455850666897
Position 2118: 0.000176592426672659
Position 1885: 0.0001427122042270347
Position 2625: 0.00013952558861606034
Position 3660: 0.00013395603287629721
Position 2122: 0.00012023844607177528
Position 2939: 0.00010674801180454005
Position 2172: 9.435447876567711e-05
Position 40: 9.363120353235323e-05
Position 3130: 9.029477972849171e-05
Position 45: 8.159452514662517e-05
Position 945: 7.782387503704643e-05
Position 2752: 6.720424999775077e-05
Position 1185: 6.487400300126311e-05
Position 1157: 6.35563970527049e-05
Position 735: 4.441790166658883e-05
Position 237: 3.348584220866724e-05
Position 2239: 3.117727457910577e-05
Position 2620: 2.9584540155363444e-05
Position 1191: 2.7784184581522888e-05
Position 3075: 1.3079901919516864e-05
Position 844: 1.238281786052816e-05
Position 2088: 1.1859117289793437e-05
Position 575: 1.1426547406024105e-05
Position 541: 9.420740712436378e-06
Position 2943: 9.268019825160826e-06
Position 137: 6.3726949521817e-06
Position 335: 5.428099797690407e-06
Position 3641: 4.6477060241028055e-06
Position 195: 4.200955371341377e-06
Position 158: 2.8385376416663092e-06
Position 675: 2.4099217175242354e-06
Position 385: 2.1264352447403445e-06
Position 556: 2.0570231528854587e-06
Position 193: 2.0170488924508945e-06
Position 115: 1.7678214389013647e-06
Position 398: 1.6999563795036196e-06
Position 200: 1.6630105499326545e-06
Position 3064: 1.3273946208092626e-06
Position 559: 7.59571066060043e-07
Position 763: 7.124645049993076e-07
Position 270: 5.186863959956159e-07
Position 881: 5.151196781661445e-07
Position 623: 5.013328959768807e-07
Position 1099: 4.804538705336487e-07
Position 3577: 4.335682298869951e-07
Position 1096: 3.4004011568465807e-07
Position 606: 2.871959269172902e-07
Position 3603: 2.2025161314646685e-07
Position 160: 1.9551934731979714e-07
Position 498: 1.7870896521802392e-07
Position 344: 1.577542620609873e-07
Position 701: 1.2415197756242427e-07
Position 1640: 9.444330806228395e-08
Position 573: 8.748542879696363e-08
Position 590: 7.772891104828239e-08
Position 987: 7.362898232389118e-08
Position 883: 4.13887094770071e-08
Position 1031: 3.971055216358438e-08
Position 362: 2.865323428115415e-08
Position 745: 2.1426707408542784e-08
Position 323: 1.260664049927444e-08
Position 367: 4.762621619855352e-11
Position 453: 5.721133471606269e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3469: 0.4846700513743718
Position 818: 0.315893223654159
Position 4194: 0.20761173067754193
Position 3882: 0.12298283512584429
Position 2861: 0.11777269045164779
Position 3573: 0.09726154684070223
Position 3119: 0.0579773387494431
Position 3712: 0.021955098627968545
Position 3921: 0.02002039593368834
Position 1182: 0.017696598754498444
Position 3138: 0.009966390968937854
Position 3192: 0.009759610483939864
Position 184: 0.00907736429004052
Position 573: 0.00898132192153023
Position 2457: 0.008019677441781331
Position 3885: 0.005861003503832917
Position 4070: 0.005755611900329176
Position 1217: 0.004975755706593154
Position 1147: 0.004919615198314282
Position 1831: 0.004569163795318687
Position 4361: 0.004309125274856582
Position 4406: 0.00421591625788554
Position 3739: 0.003808606469549413
Position 1344: 0.003536494269387694
Position 4538: 0.00344167134390071
Position 619: 0.0030168251381274555
Position 4038: 0.002909155606969078
Position 3238: 0.002677001303576253
Position 128: 0.002503107125549499
Position 855: 0.002376328230307219
Position 3391: 0.002219612215884717
Position 514: 0.002183349453677172
Position 2922: 0.002010168565151376
Position 3354: 0.0015373409161320683
Position 3326: 0.0014689214839175412
Position 2872: 0.0013323869730939321
Position 1009: 0.0013054154141368384
Position 3684: 0.0012809065424921353
Position 3975: 0.0012312091082859768
Position 2876: 0.0011904744341137835
Position 3846: 0.00113963789262242
Position 4474: 0.0011329866394641694
Position 1669: 0.0010196488568144737
Position 3984: 0.0009769382969960795
Position 2394: 0.0009527138729965695
Position 3771: 0.000936713854898043
Position 3416: 0.0009343785780518333
Position 3838: 0.0009312984045570116
Position 2095: 0.000804531879115302
Position 3402: 0.0007695782487160269
Position 4238: 0.0007561576983781133
Position 1959: 0.0007316837034532341
Position 2961: 0.0007315424462818461
Position 1703: 0.00066686550499668
Position 3075: 0.0006568773936264726
Position 4277: 0.0006139309722962756
Position 1096: 0.0005668676469521757
Position 596: 0.000562344305352306
Position 1185: 0.0005539793484903915
Position 2042: 0.0005328845258022907
Position 3617: 0.0005267355462424448
Position 851: 0.0004888932491931546
Position 2572: 0.00047689101616129877
Position 681: 0.000476085798558422
Position 4274: 0.0004755799193708697
Position 2151: 0.0004268964742738495
Position 4385: 0.00038568040710516485
Position 3507: 0.00038519044550957237
Position 2055: 0.00037593554119400935
Position 954: 0.00037361646849951144
Position 1056: 0.0003682421848596058
Position 385: 0.00034258453542092233
Position 2773: 0.00030585042852163423
Position 1099: 0.00027836103659976714
Position 1613: 0.00024834898877755936
Position 2585: 0.00023012676532162908
Position 2238: 0.00022220021245430844
Position 3543: 0.00020857166124390363
