Gene = KLHDC9
index = 749
Annotated 5SS: [ 669 1112 1403]
Annotated 3SS: [ 951 1203 1666]
SMsplice 5SS: [669]
SMsplice 3SS: [1666]
top_k =  1000
Partition function (log Z): -10.408087117841792

Sorted 5' Splice Sites (High to Low Probability):
Position 1112: 0.35521207929459825
Position 669: 0.2927353304932796
Position 485: 0.16877223480366838
Position 1437: 0.15774576353466813
Position 34: 0.1437968936155429
Position 268: 0.09552916893492798
Position 72: 0.05447071164008588
Position 1032: 0.05112010877118807
Position 164: 0.048816204796151945
Position 1403: 0.038944044044681624
Position 1252: 0.028152677619704955
Position 424: 0.027577697833161774
Position 599: 0.025767037367303458
Position 1488: 0.020008102234408576
Position 580: 0.016306842573603368
Position 11: 0.015398145447066055
Position 515: 0.014382460992027429
Position 88: 0.013847009350972921
Position 1568: 0.012150237461083313
Position 346: 0.0112100011637841
Position 990: 0.009603050869149178
Position 316: 0.004095650142693531
Position 1079: 0.003930568673442456
Position 441: 0.003405831380723012
Position 1778: 0.003050607555534953
Position 1807: 0.0026463891883013527
Position 1056: 0.0021313718707665946
Position 996: 0.001592633305154331
Position 258: 0.0015424789792993446
Position 272: 0.0013777161364716187
Position 44: 0.0010064019061876387
Position 460: 0.0004548352645723102
Position 1171: 0.0004348883924563954
Position 1315: 0.00025105240410484316
Position 148: 0.0002484286098852733
Position 489: 0.00017840615311596076
Position 1340: 0.00011964385078777291
Position 1765: 0.00010944069661490451
Position 421: 0.00010571512132450264
Position 539: 9.6423581532793e-05
Position 275: 8.82969234313039e-05
Position 1259: 8.232158131630672e-05
Position 1307: 3.792792505715831e-05
Position 1335: 3.2033906937286884e-05
Position 487: 2.1915691478978073e-05
Position 823: 2.1772262785743016e-05
Position 29: 2.1525278084995655e-05
Position 319: 6.919819351768427e-06
Position 199: 4.860239877570305e-06
Position 410: 2.3132986843658223e-06
Position 154: 2.708345291485336e-07
Position 1480: 2.5769328414449464e-07
Position 400: 2.0176338636686405e-07
Position 1095: 1.3937305818760108e-07
Position 380: 6.555105508498784e-08
Position 498: 2.8290080349128756e-08
Position 98: 3.4765795214573767e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1666: 0.5463340186394441
Position 1203: 0.36187043067672936
Position 951: 0.3426631750810855
Position 1705: 0.11611322570311798
Position 1206: 0.040946180702543584
Position 1139: 0.04090157966741404
Position 271: 0.037357907084436356
Position 914: 0.021417661355499842
Position 579: 0.01942162075875414
Position 1239: 0.014482107271505687
Position 784: 0.012419740640354717
Position 539: 0.011271870804474279
Position 1031: 0.010024493169563236
Position 1170: 0.007978206147731181
Position 1184: 0.007462917435545823
Position 460: 0.0052732667650310025
Position 1890: 0.003654382366824857
Position 989: 0.003539617351412742
Position 770: 0.003314586101006704
Position 331: 0.0031481452170442395
Position 571: 0.0027047836393785745
Position 1345: 0.002315114276115348
Position 1902: 0.00209148396951827
Position 175: 0.0016799831570393792
Position 542: 0.0014860030964092316
Position 1834: 0.001458493932478389
Position 890: 0.0010700726542948113
Position 573: 0.000844655143323825
Position 1515: 0.0006029391699605381
Position 286: 0.0005932684588646274
Position 1259: 0.00034621161141081
Position 283: 0.0003177233773728569
Position 380: 0.0002727029989353469
Position 612: 0.00026681471004147086
Position 224: 0.0002551007278180355
Position 977: 0.00024474445129598634
Position 1946: 0.00022321107297317537
Position 804: 0.00021854801435088124
Position 1358: 0.00020016373381651054
Position 927: 0.0001963831259039881
Position 808: 0.0001755480022568247
Position 1275: 0.00017024422304329966
Position 505: 0.0001687533885245023
Position 1625: 0.00016709256823049318
Position 478: 0.00015996918985894257
Position 335: 0.00014699753880076686
Position 1755: 0.00012930671960456873
Position 1055: 8.712760672075847e-05
Position 91: 8.007669688816231e-05
Position 1278: 7.528029494705815e-05
Position 958: 4.838710243650893e-05
Position 368: 3.8629704540724236e-05
Position 823: 3.558148739511047e-05
Position 641: 3.158268141771965e-05
Position 111: 2.5284435460435923e-05
Position 594: 1.7980912210928773e-05
Position 962: 1.7792192248535937e-05
Position 965: 1.5060411378348653e-05
Position 226: 1.4133377669472385e-05
Position 1841: 1.061685882517805e-05
Position 105: 9.696098755463585e-06
Position 626: 8.635532223049523e-06
Position 1067: 8.225162110373153e-06
Position 1039: 7.841132383449158e-06
Position 342: 4.87386347243653e-06
Position 181: 1.771809452593188e-06
Position 653: 1.432974456465032e-06
Position 480: 1.0086960689913668e-06
Position 358: 9.60846872033892e-07
Position 495: 7.879342567831527e-07
Position 199: 5.101965989261681e-07
Position 194: 3.2198432562543165e-07
Position 289: 6.377543592298608e-08
Position 292: 1.1774305910124289e-08
Position 296: 7.197115872048215e-09
Position 305: 4.679041730029875e-09
Position 308: 3.001756242811333e-09
Position 300: 3.608125034109748e-10
Position 298: 1.613591668736034e-10
