Gene = SOHLH1
index = 1295
Annotated 5SS: [ 126  534 1200 2023 2917 4479]
Annotated 3SS: [ 401 1051 1900 2722 4264 5070]
SMsplice 5SS: [ 126  534 1200 2023 2889 4189 4479 5142]
SMsplice 3SS: [ 401 1051 1900 2722 4139 4294 5070 5713]
top_k =  1000
Partition function (log Z): 9.665586379366104

Sorted 5' Splice Sites (High to Low Probability):
Position 534: 0.9759583382328689
Position 5142: 0.9319197566278018
Position 126: 0.8869341120346564
Position 2023: 0.8509757372707494
Position 4479: 0.8490968875945203
Position 4189: 0.6937530255010951
Position 1200: 0.63109542898625
Position 2889: 0.6230897361660181
Position 2917: 0.3152480131609482
Position 2268: 0.24950382685790046
Position 3792: 0.22144473134822573
Position 5559: 0.21153302136334062
Position 2261: 0.14707028270370698
Position 1601: 0.14602680047523342
Position 3623: 0.1208278084175506
Position 1983: 0.11389203891372204
Position 2227: 0.09559862046714569
Position 4172: 0.06492941624889836
Position 4166: 0.05536817940906057
Position 2863: 0.04663006771322267
Position 5625: 0.03868145168245224
Position 2317: 0.03021142943808815
Position 1658: 0.02962302758296388
Position 5452: 0.021144603680766653
Position 1207: 0.020048266276719833
Position 5179: 0.019614518925298648
Position 94: 0.019553928776917077
Position 2188: 0.019420930820672196
Position 1242: 0.018809084588219317
Position 2181: 0.017048177570956422
Position 2253: 0.016721199292467737
Position 3936: 0.01575287353592045
Position 1693: 0.014138642720229204
Position 3956: 0.013937167400519802
Position 2415: 0.011881647427054713
Position 5325: 0.01176865747430014
Position 2314: 0.00997576895902094
Position 5333: 0.009819628870755626
Position 2654: 0.008210098636928955
Position 4201: 0.007832009238497565
Position 557: 0.007808491692983535
Position 1213: 0.007463268191868601
Position 4047: 0.007341745135001213
Position 678: 0.0064282931314118994
Position 3453: 0.006127001046596579
Position 2861: 0.0059299265533770025
Position 5896: 0.0056481342683875535
Position 2545: 0.005518537175739343
Position 1822: 0.0054549801362010295
Position 1131: 0.0053761110855255895
Position 979: 0.0050820281511677135
Position 4510: 0.004587971925882411
Position 1653: 0.004343331622100369
Position 2321: 0.004290843082852943
Position 2896: 0.0041592525692402665
Position 3614: 0.00398824630318551
Position 585: 0.0034583168538545026
Position 4491: 0.003417028893651639
Position 866: 0.003404531020979794
Position 5375: 0.0028859943601586137
Position 5535: 0.0027349458641697105
Position 2173: 0.0026814291705602486
Position 4159: 0.002501673421494766
Position 2326: 0.002434215116434454
Position 1680: 0.002354075865106588
Position 153: 0.0022869965722546706
Position 112: 0.0022867767311258993
Position 5454: 0.0021785416478051203
Position 3771: 0.002083794335569241
Position 2295: 0.0020748329720033766
Position 858: 0.0018073488870982307
Position 2633: 0.0017562687022781099
Position 1222: 0.001729365416430644
Position 2609: 0.0017278908283806025
Position 171: 0.001689216419507267
Position 1027: 0.0016105511658418472
Position 3043: 0.0015705465653953249
Position 3527: 0.0014451421409828636
Position 3968: 0.0014319503015604066
Position 5474: 0.0013661451390702248
Position 4680: 0.0013606403248812185
Position 1142: 0.0013494338571395166
Position 825: 0.0011082212544761502
Position 4315: 0.00109113642295008
Position 4514: 0.0010779913088604682
Position 72: 0.0010528703037068449
Position 2873: 0.0009816821341184657
Position 2141: 0.0009465895606806733
Position 3434: 0.0008850788886832749
Position 1072: 0.0008778649562016347
Position 5476: 0.0007279471824332304
Position 3342: 0.0007120305737808215
Position 1718: 0.00067188178998957
Position 1272: 0.0006419552178487113
Position 3921: 0.0006246527358409691
Position 2447: 0.0006075502217801922
Position 2183: 0.00034493065973673174
Position 936: 0.0003085992602175396
