Gene = RPL35A
index = 1202
Annotated 5SS: [ 235  992 1325 4161]
Annotated 3SS: [ 948 1171 4015 5762]
SMsplice 5SS: [ 235 1325 4161]
SMsplice 3SS: [1171 4015 5762]
top_k =  1000
Partition function (log Z): -3.365149133278201

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.8748997595800038
Position 4161: 0.8448701372653845
Position 1325: 0.7817829893024052
Position 992: 0.3075150956593595
Position 3674: 0.19432792190922685
Position 1342: 0.18868681092768735
Position 5608: 0.15854204471775668
Position 313: 0.08697697043231425
Position 3908: 0.07256946370656135
Position 897: 0.0597447095310685
Position 4101: 0.015449619108630557
Position 2639: 0.013543136700245937
Position 2051: 0.01340484473682237
Position 1040: 0.01260933042116091
Position 284: 0.010568751943626373
Position 3920: 0.00985574365811518
Position 2634: 0.008983132294143914
Position 3916: 0.005839944420919269
Position 773: 0.005812845243159534
Position 60: 0.005302693480682838
Position 4165: 0.003989909148808721
Position 1255: 0.0037259118880022583
Position 280: 0.0036133468502380062
Position 3642: 0.0032801552265436028
Position 2020: 0.0028235135716811266
Position 11: 0.0027478817585015946
Position 1101: 0.0027239324368034897
Position 2035: 0.0022212234189975147
Position 1090: 0.002020816580869084
Position 5662: 0.001589099872509656
Position 5553: 0.001187523589398779
Position 4214: 0.001154304691019398
Position 1107: 0.001033710404375645
Position 246: 0.000747838175973341
Position 4865: 0.000730182282889377
Position 5173: 0.0006593697822685929
Position 485: 0.00045130579753968554
Position 614: 0.0003784229752199324
Position 317: 0.0003761838720456801
Position 5669: 0.0003727617264623824
Position 4840: 0.00035784366805766214
Position 616: 0.00030885328054577844
Position 2743: 0.0002785571109516463
Position 436: 0.00025709172128431524
Position 1079: 0.00024133355641474643
Position 4207: 0.00020963072470805592
Position 4264: 0.00018884600427995373
Position 5924: 0.00016385845094921004
Position 1023: 0.00015627152160580844
Position 5618: 0.00014917569410289718
Position 6467: 0.0001397056173391378
Position 2603: 0.00010571314553503839
Position 4893: 0.0001038036860542216
Position 4071: 8.834875561752908e-05
Position 445: 8.500473943937056e-05
Position 811: 8.432658124102381e-05
Position 91: 7.951806968905111e-05
Position 386: 6.635986150563038e-05
Position 398: 6.176684036841202e-05
Position 14: 5.227332260550933e-05
Position 239: 4.59979261281671e-05
Position 5061: 3.917185511456369e-05
Position 491: 3.7864674894583926e-05
Position 1027: 3.1999511684977e-05
Position 908: 3.176088875629714e-05
Position 744: 3.0492182459017695e-05
Position 1034: 2.067536927011278e-05
Position 352: 1.5650501446851142e-05
Position 489: 1.1958987812082416e-05
Position 405: 9.779007205772833e-06
Position 918: 8.200315092089118e-06
Position 910: 6.261617421581931e-06
Position 325: 5.684568407681474e-06
Position 1346: 5.6647835780964354e-06
Position 1308: 5.425661929906714e-06
Position 511: 5.1664217981546935e-06
Position 937: 4.7914186888416835e-06
Position 1117: 4.564465051429976e-06
Position 400: 4.449336300798933e-06
Position 167: 3.657935465709877e-06
Position 2080: 3.40912874084295e-06
Position 78: 2.990156530903754e-06
Position 708: 2.686754408997293e-06
Position 825: 2.15300769352254e-06
Position 66: 1.987550088408288e-06
Position 699: 1.9856834606878823e-06
Position 2278: 1.7622790733428656e-06
Position 496: 1.6024439769206128e-06
Position 469: 1.4675725685021467e-06
Position 566: 1.372519216139518e-06
Position 822: 1.3471745822954494e-06
Position 1931: 1.0418241706147523e-06
Position 725: 9.537558768473878e-07
Position 1154: 9.050143793940707e-07
Position 306: 8.753704459884797e-07
Position 557: 8.657619515843942e-07
Position 1025: 7.165218350783107e-07
Position 1856: 7.022303570220635e-07
Position 2471: 6.087068819228e-07
Position 1714: 4.921556101898216e-07
Position 3: 3.8181160865904877e-07
Position 1757: 2.125413679329044e-07
Position 607: 1.9843871870175936e-07
Position 294: 1.4900475033811668e-07
Position 781: 1.1527546503512886e-07
Position 537: 1.0160277658960068e-07
Position 479: 7.171342721547613e-08
Position 526: 7.068345370958042e-08
Position 499: 6.182798375968495e-08
Position 229: 4.020476008704119e-08
Position 654: 2.826721543070576e-08
Position 157: 1.7010459079536773e-08
Position 3331: 1.0118983520200165e-08
Position 126: 2.9646371685783563e-09
Position 115: 2.655216561991313e-09
Position 983: 1.5331975234029418e-09
Position 1010: 1.3944054924574e-09
Position 288: 9.241084030755462e-13
Position 200: 4.6356799886819576e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.9561323385350744
Position 4015: 0.8463405551483518
Position 5762: 0.7918794031848267
Position 948: 0.194682793762582
Position 5512: 0.13981045433672315
Position 725: 0.06449884103692698
Position 3815: 0.06276116303669989
Position 744: 0.06027636324745491
Position 3565: 0.05947634397886599
Position 5713: 0.058265092629247554
Position 3527: 0.047883435364927805
Position 632: 0.04724792690928125
Position 3831: 0.03246649479563536
Position 3543: 0.03149979751018889
Position 3500: 0.03075325580413801
Position 3619: 0.029055753540763316
Position 6301: 0.024701867371702324
Position 2531: 0.023193977441425113
Position 5838: 0.018067532081231016
Position 6154: 0.016071339336825845
Position 5006: 0.011073123958669186
Position 5302: 0.010075235082998091
Position 4093: 0.009205900898606708
Position 1254: 0.00904018703414957
Position 5527: 0.007730229837998727
Position 5096: 0.007196615450010753
Position 1895: 0.005764017606120698
Position 1921: 0.005358117057557222
Position 4731: 0.005151187917689547
Position 1205: 0.005150188974275038
Position 1963: 0.004663848557528299
Position 4543: 0.00435659627373451
Position 5326: 0.004216543642741804
Position 5241: 0.003943481594822278
Position 5458: 0.0037876244470858573
Position 2552: 0.0037316070481741423
Position 5552: 0.0033811362541781337
Position 3889: 0.003191639297283219
Position 4391: 0.003010481317884886
Position 3981: 0.002969284905246302
Position 91: 0.002499790854020799
Position 4567: 0.0023494941406740997
Position 5952: 0.002345498052522466
Position 5078: 0.0023167746622958195
Position 2527: 0.0023085895642231875
Position 686: 0.0021989896339427353
Position 6231: 0.001974941134477564
Position 4782: 0.001943972672163238
Position 5461: 0.001819885221416345
Position 1756: 0.0017015579757065588
Position 5892: 0.0016560579307875487
Position 3394: 0.0015720001601851779
Position 5244: 0.00156161476451439
Position 753: 0.0014887305837575525
Position 1225: 0.0014037501341074689
Position 4295: 0.0013011549404112611
Position 3800: 0.0012848986199565267
Position 772: 0.001236694081183598
Position 4054: 0.0010833218816589001
Position 5487: 0.001080129427231949
Position 873: 0.0010407903107737201
Position 6351: 0.0010262885904264965
Position 6582: 0.0009710790152974353
Position 1031: 0.0009441550182490557
Position 4371: 0.0009424697561470172
Position 4023: 0.000872654016028646
Position 5169: 0.0008723964838533836
Position 593: 0.0008317955483879572
Position 5656: 0.0007760484544950806
Position 5115: 0.0007676270429316913
Position 1136: 0.0007500395825700409
Position 1792: 0.0007403029009113645
Position 4954: 0.0006716675064867795
Position 6006: 0.0006462806566151459
Position 3834: 0.0006342002319213088
Position 860: 0.0006258145698221408
Position 136: 0.000614365286990343
Position 5538: 0.0005276384110950024
Position 5779: 0.0004876840287092885
Position 181: 0.00046676109821245206
Position 537: 0.0004432718301465796
Position 4618: 0.00044233316950914993
Position 496: 0.00042006811059256685
Position 1184: 0.000416259515949827
Position 3457: 0.0004108647886087402
Position 4120: 0.00040062504206443163
Position 1010: 0.0003926913576107001
Position 579: 0.00038162521127337197
Position 6470: 0.00037874084081832585
Position 5217: 0.0003644783893766959
Position 5621: 0.0003554544734894396
Position 3577: 0.00034452187374109584
Position 5268: 0.000321672812355633
Position 4983: 0.000320822430609956
Position 4136: 0.0003175932712863579
Position 2205: 0.0003078398294669435
Position 4641: 0.0002946786563973038
Position 652: 0.00028602145390217384
Position 4071: 0.0002718441800510706
Position 3218: 0.00023271841264344635
Position 5307: 0.0002163320670016305
Position 4940: 0.0002131997504286955
Position 3360: 0.00019841359700226236
Position 6202: 0.00019390996618000382
Position 3673: 0.00017686770296926988
Position 3244: 0.0001753563688791985
Position 1984: 0.00017426496064688627
Position 4235: 0.0001739251764433558
Position 359: 0.00016458589402555188
Position 3642: 0.00015519752318587717
Position 6053: 0.0001550343276472586
Position 5394: 0.00013835588292347912
Position 3907: 0.00013737252126207905
Position 4448: 0.0001310710363786218
Position 6364: 0.00012432497797525914
Position 4056: 0.00011189286446946169
Position 4201: 0.00010681463993890444
Position 760: 9.81725682152648e-05
Position 4949: 9.766079614647971e-05
Position 4465: 9.597364933109178e-05
Position 2890: 9.520085202423923e-05
Position 2039: 8.612369875203368e-05
Position 2079: 8.39186804337795e-05
Position 2019: 8.080298275080168e-05
Position 445: 8.034639769435018e-05
Position 5204: 7.982652426373715e-05
Position 1236: 7.869676841851666e-05
Position 335: 7.050244388398755e-05
Position 6456: 7.013931390648476e-05
Position 1269: 6.672436176282829e-05
Position 4548: 6.331288440666137e-05
Position 1812: 6.0895817676494505e-05
Position 975: 6.02553446366636e-05
Position 2113: 5.599059393152744e-05
Position 566: 5.5490727101711595e-05
Position 1897: 5.0284194916481076e-05
Position 4150: 4.9329695628096326e-05
Position 991: 4.843274966613933e-05
Position 4427: 4.729089900789857e-05
Position 325: 4.45121186562801e-05
Position 133: 4.3502341220674645e-05
Position 1601: 4.341931946039995e-05
Position 4687: 3.8272341951723545e-05
Position 4403: 3.760135834157566e-05
Position 3065: 3.462781229524541e-05
Position 2768: 3.452659613911881e-05
Position 2866: 3.3374102513884374e-05
Position 362: 3.2935986022971716e-05
Position 4264: 3.103129778255392e-05
Position 4417: 3.03862777309611e-05
Position 157: 2.3904166886406404e-05
Position 422: 2.2273075364189612e-05
Position 306: 2.1045952805699454e-05
Position 2609: 2.0597401497751708e-05
Position 1740: 2.0575061126509557e-05
Position 3463: 2.0570060078595688e-05
Position 1829: 2.001817883902636e-05
Position 697: 1.9414438839357357e-05
Position 1278: 1.8827732862181183e-05
Position 1411: 1.839975309334273e-05
Position 2691: 1.6509502949373955e-05
Position 2227: 1.5130652956015878e-05
Position 1987: 1.4833696218679328e-05
Position 2002: 1.4526324481787679e-05
Position 1978: 1.3434764890944987e-05
Position 1629: 1.1171895282887622e-05
Position 1467: 1.0818086025425031e-05
Position 3089: 9.29400338672598e-06
Position 1393: 9.2891312512442e-06
Position 888: 9.11648620851786e-06
Position 234: 8.884853862809227e-06
Position 2995: 8.405204135125648e-06
Position 2998: 7.6262315043637e-06
Position 364: 6.894201324253119e-06
Position 2393: 6.780156326373149e-06
Position 164: 6.071817078771183e-06
Position 2211: 5.537397545599898e-06
Position 2688: 5.520937208459789e-06
Position 607: 4.224963301646638e-06
Position 1742: 4.182605046040757e-06
Position 699: 3.4250132440214515e-06
Position 150: 3.219405647664699e-06
Position 3292: 3.1650907672572177e-06
Position 1121: 2.7084467447342094e-06
Position 3440: 2.704878283540469e-06
Position 3315: 2.6970315750670656e-06
Position 373: 1.8950258928216319e-06
Position 3851: 1.5013383752877904e-06
Position 511: 1.1710211790099771e-06
Position 1853: 1.1398753203786813e-06
Position 896: 1.046622867123401e-06
Position 98: 8.253184041604537e-07
Position 110: 7.262718236265179e-07
Position 886: 5.735224421002722e-07
Position 1317: 3.006266591466188e-07
Position 1229: 1.9955066931335592e-07
Position 283: 1.8996216824487272e-07
Position 1117: 1.3838121666467503e-07
Position 469: 1.0797740595721255e-07
Position 507: 8.88871853520072e-08
Position 2364: 6.51965927772447e-08
Position 244: 5.633721763912661e-08
Position 2367: 4.428260293257582e-08
Position 239: 4.151748952297557e-08
Position 368: 2.1644405272726744e-08
Position 2047: 3.974209934710768e-09
Position 1076: 2.812955990454289e-09
Position 1297: 1.6724733451214076e-09
Position 280: 1.5926635346212657e-09
Position 380: 9.482721089034647e-10
Position 1768: 5.853597844033493e-10
Position 1090: 3.1950479673046566e-10
Position 383: 8.498450694369677e-11
Position 1295: 1.4677371926117662e-11
Position 1050: 7.471110238692361e-12
Position 1322: 1.551649149906751e-12
Position 1841: 8.485400719233012e-14
