Gene = MED27
index = 830
Annotated 5SS: [   267   2467  65572 140528 186024 195851 216846]
Annotated 3SS: [  2321  65440 140433 185915 195808 216767 219235]
SMsplice 5SS: [   271   2467  15645  18207  20437  36627  65572  66745  76079 100140
 103929 124725 124864 140528 186024 195851 202797 212797 216846]
SMsplice 3SS: [  2321  15576  18111  20336  36509  65440  66656  75974  99989 103846
 124601 124807 140433 185915 195808 202705 212711 216767 219235]
top_k =  1000
Partition function (log Z): -101.33084352123613

Sorted 5' Splice Sites (High to Low Probability):
Position 2467: 0.988141585399233
Position 18207: 0.9512110653691117
Position 15645: 0.8506964909987328
Position 20437: 0.6906184155337523
Position 271: 0.5042801585673159
Position 267: 0.4737345077874076
Position 3054: 0.23745836314266777
Position 10761: 0.213749966882825
Position 3120: 0.1246477891351572
Position 9083: 0.11656754244683319
Position 10428: 0.10626713502200409
Position 6741: 0.0840111725267444
Position 1270: 0.06638790316040225
Position 13577: 0.05138575445622591
Position 1916: 0.019606244308157095
Position 2769: 0.01464476566286381
Position 648: 0.011106895820736597
Position 145: 0.009305219768976991
Position 576: 0.00908666818448014
Position 2544: 0.008034483462703954
Position 2813: 0.007410958191780481
Position 82: 0.007248836660572534
Position 73: 0.004852266650038348
Position 3509: 0.004061044958662627
Position 2666: 0.0032374225914585
Position 1184: 0.003173147956952121
Position 1951: 0.002281501580179073
Position 292: 0.0017371001643484995
Position 1120: 0.0011189389927309446
Position 1296: 0.001095213500778781
Position 2759: 0.0009713183396684279
Position 1609: 0.0009042381479747422
Position 1765: 0.000803586870100083
Position 2478: 0.0007956703380794267
Position 1410: 0.0007362621994656803
Position 514: 0.000633156973378588
Position 2717: 0.000619427773471564
Position 6114: 0.0006115180638411067
Position 7462: 0.0005944854085808455
Position 250: 0.0004048199205962252
Position 587: 0.0003271705750499751
Position 9189: 0.0002706008465961193
Position 2347: 0.0002629789801014733
Position 1937: 0.00025912893945974195
Position 2695: 0.00025253199445236796
Position 4605: 0.0002159152341916283
Position 7489: 0.0001974301655636692
Position 6313: 0.00018763960709340666
Position 1970: 0.0001462255526341076
Position 623: 0.0001335260953592842
Position 1003: 0.00012892455532020688
Position 1249: 0.00010693219663072993
