Gene = THG1L
index = 1397
Annotated 5SS: [ 435 1848 3549 4738 6798]
Annotated 3SS: [1670 3378 4648 6689 8123]
SMsplice 5SS: [ 435 1848 3378 3549 4738 6798]
SMsplice 3SS: [1670 3302 3473 4648 6689 8123]
top_k =  1000
Partition function (log Z): -0.3884348398910791

Sorted 5' Splice Sites (High to Low Probability):
Position 3549: 0.9525868143810946
Position 1848: 0.9378838192320391
Position 4738: 0.8782045708529692
Position 3378: 0.8743979589406382
Position 6798: 0.7103856557150398
Position 435: 0.7088121869763494
Position 7538: 0.4596230125246301
Position 5656: 0.13085951054431633
Position 351: 0.10869762650765052
Position 538: 0.07478334277533147
Position 8307: 0.07050219156369494
Position 2540: 0.0666117803998551
Position 86: 0.06467786437331154
Position 5726: 0.03914224906696195
Position 6114: 0.03897506674208066
Position 5926: 0.03642394836831621
Position 5879: 0.036418501544322926
Position 130: 0.03021742398894564
Position 4565: 0.028527829338032433
Position 1419: 0.026348404590569988
Position 3604: 0.023285362094804102
Position 3361: 0.022623910524230472
Position 9326: 0.0194000971610531
Position 6520: 0.012568788637887228
Position 6064: 0.010544128251913915
Position 2594: 0.00883337273756335
Position 1779: 0.00837318247996932
Position 3220: 0.007397259491693964
Position 8390: 0.007017990317789266
Position 9342: 0.006866362128116639
Position 7857: 0.006702958821861525
Position 7216: 0.005467623444667016
Position 355: 0.005391204588364819
Position 6306: 0.004809499236418943
Position 309: 0.004074739457156069
Position 6883: 0.004029933511390562
Position 5196: 0.003763082494187321
Position 5019: 0.0036708875866524916
Position 9649: 0.0036540070171736014
Position 813: 0.0026473957089503883
Position 1797: 0.0026106165538466505
Position 3977: 0.0025654677632153955
Position 557: 0.00255835185743628
Position 8301: 0.002509751181792582
Position 36: 0.0023911200252546504
Position 5602: 0.002334334951674186
Position 262: 0.0023006689140482443
Position 1736: 0.002286470172939099
Position 546: 0.0022101424789719953
Position 5029: 0.0021796984578504037
Position 1534: 0.002095717411717907
Position 3573: 0.0020401534609020486
Position 1371: 0.0019857049992783623
Position 7503: 0.001933679707481643
Position 3496: 0.0016455597482041614
Position 4784: 0.001619828767879142
Position 529: 0.001405200944405589
Position 6611: 0.0013971330771450495
Position 403: 0.0013876459153303962
Position 182: 0.0013761208651003076
Position 5721: 0.0013582778092117278
Position 4021: 0.0013368946216875078
Position 8043: 0.0013358386364530057
Position 4405: 0.0012748703270445837
Position 4904: 0.001243768006992366
Position 6497: 0.0012432486227741426
Position 2569: 0.001127495865093778
Position 1201: 0.001122666080239651
Position 4382: 0.0009570214239577557
Position 1194: 0.0008941798820622592
Position 7531: 0.000841144609443861
Position 268: 0.000839114525718993
Position 6145: 0.000793408053815334
Position 680: 0.0007851164105461434
Position 246: 0.0007511259898628945
Position 5560: 0.0007423463030647976
Position 505: 0.0007082787339334749
Position 6614: 0.0006979754301560267
Position 1790: 0.000690766602258195
Position 2321: 0.0005579062065457024
Position 9260: 0.0005397150405817149
Position 1671: 0.0004819845027493618
Position 2262: 0.000423424995129151
Position 685: 0.000405062130949555
Position 2717: 0.0004042216317659419
Position 5901: 0.00037781655111144674
Position 6228: 0.000374864634038787
Position 6271: 0.0003645283270371535
Position 6320: 0.00035369840581125163
Position 4504: 0.00031453196798674594
Position 1544: 0.00030578599951160287
Position 1456: 0.00029998959125878457
Position 4500: 0.0002959950371497936
Position 6764: 0.00026332004631741057
Position 2147: 0.00026007843319115744
Position 626: 0.00024364813375358705
Position 2127: 0.00024300268873075597
Position 257: 0.00022952441092282872
Position 1228: 0.00022394044975273232
Position 6829: 0.00021962275528280455
Position 3868: 0.00021190221103723888
Position 4777: 0.00018648775029347307
Position 1771: 0.0001841189932218934
Position 2481: 0.00018289495977073418
Position 1747: 0.0001705097282054135
Position 239: 0.00016728194538317187
Position 620: 0.00015808013322101783
Position 5642: 0.00014980737707581985
Position 6310: 0.00014309916838384286
Position 1973: 0.00014133106189563645
Position 4245: 0.00013003323560744463
Position 3576: 0.00012437883379676532
Position 5970: 0.00011564801005219572
Position 2978: 0.00010589489701408714
Position 5863: 0.00010173089029961259
Position 4249: 0.0001012717292836248
Position 345: 9.63765986945789e-05
Position 4515: 9.637493642599845e-05
Position 1182: 9.452940444734661e-05
Position 7042: 9.371789524570789e-05
Position 7055: 9.034147121686926e-05
Position 1809: 9.026846881574557e-05
Position 2461: 8.83869574810041e-05
Position 5341: 7.514649841512672e-05
Position 1830: 7.169777680960204e-05
Position 3700: 6.851816622652211e-05
Position 4577: 6.749371328862474e-05
Position 3670: 6.519475845600331e-05
Position 3133: 6.515543157835364e-05
Position 799: 6.051470530373915e-05
Position 4426: 5.7050881275918e-05
Position 699: 5.66742293405761e-05
Position 807: 5.353958192090161e-05
Position 723: 4.674986739582336e-05
Position 3463: 4.602452609836397e-05
Position 2247: 4.5968708270639374e-05
Position 5701: 4.501103905072786e-05
Position 1967: 4.38017315056778e-05
Position 1156: 4.323226650437828e-05
Position 79: 3.521588245170214e-05
Position 2175: 3.504686023391924e-05
Position 3943: 3.427867391376125e-05
Position 3947: 3.1838691894831815e-05
Position 842: 3.167879542248419e-05
Position 2024: 3.098474965752396e-05
Position 2518: 2.9459826155585597e-05
Position 1322: 2.872793818166342e-05
Position 2673: 2.5115822467381438e-05
Position 4520: 2.404800738339802e-05
Position 1956: 2.3770309355621602e-05
Position 3658: 2.3577117355903124e-05
Position 3723: 2.126471869505634e-05
Position 400: 1.9937034697662812e-05
Position 3332: 1.9659038355007012e-05
Position 651: 1.508215356699041e-05
Position 962: 1.4267134520316631e-05
Position 406: 1.4250614707597936e-05
Position 1129: 1.2145782033958254e-05
Position 5180: 1.2127080044000244e-05
Position 3912: 1.1797244330533764e-05
Position 643: 1.1776734189495158e-05
Position 5333: 1.1239029497245812e-05
Position 3836: 1.1149844151384822e-05
Position 4004: 9.408990788222235e-06
Position 4454: 9.157769705984776e-06
Position 3922: 8.959297951122245e-06
Position 860: 8.782661862542547e-06
Position 3606: 7.91465852447525e-06
Position 523: 7.453773862966588e-06
Position 1557: 6.80717656278153e-06
Position 3382: 6.728083752752708e-06
Position 4417: 6.560505082450226e-06
Position 775: 5.951750506083572e-06
Position 3933: 5.1816894090517375e-06
Position 3693: 4.8292133217070716e-06
Position 672: 4.656616503593247e-06
Position 590: 4.420449105109801e-06
Position 3303: 4.188229602361269e-06
Position 4102: 3.2861637087657115e-06
Position 3494: 3.1534063175469293e-06
Position 3888: 3.132161697417874e-06
Position 4118: 2.8656616542277498e-06
Position 3314: 2.7762493703777237e-06
Position 1996: 1.764676335960847e-06
Position 2915: 1.6415022386793763e-06
Position 2071: 1.435358012295805e-06
Position 1950: 7.731499258748714e-07
Position 4649: 2.082491582880171e-07
Position 4714: 1.9695307577820862e-07
Position 4843: 1.3066051494678306e-07
Position 237: 1.1369135972934877e-07
Position 716: 6.928735464512945e-08
Position 5907: 4.6554166402157454e-08
Position 4615: 2.3552489212549725e-08
Position 713: 8.100508933393425e-09
Position 457: 2.547240454054665e-09
Position 603: 3.159971449369795e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3473: 0.9749225716540217
Position 4648: 0.8760065510659696
Position 3302: 0.8455564729953017
Position 8123: 0.725990095538751
Position 1670: 0.7259246885688584
Position 6689: 0.6899523912184171
Position 7384: 0.21818873336767264
Position 7337: 0.13249615044724858
Position 5549: 0.11123147028573452
Position 1722: 0.10450978813203234
Position 10176: 0.1004155799797906
Position 1709: 0.09773799527433637
Position 5811: 0.06154570329512971
Position 3275: 0.054592260989436585
Position 9195: 0.042517479790176144
Position 5787: 0.041307350844449225
Position 2318: 0.03998445786756059
Position 7470: 0.03455906062417609
Position 2344: 0.033759270049736397
Position 7508: 0.03345286317528565
Position 5459: 0.032631415093477174
Position 7424: 0.03262444698969615
Position 10060: 0.0315948538253859
Position 6045: 0.029344500347219263
Position 8473: 0.028294014286819064
Position 9456: 0.027697101026506358
Position 6471: 0.02619251826476122
Position 305: 0.02337570852272246
Position 7652: 0.020641074207220916
Position 6610: 0.02061038096276481
Position 4507: 0.01750734119104039
Position 7648: 0.01699728582500466
Position 5594: 0.016032443518091972
Position 1404: 0.015080091605475007
Position 8683: 0.01289727608472512
Position 8746: 0.012750587189429891
Position 7530: 0.012702830562748771
Position 4836: 0.012382112499419395
Position 4319: 0.012335415466263563
Position 5559: 0.012124809566902706
Position 1743: 0.011663907995492861
Position 8470: 0.01094911493204509
Position 7046: 0.007606207277926653
Position 7605: 0.006754374599057835
Position 242: 0.006477495444635156
Position 4458: 0.006004999082729229
Position 8537: 0.005906729179396369
Position 1631: 0.004881581901005085
Position 6705: 0.004646412442428309
Position 4675: 0.004076775070498146
Position 4955: 0.004020782210817201
Position 8514: 0.0037286603068381213
Position 3077: 0.0035307196677979032
Position 8795: 0.0033555537150629137
Position 9473: 0.003092906489213448
Position 3785: 0.003006268627242771
Position 8979: 0.0026582328952840474
Position 8625: 0.002551802911937559
Position 1495: 0.0025314449904596044
