Gene = CCNH
index = 315
Annotated 5SS: [  342  1796  3730  5044  8176 11318 13626 17976]
Annotated 3SS: [ 1672  3655  4832  8011 11246 13513 17914 18534]
SMsplice 5SS: [  146   342  1796  2025  5044  7264  8176 11318 13626 17976]
SMsplice 3SS: [  238  1672  1942  4832  7124  8011 11246 13513 17866 18534]
top_k =  1000
Partition function (log Z): 10.286478526838254

Sorted 5' Splice Sites (High to Low Probability):
Position 13626: 0.9971258801552735
Position 1796: 0.9766059741958133
Position 342: 0.9584364004831126
Position 5044: 0.9283068998496594
Position 17976: 0.9247125470886888
Position 146: 0.835548852439589
Position 11318: 0.8241591952076772
Position 7264: 0.7248770124501022
Position 8176: 0.5860159573884299
Position 2025: 0.5419027190852017
Position 10236: 0.5265555168364243
Position 585: 0.41730329695253576
Position 18615: 0.2427931314051564
Position 11080: 0.17988190683772723
Position 10940: 0.1784908382273559
Position 17668: 0.17703640703116091
Position 3730: 0.1716728804859676
Position 14516: 0.15974205485916795
Position 12474: 0.1578647761311778
Position 10566: 0.152974257668705
Position 4121: 0.1424184320920077
Position 2377: 0.13062867761779845
Position 18470: 0.11299609413847642
Position 140: 0.10397756940039002
Position 6907: 0.0996686087561827
Position 18365: 0.09868476255241526
Position 15709: 0.07314338027047335
Position 10645: 0.06865910801954257
Position 17275: 0.05645745482853514
Position 10028: 0.04988610676142333
Position 3932: 0.045306236407133764
Position 13782: 0.039530874529094914
Position 11489: 0.03401729372126803
Position 11877: 0.033609926147384825
Position 2343: 0.033042290198438226
Position 5351: 0.03274546192041447
Position 2020: 0.03149131302989091
Position 13443: 0.0289335844096483
Position 5250: 0.026057857983339403
Position 5477: 0.025881458530360897
Position 10674: 0.023256510337270168
Position 602: 0.020308225084408653
Position 751: 0.017002649105651982
Position 3734: 0.016837834967203178
Position 3850: 0.015234268682385465
Position 17409: 0.013607999965922558
Position 7399: 0.013456709836357864
Position 13154: 0.012756476172762064
Position 552: 0.011345261341938508
Position 8953: 0.011171458454976517
Position 18438: 0.010680523653786194
Position 17430: 0.00886229199801406
Position 10094: 0.008484293154900778
Position 818: 0.007615431650302527
Position 833: 0.007467895945112633
Position 1478: 0.007151607193527571
Position 7863: 0.006551996431060566
Position 18559: 0.006371066190293991
Position 4459: 0.006210910817813269
Position 12561: 0.005708350918328627
Position 347: 0.004984609299242466
Position 5322: 0.0044184319896377056
Position 8451: 0.004376338388998491
Position 2649: 0.004204911248699183
Position 60: 0.0036490417628052716
Position 4471: 0.003508693403706534
Position 1744: 0.003412183704765999
Position 3657: 0.0031689134353781083
Position 18477: 0.0029616898377938625
Position 7522: 0.002960527204444789
Position 7290: 0.00291882826834189
Position 14645: 0.0024893209099105767
Position 8283: 0.002344631459422464
Position 1104: 0.002287135082847622
Position 4341: 0.0022455540422482365
Position 9539: 0.002173694258273163
Position 570: 0.0017797946881987555
Position 7327: 0.001755366700611116
Position 773: 0.0014806921750678546
Position 1017: 0.0014240806385510966
Position 1295: 0.0013340415178652058
Position 152: 0.001308877323867079
Position 2329: 0.0012823014043814546
Position 26: 0.0012751883333914642
Position 7278: 0.0011694158711190398
Position 2175: 0.0011341032677352947
Position 2424: 0.0011085808860714045
Position 732: 0.0010604644007791827
Position 7693: 0.0010392491784204474
Position 3811: 0.0009884485623597426
Position 1390: 0.0009094887639334445
Position 7300: 0.0008433775587926666
Position 3118: 0.000819260110342924
Position 1349: 0.0007938440832177587
Position 2571: 0.0007477655902414525
Position 13887: 0.0006133227589648811
Position 18633: 0.0005825200247161604
Position 11087: 0.0005645302773581863
Position 993: 0.0005598364580866447
Position 1004: 0.0005381829453655146
Position 8622: 0.000536854858073362
Position 6782: 0.0005129763087619425
Position 18583: 0.0005092870367159811
Position 1521: 0.0005084155853533356
Position 7549: 0.000481668778805022
Position 1809: 0.0004815287558717906
Position 16520: 0.00046830736180618766
Position 15735: 0.00045819972680111507
Position 4467: 0.0004468995439545986
Position 3136: 0.00043496236786379373
Position 8200: 0.000401932575680281
Position 498: 0.00039654458044636207
Position 8279: 0.00038524923589260303
Position 1555: 0.0003809234781855966
Position 1069: 0.00035271465603350504
Position 3551: 0.00032066759730323905
Position 13618: 0.00028154483520641683
Position 955: 0.0002774803805985857
Position 605: 0.0002621110406154289
Position 460: 0.00025574902012826065
Position 14350: 0.000221363988341221
Position 75: 0.00021402447200476264
Position 14828: 0.0002012063242389763
Position 1237: 0.0001984354243707228
Position 1443: 0.0001858349607400745
Position 8746: 0.0001823647138290994
Position 14899: 0.00017313379551941652
Position 8388: 0.0001614045929056903
Position 507: 0.0001438133299327746
Position 3064: 0.00014354813068499387
Position 589: 0.0001432921767395902
Position 565: 0.00013207644953400148
Position 1102: 0.00012872991575760718
Position 16660: 0.00011622391406462206
Position 14807: 0.00011562883307720031
Position 652: 0.00011327346858248992
Position 14130: 0.00010652395601398997
Position 843: 0.00010424673252592016
Position 81: 0.00010143069393851517
Position 786: 8.830089856468257e-05
Position 13472: 8.800434479730158e-05
Position 503: 8.549418143369189e-05
Position 3259: 8.395316806558394e-05
Position 2804: 7.149720963573284e-05
Position 13681: 6.780331999780273e-05
Position 1758: 5.544687071172818e-05
Position 14406: 5.4810547548723415e-05
Position 14124: 3.745519971370195e-05
Position 2002: 3.6306392248627914e-05
Position 5055: 3.6236730573069614e-05
Position 375: 2.7451363785472187e-05
Position 359: 2.643268567584374e-05
Position 183: 2.5181958587597068e-05
Position 18027: 2.368409105147834e-05
Position 1763: 1.5112714062007593e-05
Position 8852: 8.990677465960387e-06
Position 3788: 6.9806545425095975e-06
Position 1673: 4.256951100316178e-06
Position 37: 2.286164029466906e-06
Position 2319: 1.2847152607847822e-06
Position 2450: 1.191124251004181e-06
Position 189: 8.462932407655958e-07
Position 367: 3.414037818553096e-07
Position 211: 3.3836153404451007e-07
Position 238: 3.2537366869160963e-07
Position 154: 2.946644187228354e-07
Position 227: 2.5265779919216414e-07
Position 1790: 2.1654173893541624e-07
Position 963: 1.5007428241260628e-07
Position 594: 9.287290854268432e-08
Position 714: 4.983074417513686e-08
Position 177: 2.2275650357910908e-08
Position 241: 1.1765738157652889e-08
Position 30: 7.118263225145701e-09
Position 327: 6.8797608794941745e-09
Position 436: 6.837634269519963e-10
Position 573: 6.490668170562813e-10
Position 433: 6.2721524627598775e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13513: 0.9805035813143261
Position 1672: 0.9093342356356341
Position 4832: 0.9066212746410468
Position 7124: 0.69680069248079
Position 18534: 0.6574752405105293
Position 238: 0.6512608726002981
Position 11246: 0.5545320111321422
Position 1942: 0.5399267725907952
Position 9994: 0.5318525305175016
Position 8011: 0.5020245143241583
Position 18712: 0.45399105412930646
Position 17866: 0.40879141273996855
Position 17914: 0.3865625126101887
Position 11222: 0.2778356642707781
Position 268: 0.23726143686472576
Position 10777: 0.21807625213098977
Position 3655: 0.2105619773589537
Position 460: 0.19295274700459944
Position 12373: 0.16258055512431963
Position 17575: 0.16068378897481778
Position 2281: 0.14411682911541251
Position 14487: 0.12832654603125299
Position 11029: 0.12337725968172003
Position 418: 0.12185884378686362
Position 17900: 0.09750810335803231
Position 6828: 0.09730830200516437
Position 10554: 0.09332532140378673
Position 18250: 0.08987521285613931
Position 10343: 0.08847861854001667
Position 17173: 0.08725651692044828
Position 5144: 0.07955568929103188
Position 18193: 0.07298847017570716
Position 7980: 0.06896929480825702
Position 482: 0.06508739813005604
Position 18173: 0.05467534459862301
Position 18139: 0.05114375769053764
Position 4010: 0.05030238882599174
Position 497: 0.048326685987566564
Position 15559: 0.04722289638274159
Position 13363: 0.04617967723768185
Position 10322: 0.044032738557343964
Position 1511: 0.04186480898411594
Position 3889: 0.04169904292329415
Position 17775: 0.04084157585602644
Position 4028: 0.04066690370947833
Position 13715: 0.033315806078832506
Position 241: 0.031215426997421823
Position 10027: 0.03078904470585461
Position 11680: 0.029622697939701077
Position 3982: 0.02817661208942208
Position 1897: 0.024797140527793898
Position 1691: 0.024716681738744823
Position 18296: 0.02152565886511239
Position 14410: 0.02014600984890987
Position 7131: 0.019861427293971747
Position 18357: 0.019839654318800734
Position 10863: 0.01971083296980413
Position 15596: 0.016132648897887132
Position 10346: 0.01560264704664116
Position 8076: 0.0147628119653438
Position 9797: 0.013858750411736174
Position 17531: 0.013234843326561285
Position 11398: 0.013160175680551417
Position 7200: 0.012142605328650372
Position 15593: 0.010972900421725839
Position 8816: 0.00968675609914437
Position 7041: 0.009461131756082163
Position 7833: 0.009156856328392806
Position 11421: 0.00906927498659472
Position 4883: 0.008988881229791378
Position 547: 0.00841522024854265
Position 2263: 0.008358294022673875
Position 665: 0.0072537273774522576
Position 18501: 0.007005142260912722
Position 3848: 0.006869769482366989
Position 14370: 0.006689585993225799
Position 1878: 0.006226662631037818
Position 3766: 0.006063832252797438
Position 13104: 0.005790850678831167
Position 1437: 0.005717182798309876
Position 13088: 0.005546843936711754
Position 4373: 0.005321799509712768
Position 662: 0.005275564752606841
Position 936: 0.005205349972546558
Position 514: 0.005143576827056579
Position 10116: 0.004938059191307946
Position 14303: 0.0048077945029387625
Position 196: 0.004545274450523631
Position 18118: 0.0044707867753921385
Position 7184: 0.00434222126843767
Position 2553: 0.004319518135199516
Position 4974: 0.004241022876455596
Position 719: 0.004212067947044093
Position 9829: 0.0041020085437577765
Position 4890: 0.004067580164232322
Position 5317: 0.004054057801983748
Position 2221: 0.0038837195596785053
Position 5012: 0.0037653630945941896
Position 573: 0.0036399849859238827
Position 3769: 0.003520357462090075
Position 17463: 0.0034553216378496758
Position 18465: 0.003411001398009728
Position 13717: 0.0032962443420840497
Position 8233: 0.0032083861348076842
Position 2234: 0.003165050874591371
Position 7441: 0.003119244180605424
Position 634: 0.0030197492165179155
Position 14633: 0.003000333260357303
Position 17125: 0.0029998633276092958
Position 4251: 0.0029960787051607637
Position 17667: 0.002951936966549334
Position 4326: 0.0029367711180917876
Position 1057: 0.0027962336034716103
Position 1911: 0.0026260894549222247
Position 9921: 0.0024305589850669843
Position 2210: 0.00242430480677366
Position 13743: 0.002345733468440561
Position 11698: 0.0022667743468164276
Position 3920: 0.002243454931195827
Position 2191: 0.002129049719324304
Position 7785: 0.002051181918782053
Position 1407: 0.0020369866504887286
Position 18391: 0.0020229641083187614
Position 17314: 0.001956042846477432
Position 3624: 0.0019418352064214336
Position 16402: 0.0019182151410705294
Position 5298: 0.0018522831241253172
Position 651: 0.0016837019513857787
Position 4073: 0.0016323130659669925
Position 5181: 0.001628371856256451
Position 6871: 0.001579721563280025
Position 14211: 0.0015329993947070196
Position 6887: 0.001514801931326706
Position 13025: 0.0014037355324977659
Position 278: 0.0013465223403950441
Position 11729: 0.0013274710824337185
Position 10813: 0.0012900390121006078
Position 16989: 0.0012653011945532313
Position 1185: 0.0011449718695065146
Position 1712: 0.001124948917891935
Position 7145: 0.0010972647352358606
Position 14463: 0.0010546189182747336
Position 1599: 0.0010295203178988534
Position 9246: 0.0010293704763719013
Position 1980: 0.0010181698718176842
Position 1771: 0.0010063100818868524
Position 14049: 0.0009615718106850908
Position 13550: 0.0009527326745986239
Position 316: 0.000950911986622925
Position 3405: 0.000950225267668005
Position 7520: 0.0009365682671612152
Position 8794: 0.0009092532816678167
Position 1702: 0.0009081649444878419
Position 9407: 0.0009011428738441703
Position 13847: 0.000896556064812537
Position 5203: 0.0008259512675106913
Position 3946: 0.0007887070698593805
Position 367: 0.0007289058152497618
Position 698: 0.0006962806686088222
Position 5262: 0.000683619044778819
Position 12382: 0.0006644157261741972
Position 2980: 0.0006223732006536494
Position 3037: 0.0006174809902735369
Position 1531: 0.0005921260467630164
Position 16037: 0.0005729862684046976
Position 8509: 0.0005368548580733617
Position 18744: 0.0005252923398047976
Position 18538: 0.0005113642371845595
Position 13951: 0.0005084145732785118
Position 6665: 0.0004986531264741909
Position 4294: 0.0004977595075544105
Position 272: 0.0004939030448757447
Position 5365: 0.0004936356767715953
Position 2069: 0.0004929109526601067
Position 14214: 0.0004914124725963843
