Gene = DPM2
index = 466
Annotated 5SS: [ 667 1051 1932]
Annotated 3SS: [ 960 1828 2703]
SMsplice 5SS: [  94  667 1932]
SMsplice 3SS: [ 447 1828 2703]
top_k =  1000
Partition function (log Z): -5.660521524558675

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.899395688583517
Position 667: 0.8066882642369817
Position 1932: 0.6370726914763082
Position 1051: 0.2359764439650763
Position 2376: 0.16225654549515683
Position 545: 0.11524516145926066
Position 2401: 0.07694754125957612
Position 2368: 0.07328632756917074
Position 2397: 0.0670000152047942
Position 2372: 0.06624187195279534
Position 2765: 0.055998236371695154
Position 2393: 0.05505861881462861
Position 43: 0.02575990035638526
Position 2598: 0.012992369414771566
Position 2534: 0.008524133053764527
Position 1039: 0.005490439991387711
Position 1641: 0.004417064295683618
Position 377: 0.004292121274190943
Position 644: 0.004103969457916783
Position 2341: 0.003794493758544504
Position 2381: 0.002384249776720584
Position 1201: 0.002236177623298186
Position 2078: 0.0021834493486691166
Position 2824: 0.0020908026910490328
Position 979: 0.001980976039785709
Position 1513: 0.0018281338122234888
Position 1738: 0.0015174888560703758
Position 2405: 0.0014811953763563732
Position 2082: 0.0012972000624358582
Position 6: 0.0011512255390848988
Position 1562: 0.001118911924001731
Position 1760: 0.0011025825321365542
Position 2325: 0.0010873951692655058
Position 217: 0.0008256367420275481
Position 3121: 0.0008202460550589975
Position 681: 0.0006528662809334976
Position 39: 0.0006238989855359927
Position 1334: 0.000502543258220831
Position 1557: 0.0003344932119299035
Position 71: 0.000276034409730332
Position 1576: 0.00026814698268346377
Position 1928: 0.00015575283276926343
Position 180: 0.0001527714909124727
Position 628: 0.0001396441441645722
Position 229: 0.00012635378211092808
Position 523: 0.00012365225601186774
Position 533: 0.0001190245790543879
Position 2383: 0.00011642932082314437
Position 982: 0.00010342228803424167
Position 1861: 0.00010245137436240956
Position 237: 9.231859112953651e-05
Position 2356: 7.103928445652226e-05
Position 2695: 6.366489092663865e-05
Position 708: 5.021865464192203e-05
Position 2101: 3.322958646827664e-05
Position 782: 2.6092300889383938e-05
Position 720: 1.467144300367431e-05
Position 15: 1.4544510020754654e-05
Position 683: 1.331956026225161e-05
Position 434: 1.1285681469715401e-05
Position 610: 8.595322352696607e-06
