Gene = ICE1
index = 673
Annotated 5SS: [  306 13783 14421 17220 18530 20551 21633 24816 25067 25204 31945 35048
 42533 43809 46295 51055 53386 64126]
Annotated 3SS: [13723 14385 17200 18417 20473 21594 24732 25026 25146 31857 34637 37741
 43639 46133 50863 53278 64026 66454]
SMsplice 5SS: [  306  8806 13783 18530 20551 21665 31945 32684 35048 43809 46295 50807
 51055 53386 64126]
SMsplice 3SS: [ 8714 13723 18417 20473 21594 31857 32543 34985 43676 46133 50613 50917
 53278 64026 64239]
top_k =  1000
Partition function (log Z): -6.420835188305748

Sorted 5' Splice Sites (High to Low Probability):
Position 43809: 0.9992896826308718
Position 51055: 0.9991866610520355
Position 13783: 0.9740240499862545
Position 64126: 0.9669124126216829
Position 20551: 0.9465474802031444
Position 35048: 0.9145115990618178
Position 25204: 0.8892943250309087
Position 18530: 0.8567640217401794
Position 31945: 0.8349327041461655
Position 50807: 0.8306378284301237
Position 8806: 0.8005028609275736
Position 46295: 0.7667804481476596
Position 306: 0.6812457107724307
Position 32684: 0.6748486568700979
Position 53386: 0.6272465717010277
Position 5196: 0.5526821394234805
Position 28030: 0.45076315549852153
Position 25067: 0.4254148954182193
Position 19345: 0.40602003298628725
Position 38487: 0.396030261211971
Position 21665: 0.3867202377989092
Position 34686: 0.31077186943023644
Position 29374: 0.2880302856585165
Position 21633: 0.23770230793329483
Position 46873: 0.21621151238771072
Position 2196: 0.21133246299817177
Position 28836: 0.1907002475792406
Position 10368: 0.19045929868637937
Position 33733: 0.18179558944009971
Position 46625: 0.17075298414949241
Position 12541: 0.16513506943669193
Position 3946: 0.16213317764372973
Position 9001: 0.16164599949971978
Position 31934: 0.15607763582045484
Position 21700: 0.1470116257594315
Position 4855: 0.13580937262962392
Position 17700: 0.1334470937719991
Position 14487: 0.12738396316610395
Position 9639: 0.12682149286957106
Position 30142: 0.11978016214079135
Position 5749: 0.11534779426864496
Position 28893: 0.11175950878950539
Position 64520: 0.1033294093732195
Position 9204: 0.10286064566430528
Position 46778: 0.10189970370990314
Position 24816: 0.0996413790043325
Position 3970: 0.09078182040998374
Position 65261: 0.0827285750829396
Position 33498: 0.0667774701688138
Position 65298: 0.06319505849389226
Position 629: 0.06231854654067625
Position 191: 0.049945158943374014
Position 19000: 0.0480859688794334
Position 1278: 0.048021635571502894
Position 22998: 0.04057930667785364
Position 14242: 0.038913882106932994
Position 13: 0.03888515541496058
Position 10304: 0.03560913742034951
Position 1504: 0.03518194660890301
Position 30083: 0.033091753883964736
Position 559: 0.03087406294782205
Position 21684: 0.029634551569274827
Position 548: 0.028357691014991793
Position 26014: 0.028193539082086903
Position 10360: 0.027503543593324783
Position 1176: 0.027308570083403632
Position 45029: 0.02718591299534697
Position 36870: 0.026657389710011147
Position 35080: 0.02663752185955059
Position 32263: 0.025763983383721954
Position 644: 0.02422125795357889
Position 625: 0.023499833453546164
Position 30519: 0.019233955462302253
Position 1399: 0.018597464038430867
Position 5177: 0.017982309986354996
Position 28025: 0.017255783945922153
Position 32200: 0.016336910786059238
Position 14789: 0.014456684627483634
Position 4622: 0.013961315598145462
Position 280: 0.012638708350757888
Position 7978: 0.011543631951813191
Position 2261: 0.011437995683984596
Position 31366: 0.011049072486575127
Position 568: 0.01088374357970066
Position 28349: 0.010390954804788011
Position 32623: 0.009682566814162416
Position 7132: 0.008648421643001334
Position 5423: 0.008487719179251155
Position 13908: 0.00825676462039517
Position 64096: 0.008113709371780391
Position 21075: 0.006662447360213191
Position 35824: 0.006564947128377206
Position 742: 0.006043277572509869
Position 15004: 0.004671997451564002
Position 2515: 0.003587424027032151
Position 22218: 0.0035375867702209145
Position 34334: 0.0035092488722638106
Position 15341: 0.0034903289173976427
Position 2036: 0.0030493027439164712
Position 5594: 0.0028409376381520204
Position 1437: 0.0027466492201119216
Position 633: 0.002356774496444111
Position 4180: 0.0021103575730490533
