Gene = GMNC
index = 602
Annotated 5SS: [   3 1932 3688 4833]
Annotated 3SS: [1756 3598 4715 6699]
SMsplice 5SS: [   3 1932 3688 4833]
SMsplice 3SS: [1756 3598 4715 8827]
top_k =  1000
Partition function (log Z): -5.781532745130531

Sorted 5' Splice Sites (High to Low Probability):
Position 4833: 0.9425935517121596
Position 3: 0.8932508178921791
Position 3688: 0.7309494708680944
Position 1932: 0.6397800627857652
Position 3694: 0.1890269958492506
Position 7591: 0.16108804247359246
Position 406: 0.1297981784153521
Position 2871: 0.03868048032979318
Position 8983: 0.034993660503571146
Position 4844: 0.026141190324702707
Position 5141: 0.022080130682837755
Position 159: 0.02169875027915757
Position 8538: 0.010656993825232358
Position 8381: 0.010047503360250988
Position 1363: 0.008826573060748725
Position 2199: 0.007444593824158851
Position 9072: 0.00667932910411178
Position 1551: 0.005992642666828032
Position 618: 0.005658517986376788
Position 2044: 0.0055734301275355905
Position 7055: 0.005189181369698675
Position 1253: 0.0037640014289781723
Position 8543: 0.0033518878923331887
Position 7: 0.002533243654282232
Position 5028: 0.001953345584989572
Position 1280: 0.001707893384140206
Position 2875: 0.0011220495221051232
Position 1672: 0.0009588989854848723
Position 56: 0.0008507864200205878
Position 3920: 0.0007620253747729422
Position 931: 0.0007200138440051781
Position 389: 0.0005413703377507771
Position 4027: 0.0004691149268376872
Position 868: 0.0004559956535775605
Position 9341: 0.00045353157344205704
Position 2993: 0.0004304051084364878
Position 1220: 0.0004196073198455674
Position 2293: 0.0004114632303464358
Position 7264: 0.0003795120451998587
Position 2856: 0.00037237814036174456
Position 2443: 0.00033666678759439834
Position 8487: 0.000328012604713041
Position 9083: 0.00029387280492622613
Position 4837: 0.00028099891842002685
Position 9000: 0.0002791716301880774
Position 2862: 0.00027581727836732055
Position 8087: 0.0002722507590877977
Position 1663: 0.0002508678334309307
Position 4302: 0.000248913174551193
Position 9456: 0.00024722560947311044
Position 1211: 0.00019971598049509727
Position 3810: 0.00019662863228733944
Position 3041: 0.00017506879943131036
Position 8987: 0.00016901979306409252
Position 46: 0.0001678489725626175
Position 2571: 0.00016635387377683097
Position 4757: 0.00015649058003669073
Position 120: 0.00015600724604997691
Position 9390: 0.00010904671640462727
Position 2145: 9.49435197147355e-05
Position 6830: 8.310189960758369e-05
Position 3470: 8.178273117257563e-05
Position 1578: 7.538344287308481e-05
Position 3962: 6.941580387456572e-05
Position 2483: 6.301542287890213e-05
Position 4019: 6.003997631737421e-05
Position 3716: 5.9134047572902466e-05
Position 4637: 5.839352686575748e-05
Position 1831: 5.1391858392506906e-05
Position 844: 3.94267338162331e-05
Position 3698: 3.931516599692265e-05
Position 20: 3.453699072131663e-05
Position 4557: 3.147178669954556e-05
Position 857: 3.093649518298986e-05
Position 543: 2.744677504615965e-05
Position 28: 2.166259425120403e-05
Position 970: 2.1242702541384186e-05
Position 147: 1.706971420986456e-05
Position 1436: 1.5116237225698335e-05
Position 3832: 1.3713665266714934e-05
Position 149: 1.3589512015773409e-05
Position 1486: 8.088756223111207e-06
Position 1868: 4.0763960136521115e-06
Position 4848: 2.5213928790651235e-06
Position 4806: 2.450905699687899e-06
Position 1887: 1.5753494253843935e-06
Position 1850: 2.615347636472152e-07
Position 5080: 2.495767207354472e-07
Position 894: 2.0403114820146667e-07
Position 1790: 1.5245335263967044e-07
Position 5619: 1.4036896855435714e-07
Position 1936: 1.3404460930200363e-07
Position 1068: 1.277873919603545e-07
Position 5796: 1.2674424614326557e-07
Position 704: 1.1927961455313538e-07
Position 1783: 1.0849460558359817e-07
Position 257: 8.054289292726112e-08
Position 1456: 4.455562898850641e-08
Position 914: 3.730438678202132e-08
Position 1844: 3.161122600158786e-08
Position 4922: 1.9485236491244372e-08
Position 6065: 1.1749978806442542e-08
Position 5011: 1.1027980562686046e-08
Position 4899: 1.0993126552835259e-08
Position 1054: 1.0554003246033864e-08
Position 6041: 1.0464291390854872e-08
Position 1059: 7.925110088052241e-09
Position 707: 4.709365075641327e-09
Position 794: 2.003505917501729e-09
Position 372: 1.1676965747904207e-09
Position 477: 4.2806575998452974e-10
Position 683: 4.1932729312738803e-10
Position 689: 3.278121695460786e-10
Position 720: 1.2040807055529202e-10
Position 4114: 1.1526067169423466e-10
Position 877: 6.812085767306048e-11
Position 393: 1.079407144285256e-11
Position 677: 4.410988474881402e-12
Position 710: 3.6012896983412962e-12
Position 666: 5.9168570491548896e-15
Position 799: 4.4555258134632556e-15
Position 892: 4.156908954485194e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4715: 0.9749938444872959
Position 3598: 0.8168269451715374
Position 1756: 0.47237380713803145
Position 8827: 0.2631429308188331
Position 7473: 0.19400435049311457
Position 9713: 0.13663596406474995
Position 9284: 0.1022001625566724
Position 6699: 0.09197897299480809
Position 1778: 0.07918022096131132
Position 8844: 0.07797543904642427
Position 334: 0.0681982636231587
Position 3478: 0.058566124431722544
Position 8262: 0.03746981716573275
Position 5547: 0.03645246576193605
Position 9551: 0.033807210436878114
Position 1793: 0.031235316651772906
Position 3553: 0.023966256178833672
Position 2795: 0.023762833513667477
Position 1835: 0.02344845342350209
Position 8791: 0.02311772537523495
Position 5493: 0.022373961412300133
Position 4963: 0.016973320564012653
Position 7251: 0.015736406912201954
Position 8380: 0.014530526329361845
Position 4985: 0.014381746457295091
Position 4920: 0.0142481779950982
Position 1783: 0.013286034832993543
Position 8034: 0.009238360172378259
Position 1961: 0.00890204049923516
Position 3537: 0.008873390881823817
Position 6965: 0.007962907192217697
Position 3426: 0.007680894494876636
Position 8216: 0.007573151400494594
Position 7739: 0.007354354413556392
Position 6934: 0.006862118295930665
Position 7028: 0.006543737546349966
Position 2678: 0.006304937538418479
Position 7342: 0.0057456604032914815
Position 6730: 0.00543504668485562
Position 8017: 0.005187053205058033
Position 1902: 0.005106897152635012
Position 9329: 0.005044945728469297
Position 5663: 0.004645222089367798
Position 6566: 0.004542059306364348
Position 8637: 0.004494949482072303
Position 1340: 0.004050991381119341
Position 5276: 0.003934318824609696
Position 2609: 0.0035306666427496456
Position 5197: 0.0033627419760752673
Position 8400: 0.0033208008739170547
Position 4944: 0.003047655565933548
Position 7135: 0.00293221263114323
Position 1310: 0.0028628741917816614
Position 2656: 0.0027094315752766965
Position 159: 0.00265009267647546
Position 1861: 0.0026054854931984433
Position 1842: 0.0025438041716124926
Position 7679: 0.002508588816560139
Position 3576: 0.0024210511535386597
Position 2167: 0.002364575981219246
Position 6904: 0.002350213325978044
Position 7878: 0.002347328108934668
Position 1429: 0.0023151437165268175
Position 8696: 0.0022699843707411132
Position 7763: 0.002165818850217017
Position 7861: 0.0021533736003622353
Position 7368: 0.0020653826765658855
Position 6746: 0.002018986848043407
Position 9689: 0.0019139318689711813
Position 6647: 0.0018919881926230595
Position 1019: 0.0018728940056036885
Position 4663: 0.001862917481958302
Position 5847: 0.0017447224508031472
Position 5011: 0.0016366235554264863
Position 1468: 0.0015311018987868097
Position 8803: 0.0012725005945498802
Position 8959: 0.001256248720757896
Position 5824: 0.0012261915180933572
Position 2072: 0.0011402156823684152
Position 7788: 0.0011375313928341244
Position 120: 0.001108431418973106
Position 7052: 0.0010962517531789135
Position 7079: 0.0010758773979564888
Position 7652: 0.0010342808747669423
Position 8753: 0.0009637928138585859
Position 8623: 0.0009610870816442513
Position 5614: 0.0009578778743304632
Position 3917: 0.0009412084572134923
Position 8067: 0.0009405533680821246
Position 7622: 0.000928827218491194
Position 8461: 0.000926350373696016
Position 8986: 0.0009033759224980568
Position 2348: 0.0008907527886015725
Position 2692: 0.0008824511114675041
Position 5073: 0.0008748183260057314
Position 8120: 0.0008382948017866249
Position 7840: 0.0007576173750022926
Position 2698: 0.0007511316921108922
Position 3484: 0.0007440591732152381
Position 7676: 0.000737692067657422
Position 9512: 0.0007365954766080657
Position 7694: 0.0007324992120763746
Position 2813: 0.0007310430893744159
Position 5932: 0.0007191576349486738
Position 2525: 0.0007144166749501977
Position 8150: 0.0007088730017502804
Position 1578: 0.0007065066645674777
Position 5987: 0.0006828420510598614
Position 2106: 0.0005889507060394091
Position 6968: 0.0005667033917665641
Position 7185: 0.0005156106409030439
Position 6720: 0.000475732208690481
Position 3326: 0.00046094145628856165
Position 76: 0.00045966643680630327
Position 3790: 0.00043886852694695116
Position 5018: 0.00042989367774659104
Position 3821: 0.0004250545277910467
Position 3402: 0.0004240273476273551
Position 4357: 0.00042216235664726946
Position 4736: 0.00040423245212603846
Position 5216: 0.0004034131023368106
Position 5115: 0.00038222497249193487
Position 1796: 0.0003737954646148725
Position 7959: 0.00036313184786697264
Position 4118: 0.0003550972295793067
Position 8236: 0.0003522887217854599
Position 5422: 0.0003349610894124069
Position 6850: 0.0003159326546058661
Position 1924: 0.00031277786753932616
Position 7314: 0.00029579358522465913
