Gene = AL929472.1
index = 68
Annotated 5SS: [14]
Annotated 3SS: [1623]
SMsplice 5SS: [142]
SMsplice 3SS: [342]
top_k =  1000
Partition function (log Z): -14.290214555345287

Sorted 5' Splice Sites (High to Low Probability):
Position 353: 0.279482896571378
Position 781: 0.25941941288325354
Position 142: 0.21732792035631912
Position 1051: 0.09192580244770651
Position 360: 0.06378219985960198
Position 652: 0.027482035047096825
Position 387: 0.020942050154636776
Position 1109: 0.010356076415448178
Position 371: 0.009975563141126043
Position 178: 0.009220378742203508
Position 1496: 0.007614094888416521
Position 1040: 0.005692329066740951
Position 769: 0.0018872515656590738
Position 498: 0.0009248374434202519
Position 294: 0.0009224259422210215
Position 76: 0.0009133213171511806
Position 1313: 0.0005198430137644672
Position 1319: 0.0004802629925693349
Position 231: 0.0004334449061149678
Position 1498: 0.0003944912226043197
Position 913: 0.0003163027046877058
Position 919: 0.00028837057065706406
Position 247: 0.00024292741105974965
Position 364: 0.00019287043951210292
Position 254: 0.00018323030800199377
Position 1399: 0.00017079614221732274
Position 135: 0.00016941587909269668
Position 620: 0.00016375225755103389
Position 608: 0.0001345558142177472
Position 274: 9.173772113299843e-05
Position 1124: 8.743876243241672e-05
Position 891: 7.898018357244943e-05
Position 342: 6.943285457777994e-05
Position 1131: 6.931272070107877e-05
Position 577: 4.481621146628219e-05
Position 78: 4.416633023610871e-05
Position 282: 3.903647670055913e-05
Position 18: 3.654124892316865e-05
Position 158: 3.172695477953934e-05
Position 1113: 3.1531357792704617e-05
Position 1091: 2.9587411599845722e-05
Position 564: 2.0648173063336658e-05
Position 514: 1.698625555185794e-05
Position 533: 1.483870157620987e-05
Position 1345: 1.0071471547261935e-05
Position 70: 9.341779807640931e-06
Position 785: 8.281185256253952e-06
Position 834: 6.8115275249901665e-06
Position 1218: 5.852381998701191e-06
Position 1433: 5.784916986248596e-06
Position 962: 5.768423439531817e-06
Position 976: 3.361656554265089e-06
Position 1198: 2.8874050735177452e-06
Position 520: 2.777162516499592e-06
Position 302: 4.2492062746433545e-08
Position 27: 2.6214170204940727e-08
Position 716: 2.3516175728089457e-08
Position 517: 2.3233232448662064e-08
Position 103: 2.089942115493019e-08
Position 219: 1.7696657215110485e-08
Position 463: 3.0534674450092064e-09
Position 451: 5.56698522446183e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1616: 0.35273315181045156
Position 490: 0.14658216240497862
Position 342: 0.14645842989452815
Position 1481: 0.06215124542333152
Position 1312: 0.046593000852097124
Position 973: 0.04000046830641892
Position 443: 0.03124377569290183
Position 1495: 0.025616683053592864
Position 542: 0.018919876530673983
Position 1560: 0.01690723664368844
Position 1402: 0.015928682696839367
Position 1231: 0.014275370849041865
Position 1122: 0.014100802228984896
Position 1262: 0.012596676000505083
Position 586: 0.008934697066753473
Position 1167: 0.008832931224965321
Position 247: 0.008745962224264976
Position 1074: 0.007030942343400672
Position 1063: 0.005627678931080758
Position 987: 0.00536532036422056
Position 1336: 0.003050606959822428
Position 1428: 0.002886460824784567
Position 1211: 0.00269096746005408
Position 1623: 0.002184329844619295
Position 1404: 0.0015844042865585206
Position 1007: 0.0014600338606249644
Position 1105: 0.0011423186215269196
Position 1187: 0.0010773406827306207
Position 1454: 0.0010601960990834036
Position 559: 0.0009755217648539309
Position 359: 0.0006846401623896756
Position 1288: 0.0006166491720825899
Position 254: 0.0005788015642570204
Position 1380: 0.00038258066824436077
Position 1238: 0.00027365880191501825
Position 810: 0.00022750198862798142
Position 997: 0.00020718438828931537
Position 709: 0.00019238609061333187
Position 910: 0.0001896877680466851
Position 310: 0.0001866556591264074
Position 1576: 0.00018045137707393939
Position 603: 0.0001470404720154461
Position 352: 0.0001389303501459177
Position 562: 0.00012675640966419664
Position 1590: 0.0001132305414749301
Position 1643: 0.00010333224574114304
Position 693: 8.05027396951254e-05
Position 274: 7.945557666940628e-05
Position 916: 7.772515393919085e-05
Position 1040: 7.5428004095906e-05
Position 1050: 6.825072570509058e-05
Position 1244: 6.715803635690469e-05
Position 822: 6.703471430011917e-05
Position 768: 6.519642750815484e-05
Position 553: 5.755192706875497e-05
Position 890: 5.26097072110278e-05
Position 1012: 5.152183415335966e-05
Position 774: 5.011109088276284e-05
Position 1348: 4.959133322350726e-05
Position 746: 4.202795772212686e-05
Position 719: 4.1869412309597395e-05
Position 923: 3.912503939157574e-05
Position 1274: 3.7198787804551614e-05
Position 1629: 3.490408868687263e-05
Position 742: 2.956874155497479e-05
Position 1218: 2.8096104892023117e-05
Position 498: 2.7876198580000715e-05
Position 725: 2.5304806200653555e-05
Position 387: 1.956854083953062e-05
Position 1044: 9.486612218128034e-06
Position 899: 9.019134105621564e-06
Position 371: 7.205802798540808e-06
Position 887: 7.093864278997677e-06
Position 597: 7.055637967943021e-06
Position 781: 5.9279063449132605e-06
Position 141: 5.136813639327446e-06
Position 620: 4.544110577941725e-07
Position 633: 4.49393072773298e-07
Position 736: 3.403190461121934e-07
Position 624: 2.6254732135782088e-08
Position 135: 2.2079516020216067e-08
Position 1024: 2.110047417503527e-08
Position 261: 1.1797618215513299e-08
Position 319: 1.123125241243983e-08
Position 178: 1.0950813160154022e-08
Position 627: 1.0689106580607382e-08
Position 749: 6.976900196900441e-09
Position 109: 4.770705132294898e-09
Position 117: 5.884698436597898e-10
