Gene = BAG1
index = 125
Annotated 5SS: [ 538 2060 3675 5842 7961 8897]
Annotated 3SS: [1930 3591 5727 7852 8833 9452]
SMsplice 5SS: [ 538 2060 3675 5842 7961 8897]
SMsplice 3SS: [1930 3591 5727 7852 8833 9452]
top_k =  1000
Partition function (log Z): 3.7033327221284007

Sorted 5' Splice Sites (High to Low Probability):
Position 3675: 0.9902887069113567
Position 5842: 0.9786564090932455
Position 7961: 0.9698161978178035
Position 2060: 0.8273226146270732
Position 8897: 0.6292652174331806
Position 538: 0.566987833900984
Position 1525: 0.4116553172858359
Position 2657: 0.338982236816153
Position 9377: 0.20834789825416386
Position 486: 0.20292313721565433
Position 9539: 0.17434913013305173
Position 5308: 0.12559651971770536
Position 556: 0.1185229122845609
Position 2689: 0.09687946268869378
Position 7301: 0.09465896341823711
Position 2391: 0.09448774226156288
Position 9118: 0.08012281542616016
Position 2005: 0.07276019112174967
Position 4679: 0.06805193074251137
Position 9845: 0.06516545258353502
Position 2980: 0.06203847403890791
Position 3521: 0.052136755298307594
Position 450: 0.050807214792002245
Position 8469: 0.04380839780531449
Position 8945: 0.0419554113594393
Position 10215: 0.03918633901360163
Position 4187: 0.03145151493396655
Position 945: 0.027766700864478338
Position 9544: 0.02666539679877957
Position 8437: 0.025690654339471587
Position 370: 0.023264876666816068
Position 5336: 0.022615814156861168
Position 2017: 0.020731243083545525
Position 4171: 0.019833698834229398
Position 8735: 0.018480332218234384
Position 1351: 0.017127828908219137
Position 4877: 0.015648076808643472
Position 4895: 0.01204922217581955
Position 406: 0.011365097574718475
Position 1477: 0.010704333007550153
Position 5326: 0.010549869764078798
Position 3971: 0.010518120214048904
Position 965: 0.009584013923898703
Position 7373: 0.009507572798554659
Position 12000: 0.009136387181791727
Position 205: 0.008999700928731553
Position 1206: 0.00840012659693536
Position 1347: 0.008375711263616041
Position 8537: 0.0069808854379765604
Position 1573: 0.006573575204963371
Position 1038: 0.00628185156229298
Position 8360: 0.006077680009349413
Position 4260: 0.005614173891912732
Position 79: 0.005595994593448436
Position 8521: 0.005251290430931016
Position 2577: 0.0048402283290861535
Position 1849: 0.004573486384604762
Position 3013: 0.004460639304557113
Position 3310: 0.004011275474479611
Position 2365: 0.0037883108673419995
Position 1646: 0.003549407658845835
Position 5524: 0.003473506829086825
Position 11802: 0.0033933528769343043
Position 8996: 0.003354425996678064
Position 8973: 0.0032608984952367972
Position 4567: 0.003155605792607424
Position 6591: 0.003119868189001266
Position 8355: 0.003110163981948296
Position 8882: 0.003017507114889145
Position 657: 0.0028257799503990997
Position 6352: 0.0023861711446524696
Position 4627: 0.0021494810865038913
Position 8941: 0.001995688044999988
Position 6025: 0.001986201783351256
Position 2548: 0.001893477997079387
Position 1068: 0.001885453615714685
Position 9066: 0.001839868065905818
Position 1397: 0.0017391425787270153
Position 571: 0.0016127573828394115
Position 8891: 0.0015565333238579055
Position 969: 0.0015333048717691604
Position 590: 0.0014773874237712448
Position 3223: 0.0012948926899584252
Position 2230: 0.0012720763757262034
Position 8730: 0.0012027509986738223
Position 7965: 0.0011870025197527735
Position 1815: 0.0011224717465802521
Position 3958: 0.0011069723425650097
Position 5476: 0.0011035206727551062
Position 8709: 0.0010568931033075404
Position 7411: 0.0010315695347894978
Position 7645: 0.0009842878232962568
Position 6272: 0.0008425364187483348
Position 6983: 0.000804820257094057
Position 1000: 0.0007913339433714213
Position 4131: 0.0007727394417013744
Position 943: 0.00075674925905298
Position 3035: 0.0007175901817245876
Position 7283: 0.0005882973667929229
Position 594: 0.0005531664703835053
Position 1639: 0.000548860271494172
Position 7386: 0.0005370845290102631
Position 9261: 0.0005312740652462678
Position 3949: 0.0005020982633844661
Position 1197: 0.00046049223642875755
Position 4579: 0.00044541907041934875
Position 1181: 0.000442536103186955
Position 673: 0.00044029367551400017
Position 1731: 0.00043819832922339024
Position 7760: 0.000382703805544325
Position 2323: 0.00037831235644693404
Position 544: 0.00028566174248686007
Position 3865: 0.0002818755752334612
Position 2848: 0.000261638525115033
Position 4666: 0.00025414077348228915
Position 880: 0.0002481128602063114
Position 1101: 0.00019162310216465643
Position 914: 0.0001880708737951096
Position 1265: 0.00018343435632716122
Position 8570: 0.00017183175080128364
Position 3371: 0.00017002008027084406
Position 202: 0.00015938893257218346
Position 1260: 0.0001559606804774928
Position 8924: 0.00015554527445902692
Position 925: 0.00014837939970966966
Position 238: 0.00013925080165794217
Position 5437: 0.00013907124665291185
Position 1578: 0.00013548638224171708
Position 4491: 0.00013137671058496023
Position 4581: 0.00010734191572923738
Position 2790: 0.00010651307095181043
Position 4733: 0.00010511329252849862
Position 1042: 0.00010506688600208214
Position 6543: 0.00010438145998938231
Position 1361: 8.908254009802236e-05
Position 8989: 8.90081990895884e-05
Position 958: 8.554844156009045e-05
Position 37: 8.53474113775184e-05
Position 139: 8.520773010720172e-05
Position 522: 8.044378731485394e-05
Position 21: 7.406048008735638e-05
Position 8301: 6.848708990176154e-05
Position 1513: 6.346191953352077e-05
Position 359: 6.327005688584904e-05
Position 661: 5.590276679122946e-05
Position 8262: 5.4662924695963104e-05
Position 2026: 5.314356918063581e-05
Position 341: 4.931824594875116e-05
Position 2188: 4.782382553152452e-05
Position 2367: 4.3888415251872314e-05
Position 730: 4.326279994204139e-05
Position 746: 4.219101174135827e-05
Position 923: 4.0449776981303676e-05
Position 1664: 3.777319952528294e-05
Position 1709: 3.4312419686428594e-05
Position 388: 3.0055366944151513e-05
Position 705: 2.9479473119384626e-05
Position 9040: 2.294867198405107e-05
Position 1192: 2.2424664800787856e-05
Position 4375: 1.970541336262397e-05
Position 671: 1.820247602132993e-05
Position 732: 1.781110470449778e-05
Position 1059: 1.7627780797231045e-05
Position 8978: 1.6084003964337644e-05
Position 753: 1.5665956995595586e-05
Position 8119: 1.4938150855884853e-05
Position 8949: 1.4647589348200835e-05
Position 182: 1.2633937211823335e-05
Position 11167: 1.2195612503405116e-05
Position 647: 1.1260920383886967e-05
Position 668: 9.819691292577568e-06
Position 608: 9.602186758587011e-06
Position 709: 9.393638173717699e-06
Position 2214: 9.214051313391235e-06
Position 980: 8.969092344324517e-06
Position 1401: 8.672004198799566e-06
Position 802: 8.498180923553734e-06
Position 625: 7.743727819309543e-06
Position 723: 7.646664556243737e-06
Position 1615: 7.006618966040168e-06
Position 3654: 6.9053330863672885e-06
Position 1011: 6.351543388792054e-06
Position 71: 6.142049417935286e-06
Position 891: 5.4347343648767794e-06
Position 1138: 5.429259995672647e-06
