Gene = SLC35B4
index = 1267
Annotated 5SS: [  377  7686 10380 12247 15023 15291 16900 17529 20661]
Annotated 3SS: [ 7571 10276 12196 14940 15229 16789 17452 20584 21971]
SMsplice 5SS: [  377 10380 12427 15023 16900 17529]
SMsplice 3SS: [10276 12376 14940 16789 17452 25874]
top_k =  1000
Partition function (log Z): 3.0127967948929797

Sorted 5' Splice Sites (High to Low Probability):
Position 10380: 0.9888450786337544
Position 17529: 0.9717182221284644
Position 16900: 0.9431349098142119
Position 12427: 0.8948893164132449
Position 15023: 0.8751445790751375
Position 377: 0.7905110442413288
Position 7686: 0.4774700135220764
Position 4518: 0.43623801896600883
Position 21972: 0.36416005721923905
Position 18049: 0.34115458221516637
Position 20784: 0.26790906931756064
Position 12247: 0.2325022671407482
Position 20855: 0.18596703626424665
Position 1818: 0.17609580722973955
Position 22231: 0.1563843777121029
Position 9978: 0.15433501402745228
Position 2013: 0.11116907774445553
Position 20661: 0.10369433611876276
Position 26: 0.08780435339607987
Position 3310: 0.0801807799071332
Position 6976: 0.07158600835374826
Position 17055: 0.06964581670139781
Position 6115: 0.06779014796906488
Position 196: 0.05803188190596073
Position 25132: 0.05623701435935659
Position 248: 0.05444904936922406
Position 8076: 0.05105081475810896
Position 20702: 0.04603908353231547
Position 9182: 0.04116425176547244
Position 25452: 0.03988471601398944
Position 4485: 0.039250595581407706
Position 22273: 0.0373181215960657
Position 11400: 0.03401692837950279
Position 10836: 0.030531362500894714
Position 17290: 0.022322345202945487
Position 17367: 0.021779750825108652
Position 2317: 0.020370833090122276
Position 15020: 0.019861319932748166
Position 174: 0.015343457525937819
Position 7460: 0.014905204308152451
Position 20859: 0.014710939034823812
Position 1801: 0.013639001217186383
Position 3798: 0.012627563890878263
Position 22057: 0.012116461929723763
Position 16637: 0.010750045458255772
Position 22187: 0.010738075466982862
Position 17981: 0.010732322105556382
Position 19308: 0.010635937891346892
Position 14206: 0.01053335486990783
Position 9940: 0.010340967926406161
Position 15487: 0.009760824997659998
Position 10472: 0.009528812513895951
Position 10965: 0.009428907601057737
Position 9100: 0.009399259258388026
Position 22714: 0.008434607966089604
Position 20851: 0.008025195052750534
Position 7691: 0.007066855351107298
Position 32: 0.006735444705282509
Position 6691: 0.0064585137145756885
Position 16790: 0.006253798210912216
Position 3314: 0.005910136127421418
Position 19972: 0.005565507726012916
Position 1796: 0.0049247541270841565
Position 2774: 0.004687501582787949
Position 242: 0.004641788836249375
Position 23902: 0.004588832045153597
Position 18261: 0.004509317904837542
Position 7916: 0.003993144331557064
Position 18377: 0.0037855858955472233
Position 713: 0.0037772815371764222
Position 4532: 0.0037754404496151564
Position 18911: 0.003545245558758529
Position 346: 0.003239204829363338
Position 23010: 0.0028292438032299994
Position 12273: 0.0028029198405675206
Position 16926: 0.002774218107858364
Position 1524: 0.00254571575576932
Position 2807: 0.0023822192279771576
Position 16993: 0.0023810687940342004
Position 6714: 0.0023783506894796014
