Gene = NCKIPSD
index = 918
Annotated 5SS: [ 291 3025 3580 3883 4641 5869 6127 6353 6551 6873 7051 7364]
Annotated 3SS: [ 2914  3374  3770  4146  5697  6039  6213  6469  6743  6957  7190 11179]
SMsplice 5SS: [ 291 3025 3580 3883 5869 6127 6353 6551 6873 7051 7364]
SMsplice 3SS: [ 2914  3374  3791  5697  6039  6213  6469  6743  6957  7190 11179]
top_k =  1000
Partition function (log Z): 23.84738958905376

Sorted 5' Splice Sites (High to Low Probability):
Position 5869: 0.9906632929310997
Position 291: 0.9842566014947239
Position 3883: 0.9827794979445326
Position 6873: 0.9816803342999599
Position 6127: 0.9732013066761653
Position 6551: 0.8958332976524068
Position 6353: 0.8075789970724905
Position 7364: 0.7379044922737926
Position 7051: 0.722159507867048
Position 3025: 0.6648001126710851
Position 3580: 0.44979501211517475
Position 2573: 0.3920879058410884
Position 3059: 0.33008946215852675
Position 3611: 0.25593090468530383
Position 7075: 0.22684373812039008
Position 7475: 0.14574871129526354
Position 10646: 0.14151383708706933
Position 5651: 0.13608751005853834
Position 3502: 0.11653763780714059
Position 11360: 0.04550287123550567
Position 7374: 0.04211732934743795
Position 6584: 0.03915376206962294
Position 3516: 0.03910516685954783
Position 4641: 0.035313425672993684
Position 4384: 0.030542032650787188
Position 6371: 0.029995195718218976
Position 10796: 0.029760227951395712
Position 10856: 0.02855814419134807
Position 2314: 0.027862882190340787
Position 1224: 0.02532804058863548
Position 7985: 0.023679959425890885
Position 10723: 0.022152463541297462
Position 5126: 0.021784300973525687
Position 4420: 0.01631488748712186
Position 4506: 0.016311914732930623
Position 10031: 0.01583543310720782
Position 10133: 0.011385450428130666
Position 11416: 0.011103506006423014
Position 11766: 0.010367530454830411
Position 10803: 0.009645123593520467
Position 8296: 0.009137954055365464
Position 9989: 0.008269858524445034
Position 11039: 0.008263975793486799
Position 247: 0.008217529110259714
Position 1604: 0.008162989061989015
Position 9530: 0.007582763503192868
Position 833: 0.007194060847036141
Position 3896: 0.007001190457158425
Position 6878: 0.006804823008222238
Position 4940: 0.006290803203732311
Position 5028: 0.006077895395696161
Position 4614: 0.005463681978945678
Position 7420: 0.005259460516647893
Position 4724: 0.004742003181782913
Position 7328: 0.004536197259174522
Position 1115: 0.004348255145710443
Position 2671: 0.004344723058721716
Position 2154: 0.0043424036047466745
Position 11333: 0.00431616244268319
Position 4174: 0.004276693517009383
Position 6151: 0.00418421632195397
Position 6562: 0.0037409741400762885
Position 3911: 0.003532727146192704
Position 4956: 0.0030580423069429875
Position 10871: 0.003011001634448154
Position 10566: 0.002972739284115601
Position 4563: 0.0024983801642657127
Position 6836: 0.0024347878458473634
Position 9714: 0.0024247214767704004
Position 295: 0.002229760109935021
Position 903: 0.002207275568851088
Position 11815: 0.0020525202458895856
Position 11729: 0.0018041699131828301
Position 5875: 0.001736437466471926
Position 2995: 0.0015996518535120116
Position 7122: 0.001556118871679424
Position 11733: 0.0013918079595696012
Position 573: 0.0013780110013900065
Position 3104: 0.0012175558910375998
Position 3068: 0.001181787322749177
Position 11344: 0.0010756430390670233
Position 8115: 0.0010607255885034144
Position 5057: 0.0010206220682620142
Position 10528: 0.0010155146552256581
Position 4913: 0.000966561379436254
Position 5538: 0.0009354452629372309
Position 6683: 0.0009176441902354317
Position 4584: 0.0008628221102648045
Position 4320: 0.0006520142087063247
Position 2161: 0.0006184139400752369
Position 3506: 0.0006069051800567947
