Gene = ATP5F1
index = 111
Annotated 5SS: [  646   938  5421  7314  7820 10701]
Annotated 3SS: [  900  5274  7149  7693 10520 11980]
SMsplice 5SS: [  646  5421  7314 10701]
SMsplice 3SS: [ 5306  7149 10520 11980]
top_k =  1000
Partition function (log Z): -3.238912919826454

Sorted 5' Splice Sites (High to Low Probability):
Position 7314: 0.9688975562383197
Position 5421: 0.9510145047656947
Position 10701: 0.8170306884029983
Position 646: 0.6992545910976866
Position 7820: 0.42555912889186465
Position 938: 0.40627390311369405
Position 9241: 0.17784202767727159
Position 6074: 0.12301254770657007
Position 126: 0.11224773585183906
Position 6086: 0.052014870810252696
Position 11750: 0.049627796723400744
Position 10181: 0.04961353856427429
Position 12055: 0.04215905065733303
Position 51: 0.031528973292167695
Position 9597: 0.028852899379851193
Position 12061: 0.028720667453786444
Position 2621: 0.02801818823622082
Position 84: 0.027109134662380855
Position 14: 0.026836043940517154
Position 10774: 0.022968847882247734
Position 6108: 0.01674571769063805
Position 308: 0.016120940127780776
Position 6877: 0.015511997403291558
Position 3205: 0.013486980252715249
Position 1144: 0.01116544680757848
Position 1855: 0.010959695203106188
Position 11732: 0.010746676375075166
Position 756: 0.009888094226595643
Position 807: 0.008648704784914687
Position 3974: 0.007801966778791123
Position 2601: 0.006573640880654886
Position 6411: 0.006133723723595071
Position 7364: 0.0057712422921397805
Position 839: 0.005264803177973432
Position 10716: 0.0050144155974335145
Position 13664: 0.004907823489339782
Position 1783: 0.0048089362354430155
Position 13482: 0.004721955692090493
Position 1911: 0.004281680767613538
Position 5871: 0.004241363431665155
Position 5812: 0.004128988802561608
Position 3169: 0.003738867141413432
Position 2094: 0.0036819490307905068
Position 1935: 0.00333661561777731
Position 11889: 0.00318942616664178
Position 4000: 0.0030565657519637857
Position 1023: 0.003021181677560128
Position 519: 0.0029944059860733635
Position 3577: 0.0027776612734780213
Position 653: 0.002627494020232655
Position 5445: 0.00259317684932268
Position 10185: 0.002462719250155732
Position 2066: 0.002098318317671231
Position 10737: 0.0019918759187943563
Position 2625: 0.001892622805009643
Position 1149: 0.0018671325494087508
Position 6051: 0.0017884741009051486
Position 6069: 0.0017367937418050201
Position 2762: 0.0017212670378064163
Position 5617: 0.0017176268394542555
Position 11088: 0.0016378935808648973
Position 4384: 0.0016276319485638048
Position 10481: 0.0015250693947355186
Position 10904: 0.0013694231968967602
Position 12334: 0.0013082077729035509
Position 11205: 0.0012144756247019933
Position 4045: 0.0011943536441359644
Position 12050: 0.0011666001487947043
Position 12751: 0.0011232614353096767
Position 3126: 0.0010451378899430156
Position 7444: 0.0010189335946603382
Position 13467: 0.0009509373894799463
Position 11536: 0.0009327885445583485
Position 10720: 0.0009086680218043271
Position 11132: 0.0008800499301446061
Position 9502: 0.0008580643206047625
Position 7248: 0.0008484601647750589
Position 215: 0.000847552374084219
Position 10674: 0.0007246333209911718
Position 12092: 0.000709830183493899
Position 6636: 0.0006731062708488066
Position 311: 0.0006293334662449853
Position 10751: 0.0005861483109884113
Position 10826: 0.0005287445737267281
Position 5482: 0.00048686105360554643
Position 13422: 0.00039515229225979033
Position 6028: 0.00038240362322828676
Position 6531: 0.0003651629816503943
Position 10630: 0.00034739811614932026
Position 621: 0.0003233083506619776
Position 12815: 0.00026827788606792723
Position 8128: 0.0002612446167729198
Position 10584: 0.00023954042052817551
Position 9781: 0.00022230636804746175
Position 7246: 0.00021570230100421902
Position 7239: 0.0002133674744374751
Position 5709: 0.0001763243637580965
Position 13444: 0.00015875864283362718
Position 480: 0.0001401206863316075
Position 2252: 0.00012192563713255484
Position 7181: 0.00011252012000385901
Position 1300: 0.00010792853419890774
Position 6832: 9.987593635344121e-05
Position 241: 9.876788544407837e-05
Position 1844: 9.322960065215774e-05
Position 12199: 9.141210235948539e-05
Position 6182: 8.962202725920656e-05
Position 8624: 8.721664681342224e-05
Position 5992: 8.229173706380095e-05
Position 6560: 7.972038871146355e-05
Position 944: 7.755883119575395e-05
Position 5643: 7.595778390610013e-05
Position 931: 6.126428682294875e-05
Position 6155: 5.1415668106984126e-05
Position 5357: 4.391138712086565e-05
Position 765: 3.843283158793129e-05
Position 7206: 3.26400832927672e-05
Position 2521: 2.951176563982132e-05
Position 7254: 2.6762734292150507e-05
Position 706: 2.560809634783394e-05
Position 3565: 2.478559570656555e-05
Position 1658: 2.293261557536804e-05
Position 618: 1.4559156406223079e-05
Position 220: 1.4301001439761814e-05
Position 1089: 1.3391287242049415e-05
Position 1387: 1.3284558647986998e-05
Position 5836: 1.1321168713083787e-05
Position 492: 1.0540973744812583e-05
Position 55: 9.742031689947732e-06
Position 784: 9.48374675888735e-06
Position 680: 9.435694680437662e-06
Position 779: 8.916740724419797e-06
Position 535: 7.457798349223642e-06
Position 1259: 5.8800148247899e-06
Position 403: 4.196737807838046e-06
Position 1507: 4.038839146582857e-06
Position 1235: 2.757162100259342e-06
Position 1319: 2.608595253068055e-06
Position 12185: 2.5912879310424427e-06
Position 760: 2.218967116449354e-06
Position 1434: 2.1557388937979236e-06
Position 3306: 1.6760698333522908e-06
Position 1925: 1.4792861870749742e-06
Position 3217: 1.2382282607914903e-06
Position 2859: 1.1227742053999418e-06
Position 753: 1.0800077696639952e-06
Position 820: 6.370047180572637e-07
Position 430: 5.535296205323877e-07
Position 564: 5.122668318796235e-07
Position 942: 3.565207013837891e-07
Position 611: 7.020095024725152e-08
Position 149: 3.465162351842136e-08
Position 3715: 1.6618554221017112e-09
Position 599: 6.745877397119138e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7149: 0.9001781151221075
Position 11980: 0.8592487828262162
Position 5306: 0.8381123379796318
Position 10520: 0.4440731683430027
Position 10619: 0.3868539348840014
Position 7693: 0.22777840562147883
Position 900: 0.18424211288710884
Position 549: 0.1471955386217517
Position 13564: 0.13595250934098055
Position 9105: 0.11353146207844585
Position 5907: 0.10962568119426189
Position 5274: 0.09155625378276497
Position 7712: 0.08136011034908369
Position 7554: 0.07136221811061678
Position 7107: 0.07101969908334128
Position 9079: 0.058660479104269046
Position 11659: 0.057210557170337774
Position 5929: 0.04413764104552846
Position 7747: 0.03615311949444508
Position 5960: 0.03393721291608506
Position 2402: 0.03385132085861607
Position 10062: 0.03282273491124538
Position 11949: 0.020693074942940523
Position 11460: 0.017618388608900505
Position 9475: 0.01424124546012786
Position 9929: 0.013229170839129861
Position 10570: 0.011395508413721655
Position 1761: 0.010796639228463084
Position 10383: 0.010643945549417723
Position 475: 0.01008826298082823
Position 1733: 0.010029764138040508
Position 1071: 0.00992439007276031
Position 3037: 0.009910440936735015
Position 5545: 0.008884257780437709
