Gene = TRAIP
index = 1476
Annotated 5SS: [  212  8425  9043 12027 12767 14115 14742 15583 16284 16796 24652 26548
 26951 27110]
Annotated 3SS: [ 8366  8958 11986 12638 14019 14627 15494 16193 16706 24498 26498 26800
 27058 27341]
SMsplice 5SS: [  212  8425  9043 12027 12385 12767 14115 16284 16796 26548 26951 27204]
SMsplice 3SS: [ 8366  8958 11916 12251 12638 14019 16193 16706 26498 26800 27058 27434]
top_k =  1000
Partition function (log Z): 7.588095563732413

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.9771420272834583
Position 9043: 0.9195749050855329
Position 26548: 0.901398642734831
Position 14115: 0.8554920575779208
Position 16796: 0.8551622481391105
Position 12767: 0.8412514438148133
Position 8425: 0.8022225571000476
Position 27204: 0.7727581094446335
Position 26951: 0.7362972150923904
Position 12027: 0.666367405133951
Position 16284: 0.6454908232705507
Position 12385: 0.619309996633776
Position 15583: 0.5950184677720896
Position 14742: 0.3497878986472866
Position 11608: 0.27097735623515845
Position 27593: 0.26226566100414905
Position 10106: 0.2357143452718598
Position 22420: 0.21217314579912216
Position 15391: 0.1881906474911206
Position 26923: 0.17813863636582497
Position 27599: 0.13828212981803675
Position 23621: 0.1206451854261078
Position 10814: 0.11093853605782712
Position 12713: 0.10625337873848666
Position 10729: 0.09984231684284063
Position 24652: 0.08895439595809984
Position 22840: 0.08777446402549767
Position 26651: 0.08637964458884058
Position 10255: 0.08209506577527477
Position 12227: 0.0656610114144217
Position 16815: 0.0651195339959086
Position 2368: 0.06331792704989626
Position 2078: 0.05925121527874152
Position 16831: 0.05719999840081478
Position 22856: 0.04848715156772875
Position 15140: 0.04828554176900272
Position 13548: 0.04565301718731529
Position 27110: 0.04540449029124786
Position 10429: 0.0428576658794634
Position 27470: 0.04247036369487779
Position 13287: 0.04226203460653126
Position 16584: 0.04220057775449735
Position 21843: 0.036371096860036894
Position 8706: 0.03237862769689396
Position 851: 0.028006532875105673
Position 6329: 0.0259903097372887
Position 12807: 0.023913282474773957
Position 14364: 0.02155983963862155
Position 22415: 0.01999816454072409
Position 10827: 0.01935328007702505
Position 2528: 0.018766279470050166
Position 15151: 0.01685543988663863
Position 8876: 0.01636700102833186
Position 8213: 0.01589986001934097
Position 9877: 0.014689607282393791
Position 18306: 0.014468385158538771
Position 13773: 0.01437729217993998
Position 15945: 0.014084836524529505
Position 250: 0.013789419084571812
Position 13647: 0.013426642076544596
Position 6645: 0.012582240414681149
Position 370: 0.010096920252679182
Position 16321: 0.008463683809979335
Position 14250: 0.008405391094905467
Position 15788: 0.007841574991940863
Position 27508: 0.007738191205997262
Position 11939: 0.0074469057649669025
Position 8729: 0.00719732257750437
Position 1587: 0.006948355041471914
Position 8602: 0.0064454552555473065
Position 5345: 0.005966787283429666
Position 736: 0.005074896407474767
Position 12435: 0.004944803982874834
Position 1771: 0.004699973352657345
Position 8733: 0.004642561209332933
Position 3664: 0.004456393789930162
Position 8805: 0.004383698907311776
Position 15354: 0.004311312238975251
Position 12771: 0.00418407125125597
Position 12779: 0.004161365294455735
Position 509: 0.004046283886764578
Position 19770: 0.0039975891384389116
Position 9901: 0.003954665022932008
Position 3223: 0.0037776612484579555
Position 11486: 0.003680167591224259
Position 12788: 0.003653188536915937
Position 13283: 0.0036093328839895858
Position 8785: 0.003573574322817928
Position 15379: 0.003380270191606132
Position 14726: 0.0032923876599514753
Position 24686: 0.0031997368726015994
Position 15371: 0.0030963692427827746
Position 13807: 0.0030902730167134515
Position 10454: 0.002703816577664381
Position 8842: 0.00267264154406423
Position 26858: 0.002613947174115601
Position 27575: 0.0024295269020673683
Position 9330: 0.0017224459864126536
Position 8825: 0.0016831907175694598
Position 8439: 0.001671764180682736
Position 8292: 0.0016659117201615259
Position 14572: 0.001655393122186851
Position 398: 0.0014016166450949198
Position 16526: 0.0013876782184242607
Position 9083: 0.001385771357905723
Position 16847: 0.0011198532190684024
Position 1336: 0.0009669479426931746
Position 27402: 0.000932387201731011
Position 27230: 0.000926831747470449
Position 13538: 0.0009140756343553843
Position 13744: 0.0008930778157171656
Position 12200: 0.0007683533790789994
Position 12102: 0.0007642639506213016
Position 13489: 0.0007597198422924494
Position 8584: 0.0007225781132993835
Position 10080: 0.0006832736143856423
Position 15146: 0.0005392863199146348
Position 11157: 0.0005134146855043606
Position 14721: 0.0005131414223676727
Position 14169: 0.000467239816755607
Position 11578: 0.0004639482180767965
Position 18158: 0.00041243458137666994
Position 8959: 0.00040524920035300236
Position 12143: 0.0003687220568105999
Position 374: 0.00035213043164410976
Position 9307: 0.0003305815080849491
Position 18199: 0.0003205164418343354
Position 11060: 0.00028321714288991875
Position 392: 0.0002796607802907775
Position 2107: 0.0001996675103154724
Position 14687: 0.00019601761761160117
Position 15842: 0.00014325985561522157
Position 27696: 0.00014249006875791462
Position 14662: 0.00013290031400953382
Position 27128: 0.00012619660536215499
Position 608: 0.0001235874097543983
Position 312: 0.00012149643304784246
Position 16765: 0.0001068126620251873
Position 9887: 0.00010543389870765562
Position 11152: 0.00010351281178488356
Position 1417: 0.00010217972765801316
Position 27059: 9.970433648223522e-05
Position 668: 8.581889072174786e-05
Position 10929: 7.502541700087501e-05
Position 802: 6.0193821664912465e-05
Position 657: 5.352380598574133e-05
Position 18023: 5.308181646700392e-05
Position 9089: 4.632856902186061e-05
Position 17337: 3.175840560525914e-05
Position 1613: 2.6011200557302765e-05
Position 16880: 2.416000367868722e-05
Position 13052: 2.3991655863566403e-05
Position 5146: 2.2594891838116677e-05
Position 9295: 2.200646827582322e-05
Position 722: 2.1626556136428544e-05
Position 2984: 2.061698826362932e-05
Position 855: 2.049066268893995e-05
Position 271: 1.954852123591867e-05
Position 27123: 1.794334162394326e-05
Position 2082: 1.660639691254255e-05
Position 756: 1.4702185931992648e-05
Position 1975: 1.3952235437874818e-05
Position 2208: 1.2919197689071452e-05
Position 1729: 1.2390764376840911e-05
Position 12662: 1.0773246076339256e-05
Position 2019: 8.723994982760575e-06
Position 17942: 8.692538194803911e-06
Position 11973: 8.069176862265934e-06
Position 14131: 7.502955340842297e-06
Position 1008: 6.505522651602138e-06
Position 238: 5.793181125863068e-06
Position 2284: 5.588183930997241e-06
Position 12710: 5.028244840472236e-06
Position 227: 4.778919319484158e-06
Position 1903: 4.6565790321433855e-06
Position 2217: 4.408844396953944e-06
Position 749: 4.148218425145064e-06
Position 216: 3.5616201371017837e-06
Position 9959: 3.210781238298399e-06
Position 479: 3.1824905413232895e-06
Position 2274: 2.1131952263534433e-06
Position 70: 1.5564138544025517e-06
Position 1203: 8.797833641757414e-07
Position 1674: 8.151070135164557e-07
